ctl_CAGR,ctl_Sharpe,ctl_MaxDD,ctl_H1,ctl_H2,ctl_IS_Sharpe,ctl_IS_CAGR,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,ctl_m_H1,ctl_m_H2,ctl_m_OOS,ctl_m_DD,ctl_m_CAGR,ctl_m_min,ctl_m_bind,ctl_pass4b,ctl_pass4a,ctl_both,panel,book,gross,family,level,k,ctl_mean_gross,arm_pass4b,arm_Sharpe,arm_OOS_Sharpe
0.10920143613595212,1.1236885672723282,-0.18856464986099264,1.1892379275475338,1.0719905037577764,1.1090261688100866,0.10377183335182338,1.135847631414039,0.11370230778026102,-0.18856464986099308,0.2326180201024206,0.2379743292062052,0.2538366468243559,0.013739085343050128,0.0026051212299854493,0.0026051212299854493,CAGR,True,False,False,u56,EWALL,0.75,GATE,0.0,0.8245052586444284,0.61867367840909,False,1.0901219835371554,1.2955333098070492
0.12094924772070237,1.1238709243315115,-0.20706918042947242,1.1896942115879272,1.0719831084918987,1.1095067278788868,0.114932552121644,1.1358065811354794,0.1259389519006604,-0.20706918042947187,0.23307430414281405,0.23796693394032753,0.2537955965457962,-0.004765445225429654,0.014352932814735694,-0.004765445225429654,DD,False,False,False,u56,EWALL,0.75,GATE,0.5,0.9123069835921381,0.6844975326976697,True,1.2011933710865204,1.3066838368934979
0.1280052005646326,1.1239716151112884,-0.2180325943831608,1.189960616037684,1.0719695289271471,1.1097877147060287,0.12163605642781428,1.1357723722012618,0.13328854546715552,-0.21803259438316047,0.23334070859257094,0.23795335437557597,0.2537613876115786,-0.015728859179118038,0.02140888565866593,-0.015728859179118038,DD,False,False,False,u56,EWALL,0.75,DDCTL,0.1,0.9649939239459957,0.7239913758480736,True,1.121164809236686,1.1365544539934749
0.13162470384869773,1.1240206713859597,-0.22361330663661017,1.1900948924242867,1.0719600018736282,1.109929477011589,0.12507482007841064,1.1357521206244283,0.13705868262297716,-0.22361330663661017,0.23347498497917352,0.237943827322057,0.25374113603474513,-0.021309571432567398,0.02502838894273106,-0.021309571432567398,DD,False,False,False,u56,EWALL,0.75,DDCTL,0.2,0.9920085922694517,0.7442400269031665,False,1.1302720239814035,1.1198750219432687
0.13269561149760745,1.124034844549441,-0.22525890947548466,1.1901343237555244,1.071956832491129,1.1099711173381261,0.12609226212029023,1.1357457661990906,0.13817415675493705,-0.22525890947548444,0.23351441631041125,0.23794065793955788,0.25373478160940743,-0.02295517427144189,0.026099296591640772,-0.02295517427144189,DD,False,False,False,u56,EWALL,0.75,BUDGET,0.25,1.0,0.7502297496579479,False,1.124034844549441,1.1357457661990906
0.13269561149760745,1.124034844549441,-0.22525890947548466,1.1901343237555244,1.071956832491129,1.1099711173381261,0.12609226212029023,1.1357457661990906,0.13817415675493705,-0.22525890947548444,0.23351441631041125,0.23794065793955788,0.25373478160940743,-0.02295517427144189,0.026099296591640772,-0.02295517427144189,DD,False,False,False,u56,EWALL,0.75,BUDGET,0.5,1.0,0.7502297496579479,False,1.124034844549441,1.1357457661990906
0.10699322818641233,1.123652184683709,-0.18505085415017397,1.189150472972111,1.0719895930018386,1.108934172565765,0.10167401718897295,1.135852948906377,0.11140222681492684,-0.18505085415017408,0.2325305655269978,0.23797341845026743,0.2538419643166937,0.017252881053868796,0.00039691328044565155,0.00039691328044565155,CAGR,True,False,False,u56,EWALL,0.75,STOP,0.15,0.8079887922523348,0.606290329968448,False,1.0942558738832582,1.1146051242328894
0.12400256289554856,1.1239152987380008,-0.21182711752704264,1.1898102388655565,1.0719780150527172,1.1096290556857682,0.1178333372282363,1.1357926123114477,0.1291193303107665,-0.21182711752704286,0.23319033142044332,0.237961840501146,0.2537816277217645,-0.009523382322999874,0.01740624798958189,-0.009523382322999874,DD,False,False,False,u56,EWALL,0.75,STOP,0.25,0.9351102300793034,0.7015911669843148,True,1.1276742637025883,1.1804540940316055
0.11810685529252796,1.1238285346249821,-0.20262092131539922,1.1895853509776237,1.0719866597581895,1.109391997252775,0.1122321861816471,1.1358183541300042,0.12297826882855234,-0.20262092131539944,0.23296544353251059,0.23797048520661834,0.253807369540321,-0.0003171861113564489,0.011510540386561283,-0.0003171861113564489,DD,False,False,False,u56,EWALL,0.75,VOLTGT,0.1,0.8910730225146083,0.6685796408355419,True,1.2116375546559541,1.2570671780808265
0.12817947686025066,1.1239740185217126,-0.21830196881624198,1.1899671209800988,1.0719691097572572,1.1097945810003313,0.1218016295392661,1.1357714381906854,0.13347007446327597,-0.2183019688162422,0.23334721353498566,0.23795293520568606,0.2537604536010022,-0.01599823361219921,0.02158316195428399,-0.01599823361219921,DD,False,False,False,u56,EWALL,0.75,VOLTGT,0.15,0.966294839923943,0.7249664896639108,True,1.1838766097264286,1.1966415488562692
