panel,family,rung,cadence,q,pick_a,pick_depth,pick_rate,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,nogate_OOS_Sharpe,nogate_OOS_CAGR,nogate_OOS_MaxDD,vs_nogate,grid_mean_OOS,best_OOS,regret,spy_OOS,v2_OOS
U56,QROLL,0,D,0.07,504.0,1.0,0.10628236883584778,1.1602827556395414,0.12140720890596524,1.3815924929618109,-0.12655950807380234,1.189612193236939,0.12201801009066426,-0.15769539333233684,0.19198029972487185,1.3128352611396978,1.5810966804588165,-0.1995041874970056,0.8757783801289708,1.3033814514046218
U56,QROLL,0,D,0.12,504.0,1.0,0.14073406890340012,1.172090943933316,0.1153405560440468,1.3498613188252504,-0.12655950807380256,1.189612193236939,0.12201801009066426,-0.15769539333233684,0.1602491255883114,1.3401209681707673,1.5416621532077908,-0.19180083438254036,0.8757783801289708,1.3033814514046218
U56,QROLL,0,D,0.17,504.0,1.0,0.17405989641972527,1.1846090101259952,0.11344408476104406,1.3780626560643823,-0.12987421865734772,1.189612193236939,0.12201801009066426,-0.15769539333233684,0.18845046282744327,1.3527388788583263,1.5749347363448143,-0.19687208028043202,0.8757783801289708,1.3033814514046218
U56,QEXP,0,D,,0.07,0.25,0.002251745102454402,1.0530337219209345,0.11978364700950705,1.172241828993839,-0.15769539333233684,1.189612193236939,0.12201801009066426,-0.15769539333233684,-0.01737036424310001,1.2517135646670736,1.4157428351318686,-0.2435010061380296,0.8757783801289708,1.3033814514046218
U56,ABS,0,D,,0.4,0.25,0.12339563161450123,1.0637181213865465,0.1207587315728218,1.2449684341202871,-0.14973806615594087,1.189612193236939,0.12201801009066426,-0.15769539333233684,0.05535624088334812,1.2755522087403446,1.3362350603804283,-0.09126662626014115,0.8757783801289708,1.3033814514046218
U56,QROLL,0,W,0.07,1008.0,0.5,0.059671245215041656,1.0668141852678108,0.12187237231678583,1.2528235084471613,-0.16299737720231422,1.189612193236939,0.12201801009066426,-0.15769539333233684,0.06321131521022227,1.3035881929151254,1.5442774572167706,-0.2914539487696093,0.8757783801289708,1.3033814514046218
U56,QROLL,0,W,0.12,504.0,1.0,0.14073406890340012,1.1174046656173673,0.11307218940111818,1.2778078982470802,-0.15769539333233717,1.189612193236939,0.12201801009066426,-0.15769539333233684,0.08819570501014118,1.3453845067177355,1.5499879626851885,-0.27218006443810827,0.8757783801289708,1.3033814514046218
U56,QROLL,0,W,0.17,504.0,0.5,0.17405989641972527,1.1036348120479644,0.11575558090311833,1.2806315757856124,-0.162997377202314,1.189612193236939,0.12201801009066426,-0.15769539333233684,0.09101938254867337,1.3474018348246597,1.5238400575924176,-0.2432084818068052,0.8757783801289708,1.3033814514046218
U56,QEXP,0,W,,0.17,0.25,0.05201531186669669,1.0531298688535962,0.12338647740664044,1.2435313574816989,-0.15769539333233717,1.189612193236939,0.12201801009066426,-0.15769539333233684,0.05391916424475984,1.2357735510034629,1.338189988444329,-0.09465863096263005,0.8757783801289708,1.3033814514046218
U56,ABS,0,W,,0.3,1.0,0.07002927268633191,1.0919141493431206,0.1197248099305932,1.2553720405641415,-0.15769539333233684,1.189612193236939,0.12201801009066426,-0.15769539333233684,0.06575984732720253,1.2401905003459086,1.2709666916633984,-0.01559465109925684,0.8757783801289708,1.3033814514046218
