corpus,size,cost,sel,k,mean_disp_IS,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_Sharpe_sd,beat_SPY,beat_v1,beat_ALL
B136,20,10,DISP-hi,15,0.30221155683708983,0.11312742017798819,0.9737199655431927,-0.20632380271286094,0.12933500103661993,0.8,1.0,0.07113665611053777
B136,20,10,DISP-lo,15,0.16493556542603535,0.09764597254480116,0.8961076559286093,-0.19700142632856607,0.09110170311094379,0.5333333333333333,1.0,-0.006475653504045664
B136,20,10,SHARPE-hi,15,0.2702169535736301,0.1057082864901908,0.9105162052952204,-0.24157098785638986,0.14656235953160296,0.6,1.0,0.007932895862565403
B136,20,10,OBSCAGR-hi,15,0.26651175158883905,0.11199932985164174,0.9294323463177109,-0.22041034294974607,0.1352371799895887,0.6666666666666666,1.0,0.02684903688505591
B136,20,10,ALL,150,0.22789038128494912,0.10269052105246229,0.902583309432655,-0.21381211712727283,0.1424138637188879,0.54,0.9866666666666667,0.0
B136,20,25,DISP-hi,15,0.30221155683708983,0.0979377247956594,0.8564945162913032,-0.215611608419321,0.12704648281436184,0.4666666666666667,1.0,0.07344970260376127
B136,20,25,DISP-lo,15,0.16493556542603535,0.08326604322738684,0.7755631666465188,-0.20382724230013904,0.09347837092727701,0.2,1.0,-0.007481647041023165
B136,20,25,SHARPE-hi,15,0.2702169535736301,0.09091135364732757,0.7956020616685102,-0.2517992900487932,0.14805670289292308,0.26666666666666666,0.9333333333333333,0.012557247980968245
B136,20,25,OBSCAGR-hi,15,0.26651175158883905,0.09704952283640758,0.8178236521411206,-0.2294326648505767,0.1403458872670155,0.4,0.9333333333333333,0.03477883845357865
B136,20,25,ALL,150,0.22789038128494912,0.0877246409518744,0.783044813687542,-0.22349490302296549,0.14682669715806787,0.26,0.9266666666666666,0.0
B136,36,10,DISP-hi,15,0.3056943790684567,0.1110277840389227,0.9889191112795495,-0.21995515660909087,0.09597988756223456,0.9333333333333333,1.0,0.03055869993891258
B136,36,10,DISP-lo,15,0.18634737579233687,0.09622868103414838,0.8925523677149703,-0.2077650093856343,0.07949641157572784,0.6666666666666666,1.0,-0.06580804362566661
B136,36,10,SHARPE-hi,15,0.29318188924140676,0.10784287760965568,0.9677947373266863,-0.22497278732839704,0.0744849129455007,0.8666666666666667,1.0,0.00943432598604943
B136,36,10,OBSCAGR-hi,15,0.2732599828318459,0.11652168727082243,0.9817486173596023,-0.23553366794421968,0.08938315310288389,0.9333333333333333,1.0,0.023388206018965407
B136,36,10,ALL,150,0.2362603999164286,0.10580174748231547,0.9583604113406369,-0.21045001720838483,0.10576089152262685,0.8,1.0,0.0
B136,36,25,DISP-hi,15,0.3056943790684567,0.09615942392748252,0.8684895648101955,-0.2282945407546365,0.09797049590713748,0.4666666666666667,1.0,0.03054601802275403
B136,36,25,DISP-lo,15,0.18634737579233687,0.08161599092398951,0.7691600752319421,-0.2186362358368026,0.08263329795422476,0.06666666666666667,1.0,-0.06878347155549935
B136,36,25,SHARPE-hi,15,0.2931818892414067,0.0931922632144657,0.848462660606089,-0.23398277574053702,0.07315504521620697,0.3333333333333333,1.0,0.010519113818647563
B136,36,25,OBSCAGR-hi,15,0.2732599828318459,0.10168502530763394,0.8686387979017758,-0.24313948132573954,0.08942458543187272,0.4666666666666667,1.0,0.030695251114334354
B136,36,25,ALL,150,0.2362603999164286,0.09118822302752932,0.8379435467874414,-0.2185429080335977,0.10773727204436934,0.3466666666666667,0.9933333333333333,0.0
B136,60,10,DISP-hi,15,0.28655832217856925,0.10796469430536679,0.9856772630439411,-0.2111837856297334,0.08718337643159609,0.8666666666666667,1.0,0.012678710579043906
B136,60,10,DISP-lo,15,0.1965424045933588,0.09752958748637465,0.9385761916852174,-0.19690797337077884,0.06395788797418432,0.8,1.0,-0.03442236077967975
B136,60,10,SHARPE-hi,15,0.27333034856479727,0.10546466051114291,0.9759427536024078,-0.21441284764417237,0.08062152324214258,0.9333333333333333,1.0,0.0029442011375105936
B136,60,10,OBSCAGR-hi,15,0.26740042703896766,0.11008691213474463,1.0028026443832698,-0.21244173368450728,0.06837297161826171,0.8666666666666667,1.0,0.029804091918372633
B136,60,10,ALL,150,0.24379097827899462,0.10351844079452752,0.9729985524648972,-0.20023862331720246,0.07790607005245807,0.8733333333333333,1.0,0.0
B136,60,25,DISP-hi,15,0.28655832217856925,0.09352703977877369,0.8658652683038118,-0.22022588701365814,0.0881705134518443,0.5333333333333333,1.0,0.015137395086635808
B136,60,25,DISP-lo,15,0.1965424045933588,0.08353451167813736,0.8157212342957733,-0.20511904644465892,0.06353269085083495,0.06666666666666667,1.0,-0.035006638921402766
B136,60,25,SHARPE-hi,15,0.2716678540196087,0.0926234982298345,0.8661402752278842,-0.22160524687737956,0.07751022071012176,0.4666666666666667,1.0,0.015412402010708148
B136,60,25,OBSCAGR-hi,15,0.26740042703896766,0.09567957987520688,0.8836462582984155,-0.22210580361562998,0.0686543471939861,0.5333333333333333,1.0,0.032918385081239454
B136,60,25,ALL,150,0.24379097827899462,0.08924331876904716,0.850727873217176,-0.20876827125850067,0.07891030394285355,0.3466666666666667,1.0,0.0
SMALL484,36,10,DISP-hi,15,0.49763451860009966,0.02488437008338743,0.22373309721480705,-0.41105754158343893,0.2217691191042688,0.0,0.0,-0.02523928782788379
SMALL484,36,10,DISP-lo,15,0.29200745534690464,0.0341971252698665,0.28012268037361815,-0.41211412796203234,0.1848656309438739,0.0,0.13333333333333333,0.031150295330927308
SMALL484,36,10,SHARPE-hi,15,0.3996202822914554,0.02469407092680759,0.22911141154488665,-0.4141775008733181,0.2678078348497936,0.0,0.0,-0.01986097349780419
SMALL484,36,10,OBSCAGR-hi,15,0.3725391876395019,0.026074373828141047,0.23840976327909766,-0.42491083217907794,0.16793670814817938,0.0,0.0,-0.010562621763593183
SMALL484,36,10,ALL,150,0.3819748056742766,0.028699189541225845,0.24897238504269084,-0.41452416269208253,0.19541444919030193,0.006666666666666667,0.03333333333333333,0.0
SMALL484,36,25,DISP-hi,15,0.49763451860009966,0.0010263396189515402,0.08909238909422494,-0.45674863161218937,0.22489485135798973,0.0,0.0,-0.02238009046442499
SMALL484,36,25,DISP-lo,15,0.29200745534690464,0.010119170063426256,0.1427707531301494,-0.44006347716638755,0.18874001857013825,0.0,0.06666666666666667,0.03129827357149946
SMALL484,36,25,SHARPE-hi,15,0.3996202822914554,0.001066176444484279,0.0919535194731567,-0.454101376792872,0.2699182494751543,0.0,0.0,-0.019518960085493225
SMALL484,36,25,OBSCAGR-hi,15,0.3725391876395019,0.0022560195036195403,0.10211332689029716,-0.4674367402572862,0.16748085612610367,0.0,0.0,-0.009359152668352771
SMALL484,36,25,ALL,150,0.3819748056742766,0.004658927447421177,0.11147247955864993,-0.4507533034482506,0.19842980653880252,0.0,0.013333333333333334,0.0
