panel,dial,rung,freq,IS_Sharpe,IS_CAGR,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
U56,GROSS,g=0.50,W,1.1036520241640548,0.05062238103417749,0.05719859436086572,1.199844322358388,-0.0811756754706493,1.2341907674554682,1.1724424508369558,0.062649841109361,1.2752253002244605,-0.08117567547064919
U56,GROSS,g=0.75,W,1.1042568982946723,0.07609419114593785,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.1718361428616708,0.09447597045404743,1.2746660728287853,-0.12054945176473153
U56,GROSS,g=1.00,W,1.1047287296204842,0.10162942839526656,0.11523943200801301,1.1996276726447266,-0.15910990855024076,1.2353834127141374,1.1710868450157041,0.1265835231142587,1.273957588508626,-0.15910990855024054
U56,CADENCE,cad=W,W,1.1042568982946723,0.07609419114593785,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.1718361428616708,0.09447597045404743,1.2746660728287853,-0.12054945176473153
U56,CADENCE,cad=M,M,1.105449903896345,0.0805460953397441,0.08871215377410979,1.1710113985023294,-0.1438169283012415,1.219340440712098,1.1315561780151302,0.0954892393587623,1.2226025007319863,-0.14381692830124182
U56,CADENCE,cad=Q,Q,1.0301122638225018,0.07491139465821006,0.08006646810301077,0.9937208553944612,-0.19901603358465803,1.1471340325252446,0.8850165900900436,0.08433401535745633,0.9749672037687707,-0.19901603358465791
U56,BAND,band=0.00,W,1.0547576766655864,0.07117761375788967,0.0815840455749346,1.1655692352749536,-0.12011678079620314,1.1898504035017787,1.1462595680041863,0.09023730017516285,1.2527642387538176,-0.12011678079620325
U56,BAND,band=0.03,W,1.1042568982946723,0.07609419114593785,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.1718361428616708,0.09447597045404743,1.2746660728287853,-0.12054945176473153
U56,BAND,band=0.06,W,1.0554582995581145,0.07344719538555466,0.08294914047475044,1.1370160777318428,-0.13472536651347744,1.19106398995096,1.0933651343506314,0.09084412856162105,1.2006262613914997,-0.13472536651347744
U56,N,n=10,W,0.8694956522771132,0.11059274474968572,0.12851493660888025,0.9284605455062799,-0.17538173356699638,0.9250802144094625,0.93698270045561,0.1435041728004003,0.9743204603149959,-0.17538173356699638
U56,N,n=20,W,0.9928960782278156,0.10632597073408001,0.12632357265863292,1.0903234965107311,-0.18308335704557788,1.0959208799407179,1.0916513933292555,0.14307766013754653,1.164764331653914,-0.183083357045578
U56,N,n=30,W,0.9171001193965957,0.08652545165951442,0.10970168946245229,1.093733997943063,-0.16562309232614003,1.0337944357075088,1.1504387796196278,0.12917543628950479,1.2298445926707953,-0.1656230923261398
U56,N,n=50,W,0.9544049639334442,0.06456505107606203,0.07945558179769008,1.120332474952891,-0.11938438690743236,1.0939704853348393,1.1469977938455387,0.09188525938427805,1.2495416114250049,-0.11938438690743236
B136,GROSS,g=0.50,W,1.0899913660174034,0.05378226553049803,0.05342200830227117,1.1057465852553037,-0.0824195554382654,1.2279010434300024,0.9853305410100208,0.05312479996926611,1.1194592105221277,-0.08241955543826551
B136,GROSS,g=0.75,W,1.091161892206596,0.0808727653598118,0.0803031894255104,1.1057901818007876,-0.12240793860207988,1.229067725847855,0.9843850631086558,0.07983337481604358,1.1185082795688426,-0.12240793860207999
B136,GROSS,g=1.00,W,1.0921982225524012,0.1080464253684923,0.10724582624809265,1.1056928857688249,-0.16157734777304533,1.230097256892346,0.9833022070744006,0.10658557013582604,1.117411511463011,-0.16157734777304522
B136,CADENCE,cad=W,W,1.091161892206596,0.0808727653598118,0.0803031894255104,1.1057901818007876,-0.12240793860207988,1.229067725847855,0.9843850631086558,0.07983337481604358,1.1185082795688426,-0.12240793860207999
B136,CADENCE,cad=M,M,1.087718915990334,0.08455170396543754,0.08396574563238546,1.0924290639959033,-0.15687424307604436,1.2143095233383725,0.9754353120895716,0.0834824238817653,1.0962821211429077,-0.15687424307604458
B136,CADENCE,cad=Q,Q,1.018034129318429,0.08031525388371663,0.07842589747637585,0.9447837894522036,-0.21842509318444048,1.1450453175301019,0.7806347018467209,0.07686920115586271,0.891995583446815,-0.2184250931844408
B136,BAND,band=0.00,W,1.0567522861186438,0.07668998872872757,0.07779290013391771,1.0936688144226636,-0.12616421510282383,1.1983302829088325,0.9902857380687754,0.07870392496768375,1.1256374310136648,-0.12616421510282372
B136,BAND,band=0.03,W,1.091161892206596,0.0808727653598118,0.0803031894255104,1.1057901818007876,-0.12240793860207988,1.229067725847855,0.9843850631086558,0.07983337481604358,1.1185082795688426,-0.12240793860207999
B136,BAND,band=0.06,W,1.0793639501675494,0.08191353811824076,0.08152700143063796,1.091676550065821,-0.13689064857241318,1.219960670799658,0.9667689936257455,0.081208117310267,1.1021699323127592,-0.13689064857241295
B136,N,n=10,W,1.048001831978847,0.15896669702436506,0.14159905088318614,0.8930046332577032,-0.21444792932259593,1.1101949280486807,0.713306266783196,0.12746264356217973,0.7830912652526076,-0.21444792932259582
B136,N,n=20,W,1.043837850225855,0.13816916732862872,0.13086243556020016,0.9569274633118441,-0.20052048331108263,1.124588659762104,0.8113021031479172,0.12486792010130943,0.8919165372280253,-0.2005204833110833
B136,N,n=30,W,1.061026815356651,0.13069062153426647,0.12226944391020855,0.971962667135704,-0.2029660741673961,1.1462648734017518,0.8172456828430722,0.11536715176486156,0.9031992549593698,-0.20296607416739576
B136,N,n=50,W,0.9998039999307536,0.11032799489238165,0.11427667248621964,1.015572148140238,-0.18967428405863762,1.1131536545178953,0.9273814613119344,0.1175458796389004,1.0282055789100486,-0.18967428405863773
SMALL439,GROSS,g=0.50,W,0.578968201235947,0.025350528154045593,0.025814766896684826,0.5724827595068736,-0.09988739472238928,0.5687073992037276,0.5780672030148598,0.026101585119565618,0.5688148795619772,-0.09988739472238828
