panel,family,mode,theta,gross,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_x_yr,days_on,pass4a,pass4b,fail4b
U56,TREND,ROW,0.0,0.5,10.0,0.0572599018279345,1.2012908100792083,-0.08117568893512128,1.2315328104064827,1.1775641186976962,0.0506227938757946,1.1036664597413963,-0.052900131251130356,0.06275738806571152,1.2777367500529102,-0.08117568893512095,1.19590169766028,1.0,False,False,CAGRFLOOR
U56,TREND,ROW,0.0,0.75,10.0,0.0862272835611193,1.2012576104606953,-0.12054947951644912,1.2321996284386942,1.1769614323135538,0.07609485171306529,1.1042715618213594,-0.07887184188036012,0.09464348447629667,1.2771844071673888,-0.1205494795164489,1.7751520489439372,1.0,False,False,CAGRFLOOR
U56,TREND,ROW,0.0,1.0,10.0,0.11537075945472508,1.2010825722250866,-0.1591099544054907,1.2327303099893139,1.1762155164061878,0.10163036180711726,1.1047435774949808,-0.10451924613333441,0.12681530813545194,1.2764827179455562,-0.15910995440549058,2.354065000825081,1.0,False,True,-
U56,TREND,AGG,0.0,0.5,10.0,0.08772211417636311,1.1190257764455052,-0.15455476862943007,1.194627790930489,1.0585139336164844,0.08374812786675934,1.108130553651046,-0.08520172739722931,0.09100584455207272,1.1282167227875541,-0.1545547686294303,0.5768460359184667,1.0,False,False,CAGRFLOOR
U56,TREND,AGG,0.0,0.75,10.0,0.1320698136046219,1.1197487040242837,-0.22525880022924227,1.1963791283666632,1.0585363796667493,0.12609204770068705,1.1099760419372973,-0.12567791032443032,0.13701664432325344,1.128103058486071,-0.22525880022924205,0.8291148899782029,1.0,False,False,DDCAP
U56,TREND,AGG,0.0,1.0,10.0,0.17654813371110434,1.1201943670961592,-0.29178987659422995,1.1978928420433652,1.058272018191376,0.16858404540759664,1.1115846897770838,-0.16479015608163183,0.183147726691123,1.127687895924075,-0.29178987659422995,1.0918081133154067,1.0,False,False,DDCAP
U56,TREND,AGG,0.1,0.5,10.0,0.08590020334816728,1.1013128582373548,-0.15455476862943007,1.194627790930489,1.0243748911654262,0.08374812786675934,1.108130553651046,-0.08520172739722931,0.08767576135496546,1.096576432505879,-0.1545547686294303,0.6863746922268578,0.9979747974797479,False,False,CAGRFLOOR
U56,TREND,AGG,0.1,0.75,10.0,0.12923687463100597,1.1019438723741741,-0.22525880022924227,1.1963791283666632,1.024248453318555,0.12609204770068705,1.1099760419372973,-0.12567791032443032,0.13183340170444624,1.096310247816517,-0.22525880022924205,0.9941198852823867,0.9979747974797479,False,False,DDCAP
U56,TREND,AGG,0.1,1.0,10.0,0.17263826079648892,1.1023036244904958,-0.29178987659422995,1.1978928420433652,1.02384887503653,0.16858404540759664,1.1115846897770838,-0.16479015608163183,0.17598768382275431,1.0957552094112475,-0.29178987659422995,1.312532436072257,0.9979747974797479,False,False,DDCAP
U56,TREND,AGG,0.2,0.5,10.0,0.08113466049148399,1.1037291601058556,-0.1545547686294303,1.2365720453988605,0.9968202544342702,0.0802691979792558,1.1423488952117584,-0.0804929986006162,0.08184793583964622,1.0759212198185826,-0.15455476862942996,0.7936476144067288,0.966921692169217,False,False,CAGRFLOOR
U56,TREND,AGG,0.2,0.75,10.0,0.1220667336963619,1.104127686480077,-0.22525880022924238,1.2379482939778117,0.9966491926784978,0.12095841195022139,1.1438160100327242,-0.11950116077672113,0.12298031881009464,1.0756008346911134,-0.22525880022924227,1.1600938399316216,0.966921692169217,False,False,DDCAP
U56,TREND,AGG,0.2,1.0,10.0,0.1630762299987698,1.1042562041735637,-0.29178987659422995,1.239097856517454,0.9962103354972277,0.1618792793518311,1.1450565244185655,-0.1580706675354826,0.1640629088130401,1.074993590582454,-0.29178987659422984,1.5373290315903476,0.966921692169217,False,False,DDCAP
U56,TREND,AGG,0.3,0.5,10.0,0.07761572988529197,1.1414803455841906,-0.12186285103511452,1.2359791069559944,1.0597264405128524,0.07555241982278593,1.1340673215447463,-0.07029458543018352,0.07931794807399895,1.147469674585543,-0.12186285103511396,0.9871177871155435,0.9320432043204321,False,False,CAGRFLOOR
U56,TREND,AGG,0.3,0.75,10.0,0.11690768144076014,1.1417239615650883,-0.17986596832459223,1.2367078868532804,1.059744003107452,0.11374485483192065,1.134849766077354,-0.10421570699980542,0.119519181827908,1.1473032655729767,-0.17986596832459212,1.45578282478264,0.9320432043204321,False,True,-
U56,TREND,AGG,0.3,1.0,10.0,0.1563906618369617,1.1417075435884259,-0.23592914966897505,1.2372153967996777,1.0594916635083638,0.1520892399763154,1.1354119814767891,-0.1377506456584916,0.15994516962792793,1.146849681574696,-0.23592914966897494,1.9357766182226357,0.9320432043204321,False,False,DDCAP
U56,TREND,AGG,0.4,0.5,10.0,0.06745405390165415,1.0751965899991593,-0.12186285103511407,1.0413178890786279,1.1086568338723337,0.055158172045295384,0.9131528248614406,-0.11448438225132751,0.07768789009852584,1.2026702786437573,-0.12186285103511418,1.1724618244467693,0.8854635463546354,False,False,CAGRFLOOR
U56,TREND,AGG,0.4,0.75,10.0,0.10135172972669682,1.0748957167818003,-0.17986596832459234,1.0420313425716181,1.107501812163576,0.0824805236749564,0.9139360668478883,-0.167501618625575,0.11713996207145594,1.201362916754651,-0.17986596832459212,1.739414070376688,0.8854635463546354,False,False,CAGRFLOOR
U56,TREND,AGG,0.4,1.0,10.0,0.1352501952396321,1.0743474956602717,-0.23592914966897505,1.042533494378079,1.1060764584837384,0.10953250544373239,0.9145105029134015,-0.21823703876338285,0.156877098453448,1.1997646153154855,-0.2359291496689747,2.3186530133865912,0.8854635463546354,False,False,DDCAP
U56,TREND,AGG,0.5,0.5,10.0,0.062201368134490176,1.0531967517401137,-0.12186285103511418,0.9833523500081702,1.1185461216501886,0.047062506230066914,0.8392213400527155,-0.09007961921006125,0.0748332516878043,1.2188200599931915,-0.12186285103511407,1.2541519462246489,0.8418091809180918,False,False,CAGRFLOOR
U56,TREND,AGG,0.5,0.75,10.0,0.09335210861443288,1.0523975027437402,-0.17986596832459223,0.9837454361145164,1.1167090139284683,0.07016845459773746,0.8396006305938896,-0.13320052627255774,0.11282174247573673,1.2168404336617809,-0.17986596832459212,1.8647998767933607,0.8418091809180918,False,False,CAGRFLOOR
U56,TREND,AGG,0.5,1.0,10.0,0.12443527564075496,1.0513440640614655,-0.2359291496689746,0.9839294336385597,1.1145852929048077,0.09290730112580081,0.8397716102278149,-0.17544959163799023,0.1510820523394032,1.2145508072650728,-0.23592914966897494,2.487639734504599,0.8418091809180918,False,False,DDCAP
U56,TREND,AGG,0.6,0.5,10.0,0.0590203661004185,1.0664662385873085,-0.12186285103511418,1.2031465107005177,0.9563029092362002,0.05535836495056845,1.0599752988213555,-0.059712558791680914,0.06204575971575954,1.073413952329942,-0.12186285103511407,1.1666824426656728,0.788028802880288,False,False,CAGRFLOOR
U56,TREND,AGG,0.6,0.75,10.0,0.0886436073100898,1.0657629185377149,-0.17986596832459245,1.203880851823233,0.9548660581440709,0.08313648794624506,1.0606951976199714,-0.08908863439497117,0.09320003422301415,1.0717501381055923,-0.17986596832459212,1.7340714371807369,0.788028802880288,False,False,CAGRFLOOR
U56,TREND,AGG,0.6,1.0,10.0,0.11826033049867868,1.0648071101828809,-0.23592914966897482,1.2044149124550416,0.9531841724486467,0.1109125966070661,1.061216202685765,-0.11855753275000835,0.1243480614676804,1.0698108536374085,-0.2359291496689745,2.3117125437898434,0.788028802880288,False,False,DDCAP
U56,TREND,AGG,0.7,0.5,10.0,0.053679896635710156,1.1232708284594113,-0.07099865470400812,1.0906237788353577,1.1549439139565216,0.04265528604205482,0.9180753281745858,-0.07099865470400812,0.06284673141043418,1.2869304821278924,-0.05855468371111805,1.554349496508332,0.6908190819081909,False,False,CAGRFLOOR
U56,TREND,AGG,0.7,0.75,10.0,0.0806357962680131,1.1226440496566281,-0.10551759467780308,1.09109644639644,1.1533083521712606,0.06381912432005565,0.9184933329024404,-0.10551759467780308,0.09468465618000765,1.2854237415631553,-0.08706651453953163,2.321814089468358,0.6908190819081909,False,False,CAGRFLOOR
