panel,mode,level,gross,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,turn_x_yr,pass4a,pass4b
U56,DRIFT,5.0,0.75,10.0,0.087250851442634,1.1624104546097567,-0.14462261447900426,1.1905764120870768,1.1414857204202251,1.0719467438129742,0.0768905386550629,-0.08984048994548977,1.2330474864751069,0.09586857564651141,-0.14462261447900415,1.8138170012681232,False,False
U56,DRIFT,5.0,1.0,10.0,0.11671090927089445,1.1627020731241693,-0.1896267601938164,1.1916351512121044,1.1411526673483605,1.073005292871078,0.10269423310378167,-0.11874940103519427,1.2327321199832928,0.12840254812058327,-0.18962676019381652,2.4009319316872126,False,True
U56,DRIFT,10.0,0.5,10.0,0.05652985124355614,1.0877259106459198,-0.11014921278855583,1.1106226635596974,1.075348922081627,0.9923921697048055,0.048136544706263606,-0.06610935362096615,1.160771527455376,0.06350124453456996,-0.11014921278855638,1.2301797794541458,False,False
U56,DRIFT,10.0,0.75,10.0,0.08498338510868275,1.087617528353117,-0.16211164368178466,1.11172850055228,1.0743886800231541,0.9934969562072214,0.07222389335866053,-0.09818615633542616,1.1597378897970736,0.09561860127491362,-0.16211164368178488,1.8225719796336148,False,False
U56,DRIFT,10.0,1.0,10.0,0.113503134007509,1.0873371702316788,-0.21205534978619978,1.112705205887992,1.0732405646626695,0.9944766199664109,0.09627630807003107,-0.12961226890843303,1.1584988713906423,0.12791128038037924,-0.21205534978619978,2.4125963731429887,False,False
U56,DRIFT,21.0,0.5,10.0,0.05988585363727883,1.092793980095242,-0.13564169470404297,1.1803512526674576,1.0384108354227455,1.0641987458967692,0.05221669800852058,-0.05630650579183194,1.119792294406586,0.0662516289130568,-0.13564169470404308,1.2408676014250313,False,False
U56,DRIFT,21.0,0.75,10.0,0.0900328843993925,1.092608440536045,-0.19853120821251125,1.1815648245877082,1.0374425800477813,1.0654126326034157,0.07847986478874436,-0.0838872414233619,1.1187436084956488,0.0996521806642594,-0.19853120821251125,1.8364409448744523,False,False
U56,DRIFT,21.0,1.0,10.0,0.1202455210660418,1.0922238457281186,-0.2582574506303402,1.1826445175441618,1.0362613171872046,1.066496517451422,0.1047982090516657,-0.11108043356769137,1.1174628271780327,0.13314522988868793,-0.25825745063034,2.428820787469671,False,False
U56,DRIFT,42.0,0.5,10.0,0.05607786795415892,0.9845191991468759,-0.14448924868793556,1.0746882892403482,0.9322869011506805,0.9524353802764143,0.047663193964581296,-0.0734165846836321,1.0147634919540043,0.06306716068878959,-0.14448924868793567,1.2363203335738409,False,False
U56,DRIFT,42.0,0.75,10.0,0.08404438765634015,0.9841355095833123,-0.21108753220244725,1.0754253511746035,0.9313638926333184,0.953161479663507,0.0714135121254642,-0.1095129803134236,1.0137356095444958,0.09457134677740764,-0.21108753220244736,1.8280187508934218,False,False
U56,DRIFT,42.0,1.0,10.0,0.11188177509253405,0.9835532710886582,-0.2740794050583194,1.07602164710147,0.9302406492571719,0.9537506437800849,0.09505458855879612,-0.14515042753246854,1.0124833100062625,0.1259512819614379,-0.2740794050583195,2.416234655788453,False,False
U56,DRIFT,63.0,0.5,10.0,0.057959473724447985,1.0054378350728108,-0.13487903751336583,1.1139624301538704,0.9361461158047196,0.9891077738477139,0.050772834017754676,-0.0722958970648242,1.0240453656279116,0.06392231078522403,-0.13487903751336605,1.235391043531171,False,False
U56,DRIFT,63.0,0.75,10.0,0.08694859762341434,1.0056145385504744,-0.19740832087649407,1.1150354046353954,0.9358658783099669,0.9902348304163109,0.07618153475381928,-0.1073692805060098,1.0236506508806105,0.09590776618645203,-0.1974083208764944,1.8263177721001869,False,False
U56,DRIFT,63.0,1.0,10.0,0.1158658163652273,1.0056188500484076,-0.25679168565011457,1.1159704810784636,0.9354178275706175,0.991228898505048,0.10154967126955206,-0.14172394108573705,1.0230679292279872,0.12781031465765968,-0.25679168565011445,2.413138614047584,False,False
U56,TRANS,0.0,0.5,10.0,0.054329622027378344,1.167709423871706,-0.08096498118664086,1.185565193103842,1.154170156346063,1.0541978821970759,0.0474016545987086,-0.0585602428068398,1.2570711267592463,0.060076664324213214,-0.08096498118664053,2.1014442807918687,False,False
U56,TRANS,0.0,0.75,10.0,0.08174990895724887,1.1677046148954628,-0.12011679578621459,1.1861914001961908,1.1536271963139677,1.054757879732024,0.07117758709965294,-0.0870486522455518,1.2566008102983546,0.09054596250417912,-0.1201167957862147,3.136252762086151,False,False
U56,TRANS,0.0,1.0,10.0,0.10929396318822193,1.1675660865097985,-0.15838545056930586,1.1866899572257357,1.1529470637369235,1.055194422580117,0.09496229896851616,-0.11501313622214437,1.25598776116335,0.12125240388322767,-0.15838545056930564,4.171776242839493,False,True
U56,TRANS,0.01,0.5,10.0,0.05560969923227588,1.1860690384179668,-0.08104836205716226,1.204938081387448,1.171636603334066,1.0777230750420888,0.04887018312165292,-0.05304638062300138,1.2714445476196183,0.06119945607593724,-0.08104836205716215,1.7530580060818621,False,False
U56,TRANS,0.01,0.75,10.0,0.08370844841104996,1.1860460525569505,-0.12025473006356113,1.2055413982104226,1.171081750713549,1.0782559675037025,0.07341742320501088,-0.07903391217426803,1.2709630081546681,0.09226828066731052,-0.12025473006356091,2.6129946686389807,False,False
U56,TRANS,0.01,1.0,10.0,0.1119558324339327,1.1858871177434647,-0.15858542604618142,1.2060163605044942,1.1703862698784544,1.078664115260186,0.09799719650701721,-0.10466121859396316,1.270335809218204,0.12359907445677876,-0.1585854260461813,3.473433022764538,False,True
U56,TRANS,0.03,0.5,10.0,0.057318688266432716,1.2021756620970414,-0.0811756817275272,1.2301991849376146,1.1804279092305687,1.1036528463822053,0.05062237603806197,-0.05290197155849474,1.2793935223452508,0.06287235086848719,-0.08117568172752743,1.1957579077547758,False,False
U56,TRANS,0.03,0.75,10.0,0.08631725018912006,1.202140097248246,-0.12054946142590728,1.2308642154162701,1.1798211368254472,1.1042576843073322,0.0760941827405992,-0.07887454899605384,1.278836537597142,0.09481988847882761,-0.12054946142590717,1.7749433117431328,False,False
U56,TRANS,0.03,1.0,10.0,0.11549306649149793,1.201962646517694,-0.15910992176170924,1.2313933323690813,1.1790707777932452,1.1047294762116384,0.10162941556089145,-0.10452278472965848,1.2781300700732343,0.12705574482766524,-0.15910992176170924,2.3538002399963984,False,True
U56,TRANS,0.05,0.5,10.0,0.05525451963091843,1.146223005085522,-0.08466595413480449,1.1909616691736018,1.110422595654831,1.0617669628458033,0.048988478637089994,-0.05205157409878758,1.2121731516186536,0.0604494466499752,-0.08466595413480427,0.958132742282837,False,False
U56,TRANS,0.05,0.75,10.0,0.0831231505786636,1.1462324884725081,-0.12567309876775978,1.1917380065191332,1.1098289356160427,1.0624916353752052,0.07358393348854908,-0.077600571335938,1.2116141307447885,0.09105261625417493,-0.12567309876775956,1.4161415678137663,False,False
U56,TRANS,0.05,1.0,10.0,0.11110177505058427,1.1460992772344998,-0.16579208057435113,1.1923770753015905,1.109092994410935,1.0630815880468147,0.09820258940417825,-0.10282969429410749,1.210905959512902,0.12185193288355967,-0.1657920805743508,1.8721068727716748,False,True
U56,TRANS,0.1,0.5,10.0,0.058315053056609,1.1743825128697674,-0.08316038825959327,1.250232086434462,1.1071703129917518,1.1446559691107414,0.055689784960774924,-0.061990304720857314,1.1981462326507315,0.060484676989331465,-0.08316038825959315,0.6842406004269144,False,False
U56,TRANS,0.1,0.75,10.0,0.08779902392096428,1.1743535708284503,-0.12347900188122041,1.2508688379587767,1.1066242207342085,1.1452488618333774,0.08380674795524912,-0.09222649751424838,1.197618386408056,0.09110198931089042,-0.12347900188122019,1.0037387715433148,False,False
U56,TRANS,0.1,1.0,10.0,0.11744758931291677,1.1741834114031713,-0.1629532433361931,1.2513622982332724,1.1059459308743147,1.1457000780979238,0.11205485112227631,-0.12195524486422948,1.196950390861802,0.12191393842655729,-0.1629532433361931,1.3201229309651763,False,True
U56,TRANS,0.2,0.5,10.0,0.05689766604910074,1.113707526256967,-0.08159301205401004,1.2016579042039484,1.0392159868091597,1.0991421342480197,0.05446080736367587,-0.06684782141458423,1.1255752582940188,0.05891125896455085,-0.08159301205401026,0.4959751936874072,False,False
U56,TRANS,0.2,0.75,10.0,0.08559337079708595,1.1142175367394422,-0.12065199236411428,1.2020319338773613,1.0399156599020156,1.0995089036565084,0.0818675284615562,-0.09964512275207704,1.1262037067080855,0.08867523381921005,-0.12065199236411439,0.716077541061199,False,False
U56,TRANS,0.2,1.0,10.0,0.11440203088784684,1.1146202078212966,-0.1585779160839199,1.202302822447858,1.0405090358208446,1.0997747898505883,0.10934198264452988,-0.13199480913010642,1.1267202347765788,0.1185917452609555,-0.1585779160839199,0.9266760196251451,False,True
B136,FRESH,0.0,0.5,10.0,0.05342200830227117,1.1057465852553034,-0.08241955543826529,1.2279010434300024,0.9853305410100207,1.0899913660174032,0.05378226553049803,-0.05300310636670402,1.1194592105221277,0.05312479996926611,-0.08241955543826551,1.3544526006697921,False,False
B136,FRESH,0.0,0.75,10.0,0.0803031894255104,1.1057901818007876,-0.12240793860208032,1.229067725847855,0.9843850631086558,1.0911618922065958,0.0808727653598118,-0.07897348036179963,1.1185082795688426,0.07983337481604336,-0.12240793860208021,2.0110891272076903,False,False
B136,FRESH,0.0,1.0,10.0,0.10724582624809265,1.1056928857688249,-0.16157734777304533,1.230097256892346,0.9833022070744003,1.092198222552401,0.1080464253684923,-0.10459015546040396,1.1174115114630112,0.10658557013582604,-0.1615773477730451,2.6662718736434665,False,True
B136,DRIFT,0.0,0.5,10.0,0.05342200830227117,1.1057465852553034,-0.08241955543826529,1.2279010434300024,0.9853305410100207,1.0899913660174032,0.05378226553049803,-0.05300310636670402,1.1194592105221277,0.05312479996926611,-0.08241955543826551,1.3544526006697921,False,False
B136,DRIFT,0.0,0.75,10.0,0.0803031894255104,1.1057901818007876,-0.12240793860208032,1.229067725847855,0.9843850631086558,1.0911618922065958,0.0808727653598118,-0.07897348036179963,1.1185082795688426,0.07983337481604336,-0.12240793860208021,2.0110891272076903,False,False
B136,DRIFT,0.0,1.0,10.0,0.10724582624809265,1.1056928857688249,-0.16157734777304533,1.230097256892346,0.9833022070744003,1.092198222552401,0.1080464253684923,-0.10459015546040396,1.1174115114630112,0.10658557013582604,-0.1615773477730451,2.6662718736434665,False,True
B136,DRIFT,1.0,0.5,10.0,0.053820089349628786,1.1022433751638192,-0.08500177476160176,1.2228272140994048,0.9840551080698845,1.086226786475874,0.054038928707484724,-0.05337964752754587,1.1160332615961726,0.053639527109018204,-0.08500177476160153,1.3641605477598073,False,False
B136,DRIFT,1.0,0.75,10.0,0.08090635454334438,1.1023481355971063,-0.12620535493838636,1.2240831279767344,0.9831614436495432,1.0874962957389722,0.0812619936066048,-0.07952113738019295,1.1151146398974807,0.08061295267539648,-0.12620535493838625,2.0245621166315564,False,False
B136,DRIFT,1.0,1.0,10.0,0.1080574469777098,1.1023106513971663,-0.16653797662105685,1.2252024674819935,0.9821285940897515,1.0886323558290212,0.10857067705782208,-0.10529781252210002,1.1140472201497147,0.10763408449903289,-0.16653797662105674,2.6828299902380164,False,True
B136,DRIFT,2.0,0.5,10.0,0.05326881363299263,1.0715157619070934,-0.08642565344732489,1.2067185267923892,0.9407092083515901,1.0725481118178974,0.054075030260975154,-0.05466963982230055,1.070579356054413,0.05260395044967203,-0.08642565344732478,1.376143906045837,False,False
B136,DRIFT,2.0,0.75,10.0,0.08004361629782109,1.071924838665092,-0.1279215922501924,1.2081487468916987,0.9402539421038686,1.074013834426769,0.08131186989519468,-0.08140788332890958,1.0700860566597212,0.0789981145709242,-0.12792159225019262,2.040963896278543,False,False
B136,DRIFT,2.0,1.0,10.0,0.10685815291798484,1.0721912870037416,-0.1682912058138779,1.2094442356621706,0.9396570897687143,1.0753482471708118,0.10863097114246956,-0.10774627766290001,1.0694417781038505,0.10539727580180513,-0.16829120581387846,2.7026388085566753,False,True
B136,DRIFT,5.0,0.5,10.0,0.0536072645207204,1.0557466601980534,-0.10324487707527741,1.1789955096769753,0.9379301469160081,1.0484269515945852,0.053708761241577196,-0.060928943751744624,1.0617363347880087,0.053523512048813116,-0.10324487707527752,1.3860632151824828,False,False
B136,DRIFT,5.0,0.75,10.0,0.08052540543671638,1.0561982301621597,-0.15219883641201504,1.180583590048742,0.9374033423217322,1.050069282214681,0.08073305946493692,-0.0905908783190984,1.0611797466588195,0.08035406968286485,-0.15219883641201493,2.054545831853559,False,False
B136,DRIFT,5.0,1.0,10.0,0.10746263951762769,1.0565056096411278,-0.19941552374764093,1.1820382830967566,0.9367303136568578,1.051582093220554,0.10781886018133013,-0.11971810731146904,1.0604678297744219,0.10716875585533092,-0.19941552374764093,2.7191768131718375,False,True
B136,DRIFT,10.0,0.5,10.0,0.05379744208193982,1.004199820231027,-0.12317852800438567,1.1372479527955595,0.8879308111129821,1.0086712350593074,0.05261539378220559,-0.06447825930576079,1.0010026218602064,0.054773923202375396,-0.12317852800438622,1.390726663230952,False,False
B136,DRIFT,10.0,0.75,10.0,0.08073975119391452,1.0040465994361782,-0.18073401541452117,1.1388593319169504,0.88668044182185,1.0103532709582688,0.07901879643520049,-0.09580642855267452,0.9994772866078857,0.08216203046878023,-0.1807340154145214,2.0609420456024763,False,False
B136,DRIFT,10.0,1.0,10.0,0.10764705594945134,1.003703066973421,-0.23569174764400425,1.1403380957999552,0.8852454368638083,1.0119070223908098,0.10543130159344871,-0.12652774640282327,0.9977312848689521,0.10947894448130913,-0.23569174764400436,2.727519706138643,False,False
B136,DRIFT,21.0,0.5,10.0,0.05739136695186864,1.0051940514205422,-0.15476826934525556,1.1728169196577067,0.8765158095809342,1.0494008518033522,0.05563113413493004,-0.06215409702137198,0.9767420863407215,0.05884620364484472,-0.15476826934525545,1.3956537873528263,False,False
B136,DRIFT,21.0,0.75,10.0,0.08611191155507436,1.004939544536159,-0.22556356435826885,1.174495512383654,0.875275867180652,1.051146759140892,0.08363308168549843,-0.09246821091748436,0.9752652242758074,0.0881618277593248,-0.22556356435826896,2.066000695626781,False,False
B136,DRIFT,21.0,1.0,10.0,0.11476906870150905,1.0044478090234676,-0.2921781092983511,1.1760338388119758,0.8737981845826317,1.0527560166914969,0.11170261801572812,-0.12226731227909438,0.9735148708549568,0.11730601630315185,-0.292178109298351,2.732236687574703,False,False
B136,DRIFT,42.0,0.5,10.0,0.05787838684401869,0.9785595571871414,-0.1596659417388897,1.116203974235417,0.8803454533181693,0.9909285694984366,0.05337032814899478,-0.07371543242402756,0.9749706065814083,0.06161317409645761,-0.15966594173888948,1.394645748740443,False,False
B136,DRIFT,42.0,0.75,10.0,0.08674682710342196,0.9781261309585951,-0.23242702029380735,1.1174835830094818,0.8790382318840309,0.9922683994729251,0.08008973628175697,-0.10942843526815427,0.9734564608597079,0.09227146018287247,-0.23242702029380702,2.0630115370488595,False,False
B136,DRIFT,42.0,1.0,10.0,0.11547971888716213,0.9774583019636012,-0.3007160002554994,1.1186194059152248,0.877497558744748,0.9934685431814507,0.10676903639699731,-0.14437334736037344,0.9716717453098347,0.12271978979355103,-0.30071600025549916,2.7273127323079325,False,False
B136,DRIFT,63.0,0.5,10.0,0.06075101229528057,1.0142296965327136,-0.15212523573763692,1.1647984633732935,0.9037923958092653,1.0398374866997462,0.05719946204562176,-0.07839981254063588,1.000493051261955,0.06369090145029688,-0.15212523573763725,1.392919314697432,False,False
B136,DRIFT,63.0,0.75,10.0,0.09118378090110801,1.014265475454734,-0.22179988306130805,1.1662544700245676,0.9031117403849782,1.0414022373517653,0.08597296909125252,-0.11628146725871968,0.9995904458383009,0.09550281167988173,-0.2217998830613077,2.060295562695263,False,False
B136,DRIFT,63.0,1.0,10.0,0.12156869014629623,1.014089013059886,-0.28742165775478035,1.167563812346117,0.9022275290576278,1.0428254326310205,0.1147985897403494,-0.1532807970052127,0.998451105511595,0.12718664716662764,-0.2874216577547801,2.723028814653082,False,False
B136,TRANS,0.0,0.5,10.0,0.05177323434885994,1.0937740030745953,-0.08506861212924632,1.1972999365922798,0.9914121516907762,1.0557176399445443,0.05104607586555887,-0.05334431901924497,1.1267670852493419,0.05237369836877637,-0.08506861212924632,2.226762522450208,False,False
B136,TRANS,0.0,0.75,10.0,0.07779290013391771,1.0936688144226636,-0.12616421510282383,1.1983302829088323,0.9902857380687752,1.0567522861186438,0.07668998872872757,-0.079428910871994,1.1256374310136645,0.07870392496768375,-0.12616421510282372,3.3226898231404856,False,False
B136,TRANS,0.0,1.0,10.0,0.10385128120277787,1.0934294985955273,-0.166304214859192,1.1992288514734284,0.9890290409454066,1.057657990175928,0.1023666077524732,-0.10513500934904285,1.1243694898998273,0.10507800891804742,-0.16630421485919222,4.41855517392944,False,False
B136,TRANS,0.01,0.5,10.0,0.05252651529783381,1.103181562042583,-0.08372023364590664,1.2058107762029004,1.0013460053943388,1.0667470413522584,0.05197974031986319,-0.0540445027668468,1.134960815950894,0.052977953578554615,-0.08372023364590675,1.9152975756122177,False,False
B136,TRANS,0.01,0.75,10.0,0.07894003009785244,1.1030757388061108,-0.12421868297496874,1.2067840988878202,1.0002668177079974,1.0677165691799753,0.07810615026804979,-0.08047518359609807,1.1338833763551863,0.0796286724214228,-0.12421868297496874,2.8543850309968506,False,False
B136,TRANS,0.01,1.0,10.0,0.10540290615119363,1.102833785326279,-0.16381097796376876,1.2076230366868845,0.9990555856919335,1.06855436810535,0.1042742434738897,-0.10651255628108525,1.1326661984828164,0.10633520007513186,-0.16381097796376898,3.7929162877339837,False,False
B136,TRANS,0.03,0.5,10.0,0.05342200830227117,1.1057465852553034,-0.08241955543826529,1.2279010434300024,0.9853305410100207,1.0899913660174032,0.05378226553049803,-0.05300310636670402,1.1194592105221277,0.05312479996926611,-0.08241955543826551,1.3544526006697921,False,False
B136,TRANS,0.03,0.75,10.0,0.0803031894255104,1.1057901818007876,-0.12240793860208032,1.229067725847855,0.9843850631086558,1.0911618922065958,0.0808727653598118,-0.07897348036179963,1.1185082795688426,0.07983337481604336,-0.12240793860208021,2.0110891272076903,False,False
B136,TRANS,0.03,1.0,10.0,0.10724582624809265,1.1056928857688249,-0.16157734777304533,1.230097256892346,0.9833022070744003,1.092198222552401,0.1080464253684923,-0.10459015546040396,1.1174115114630112,0.10658557013582604,-0.1615773477730451,2.6662718736434665,False,True
B136,TRANS,0.05,0.5,10.0,0.05343371843080713,1.0855008545983318,-0.0885496051196305,1.2115002644247503,0.9615519928492517,1.0740071411094285,0.05399630505913011,-0.054590057412773896,1.0955434220973208,0.05296967183306989,-0.0885496051196305,1.0721335999812076,False,False
B136,TRANS,0.05,0.75,10.0,0.08029579058622494,1.085581066266357,-0.13138174764123567,1.2128271890249849,0.9605512903642321,1.0753507740599273,0.08118123379499553,-0.08130478025848109,1.094510781406514,0.07956562764974429,-0.13138174764123567,1.5856984530018434,False,False
B136,TRANS,0.05,1.0,10.0,0.10720020325436197,1.085514423704172,-0.17324765109894336,1.2140137009047163,0.9594075400212324,1.0765569649851527,0.10843888097294618,-0.10763003961045225,1.0933244962019313,0.10617903111970528,-0.17324765109894313,2.0968232346681344,False,True
B136,TRANS,0.1,0.5,10.0,0.05788780596042842,1.1242933952308602,-0.09839101676280737,1.2716228189286436,0.9799895116277049,1.1448268070230176,0.060295528364967765,-0.06415812970925872,1.1068417362049292,0.055904959273624044,-0.09839101676280715,0.7521871085264614,False,False
B136,TRANS,0.1,0.75,10.0,0.08709402844885461,1.1241957302950232,-0.1457785217801053,1.2728192630143658,0.9788771012142963,1.1460619029832675,0.0908079253115035,-0.09539478623303321,1.1055971609383655,0.08403867245518448,-0.14577852178010564,1.1038741874630742,False,False
B136,TRANS,0.1,1.0,10.0,0.11641632973671334,1.1239351470816357,-0.19195702440824047,1.2738640445688396,0.9776140248367453,1.1471477007963666,0.1215051507950402,-0.126066671447156,1.1041825995268548,0.11223419185632322,-0.19195702440824058,1.4524618540856051,False,True
B136,TRANS,0.2,0.5,10.0,0.05590760698639197,1.0376968727867202,-0.1078482092980747,1.1935584969379294,0.8974172209287564,1.0687537591172613,0.05693916423093781,-0.06846885123996627,1.0125761511789269,0.05505707605609911,-0.1078482092980746,0.5577145035928276,False,False
B136,TRANS,0.2,0.75,10.0,0.08396835877768982,1.0378238033494112,-0.15869467004932014,1.194586473504341,0.8970313602139631,1.0698680517620478,0.08560242566657683,-0.10174249058223006,1.0119644889246107,0.08262170305571459,-0.15869467004932003,0.8078025253829967,False,False
B136,TRANS,0.2,1.0,10.0,0.11203686982427774,1.0378132381589293,-0.20754984489117767,1.1954987398353771,0.8965146807814314,1.0708701319601768,0.11433690123131934,-0.13436855524225944,1.011203119551782,0.11014235231618286,-0.20754984489117745,1.0498511561399353,False,False
