panel,chooser,book,note,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,base_CAGR,base_Sharpe,base_MaxDD,base_H1,base_H2,base_oos_CAGR,base_oos_Sharpe,base_oos_MaxDD,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,spy_oos_CAGR,spy_oos_Sharpe,spy_oos_MaxDD,keep4b_full,keep4b_oos,keep4b,keep4a
U56,IS_CARRIER_TAIL,MADIST|ALL|0.25,"IS-fitted TAIL prediction of the residual, argmax",0.038808900777401734,1.1363301817264664,-0.0593353661303615,1.1356691514829123,1.140596466934354,0.04267148882866545,1.2172002428157263,-0.05933536613036117,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False
U56,IS_CARRIER_TIMING,MADIST|20|0.25,"IS-fitted TIMING prediction of the residual, argmax",0.04653865850934169,1.1597683789453272,-0.06790812540395241,1.1175258947609774,1.202179373803118,0.05381871610865385,1.2734621229466552,-0.06790812540395263,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False
U56,IS_CARRIER_BREADTH,MADIST|ALL|0.25,"IS-fitted BREADTH prediction of the residual, argmax",0.038808900777401734,1.1363301817264664,-0.0593353661303615,1.1356691514829123,1.140596466934354,0.04267148882866545,1.2172002428157263,-0.05933536613036117,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False
U56,IS_CARRIER_ALL,MADIST|ALL|0.25,"IS-fitted ALL prediction of the residual, argmax",0.038808900777401734,1.1363301817264664,-0.0593353661303615,1.1356691514829123,1.140596466934354,0.04267148882866545,1.2172002428157263,-0.05933536613036117,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False
U56,IS_RESID,MADIST|ALL|1.00,911's chooser: best IS residual,0.15818520781265555,1.14109655607546,-0.22181808476366938,1.1451031674651224,1.1412951186993026,0.17447304412408005,1.2173994245274284,-0.2218180847636695,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False
U56,IS_SHARPE,MOM|5|1.00,reference: best IS Sharpe,0.24931999542815997,1.0163260436280892,-0.3460670057986598,1.2372529712701477,0.8441300257062865,0.2092440005800471,0.8446420847364144,-0.3460670057986601,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False
B136,IS_CARRIER_TAIL,MADIST|ALL|0.25,"IS-fitted TAIL prediction of the residual, argmax",0.038303278393134965,1.0587797421984746,-0.0758203541070378,1.1548765693660779,0.9760486232152223,0.0394578653874873,1.0704100394238298,-0.07582035410703791,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,False,False
B136,IS_CARRIER_TIMING,MOM|5|0.25,"IS-fitted TIMING prediction of the residual, argmax",0.07981605157432403,1.1343567262868086,-0.11563409167889893,1.2104147437604786,1.0894794426955166,0.08584261412467686,1.1192478381679056,-0.11563409167889882,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,False,False
B136,IS_CARRIER_BREADTH,MADIST|ALL|0.75,"IS-fitted BREADTH prediction of the residual, argmax",0.1160856778438617,1.0609786821269176,-0.21662103889692297,1.160927854968638,0.9756963854603474,0.11947819542548399,1.06879804924843,-0.2166210388969232,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,False,False
B136,IS_CARRIER_ALL,MADIST|ALL|0.25,"IS-fitted ALL prediction of the residual, argmax",0.038303278393134965,1.0587797421984746,-0.0758203541070378,1.1548765693660779,0.9760486232152223,0.0394578653874873,1.0704100394238298,-0.07582035410703791,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,False,False
B136,IS_RESID,MADIST|40|1.00,911's chooser: best IS residual,0.1808412264949617,1.0753153912723088,-0.2935154454989789,1.1943960369935889,0.975615179407733,0.18284898874018096,1.0540237492167985,-0.2935154454989788,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,False,False
B136,IS_SHARPE,MOM|20|1.00,reference: best IS Sharpe,0.21839139434499932,1.098714171041151,-0.33675172386421526,1.335309714039662,0.9148464276088757,0.20808941399312553,1.002396398065368,-0.33675172386421526,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,False,False
SMALL,IS_CARRIER_TAIL,MOMVS|40|0.25,"IS-fitted TAIL prediction of the residual, argmax",0.023023899480906884,0.6296784953101867,-0.12478115563296943,1.0971741458570425,0.31811320449921815,0.015442541172993929,0.40091743698646776,-0.12478115563297132,0.042581665944861236,0.6588197871048763,-0.14161687822607283,0.8052146057908076,0.54707273808813,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.14032612842505277,0.8570358515115033,-0.3371725672418532,0.9026188000443044,0.8407258540576452,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False
SMALL,IS_CARRIER_TIMING,MOM|ALL|0.25,"IS-fitted TIMING prediction of the residual, argmax",0.02282973992479631,0.5694516507965531,-0.1438019268026598,0.9001623910894042,0.35806962773642215,0.016979389174183845,0.39820248827331034,-0.14380192680265924,0.042581665944861236,0.6588197871048763,-0.14161687822607283,0.8052146057908076,0.54707273808813,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.14032612842505277,0.8570358515115033,-0.3371725672418532,0.9026188000443044,0.8407258540576452,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,False,False,False
