set,book,panel,freq,rung,n_off,pass4b_k0,pass4a_k0,n_off_pass4b,n_off_pass4a,4b_margin_H1,4b_spread_H1,4b_ratio_H1,4b_margin_H2,4b_spread_H2,4b_ratio_H2,4b_margin_OOS,4b_spread_OOS,4b_ratio_OOS,4b_margin_DD,4b_spread_DD,4b_ratio_DD,4b_margin_CAGR,4b_spread_CAGR,4b_ratio_CAGR,4b_minratio,4b_binding,4b_clause,4a_margin_H1,4a_spread_H1,4a_ratio_H1,4a_margin_H2,4a_spread_H2,4a_ratio_H2,4a_margin_DD,4a_spread_DD,4a_ratio_DD,4a_minratio,4a_binding,4a_clause
SHELF,b136-r620-gross065-W,B136,W,10.0,5,True,False,5,0,0.3829113563065656,0.11458796379723846,3.3416367968988525,0.1298919106558194,0.0402051275213311,3.2307299755958834,0.16324772645069496,0.03704760094365267,4.406431787553144,0.7968526346607774,0.7663250821481338,1.0398362956189167,4.371515565992682,0.953463314479075,4.584880718122921,1.0398362956189167,DD,True,0.10762701597084878,0.11458796379723846,0.9392523647709897,-0.009980742955231325,0.0402051275213311,-0.24824552415449935,-7.191733946585033,0.7663250821481338,-9.384703847126383,-9.384703847126383,DD,False
SHELF,b136-r620-gross065-W,B136,W,25.0,5,True,False,3,0,0.2425089805527798,0.11875135377236123,2.0421576078842354,0.007921773952484057,0.039888244572136244,0.1985992123107312,0.040173372536192575,0.03723218875805234,1.078995725909456,0.7071287480390709,0.7991493550208895,0.8848518034786962,2.4228172203956704,0.9550955110186665,2.5367276805767736,0.1985992123107312,H2,False,0.005737803733129487,0.11875135377236123,0.048317796394376195,-0.08688979789868412,0.039888244572136244,-2.178330955165187,-7.237373111918577,0.7991493550208895,-9.056346059028472,-9.056346059028472,DD,False
SHELF,b136-qroll-q012-w1008-d050-g100,B136,W,10.0,5,True,False,5,0,0.22643858992228028,0.06173329284864204,3.668014121285631,0.21023294705567175,0.13311058483304916,1.5793856462981626,0.2804776290686398,0.12335066329121824,2.273823436250691,2.9152135221744038,3.005369518633627,0.9700016933357958,3.686286340223646,1.5822132812770562,2.329828970496521,0.9700016933357958,DD,False,-0.04884575041343653,0.06173329284864204,-0.7912383765628176,0.07036029344462102,0.13311058483304916,0.5285852626436041,-5.073373059071407,3.005369518633627,-1.688102919662932,-1.688102919662932,DD,False
SHELF,b136-qroll-q012-w1008-d050-g100,B136,W,25.0,5,True,False,5,0,0.11844398650084487,0.06284661059386631,1.8846519387698646,0.08694063749931646,0.13530380319895108,0.6425587119046366,0.15926353647761016,0.12353672278773109,1.2891999470575823,2.5144669762370784,2.161450044140789,1.1633241226431486,2.0195463156024522,1.5705685068510444,1.2858696114132573,0.6425587119046366,H2,False,-0.11832719031880545,0.06284661059386631,-1.8827935062953725,-0.00787093435185171,0.13530380319895108,-0.05817230680706194,-5.43003488372057,2.161450044140789,-2.5122185444166,-2.5122185444166,DD,False
SHELF,u56-k8-qroll-q017-w1008-d100-g100,U56,W,10.0,5,True,False,5,0,0.17952833300883175,0.061622585493017024,2.913352816544441,0.4791989644680753,0.11748928378744083,4.078661040568024,0.5168496416191075,0.10359595493183194,4.989090953977925,5.4391928350384315,2.825251251544758,1.9252067695092439,3.544975839960332,0.7935074679811249,4.467476341438359,1.9252067695092439,DD,True,-0.09382489707785724,0.061622585493017024,-1.5225731982389692,0.12587014502274108,0.11748928378744083,1.0713329842955102,-2.736219838394094,2.825251251544758,-0.9684872582210221,-1.5225731982389692,H1,False
SHELF,u56-k8-qroll-q017-w1008-d100-g100,U56,W,25.0,5,True,False,5,0,0.06257395565915269,0.0625306889407573,1.0006919277418544,0.3659068749254287,0.11795410665902772,3.102112213720231,0.40487028149485305,0.10279179061231725,3.938741402237414,4.175781662324396,3.5003763856122028,1.1929521863672576,2.067799705288134,0.7835693340468186,2.6389492485735566,1.0006919277418544,H1,True,-0.1728969790065693,0.0625306889407573,-2.76499398831788,0.050044391401245614,0.11795410665902772,0.42427002177982603,-3.961942264503493,3.5003763856122028,-1.1318617851464463,-2.76499398831788,H1,False
SHELF,u56-top20-g065-M,U56,M,10.0,21,True,False,21,0,0.2557588643113389,0.1862763406733623,1.3730077764401383,0.3736025171761276,0.23440810243061794,1.5938123012906926,0.4074108256617328,0.22182685215525821,1.8366163595766263,3.1206077106628483,6.433785696648675,0.48503445060166617,2.0941422263286795,1.5488321812209938,1.3520781991227742,0.48503445060166617,DD,False,-0.017594365775350118,0.1862763406733623,-0.09445303526872498,0.02027369773079335,0.23440810243061794,0.08648889488277875,-5.054804962769676,6.433785696648675,-0.7856657341575268,-0.7856657341575268,DD,False
SHELF,u56-top20-g065-M,U56,M,25.0,21,True,False,21,0,0.19795654491360182,0.18794864444797466,1.0532480587717004,0.322568703103557,0.2310513439767642,1.3960910053654407,0.3564069409145276,0.21886555107088435,1.6284286822237162,3.040502243376697,6.521311922427742,0.4662408851997965,1.4615839769927557,1.536565164127679,0.9512020779297761,0.4662408851997965,DD,False,-0.03751438975212018,0.18794864444797466,-0.199599150407836,0.0067062195793738955,0.2310513439767642,0.029024802296966124,-5.097221683451192,6.521311922427742,-0.7816251919987302,-0.7816251919987302,DD,False
GRID,U56-band0.03-g0.50,U56,W,10.0,5,False,False,0,0,0.2726864120544774,0.08313099716364647,3.2802013852628766,0.35393150582947663,0.033572786742143146,10.54221410179199,0.403779188765655,0.03391755119527695,11.904727037660715,12.11279173156531,1.2154549040147566,9.965644707636352,-4.865181693298334,0.23412546425141123,-20.78023297830581,-20.78023297830581,CAGR,False,-0.0006668180322115802,0.08313099716364647,-0.008021292357397373,0.0006026863841424035,0.033572786742143146,0.01795163412472594,3.937379058132784,1.2154549040147566,3.2394283367710868,-0.008021292357397373,H1,False
GRID,U56-band0.03-g0.50,U56,W,25.0,5,False,False,0,0,0.2343765407912377,0.0835280782281087,2.8059611302342375,0.3160781660364721,0.03253590017983976,9.71475091481636,0.36651352474908694,0.032945405745997025,11.12487512143084,12.086407149576972,1.2237458501390575,9.876566403231163,-5.054644197854116,0.23502110782638308,-21.50719245859452,-21.50719245859452,CAGR,False,-0.0010943938744842896,0.0835280782281087,-0.01310210767085512,0.00021568251228898383,0.03253590017983976,0.006629062392520718,3.948683222749083,1.2237458501390575,3.2267183764507834,-0.01310210767085512,H1,False
GRID,U56-band0.03-g0.75,U56,W,10.0,5,False,False,0,0,0.273353230086689,0.08407954600803147,3.2511263804942248,0.35332881944533423,0.033955251044389456,10.405719544921933,0.4032268458801336,0.03418735254310623,11.794620404481803,8.175412673432525,1.8159840527298354,4.501918759222047,-1.968443519979854,0.3629469258690676,-5.423502390236433,-5.423502390236433,CAGR,False,0.0,0.08407954600803147,0.0,0.0,0.033955251044389456,0.0,0.0,1.8159840527298354,0.0,0.0,H1,False
GRID,U56-band0.03-g0.75,U56,W,25.0,5,False,False,0,0,0.235470934665722,0.0845168623817294,2.7860823039335334,0.3158624835241831,0.032951169133443425,9.585774703320071,0.36634528359020546,0.03324883818338731,11.018288265279864,8.137723926827888,1.8277628916638977,4.452286433838111,-2.257242037141047,0.36418697109721343,-6.198030726745892,-6.198030726745892,CAGR,False,0.0,0.0845168623817294,0.0,0.0,0.032951169133443425,0.0,0.0,1.8277628916638977,0.0,0.0,H1,False
GRID,U56-band0.03-g1.00,U56,W,10.0,5,True,False,5,0,0.27388391163730863,0.08504056142835492,3.2206268048694704,0.3525829035379683,0.035211136012684774,10.0133918829245,0.402525156658301,0.036003022973773335,11.180315523824857,4.319365184528367,2.4101122572234956,1.7921842319097512,0.9459040693807236,0.5053645494346837,1.8717262032701758,1.7921842319097512,DD,True,0.0005306815506196383,0.08504056142835492,0.006240334514568411,-0.000745915907365946,0.035211136012684774,-0.021184090939219646,-3.8560474889041574,2.4101122572234956,-1.599945179875734,-1.599945179875734,DD,False
GRID,U56-band0.03-g1.00,U56,W,25.0,5,True,False,5,0,0.23623155706605714,0.08550422336499519,2.762805716129908,0.31532160281194777,0.03474633468910726,9.074960154309425,0.3658435192930163,0.0356631023006766,10.25832010374699,4.271385001653605,2.424971260866926,1.7614167518532102,0.5528312052269918,0.5069632465341645,1.0904759053174011,1.0904759053174011,CAGR,True,0.0007606224003351425,0.08550422336499519,0.008895729010814403,-0.0005408807122353476,0.03474633468910726,-0.015566554489124576,-3.866338925174284,2.424971260866926,-1.5943854624454683,-1.5943854624454683,DD,False
GRID,U56-band0.08-g0.50,U56,W,10.0,5,False,False,0,0,0.28238019445728835,0.051293797082682335,5.5051528745690135,0.24352811115796869,0.06815752631689054,3.573018627843283,0.2915295546987611,0.06458650088213513,4.513784625533092,10.466574313668941,1.065023385931374,9.827553509086387,-4.934231401724118,0.19132453918442316,-25.789851227436497,-25.789851227436497,CAGR,False,0.009026964370599355,0.051293797082682335,0.1759854969607429,-0.10980070828736554,0.06815752631689054,-1.6109843508237058,2.2911616402364166,1.065023385931374,2.1512782446864036,-1.6109843508237058,H2,False
GRID,U56-band0.08-g0.50,U56,W,25.0,5,False,False,0,0,0.2591448041296964,0.051152154808344674,5.066156159025016,0.21963599750277385,0.06753330019958215,3.2522621707169703,0.2678685461001149,0.06395624167112124,4.188309680196047,10.454194784033156,1.0838215711823196,9.645678829430274,-5.05552784924502,0.19139262060385853,-26.4144345445213,-26.4144345445213,CAGR,False,0.02367386946397443,0.051152154808344674,0.4628127505610459,-0.09622648602140926,0.06753330019958215,-1.424874628324541,2.316470857205266,1.0838215711823196,2.1373175426636637,-1.424874628324541,H2,False
GRID,U56-band0.08-g0.75,U56,W,10.0,5,False,False,0,0,0.28295474217782157,0.05356074586550963,5.282875314849376,0.24267734768620886,0.0688049223390057,3.527034686421474,0.2906541324901786,0.06511889721803144,4.463437572000165,5.763432687161851,1.6276166386343882,3.5410259089004628,-2.0797200330808425,0.29828467770656175,-6.972265719685313,-6.972265719685313,CAGR,False,0.00960151209113258,0.05356074586550963,0.17926397282147374,-0.11065147175912537,0.0688049223390057,-1.6081912165228438,-2.4119799862706737,1.6276166386343882,-1.4819091480254136,-1.6081912165228438,H2,False
GRID,U56-band0.08-g0.75,U56,W,25.0,5,False,False,0,0,0.260220932970165,0.05342655806412311,4.87062881082186,0.2192320021805979,0.06822658337031307,3.2132929915407535,0.2674340766732206,0.06453459435432096,4.1440421118152475,5.746844352952573,1.6543675365246813,3.4737410074093513,-2.2628764077753023,0.29837508886370046,-7.58399910794496,-7.58399910794496,CAGR,False,0.02474999830444302,0.05342655806412311,0.46325271927002704,-0.0966304813435852,0.06822658337031307,-1.4163171680326487,-2.3908795738753152,1.6543675365246813,-1.4451925107874275,-1.4451925107874275,DD,False
GRID,U56-band0.08-g1.00,U56,W,10.0,5,True,False,4,0,0.28338897667869123,0.055868649613578514,5.072415006247357,0.24167759926437082,0.06955710958650352,3.4745204437198844,0.28961578593356374,0.06575316864621494,4.404590560370437,1.1797467724038113,2.205972659811062,0.5347966427221518,0.7868112558735346,0.4131173974443625,1.9045706153769528,0.5347966427221518,DD,False,0.010035746592002237,0.055868649613578514,0.17963109295491392,-0.1116512201809634,0.06955710958650352,-1.6051733725667576,-6.995665901028714,2.205972659811062,-3.171238714095342,-3.171238714095342,DD,False
GRID,U56-band0.08-g1.00,U56,W,25.0,5,True,False,4,0,0.26096072706224605,0.05574531050547882,4.681303677312875,0.21852120600070213,0.06901889607497735,3.166106942123731,0.26667547324654106,0.06521027463029316,4.089470175650174,1.159933445567518,2.239977514487046,0.5178326291517004,0.5392649754158013,0.41323229503891223,1.304992329713778,0.5178326291517004,DD,False,0.025489792396524047,0.05574531050547882,0.45725446975524214,-0.09734127752348098,0.06901889607497735,-1.4103569175858182,-6.977790481260371,2.239977514487046,-3.1151163063609064,-3.1151163063609064,DD,False
GRID,U56-qroll-q0.12-w252-d0.50,U56,W,10.0,5,True,False,5,0,0.07897878177504092,0.08933937882899823,0.8840310153287699,0.42496168790531985,0.07249606561441801,5.861858630584823,0.4634727045460836,0.06227674035126274,7.442147773501541,4.636753190615838,3.121066940072781,1.4856308049925109,2.7483317449515403,0.9729127899321233,2.824849023871175,0.8840310153287699,H1,False,-0.19437444831164807,0.08933937882899823,-2.1756861404162464,0.07163286845998562,0.07249606561441801,0.9880931862009803,-3.538659482816686,3.121066940072781,-1.1337980090661457,-2.1756861404162464,H1,False
GRID,U56-qroll-q0.12-w252-d0.50,U56,W,25.0,5,False,False,2,0,-0.04727377740097549,0.0870724737594214,-0.5429244784246225,0.29292976210304744,0.07081591917570096,4.136495939228878,0.33396692763916014,0.06029714627313432,5.538685464919933,4.52269348235591,2.986388178406485,1.5144359045679006,1.0794222094012178,0.9164281483964976,1.177857981872246,-0.5429244784246225,H1,False,-0.2827447120666975,0.0870724737594214,-3.2472341700996408,-0.02293272142113567,0.07081591917570096,-0.32383568113036043,-3.6150304444719783,2.986388178406485,-1.2105025296480152,-3.2472341700996408,H1,False
GRID,U56-qroll-q0.12-w252-d1.00,U56,W,10.0,5,False,False,3,0,-0.04040840173720217,0.1329485954735974,-0.303940042339349,0.5419211770048281,0.12984142155517997,4.173715679587832,0.5816137669771861,0.11947953875500761,4.8678943109228365,5.010362006307101,3.413575219264675,1.4677754800980753,1.9806634509626302,0.8061051752010329,2.457078197604521,-0.303940042339349,H1,False,-0.31376163182389116,0.1329485954735974,-2.3600221627478715,0.18859235755949388,0.12984142155517997,1.4524822302515068,-3.165050667125424,3.413575219264675,-0.9271952319267228,-2.3600221627478715,H1,False
GRID,U56-qroll-q0.12-w252-d1.00,U56,W,25.0,5,False,False,0,0,-0.18415127174727208,0.13910441385367944,-1.3238348564624005,0.4005879888627638,0.12467906001830653,3.2129532321140837,0.4433543847011474,0.11438744547022028,3.8759007413673787,3.2544016800736486,3.264963222912809,0.9967651878082296,0.25135914767186185,0.778765596240949,0.32276611715406556,-1.3238348564624005,H1,False,-0.4196222064129941,0.13910441385367944,-3.0165987892690773,0.0847255053385807,0.12467906001830653,0.6795487977382931,-4.88332224675424,3.264963222912809,-1.4956745033096042,-3.0165987892690773,H1,False
GRID,U56-qroll-q0.12-w504-d0.50,U56,W,10.0,5,False,False,2,0,0.18617560718930326,0.06363733944608208,2.925571823238211,0.2779317346828595,0.10766348878247234,2.581485495462663,0.31808403001464125,0.09888935933834953,3.2165647764621275,-0.6499178036553199,4.453058523424113,-0.1459486328860496,2.9128380350530807,0.9600986346850249,3.0338945706434446,-0.1459486328860496,DD,False,-0.08717762289738573,0.06363733944608208,-1.3699130676455857,-0.07539708476247475,0.10766348878247234,-0.7003031911292608,-8.825330477087846,4.453058523424113,-1.981858183687588,-1.981858183687588,DD,False
GRID,U56-qroll-q0.12-w504-d0.50,U56,W,25.0,5,False,False,1,0,0.06239943934075387,0.06261898423461232,0.9964939563210433,0.15481622769947156,0.1010205254093155,1.532522495524413,0.19703266895520422,0.0920981027049228,2.1393781540373955,-0.8473064495725824,4.467362575692224,-0.18966592373382432,1.2598956520274789,0.9299105159914944,1.3548568710228488,-0.18966592373382432,DD,False,-0.17307149532496813,0.06261898423461232,-2.7638821906872093,-0.16104625582471155,0.1010205254093155,-1.5941934094302468,-8.985030376400472,4.467362575692224,-2.011260609400666,-2.7638821906872093,H1,False
GRID,U56-qroll-q0.12-w504-d1.00,U56,W,10.0,5,False,False,2,0,0.18726875767951734,0.05093803243975015,3.6764034398270113,0.27293927906749393,0.08151239680361244,3.3484388850089353,0.3186333032568882,0.07443684077386514,4.28058606389379,-0.649917803655331,3.578376012711848,-0.18162367547361105,2.374900646024783,0.7155850600640612,3.318823685072708,-0.18162367547361105,DD,False,-0.08608447240717165,0.05093803243975015,-1.6899842472123938,-0.0803895403778403,0.08151239680361244,-0.9862247158738635,-8.825330477087856,3.578376012711848,-2.4662948906813287,-2.4662948906813287,DD,False
GRID,U56-qroll-q0.12-w504-d1.00,U56,W,25.0,5,False,False,1,0,0.05693067317322709,0.04981034013111851,1.1429488942128347,0.14818683926509024,0.07705344881050358,1.9231694564317812,0.1959719767625372,0.06892896771097967,2.84310041584042,-0.8473064495725935,3.3326183018400624,-0.254246473142383,0.7423455273920881,0.7013903428229717,1.0583914292350804,-0.254246473142383,DD,False,-0.1785402614924949,0.04981034013111851,-3.584401572495058,-0.16767564425909287,0.07705344881050358,-2.176095253976952,-8.985030376400482,3.3326183018400624,-2.6960874491505713,-3.584401572495058,H1,False
GRID,U56-qroll-q0.12-w1008-d0.50,U56,W,10.0,5,True,False,5,0,0.1529617047095715,0.0690833317987749,2.21416224039565,0.38812216734229465,0.10951292162605375,3.544076457640211,0.42284885638118186,0.09686133444082867,4.365507235908408,4.63675319061585,2.825251251544769,1.6411825985673316,3.602876186403328,1.0808217207703974,3.333460197150034,1.6411825985673316,DD,True,-0.1203915253771175,0.0690833317987749,-1.7427000441697353,0.034793347896960425,0.10951292162605375,0.3177099777847849,-3.538659482816675,2.825251251544769,-1.2525114291629227,-1.7427000441697353,H1,False
GRID,U56-qroll-q0.12-w1008-d0.50,U56,W,25.0,5,True,False,5,0,0.034069298317435104,0.06808959446735874,0.5003598359477303,0.26535798685539225,0.10683163039530719,2.4838897045144104,0.30210406024641423,0.09387299952692607,3.218221019556962,4.175781662324396,3.5003763856122028,1.1929521863672576,1.959132357024132,1.0639264562034345,1.8414170881840766,0.5003598359477303,H1,False,-0.2014016363482869,0.06808959446735874,-2.9578915533831855,-0.050504496668790866,0.10683163039530719,-0.4727485341364723,-3.961942264503493,3.5003763856122028,-1.1318617851464463,-2.9578915533831855,H1,False
GRID,U56-qroll-q0.12-w1008-d1.00,U56,W,10.0,5,True,False,5,0,0.14843263036494703,0.058665790754035774,2.5301394297619,0.49699039489337193,0.11299530918422551,4.398327669364467,0.5304749143022804,0.10630512779793166,4.990115954807231,5.4391928350384315,2.8252512515446693,1.9252067695093042,3.8064464102454925,0.9149195402665677,4.1604165642111655,1.9252067695093042,DD,True,-0.12492059972174197,0.058665790754035774,-2.129360196396029,0.1436615754480377,0.11299530918422551,1.2713941533078552,-2.736219838394094,2.8252512515446693,-0.9684872582210525,-2.129360196396029,H1,False
GRID,U56-qroll-q0.12-w1008-d1.00,U56,W,25.0,5,True,False,4,0,0.033318628348722124,0.059192732604092524,0.5628837677012145,0.3740209521463519,0.1097844318187664,3.406866947799945,0.4094581940191979,0.10325508689215512,3.9655014231585213,4.175781662324396,3.5003763856122028,1.1929521863672576,2.2397544563482445,0.9106346124377662,2.4595533990877287,0.5628837677012145,H1,False,-0.20215230631699987,0.059192732604092524,-3.4151541485520687,0.05815846862216878,0.1097844318187664,0.5297515108351387,-3.961942264503493,3.5003763856122028,-1.1318617851464463,-3.4151541485520687,H1,False
GRID,U56-qroll-q0.17-w252-d0.50,U56,W,10.0,5,True,False,5,0,0.04235625426167289,0.09541916740209322,0.4438967077042816,0.4161591504603416,0.10189923796368094,4.084026129897748,0.4581910611715003,0.0899244526629901,5.0952888519506825,4.636753190615817,3.1210669400727586,1.4856308049925147,2.1845478457051786,1.2103955158392798,1.8048214960466276,0.4438967077042816,H1,False,-0.2309969758250161,0.09541916740209322,-2.4208655568288755,0.06283033101500735,0.10189923796368094,0.6165927466248708,-3.5386594828167084,3.1210669400727586,-1.1337980090661608,-2.4208655568288755,H1,False
GRID,U56-qroll-q0.17-w252-d0.50,U56,W,25.0,5,False,False,2,0,-0.08149745009864984,0.09234036646869448,-0.8825766370147486,0.2829255348424383,0.09895228693273816,2.85921168284624,0.3275305283322272,0.08666526728286983,3.77925942653807,4.522693482355889,2.9863881784064183,1.5144359045679272,0.5660802587218156,1.1560377446834913,0.4896728167615334,-0.8825766370147486,H1,False,-0.31696838476437184,0.09234036646869448,-3.4326091273617747,-0.03293694868174479,0.09895228693273816,-0.3328568717581369,-3.6150304444720005,2.9863881784064183,-1.2105025296480496,-3.4326091273617747,H1,False
GRID,U56-qroll-q0.17-w252-d1.00,U56,W,10.0,5,False,False,1,0,-0.1306844963745709,0.15710780490994214,-0.8318141574792055,0.5101227535396416,0.09474520929177421,5.384153535074101,0.5565747905814276,0.08632643994577349,6.447327040603592,2.1545776439461317,6.581408687360069,0.3273733248148087,0.8496974411781016,1.2751423819076013,0.6663549523834053,-0.8318141574792055,H1,False,-0.4040377264612599,0.15710780490994214,-2.5717228160170893,0.15679393409430742,0.09474520929177421,1.6549009207573757,-6.020835029486394,6.581408687360069,-0.9148246698384974,-2.5717228160170893,H1,False
GRID,U56-qroll-q0.17-w252-d1.00,U56,W,25.0,5,False,False,0,0,-0.2699789387955216,0.1609594667391484,-1.6773100971628503,0.3708934870190913,0.09092216517804319,4.079241693076821,0.42025107001118345,0.08241321403565949,5.099316595386566,0.7858034882476939,6.616973424927119,0.11875572679307668,-0.7708836721263074,1.2609485905772155,-0.6113521819104658,-1.6773100971628503,H1,False,-0.5054498734612436,0.1609594667391484,-3.140230790403759,0.05503100349490819,0.09092216517804319,0.6052539926556615,-7.351920438580195,6.616973424927119,-1.111069966048892,-3.140230790403759,H1,False
GRID,U56-qroll-q0.17-w504-d0.50,U56,W,10.0,5,False,False,4,0,0.1775537863682921,0.07525687259226221,2.3593032802501535,0.27903605624253414,0.1762255873557812,1.5834026172328157,0.321766682695674,0.17253738857483425,1.8649098920151725,-1.2923498419673995,5.464366103679086,-0.23650498840062664,2.6161159069022193,1.073692397571957,2.4365599615106635,-0.23650498840062664,DD,False,-0.09579944371839688,0.07525687259226221,-1.2729660483957823,-0.0742927632028001,0.1762255873557812,-0.4215776171754826,-9.467762515399924,5.464366103679086,-1.7326369309379552,-1.7326369309379552,DD,False
