panel,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_RETURN,OOS_VOL,OOS_cf_Sharpe,OOS_ret_pos,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,v1_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,p4a,p4b,fail4b
U56,BAND/n=v2/g=1.0,1.1047292920679197,0.1273891568605623,1.280980913061307,-0.15910993717728783,-0.35901331966357714,0.7613480644030161,0.6863005664871612,False,0.0950629792087272,1.2816876607860581,-0.12054947359101964,0.7407821445671212,0.153780735432695,0.878646168321868,-0.3371728920067377,False,True,-
B136,BAND/n=v2/g=1.0,1.092198222552401,0.10658557013582604,1.1174115114630112,-0.1615773477730451,-0.5752529406276298,0.8106405284934092,0.5822676103323405,False,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.5762505378038233,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,True,-
SMALL439,BAND/n=v2/g=1.0,0.5814735687093444,0.050392824462627495,0.5672468567743753,-0.19188732765393401,-1.1275251074062271,0.8127614631300942,0.2952123913642794,False,0.038484818461982595,0.5680478271993786,-0.14684660360056612,0.49230664187769546,0.15450723909089636,0.882010501050508,-0.3371728920067377,False,False,"H1,H2,OOS,CAGR"
