panel,arm,seed,cap,conv,f,gross,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,base_OOS_Sharpe,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,m_DD,m_CAGR
U56,EXT,,CAP2,R,0.0,0.75,0.0,0.12014999456189313,1.3078729412435244,-0.14765004422980443,0.8137484495086919,1.3431232040383605,1.2841509485625666,1.228739013143088,1.188426875003423,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,False,True,True,True,True,True,True,0.05465349611530726,0.013534212471448426
U56,EXT,,CAP2,R,0.0,0.75,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214643,0.7848531308785468,1.3027641647438848,1.245743566697983,1.1871870518343108,1.105836634098696,0.12773946456006335,1.3318413815124672,-0.14809080759214632,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,False,True,True,True,True,True,True,0.05421273275296526,0.0096137519025839
U56,EXT,,CAP2,R,0.0,0.75,25.0,0.11037345513700925,1.209765685566478,-0.14875179387181792,0.7419974728648989,1.2421037770489964,1.1880255426552884,1.124749529084998,0.9835023596828143,0.12183969460699817,1.2754689637891052,-0.14875179387181792,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,False,True,True,True,True,True,True,0.053551746473293776,0.003757673046564547
U56,EXT,,CAP2,R,0.0,0.75,50.0,0.10067860481310942,1.111339888951081,-0.1498530143263923,0.6718490466519617,1.140744704022228,1.0915969990562207,1.0204653620097097,0.7785733423801019,0.1120723488705766,1.181260845927782,-0.14985301432639253,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,False,False,True,True,True,True,False,0.052450526018719384,-0.0059371772773352816
U56,EXT,,CAP2,R,0.05,0.75,0.0,0.10639627236639382,1.2166327990714236,-0.14113879193402068,0.7538414556937101,1.2182741044606549,1.2206436141291872,1.0851815837542027,1.060279013795902,0.12034838731847985,1.3177537830445072,-0.1411387919340208,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,False,False,True,True,True,True,False,0.06116474841109101,-0.00021950972405088143
U56,EXT,,CAP2,R,0.05,0.75,10.0,0.10192311457204184,1.1694086228912315,-0.14162268494767916,0.7196807108246546,1.1699932079878834,1.1741198230342766,1.0358730171823685,0.9793777021049536,0.11580586967579909,1.2720465330198765,-0.14162268494767916,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,False,False,True,True,True,True,False,0.06068085539743254,-0.00469266751840286
U56,EXT,,CAP2,R,0.05,0.75,25.0,0.09524597742868979,1.0984499111536072,-0.14234830813796295,0.6691050893023476,1.09744217617796,1.1042170771840003,0.9617991090131477,0.833537726332843,0.10902531728247178,1.2033570206814914,-0.14234830813796295,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,False,False,True,True,True,True,False,0.05995523220714874,-0.011369804661754912
U56,EXT,,CAP2,R,0.05,0.75,50.0,0.08420380583127973,0.9799487897133858,-0.14355710332557559,0.5865526949252556,0.9762782948329075,0.9874827957125746,0.8381512832117936,0.6176615711826193,0.0978124395756883,1.0886114076786957,-0.14355710332557547,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,False,False,True,True,True,True,False,0.05874643701953611,-0.022411976259164967
U56,RAND,0.0,CAP2,R,0.05,0.75,0.0,0.11982439571299652,1.306506004730448,-0.14507397055794913,0.8259537893128335,1.3472803379084413,1.2774373714576603,1.2368364689579474,1.1599899182692166,0.13040424680924212,1.360895069126086,-0.14507397055794902,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,False,True,True,True,True,True,True,0.057229569787162565,0.013208613622551824
U56,RAND,0.0,CAP2,R,0.05,0.75,10.0,0.11584847570453638,1.2666960102259306,-0.14552952686063636,0.7960479100263723,1.3065346827822015,1.238235451773422,1.1949103318598981,1.0817939831798127,0.12638626373007922,1.322608626071001,-0.14552952686063647,0.8831406547160487,0.15454794790057602,-0.33717256724185274,1.2839355379722956,False,True,True,True,True,True,True,0.05677401348447533,0.00923269361409168
