support,family,th,x,xq,turn_yr,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,rbar_add_FULL_IS,rbar_drop_FULL_IS,rbar_ctrl_FULL_IS,sel_geo_pp_FULL_IS,rbar_add_TRAIL3Y,rbar_drop_TRAIL3Y,rbar_ctrl_TRAIL3Y,sel_geo_pp_TRAIL3Y,rbar_add_TRAIL1Y,rbar_drop_TRAIL1Y,rbar_ctrl_TRAIL1Y,sel_geo_pp_TRAIL1Y,OOS_adv,p4a,f4b,size,draw,parent
U56,MOM12_1,0.2,0.329797531138774,0.3415993519246467,12.878368378545556,0.1739994851029567,1.0733522401383324,-0.23967721092954652,1.1755522466900006,0.9932677661786358,0.17050977619517238,1.1082204752549576,-0.16908905285091247,0.17688362814295533,1.0494973951836466,-0.23967721092954664,4.469959830348827,20.796512092025086,21.22129158377432,2.4762495318125133,4.272878603848915,10.260156172884896,18.716157503233635,9.897301186926333,,3.925296896071371,11.702835474888523,26.044724739943103,0.5285281849755297,False,DD,55,-1,
U56,MOM12_1,0.12,0.463627560832557,0.47527705658395547,10.213393250021891,0.14407251842222268,1.0298752781932154,-0.22901318313358843,1.1019714389503692,0.9810471181287026,0.12953001119292584,1.00660336253589,-0.1545793843295188,0.1561995429287517,1.050584487128954,-0.22901318313358898,5.931228830615152,17.581743727326344,18.5329143383214,0.23748049745146993,13.281593893462185,10.376759924822606,15.079635724522873,4.506233713369778,7.427192992889993,15.511107918266726,10.511092056982287,7.696096339288228,-0.08455961635402964,False,DD,55,-1,
U56,MOM12_1,0.06,0.5886537991369579,0.5994588333547204,7.959946031660517,0.13171569551807538,1.052592401189054,-0.22252895316460297,1.20356633957862,0.9442511706103986,0.12580761131855334,1.0987473336653029,-0.14784461879543942,0.13660861767007382,1.0256163252620707,-0.22252895316460275,5.365100169810001,23.131893447063522,18.333742965478066,-0.3863661701621668,5.095731267232841,20.11417916235976,14.503788571986727,1.8261967799178658,0.6129151451802666,23.882220873750203,11.397155845420812,3.9088535788900147,-0.8125770637549046,False,DD,55,-1,
U56,MOM12_1,0.0,0.7242559330524497,0.7316879621856789,5.7802158391728256,0.12249889029673278,1.0731389639203743,-0.21330119890152888,1.2209817172825128,0.9707304337395743,0.11550418824382036,1.1156245081616758,-0.12204383402535357,0.12829709484862617,1.0500466876264403,-0.21330119890152877,2.0127682772877518,25.76643177327714,17.626648928300856,-1.2110639724064232,-4.303927237609924,27.14078648870389,14.086400021149,-0.7248096411242244,-3.156037165600779,33.892745385824945,13.683431590097607,-1.0177843711481005,-0.7096227969774604,False,DD,55,-1,
U56,MOM12_1,-0.06,0.8162405935579108,0.8242590159275143,3.950972059631344,0.12223083232868537,1.1111367067915214,-0.21481135712055888,1.2750676588699779,0.9929974620131412,0.11873654535773093,1.1747567015124358,-0.12013312047810365,0.12511913207170355,1.0714469708536685,-0.21481135712055854,2.823135535014311,30.675350057941625,17.589919924071953,-1.077185784569168,-2.9864154449515645,35.880579415422055,13.927195590193852,-0.798884706701708,25.156611398365225,53.29758254295693,16.235158271210675,-1.7847382002342815,-0.8542422653441406,False,DD,55,-1,
U56,MOM12_1,-0.12,0.8721236502172601,0.8808036788813423,2.9731423627693108,0.12225799133631488,1.1130705531608225,-0.22306208353758183,1.256020954862055,1.0098623937168532,0.11692102014356553,1.153897115248115,-0.12060914882685869,0.12667604953740086,1.0885749941150336,-0.2230620835375816,-3.2449469216071685,34.92301166507491,17.28901271663242,-1.094750377511633,-3.911123399889561,32.6283452561434,13.137561902019154,-0.380491797914817,28.51151024945609,63.35527714445082,16.572023828251748,-0.7408743603678936,-0.447774674636503,False,DD,55,-1,
U56,MOM12_1,-0.25,0.9322338916035485,0.9434553370461723,1.7170029362686483,0.12481408263268223,1.115804842095724,-0.22645624355578653,1.2115151366903274,1.0472367314724438,0.11576102072621941,1.112272637901045,-0.11981088946375817,0.13233108419227624,1.1217926116940105,-0.22645624355578653,10.199772677663505,44.58577331357538,17.179120054769243,-1.2482026946669,-22.336904756496946,19.17751203076702,13.000055291393629,-0.3473250378815296,11.011285328073281,87.67254425399842,17.854783473498543,-0.8494618543096966,-0.4586929727775635,False,DD,55,-1,
U56,MOM12_1,-0.4,0.9678779895518499,0.9810370100100849,1.2477420936357426,0.12682461110161936,1.1075585147260534,-0.22688378630511763,1.1914388933592701,1.0442282123231057,0.11880291855742842,1.0964758205857115,-0.12885594352990215,0.13347955153563573,1.1177999488090307,-0.22688378630511785,-35.40251404232539,48.8671992885131,17.011621746627902,-0.8591975488107195,-28.474500269727255,-3.3066895180375173,12.19017126002709,-0.00617524341264275,-21.17819343337627,69.42934493258002,18.3263366813892,-0.734907369677873,-0.4466572978764516,False,DD,55,-1,
U56,LOWVOL,-0.15,0.3536127158415919,0.36495029450417243,12.772142965106136,0.032175581383419916,0.6573169959762974,-0.12309648840277965,0.7782566758267231,0.541955619469573,0.027691749178204494,0.5720488314232572,-0.09750573657197759,0.03588599388494362,0.727062562816701,-0.12309648840277909,-0.788144118923096,27.85819240988166,10.779741453818035,-4.046734865368973,-8.31492093522843,29.260268493750782,6.011228151428569,-3.395569084461769,-9.00244785230939,23.350047990755126,9.779615164857708,-1.0137143831430606,-2.130886075019789,False,"H1,H2,OOS,CAGR",55,-1,
U56,LOWVOL,-0.2,0.5285839782719096,0.5408086005727814,9.690518206006207,0.05998458909256876,0.9439157915690399,-0.1144177289423487,1.1769598764120062,0.7166030388348227,0.06645816374369429,1.0234344289611688,-0.07381944522741046,0.05467842749343221,0.8764016098005313,-0.11441772894234747,4.462228960748093,25.238250750843708,11.7337396956577,-1.2001158818797153,-1.184908138020722,23.117166028090637,6.668757398342178,0.05202686072935947,5.306845750036048,27.89310937739711,9.131768535503168,0.5431141432659325,-2.1793617211932848,False,"H2,CAGR",55,-1,
U56,LOWVOL,-0.25,0.6616683747744267,0.6727461474650461,7.378748287079705,0.07819363911745181,1.0358067258146926,-0.1349096074096452,1.229649614829543,0.8494087031783872,0.08360753701657164,1.0875494599146904,-0.09195820551460399,0.07375168321489545,0.9919835330750668,-0.13490960740964586,7.2427357570531425,19.332186319260572,12.604184705688523,-0.34786125001056156,-2.1835188207746437,9.834580309629189,7.682271745888666,0.2277849577869917,15.346980778195437,31.219591567468488,10.120340252736941,1.5626726662000046,-1.9675812303461049,False,CAGR,55,-1,
U56,LOWVOL,-0.3,0.7564049904995901,0.7659741952066426,5.595449530098368,0.09009660644822715,1.0715724596196845,-0.1428148027213677,1.1787894585466578,0.9690449610770795,0.08923659614737223,1.0477555936726524,-0.10351581416461675,0.09080596318234546,1.091700259585033,-0.14281480272136748,7.479722476978043,27.849702103985226,14.070723919993966,-1.1144586856078664,-6.670083971307373,23.1985951460211,7.986528063977973,-0.21131181245790387,2.695946770949675,41.720404657204845,11.435408212505962,0.3289958182903341,-1.4580929700139134,False,CAGR,55,-1,
U56,LOWVOL,-0.35,0.8229221233003138,0.8320360623197274,4.43706179934916,0.10119098542175986,1.1073339275330316,-0.1616066570664576,1.1659111977555607,1.0528856458371372,0.09631269537932674,1.0518364248702623,-0.10479975117001061,0.1052281332715368,1.1534567211330309,-0.16160665706645705,15.380885681518995,35.66020597811222,14.464063146443966,-0.7902907430529238,10.126802336668893,-4.958993670013788,8.702786002784222,0.6606642767641002,4.863220875218122,-5.145450578157537,12.563316597700485,0.8543539427311453,-1.2836255215589398,False,CAGR,55,-1,
U56,LOWVOL,-0.4,0.8703230595545827,0.878406527114537,3.5456021581626302,0.10695245240557294,1.100744389856589,-0.17232457278424917,1.1119065503007817,1.0918466081594458,0.09625514143568648,1.0025337988042298,-0.1111794948426087,0.1158479278405975,1.1810976014808852,-0.17232457278424917,3.0399089507638504,48.522254042445695,15.227107037130143,-1.4814878975681234,6.901954225995254,49.98392592687281,9.222690180833393,-0.05646428047223484,-8.661608590605331,92.31258525520327,13.862624577499911,-1.1433529318712,-0.8153417939496865,False,-,55,-1,
U56,LOWVOL,-0.5,0.9272159668707228,0.9373483418351701,2.442277146112362,0.11681797449245646,1.1231255613696955,-0.18210755817743285,1.1556139860119665,1.0941165029673219,0.10882007157235218,1.051798864970283,-0.12158162786089877,0.12345343753785665,1.1818673164372966,-0.18210755817743285,35.093637933246065,62.28699070204597,15.329872952302978,-0.39799964632736273,20.86796269991944,109.69426487118268,10.23464522006233,-0.13703230393382615,73.92231114878037,118.35986623043729,14.111951911162658,0.24932577000291722,-0.8074475600614361,False,-,55,-1,
U56,LOWVOL,-0.6,0.958822235211032,0.9623035580307815,1.885835903650213,0.12159490991588773,1.1248935945856664,-0.18353585934133898,1.1517912536137784,1.1015814792027665,0.11395337138006068,1.0627220349465,-0.120725054006115,0.12793268800396063,1.175746436128194,-0.18353585934133898,9.708219311593554,69.11718400849406,16.02410828858215,-0.5213401692175212,8.044785669869798,76.36701698744693,11.073141652577569,-0.13214707885924604,-1.8675972752252277,210.66610258479477,16.54754788953002,-0.9172490647923581,-0.6151641915184802,False,-,55,-1,
U56,LOWVOL,-0.8,0.9851732679654851,0.9995106414681817,1.2841674680052335,0.12465496340699778,1.1053107174622487,-0.20830240630745123,1.184890957763215,1.037141320456944,0.1208092437782673,1.0928583909549718,-0.11969880363566288,0.1278346390505809,1.1152952199969708,-0.20830240630745112,,98.5442833109731,16.837257680860986,-0.546217431020124,,19.368806618588653,11.848589223612493,0.02307038150493046,,24.551647163658416,17.945493746006587,0.06993914992921013,-0.8539976847628639,False,DD,55,-1,
B136,MA-DIST,0.3,0.040101454916018145,0.04452301423840858,21.65842391057092,0.23375975572933272,0.9738847785990128,-0.5133537413413114,1.1240165805842888,0.8636102665126835,0.24189110123685098,1.0806021583406522,-0.2580310801874024,0.22708950236438707,0.9050596595220318,-0.5133537413413118,16.187056341681114,30.342197943872616,36.22943311445465,-2.2064237652242635,22.324244839602624,27.96109813967744,33.393282615538816,-4.165601845852662,25.937203418677583,28.326949851885516,56.2580019606367,2.9642476101007453,0.7252176188164983,False,DD,135,-1,
B136,MA-DIST,0.2,0.10978500679546047,0.11334566570995874,21.185245492026556,0.15254606223424916,0.8501412729928773,-0.3494276269192955,0.9344161536745124,0.7682542720294693,0.1577456634785015,0.8634625109452125,-0.3494276269192955,0.14827270044508878,0.8388125273934014,-0.33216784640610575,5.130435329533421,24.56556136803838,25.175248958846193,-1.1517550289858125,-11.60634220210936,21.927939687961636,21.16105118138704,2.2568703835065262,-53.77378300886533,21.497149327843598,33.4814350671217,4.28085919874448,-1.6635194129973385,False,"H1,H2,OOS,DD",135,-1,
B136,MA-DIST,0.12,0.2633705578143511,0.2677737109898032,18.19165085244107,0.135860877694727,0.9731734267742771,-0.23200586064735862,1.052737395303101,0.8976404612349624,0.13727798464117713,0.9748041761809243,-0.16595430274873524,0.13469274483000748,0.9716560516463241,-0.2320058606473583,12.167103941427554,21.168046315795856,18.676761118178952,1.8777045218241195,-35.57042220289755,20.721078118902934,14.170043896414406,0.0892394164324628,4.939608491381719,26.366534882898343,21.724117727654207,-5.891719748733726,0.08945834409186393,False,DD,135,-1,
B136,MA-DIST,0.06,0.4765978692543492,0.47966662620241046,13.2182941823292,0.12160403411792986,1.0132925482374968,-0.2163132240335488,1.0923811248542643,0.9457027052178825,0.11513309916494818,0.9876177848646074,-0.12689564362147854,0.12697242257615282,1.0338064462860908,-0.21631322403354913,12.269033318306585,26.860593317860165,17.563478461745564,-0.15939126364268308,-13.852452444067445,23.221385639188377,11.557767756884255,0.3178971559530508,-2.7415419850824487,20.56673938609218,15.087088159608196,-0.11151835169183055,0.3226718068119361,False,DD,135,-1,
B136,MA-DIST,0.0,0.7086307681916201,0.7110748340376044,7.840196118285619,0.11659734787379517,1.0585329145142401,-0.20116704846935807,1.1603438392888512,0.97069002144877,0.11283037281019381,1.049418496271481,-0.1122842995966219,0.11971563331408408,1.0659505550392185,-0.20116704846935807,9.258734737951386,37.407686727601195,18.043197013022507,-1.5521431857433043,0.3489232651721339,28.589392593954567,11.848548503458678,-0.19787842360654562,-0.03403742020337571,23.414079774791993,13.984490343153666,-0.44235104746641607,-0.636967514657516,False,-,135,-1,
B136,MA-DIST,-0.06,0.8520949403311823,0.8559807981951146,4.607533378464505,0.1166097223798157,1.0574885323599612,-0.2156255225837591,1.1917531405405608,0.9390653131415182,0.11800191520092573,1.0841568076367933,-0.1106459921166506,0.11546212559307079,1.0360948265015402,-0.21562552258375944,13.337336007420932,48.11584496542312,18.17864420799943,-1.5094988826078293,2.805397268724639,39.61754538068689,11.937709131981336,-0.5748841483675937,4.446189052558887,34.87469083385779,14.811589817652905,-0.6978155630332772,-1.4406224615139518,False,DD,135,-1,
B136,MA-DIST,-0.12,0.9222797596218516,0.9250794129184989,2.86736710460809,0.12202176319638025,1.068286434896108,-0.22927185581588738,1.21715801070495,0.9389591534088468,0.12542164476873663,1.1162003503870754,-0.11613631028795823,0.11922375896271697,1.0304052641469255,-0.22927185581588727,24.38451287758546,62.836576371567546,18.7487458950336,-1.4228988307584567,24.986189536441252,54.04879552488363,11.738080638408151,0.20062263253675106,17.742966109190572,41.98428669287642,15.183983520781208,-0.12629621345099373,-1.385785977600551,False,DD,135,-1,
B136,MA-DIST,-0.25,0.9764663967909389,0.9784227109378195,1.3529012824086968,0.13416995076736948,1.112297017899087,-0.2480848115986235,1.2408652641066118,1.0035118331225164,0.13494992141493412,1.1466187501932892,-0.12942903890886104,0.13352668626902475,1.0857785175248447,-0.24808481159862295,18.40573520875577,73.08082447846279,18.98535071088847,-0.7861874010315795,44.31391088373561,30.319260114857926,11.923789068106984,0.3202367331295086,40.28898644000246,25.15082741782724,15.557318808193335,0.38937574079305204,-0.4938346280835004,False,DD,135,-1,
B136,MA-DIST,-0.4,0.9915201273992101,0.991239037866607,0.95798109383186,0.13936829021107977,1.1222595169783958,-0.2508160193074085,1.2406274638875052,1.0190818798742307,0.14121217620882986,1.1517827560501228,-0.14573031764425093,0.13784887333182372,1.0985848874211734,-0.2508160193074087,-33.11328533058277,108.9486555150461,19.109412918387907,-0.3035866419793143,21.60106877010312,75.90914444738257,12.227886102648144,0.003010996386065834,51.05366993879162,78.64592140929696,16.02816289160981,0.09288692498026219,-0.1645502248657671,False,DD,135,-1,
B136,MOM12_1,0.3,0.22723721275091563,0.23093165877096675,15.505847924856331,0.16210223682684743,0.9675397532673743,-0.26814023186049674,0.9395291307169554,0.9961983959957146,0.131040662129279,0.8377457603866874,-0.2681138927456531,0.1883771366486322,1.06777191531314,-0.26814023186049685,12.518553910167817,23.066881937168997,21.065082135286513,-1.01777193919943,4.728528155318935,18.824221730443327,15.22290201200983,6.839543627291422,,12.190853210044983,10.64096020070501,17.70044754321023,1.1460940114941254,False,"H1,DD",135,-1,
B136,MOM12_1,0.2,0.36306090909228345,0.3668816473338324,12.750448995379237,0.14005767005695824,0.9619574544143953,-0.26668517588329366,0.9898137762763151,0.9395419494336802,0.12569450213068323,0.8934172168256808,-0.1915543646628659,0.15204874916014766,1.0163835932923824,-0.26668517588329377,8.282152682887858,23.530495504355148,19.846175962400952,-0.910493122398548,7.884597924356332,18.634938035322104,13.294853868184138,1.341530949119174,7.9422440431125,17.817292929749946,7.744826039333926,1.7552902717480112,0.39103432608498245,False,DD,135,-1,
B136,MOM12_1,0.12,0.5033213202129727,0.5061707548157268,10.327688945519396,0.12450547936944956,0.960080193872214,-0.2571600735623004,0.9697480089537063,0.9574999452702784,0.10379016315958367,0.8552081772803249,-0.1488279196216724,0.14189320820473283,1.0406613974595385,-0.257160073562301,7.455550184512994,25.548721590359072,19.21129771655084,-2.910602761465575,11.19183448652875,22.666558937890997,12.74177472188088,0.47373781247483926,-7.271105852860054,23.813387732806902,8.678053521299299,0.3264024280004385,0.033476356173256505,False,DD,135,-1,
B136,MOM12_1,0.06,0.6184131348541163,0.6219399006608303,7.903656993202938,0.1272795864686258,1.031213266622447,-0.2521542112249464,1.1317172405857927,0.9543569749175663,0.11824378398946545,1.01865520136447,-0.1298000249682495,0.1347913154800202,1.0427966276247382,-0.25215421122494674,7.710461426588151,28.685275180082474,19.191047046330947,-1.8414623056407509,9.18326064698934,26.440028524739414,12.625309220973469,0.24830486991598288,-1.3453177089576975,27.72001207879743,9.839240483334589,0.6374625756052854,-0.34022928544548137,False,DD,135,-1,
B136,MOM12_1,0.0,0.7321160726332195,0.7366109586642187,5.793829305575237,0.1259280993604055,1.0641892222135756,-0.24710217735366002,1.1502087369737402,1.0016696503341465,0.11478158860270149,1.0395301976076547,-0.12144938512933778,0.1352106108887603,1.0851644889735796,-0.24710217735365947,5.024749565860348,32.97933020741726,19.012559835437408,-2.359089821295801,6.186293716185848,37.3150116448355,13.121768383912213,-0.6404206349681862,-1.0076918663229342,40.98766144487387,12.943966084426403,-1.0891410395606815,0.26681675808251093,False,DD,135,-1,
B136,MOM12_1,-0.06,0.8149581435315476,0.8197256657645693,4.137911817936082,0.12704892197213136,1.088589650102169,-0.2479099840679203,1.2236015592174057,0.9849479014851971,0.1228060500806567,1.1175572189088903,-0.11958276452771233,0.13056241048145845,1.0697776132736803,-0.2479099840679202,8.98013664558608,36.00451093714444,19.053896763678697,-1.7879728182360166,9.757184706576611,39.217993655797635,13.29817916681444,-0.4730997487321309,10.910582312391988,46.53666807801209,14.581049466398088,-1.1212869178327312,-0.1988312416325133,False,DD,135,-1,
B136,MOM12_1,-0.12,0.871709991541599,0.875602968841944,3.1426037095000194,0.12934176203346626,1.1016588288544324,-0.2525010421777182,1.2419410238785518,0.9921541690372674,0.1266741437603387,1.1390239809827896,-0.11877488041773854,0.13154796148705006,1.0760015297423922,-0.25250104217771807,10.504806451398448,40.3644253377356,18.94907909712017,-1.392897367078394,13.584687005476551,46.82491674063429,12.985575854564674,-0.22151960089946687,13.86592321190231,50.486606345404645,15.096928925550632,-0.7779426110184007,-0.3817009824854445,False,DD,135,-1,
B136,MOM12_1,-0.25,0.9390027847493587,0.9427765681720544,1.8144168142108061,0.13179154882277389,1.1015226082443685,-0.2536911349744585,1.2032541218144577,1.0209784765934038,0.1263662745835954,1.1052399667900654,-0.12902629080391637,0.13628841366452948,1.1000384805555612,-0.2536911349744586,-0.008502418088808271,52.095587901897844,18.99314164177657,-1.5908023240373659,4.144346694245218,36.32307384893962,12.674537294441766,-0.1038204353185801,1.5285214673607204,45.480359555816975,15.63227905749791,0.015757050979581244,-0.25834985091679474,False,DD,135,-1,
B136,MOM12_1,-0.4,0.9743478146965865,0.9766175768600451,1.1894271401456256,0.13564766828026276,1.109237132303064,-0.2540205467229497,1.2265949352152852,1.011948571826235,0.1342285949012787,1.1324099320871526,-0.14523958151598027,0.13682009098429027,1.0918850959103035,-0.2540205467229495,-15.146063732255907,84.27397657567303,19.36009370474077,-1.183006853581725,-9.726182812073828,45.609252840573916,12.758087763690117,-0.19254256200813558,20.291258586209732,71.52273626402514,16.142146707478368,-0.08107381555684245,-0.19832835173383412,False,DD,135,-1,
B136,LOWVOL,-0.15,0.2617907178091672,0.2668901020681963,18.32053777218898,0.040639743074024626,0.7195290642116992,-0.155782289949144,0.9226454289898183,0.5176298661242752,0.04269465910013537,0.7374627013497005,-0.1026607506805376,0.03894698077942116,0.7042368047167278,-0.15578228994914245,3.1177553252753447,27.96978839348633,13.015855397768991,-3.7132605955513043,-7.9487886071956435,32.39062792867229,9.455714709981567,-4.729936027604031,-8.667355402179332,37.64638061765061,16.539588461523824,-4.6965592608379625,-2.304567834327176,False,"H1,H2,OOS,CAGR",135,-1,
B136,LOWVOL,-0.2,0.463016961383003,0.4677826355249578,13.590297027217115,0.07309507266681092,1.0080615986554917,-0.11852758027508781,1.3101684673458394,0.7064809738893054,0.08839905380642499,1.1679902122289987,-0.08573512045853005,0.060627713420090545,0.868766265817877,-0.11852758027508825,10.499487065145923,25.266901992746206,13.931240652159122,-0.381610002183419,2.054868995563289,34.41455634797313,9.048719742075853,0.2551838421084751,5.402184909481505,34.28862375767907,12.724804223370441,0.637224317667906,-1.5735268140524727,False,"H2,OOS,CAGR",135,-1,
B136,LOWVOL,-0.25,0.6244022133742223,0.6280025429213794,9.79932603646483,0.08531741151242489,1.0236018181061455,-0.1358676453836677,1.2766653645194501,0.7740477866196867,0.09928712196154188,1.1461137613825667,-0.1002380503733944,0.07392275561506523,0.917485991194426,-0.1358676453836679,11.131439599615597,26.49449016025417,15.210406967888938,-0.6448517499896278,3.468429979585049,22.53774068252914,9.58435687993479,0.7136006905460013,16.539418665696843,46.61664493348644,12.883628407456456,1.8185804484705637,-1.9209484722660486,False,"H2,CAGR",135,-1,
B136,LOWVOL,-0.3,0.7415928816393529,0.7456531831718125,6.966876621100765,0.09651779019131501,1.0512057504718404,-0.14970590965288344,1.2316372455255737,0.8733512568916909,0.10562699020896416,1.1104130085400534,-0.11067054009974142,0.08905700329720001,1.0000999673656665,-0.14970590965288344,13.429060004950493,26.652837027072017,16.211277303623664,-1.0268504824080926,-0.9914814996381514,15.694239908507377,10.248426125207507,0.2854510459066262,-3.547758646394006,46.780526278034266,14.54942339418357,-0.11977272910330683,-1.788103408014674,False,CAGR,135,-1,
B136,LOWVOL,-0.35,0.8221610073484832,0.8265367038616173,5.086879893623105,0.11019484268463642,1.1107812252436784,-0.16802407355244553,1.2627789492009525,0.9638774769854155,0.11722165309135968,1.151949968756508,-0.11327552487163206,0.10442928803089169,1.0756149891044078,-0.1680240735524453,14.22279945301233,36.59144803526358,17.407318682449997,-0.9935532784021817,3.9335434683627613,18.057055680606542,10.980518138097791,0.1312617484090728,-10.589764937672594,54.25801714272573,15.652914942415514,-0.8184960574939337,-1.286381068091269,False,-,135,-1,
