universe,sleeve,book,conv,n_assets,f,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,Turn_yr,Gross,p4a,p4a_v1,p4b,sleeve_eff,conv_eff
u56,S6r,top20,matched,6,0.25,0.10785380507560594,1.0999557851616768,-0.1535308620640179,1.081303806170889,1.1199513315364167,0.9819794346805111,0.09119608679752145,-0.09679825775954098,0.12179187810362246,1.191400861658834,-0.153530862064018,9.084022941273226,0.7158706915972066,False,False,True,S6r,matched
u56,S7r,top20,matched,7,0.25,0.10823943915876355,1.0879943423000722,-0.15760787227564255,1.0738042288853866,1.1038176975458938,0.9775290762952796,0.09239252902821482,-0.10002046787984842,0.12149003932145974,1.173896527238126,-0.15760787227564266,9.036516797586625,0.7158706915972066,False,False,True,S7r,matched
u56,S8r,top20,matched,8,0.25,0.11025750890058128,1.0908771429701212,-0.16009700190288045,1.0823252088815731,1.1018972704393024,0.9830957927030539,0.09418374760728554,-0.1018612534662503,0.12370001220000049,1.1745197572410813,-0.16009700190288045,8.91025181835098,0.7158706915972066,False,False,True,S8r,matched
u56,S9,top20,natural,9,0.25,0.1076354461888771,1.0845122321300773,-0.15993950448552097,1.0605452101109571,1.109846954841518,0.9551640426615644,0.08874112479113738,-0.10365094441079015,0.12347462684332244,1.1836131431692767,-0.15993950448552086,8.316922002512202,0.701779794500699,False,False,True,S9,natural
u56,S9,top20,matched,9,0.25,0.1108953012202285,1.0885326197431777,-0.16261626797658624,1.0819848257572233,1.0978961514481844,0.9827301553203645,0.094835344653736,-0.10315396867097826,0.12432600179169251,1.1705993150857108,-0.16261626797658624,8.801855581273859,0.7158706915972066,False,False,True,S9,matched
u56,X_SLV,top20,matched,1,0.25,0.11781217315989201,0.9665990996418603,-0.18059131416362584,0.9577994023327813,0.9810957464490847,0.8978755738621195,0.10101862461589017,-0.18059131416362584,0.13186373806556384,1.0196951289668617,-0.16725720556247414,9.809044978750508,0.7158706915972066,False,False,True,X_SLV,matched
u56,X_GLD,top20,natural,1,0.25,0.1156285568049118,1.1539340765836221,-0.14578353743875794,1.0733046571205211,1.2296017753639055,0.9801104611725951,0.08999124084730292,-0.08095312793343401,0.13723919757188585,1.2844012798794615,-0.14578353743875783,8.22931192992706,0.6972807313959598,False,False,True,X_GLD,natural
u56,X_GLD,top20,matched,1,0.25,0.11473722820925558,1.132699372212701,-0.13488190113823761,1.0842338068735502,1.1791214671329833,0.9896201999648171,0.09567993563987409,-0.10124287033353263,0.13071358451158566,1.2447779331549096,-0.13488190113823728,9.089591921458096,0.7158706915972066,False,True,True,X_GLD,matched
u56,X_DBC,top20,matched,1,0.25,0.11690915155110648,1.0865243192710532,-0.1778177819240413,0.975920934128981,1.188682352052152,0.9041690778277537,0.09212077505615013,-0.11913436724012927,0.13778886254318756,1.2287991978629174,-0.1778177819240413,9.851900652870462,0.7158706915972066,False,False,True,X_DBC,matched
u56,X_QQQ,v1,matched,1,0.75,0.11911944758754411,0.9743836259201079,-0.19651291507232183,1.0659237333903249,0.9178670592370891,0.9484460461863483,0.10263806825745347,-0.11059781641931432,0.13290602738753843,0.9997588281605643,-0.1965129150723215,8.056692768758396,0.7495269204775851,False,False,True,X_QQQ,matched
u56,X_QQQ,top20,natural,1,0.25,0.13010803107421864,1.0672129352653306,-0.20056858588059057,1.073157716281792,1.070946807767055,0.9551656765141063,0.10538602177421708,-0.1338607378062745,0.15092566642376282,1.151708481849516,-0.20056858588059023,8.009333128433317,0.7423546970038295,False,False,True,X_QQQ,natural
u56,X_QQQ,top20,matched,1,0.25,0.12668484479353048,1.0819662314877967,-0.18598932282097624,1.1164285590157739,1.0617919194817926,1.0078489769574304,0.10786465874631501,-0.11644564188542506,0.14245669324485655,1.1394471131041526,-0.18598932282097624,8.192656706375267,0.7158706915972066,False,False,True,X_QQQ,matched
u56,X_QQQ,top20,matched,1,0.5,0.12775533904204295,1.0589957845570468,-0.18847981585060536,1.1352213129718363,1.0079286660502682,1.0192844558781242,0.11145094689339419,-0.11654327797806141,0.14139046518690357,1.0924044765077325,-0.18847981585060547,6.610886689610934,0.715870691597206,False,False,True,X_QQQ,matched
u56,X_QQQ,ewall,natural,1,0.25,0.11322607820454977,1.043005911299885,-0.18265034416501424,1.0593825835872905,1.034521147775591,0.9366727484673315,0.09519093602059048,-0.13000319580752095,0.12833298515744596,1.1246541834170383,-0.18265034416501458,6.932340174113854,0.7679516783059248,False,False,True,X_QQQ,natural
u56,X_QQQ,ewall,matched,1,0.25,0.11138416296331188,1.039935505173874,-0.17977726368396107,1.0878531448835365,1.0049682564549889,0.9771484848930139,0.09844634970724941,-0.11583741314069484,0.12217573965603301,1.0888974964757692,-0.17977726368396207,7.385516904065039,0.7500000000000002,False,False,True,X_QQQ,matched
broad,SCASH,ewall,natural,0,0.0,0.10702640667075802,1.0252614722702598,-0.17687931105226484,1.1433299623842004,0.9149464031023784,1.0324870696635413,0.10841199372176824,-0.11460965075284746,0.10588426010291863,1.0190519497098376,-0.17687931105226407,8.26644308750018,0.7499999999999998,False,True,True,-,-
broad,S4,top20,matched,4,0.25,0.11256849039833039,1.0110101389017836,-0.16045281398368816,1.1741612779771797,0.8652088366037924,1.1025480551187232,0.11987244503368055,-0.1020695228501789,0.10657681708319755,0.940500027373434,-0.1604528139836885,12.53238184821665,0.739642937598558,False,True,True,S4,matched
broad,S5f,top20,natural,5,0.25,0.10847081697221084,1.0025616602716332,-0.1620597039151891,1.1465558225439068,0.8786349220020943,1.066676506159446,0.11087133495640455,-0.10626637373749537,0.10649370469760466,0.9551773896233533,-0.1620597039151891,11.505532337942455,0.7112966068827221,False,True,True,S5f,natural
broad,S5f,top20,matched,5,0.25,0.11375519883801366,1.003789945482528,-0.16593273055342406,1.1626505531383724,0.8619087240859897,1.0863220613795688,0.12032127598042464,-0.10668809884711883,0.10836555828204841,0.9400293768007697,-0.16593273055342417,12.245348658289135,0.7396429375985581,False,True,True,S5f,matched
broad,S6f,top20,natural,6,0.25,0.11150742888885712,1.0017412510031347,-0.1668905126202217,1.142539273019709,0.8797572944143267,1.0570822868678147,0.1132635093355272,-0.10996380778371317,0.1100603157179918,0.960675319053478,-0.1668905126202218,11.482448111415549,0.7178738486850325,False,True,True,S6f,natural
broad,S6f,top20,matched,6,0.25,0.11596340452736076,1.0047676723343362,-0.16928555748295526,1.16290152894921,0.8636898318374401,1.0820025915365903,0.12198696896384353,-0.10998251860759634,0.11101684078680174,0.9451515243092261,-0.16928555748295537,12.091136351540626,0.7396429375985581,False,True,True,S6f,matched
broad,S7f,top20,natural,7,0.25,0.11168578846875521,0.9899626678622107,-0.1703685168425645,1.1308518712212716,0.8663435194208773,1.0476169949450618,0.11441088326012983,-0.1133606885318329,0.10944193239512301,0.9464504068037963,-0.1703685168425645,11.49720996048984,0.7195001656550174,False,True,True,S7f,natural
broad,S7f,top20,matched,7,0.25,0.11578779572010123,0.9925300481940894,-0.17311828334040624,1.1502808304546388,0.8511709202858996,1.0710482611987462,0.12239227026529798,-0.11281276542337082,0.11036675383426475,0.9315616750865943,-0.17311828334040658,12.077071630380537,0.7396429375985581,False,True,True,S7f,matched
broad,S8f,top20,natural,8,0.25,0.11103123889996303,0.9777643494627848,-0.17240824501316032,1.1176497614850671,0.8546319325381924,1.0297201576850037,0.11330609865446228,-0.11527368080072598,0.10915741960974001,0.9384561281189042,-0.17240824501316032,11.493722758291952,0.7203098663770682,False,True,True,S8f,natural
broad,S8f,top20,matched,8,0.25,0.11513172832215912,0.9815960121783175,-0.17557965531388842,1.13793054168875,0.8410144185564891,1.0555514406388176,0.12153007795948101,-0.11459361443068372,0.10987901210641082,0.9238533069044229,-0.17557965531388842,12.053603885804094,0.7396429375985581,False,True,True,S8f,matched
broad,S5r,top20,matched,5,0.25,0.11260324451882675,0.9945091578670804,-0.16365924130116227,1.1438365910299433,0.8603063525992717,1.0635290884839534,0.11781805498082165,-0.10521583393648204,0.10831806668099375,0.9409437288985872,-0.16365924130116216,12.46888404769299,0.7396429375985581,False,True,True,S5r,matched
broad,S6r,top20,matched,6,0.25,0.11211522334120283,0.9798777968636811,-0.1679429156322404,1.129610642692762,0.844770936100535,1.044446298705513,0.11725241955957943,-0.10851790254550786,0.10789356384992743,0.9294043785137941,-0.16794291563224018,12.367588901013576,0.7396429375985581,False,True,True,S6r,matched
broad,S7r,top20,natural,7,0.25,0.10698452783500745,0.9694040526732346,-0.1665040509788709,1.106097948836087,0.8491193623812768,1.0187610473202966,0.1088724313620899,-0.11189256793122193,0.10542896266891955,0.9321270081795416,-0.16650405097887078,11.546287705942147,0.7085083671359943,False,True,True,S7r,natural
broad,S8r,top20,natural,8,0.25,0.10968430036818666,0.9729240048200991,-0.17013987332450942,1.1081825292062115,0.8536085418909485,1.0175399304482111,0.11114670365332291,-0.11436382651599386,0.10847890654581582,0.9391975108758183,-0.17013987332450886,11.52448026675464,0.7141957913612453,False,True,True,S8r,natural
broad,S8r,top20,matched,8,0.25,0.11436787233277057,0.9749003963652496,-0.17430012328574807,1.1259666615292299,0.838431368813141,1.0406827261957425,0.11995784493282091,-0.11390806214587601,0.10977578519314535,0.9233423883089918,-0.17430012328574818,12.187065050055907,0.7396429375985581,False,True,True,S8r,matched
broad,S9,top20,natural,9,0.25,0.11108102362229766,0.972184985989732,-0.1732225764273746,1.106354410019069,0.8537671750238208,1.0148523941145664,0.1124006913515947,-0.11637233512117484,0.10999315133135523,0.9399024173586363,-0.1732225764273745,11.494798578273894,0.7195428710561343,False,True,True,S9,natural
broad,S9,top20,matched,9,0.25,0.11502021689122133,0.9740751158167016,-0.17673059271255853,1.1236886803217727,0.8392081421953927,1.0383706992078185,0.1204397978317171,-0.11561825099872314,0.11056747435129988,0.923712537249624,-0.17673059271255853,12.06660840615021,0.7396429375985581,False,True,True,S9,matched
broad,X_GLD,top20,natural,1,0.25,0.1193259569396421,1.0520273590932276,-0.15930053102651354,1.1437901433699733,0.9781858656174629,1.061967672628337,0.11393623178383838,-0.09577369238597877,0.12379344467521536,1.0466389604765673,-0.15930053102651354,11.370506290194896,0.7151099158969735,False,True,True,X_GLD,natural
broad,X_GLD,top20,matched,1,0.25,0.11895650103101851,1.0221668962721748,-0.16870166718870128,1.1428946786908774,0.9115918549781113,1.0590769151325155,0.12169532768638125,-0.1052355753445845,0.11670133056822851,0.9926521068068574,-0.1687016671887024,12.384703807021925,0.7396429375985583,False,True,True,X_GLD,matched
broad,X_DBC,top20,natural,1,0.25,0.10790612512449305,0.948234098903185,-0.1599461040630874,1.0238992592896974,0.8846319271212038,0.952250542149501,0.10389140672658326,-0.12459220632008294,0.11123025256854713,0.9461912263664272,-0.1599461040630873,11.543087352282713,0.6842283359615526,False,True,True,X_DBC,natural
broad,X_DBC,top20,matched,1,0.25,0.1206923915593694,0.9669937857113211,-0.19442871585708188,1.0292933465767835,0.9100271475354655,0.9670670050171476,0.11899438030088905,-0.13531549167136825,0.12209561016025128,0.9668907869583842,-0.1944287158570822,13.254156251897736,0.7396429375985583,False,True,True,X_DBC,matched
broad,X_QQQ,top20,matched,1,0.25,0.1313128129013521,0.9884362924861619,-0.2016902509848778,1.1448854471940886,0.8566064647380424,1.0513333517139936,0.13378638530303633,-0.13086874389567504,0.1292755703019608,0.9426473895827184,-0.20169025098487792,11.31478412018085,0.7396429375985583,False,True,True,X_QQQ,matched
broad,X_QQQ,ewall,natural,1,0.25,0.11550509602491488,1.0303601907616713,-0.19444458447194646,1.1130999867057896,0.9589407036571913,0.9828960398618235,0.10687375655481479,-0.12824862544085702,0.12267874888656594,1.068065813561533,-0.19444458447194646,6.9970718321862,0.7679141323120823,False,True,True,X_QQQ,natural
broad,X_QQQ,ewall,matched,1,0.25,0.1138822149572698,1.0255542127023385,-0.19564352674061924,1.136637737441593,0.9282757632528804,1.0201959519546095,0.11086875465327783,-0.11314751922164368,0.11637521882579249,1.0299383744673087,-0.19564352674062102,7.467316340959078,0.7499999999999998,False,True,True,X_QQQ,matched
