panel,ladder_set,ladder,k,statistic,sd_basis,d2k,range,mean,rel_range,rung_sd,R,degenerate_by_1189
U56,L_RECORD,CADENCE,4,Sharpe,S_CROSS,2.0587507460079286,0.10698042089790682,1.096012272502362,0.09760878010394385,0.04850952957211336,1.071207166915845,False
U56,L_RECORD,CADENCE,4,CAGR,S_IID,2.0587507460079286,0.012364009953054866,0.15197961832791385,0.08135307937395964,0.2381702549978541,0.025215527321694183,False
U56,L_RECORD,CADENCE,4,CAGR,S_BLOCK,2.0587507460079286,0.012364009953054866,0.15197961832791385,0.08135307937395964,0.2085362496475322,0.02879877518783378,False
U56,L_RECORD,CADENCE,4,CAGR,S_FOLD,2.0587507460079286,0.012364009953054866,0.15197961832791385,0.08135307937395964,0.1951477647480403,0.0307745701308299,False
U56,L_RECORD,CADENCE,4,CAGR,S_CROSS,2.0587507460079286,0.012364009953054866,0.15197961832791385,0.08135307937395964,0.005885032476943698,1.0204852047362314,False
U56,L_RECORD,CADENCE,4,MaxDD,S_IID,2.0587507460079286,0.01389691848445096,-0.2279966108796331,0.06095230289097411,0.2381702549978541,0.028341786286369797,False
U56,L_RECORD,CADENCE,4,MaxDD,S_BLOCK,2.0587507460079286,0.01389691848445096,-0.2279966108796331,0.06095230289097411,0.2085362496475322,0.03236929060692571,False
U56,L_RECORD,CADENCE,4,MaxDD,S_FOLD,2.0587507460079286,0.01389691848445096,-0.2279966108796331,0.06095230289097411,0.1951477647480403,0.03459004757566492,False
U56,L_RECORD,CADENCE,4,MaxDD,S_CROSS,2.0587507460079286,0.01389691848445096,-0.2279966108796331,0.06095230289097411,0.006466719751347149,1.0438322250648302,False
U56,L_WIDE,N,15,Sharpe,S_IID,3.4718268898820748,0.2542809862990417,1.0890624151675214,0.23348614620946934,0.2456531706669572,0.29814906435589916,False
U56,L_WIDE,N,15,Sharpe,S_BLOCK,3.4718268898820748,0.2542809862990417,1.0890624151675214,0.23348614620946934,0.21304354192328298,0.34378541742789603,False
U56,L_WIDE,N,15,Sharpe,S_FOLD,3.4718268898820748,0.2542809862990417,1.0890624151675214,0.23348614620946934,0.21786084957413987,0.3361836839137483,False
U56,L_WIDE,N,15,Sharpe,S_CROSS,3.4718268898820748,0.2542809862990417,1.0890624151675214,0.23348614620946934,0.07896498185037405,0.9275157325964276,False
U56,L_WIDE,N,15,CAGR,S_IID,3.4718268898820748,0.07797725536701527,0.16223133819855975,0.48065470107616687,0.2456531706669572,0.09142974497265523,False
U56,L_WIDE,N,15,CAGR,S_BLOCK,3.4718268898820748,0.07797725536701527,0.16223133819855975,0.48065470107616687,0.21304354192328298,0.10542448995657375,False
U56,L_WIDE,N,15,CAGR,S_FOLD,3.4718268898820748,0.07797725536701527,0.16223133819855975,0.48065470107616687,0.21786084957413987,0.1030933588559275,False
U56,L_WIDE,N,15,CAGR,S_CROSS,3.4718268898820748,0.07797725536701527,0.16223133819855975,0.48065470107616687,0.021068797556235794,1.0660317317993542,False
U56,L_WIDE,N,15,MaxDD,S_IID,3.4718268898820748,0.17482900337180873,-0.2332815765818959,0.7494333926126961,0.2456531706669572,0.20499017459480237,False
U56,L_WIDE,N,15,MaxDD,S_BLOCK,3.4718268898820748,0.17482900337180873,-0.2332815765818959,0.7494333926126961,0.21304354192328298,0.2363671101699939,False
U56,L_WIDE,N,15,MaxDD,S_FOLD,3.4718268898820748,0.17482900337180873,-0.2332815765818959,0.7494333926126961,0.21786084957413987,0.2311405947567904,False
U56,L_WIDE,N,15,MaxDD,S_CROSS,3.4718268898820748,0.17482900337180873,-0.2332815765818959,0.7494333926126961,0.046259070591957045,1.088575401546042,False
U56,L_WIDE,H,7,Sharpe,S_IID,2.7043567512138087,0.07312152030406982,1.1150504896108742,0.06557686937529392,0.24121883999924829,0.11209080956540322,False
U56,L_WIDE,H,7,Sharpe,S_BLOCK,2.7043567512138087,0.07312152030406982,1.1150504896108742,0.06557686937529392,0.21041906537893224,0.1284979334417782,False
U56,L_WIDE,H,7,Sharpe,S_FOLD,2.7043567512138087,0.07312152030406982,1.1150504896108742,0.06557686937529392,0.19613704568299378,0.1378547074765468,False
U56,L_WIDE,H,7,Sharpe,S_CROSS,2.7043567512138087,0.07312152030406982,1.1150504896108742,0.06557686937529392,0.02648584906798728,1.0208626874123434,False
U56,L_WIDE,H,7,CAGR,S_IID,2.7043567512138087,0.014445031087151339,0.14940680109685042,0.09668255381351477,0.24121883999924829,0.022143347430730192,False
U56,L_WIDE,H,7,CAGR,S_BLOCK,2.7043567512138087,0.014445031087151339,0.14940680109685042,0.09668255381351477,0.21041906537893224,0.025384546648955262,False
U56,L_WIDE,H,7,CAGR,S_FOLD,2.7043567512138087,0.014445031087151339,0.14940680109685042,0.09668255381351477,0.19613704568299378,0.027232961332425133,False
U56,L_WIDE,H,7,CAGR,S_CROSS,2.7043567512138087,0.014445031087151339,0.14940680109685042,0.09668255381351477,0.005667467886891318,0.9424654338660748,False
U56,L_WIDE,H,7,MaxDD,S_IID,2.7043567512138087,0.06564562358976933,-0.2207347347736484,0.2973959837226587,0.24121883999924829,0.10063071804311796,False
U56,L_WIDE,H,7,MaxDD,S_BLOCK,2.7043567512138087,0.06564562358976933,-0.2207347347736484,0.2973959837226587,0.21041906537893224,0.11536038823734233,False
U56,L_WIDE,H,7,MaxDD,S_FOLD,2.7043567512138087,0.06564562358976933,-0.2207347347736484,0.2973959837226587,0.19613704568299378,0.12376053177575232,False
U56,L_WIDE,H,7,MaxDD,S_CROSS,2.7043567512138087,0.06564562358976933,-0.2207347347736484,0.2973959837226587,0.02231251215587916,1.087910895244323,False
U56,L_WIDE,GROSS,15,Sharpe,S_IID,3.4718268898820748,0.0023591147989923122,1.137649873339643,0.0020736738554428718,0.2397383973905789,0.0028343495857976945,True
U56,L_WIDE,GROSS,15,Sharpe,S_BLOCK,3.4718268898820748,0.0023591147989923122,1.137649873339643,0.0020736738554428718,0.20749734714232332,0.003274752360461345,True
U56,L_WIDE,GROSS,15,Sharpe,S_FOLD,3.4718268898820748,0.0023591147989923122,1.137649873339643,0.0020736738554428718,0.19291039616547856,0.0035223732927328246,True
U56,L_WIDE,GROSS,15,Sharpe,S_CROSS,3.4718268898820748,0.0023591147989923122,1.137649873339643,0.0020736738554428718,0.0007657393351023102,0.887380856898258,True
U56,L_WIDE,GROSS,15,CAGR,S_IID,3.4718268898820748,0.14626459734409814,0.1346644025541159,1.0861415085944528,0.2397383973905789,0.17572904933502648,True
U56,L_WIDE,GROSS,15,CAGR,S_BLOCK,3.4718268898820748,0.14626459734409814,0.1346644025541159,1.0861415085944528,0.20749734714232332,0.2030339242537533,True
U56,L_WIDE,GROSS,15,CAGR,S_FOLD,3.4718268898820748,0.14626459734409814,0.1346644025541159,1.0861415085944528,0.19291039616547856,0.2183863674532655,True
U56,L_WIDE,GROSS,15,CAGR,S_CROSS,3.4718268898820748,0.14626459734409814,0.1346644025541159,1.0861415085944528,0.04674507698305037,0.9012500006754739,True
U56,L_WIDE,GROSS,15,MaxDD,S_IID,3.4718268898820748,0.1693730534823964,-0.16628451491025706,1.0185738195393974,0.2397383973905789,0.20349261688671447,True
U56,L_WIDE,GROSS,15,MaxDD,S_BLOCK,3.4718268898820748,0.1693730534823964,-0.16628451491025706,1.0185738195393974,0.20749734714232332,0.23511140997756538,True
U56,L_WIDE,GROSS,15,MaxDD,S_FOLD,3.4718268898820748,0.1693730534823964,-0.16628451491025706,1.0185738195393974,0.19291039616547856,0.25288939747647504,True
U56,L_WIDE,GROSS,15,MaxDD,S_CROSS,3.4718268898820748,0.1693730534823964,-0.16628451491025706,1.0185738195393974,0.05409596178243884,0.9018232090860622,True
U56,L_WIDE,CADENCE,8,Sharpe,S_IID,2.847200612090556,0.10698042089790682,1.098039370943546,0.09742858382753476,0.24517957011452102,0.15325051922863744,False
U56,L_WIDE,CADENCE,8,Sharpe,S_BLOCK,2.847200612090556,0.10698042089790682,1.098039370943546,0.09742858382753476,0.208232583780444,0.18044196418328834,False
U56,L_WIDE,CADENCE,8,Sharpe,S_FOLD,2.847200612090556,0.10698042089790682,1.098039370943546,0.09742858382753476,0.19525706038637536,0.19243297194966014,False
U56,L_WIDE,CADENCE,8,Sharpe,S_CROSS,2.847200612090556,0.10698042089790682,1.098039370943546,0.09742858382753476,0.032320683632601516,1.1625340865749538,False
U56,L_WIDE,CADENCE,8,CAGR,S_IID,2.847200612090556,0.0159757660502593,0.15296647038687397,0.10443965929170172,0.24517957011452102,0.02288544410022394,False
U56,L_WIDE,CADENCE,8,CAGR,S_BLOCK,2.847200612090556,0.0159757660502593,0.15296647038687397,0.10443965929170172,0.208232583780444,0.026946039109272985,False
U56,L_WIDE,CADENCE,8,CAGR,S_FOLD,2.847200612090556,0.0159757660502593,0.15296647038687397,0.10443965929170172,0.19525706038637536,0.028736698869017363,False
U56,L_WIDE,CADENCE,8,CAGR,S_CROSS,2.847200612090556,0.0159757660502593,0.15296647038687397,0.10443965929170172,0.00485160930272397,1.1565323990995005,False
U56,L_WIDE,CADENCE,8,MaxDD,S_IID,2.847200612090556,0.05622410226474106,-0.22941436699483525,0.24507664014785446,0.24517957011452102,0.0805415868896078,False
U56,L_WIDE,CADENCE,8,MaxDD,S_BLOCK,2.847200612090556,0.05622410226474106,-0.22941436699483525,0.24507664014785446,0.208232583780444,0.09483218856255637,False
U56,L_WIDE,CADENCE,8,MaxDD,S_FOLD,2.847200612090556,0.05622410226474106,-0.22941436699483525,0.24507664014785446,0.19525706038637536,0.10113412345171874,False
U56,L_WIDE,CADENCE,8,MaxDD,S_CROSS,2.847200612090556,0.05622410226474106,-0.22941436699483525,0.24507664014785446,0.020527645003384117,0.9619784269788346,False
U56,L_CTRL,CTRL_DEGEN,8,Sharpe,S_IID,2.847200612090556,0.0,1.1380787773059986,0.0,0.2439903491736035,0.0,False
U56,L_CTRL,CTRL_DEGEN,8,Sharpe,S_BLOCK,2.847200612090556,0.0,1.1380787773059986,0.0,0.20644546177102574,0.0,False
U56,L_CTRL,CTRL_DEGEN,8,Sharpe,S_FOLD,2.847200612090556,0.0,1.1380787773059986,0.0,0.19290390538761062,0.0,False
U56,L_CTRL,CTRL_DEGEN,8,Sharpe,S_CROSS,2.847200612090556,0.0,1.1380787773059986,0.0,0.0,,False
U56,L_CTRL,CTRL_DEGEN,8,CAGR,S_IID,2.847200612090556,0.0,0.1555201865472391,0.0,0.2439903491736035,0.0,False
U56,L_CTRL,CTRL_DEGEN,8,CAGR,S_BLOCK,2.847200612090556,0.0,0.1555201865472391,0.0,0.20644546177102574,0.0,False
U56,L_CTRL,CTRL_DEGEN,8,CAGR,S_FOLD,2.847200612090556,0.0,0.1555201865472391,0.0,0.19290390538761062,0.0,False
U56,L_CTRL,CTRL_DEGEN,8,CAGR,S_CROSS,2.847200612090556,0.0,0.1555201865472391,0.0,0.0,,False
U56,L_CTRL,CTRL_DEGEN,8,MaxDD,S_IID,2.847200612090556,0.0,-0.19127561830465023,0.0,0.2439903491736035,0.0,False
U56,L_CTRL,CTRL_DEGEN,8,MaxDD,S_BLOCK,2.847200612090556,0.0,-0.19127561830465023,0.0,0.20644546177102574,0.0,False
U56,L_CTRL,CTRL_DEGEN,8,MaxDD,S_FOLD,2.847200612090556,0.0,-0.19127561830465023,0.0,0.19290390538761062,0.0,False
U56,L_CTRL,CTRL_DEGEN,8,MaxDD,S_CROSS,2.847200612090556,0.0,-0.19127561830465023,0.0,0.0,,False
U56,L_CTRL,CTRL_SEED,8,Sharpe,S_IID,2.847200612090556,0.011787625113537814,1.1407505707497854,0.010333218685825525,0.23818089123924474,0.017382063454094484,False
U56,L_CTRL,CTRL_SEED,8,Sharpe,S_BLOCK,2.847200612090556,0.011787625113537814,1.1407505707497854,0.010333218685825525,0.20540448898721417,0.02015571999174291,False
U56,L_CTRL,CTRL_SEED,8,Sharpe,S_FOLD,2.847200612090556,0.011787625113537814,1.1407505707497854,0.010333218685825525,0.19308919135167843,0.021441259016580068,False
U56,L_CTRL,CTRL_SEED,8,Sharpe,S_CROSS,2.847200612090556,0.011787625113537814,1.1407505707497854,0.010333218685825525,0.004406589483759454,0.9395191860579782,False
U56,L_CTRL,CTRL_SEED,8,CAGR,S_IID,2.847200612090556,0.0018730421252162177,0.15606103447300523,0.012001984553935585,0.23818089123924474,0.002761992917072747,False
U56,L_CTRL,CTRL_SEED,8,CAGR,S_BLOCK,2.847200612090556,0.0018730421252162177,0.15606103447300523,0.012001984553935585,0.20540448898721417,0.003202724233674454,False
U56,L_CTRL,CTRL_SEED,8,CAGR,S_FOLD,2.847200612090556,0.0018730421252162177,0.15606103447300523,0.012001984553935585,0.19308919135167843,0.003406995129969246,False
U56,L_CTRL,CTRL_SEED,8,CAGR,S_CROSS,2.847200612090556,0.0018730421252162177,0.15606103447300523,0.012001984553935585,0.0007314924647161881,0.8993311159262716,False
U56,L_CTRL,CTRL_SEED,8,MaxDD,S_IID,2.847200612090556,7.771561172376096e-16,-0.19127561830465023,4.0630171483738745e-15,0.23818089123924474,1.1459964847412336e-15,False
U56,L_CTRL,CTRL_SEED,8,MaxDD,S_BLOCK,2.847200612090556,7.771561172376096e-16,-0.19127561830465023,4.0630171483738745e-15,0.20540448898721417,1.3288631881346042e-15,False
U56,L_CTRL,CTRL_SEED,8,MaxDD,S_FOLD,2.847200612090556,7.771561172376096e-16,-0.19127561830465023,4.0630171483738745e-15,0.19308919135167843,1.4136185572167498e-15,False
U56,L_CTRL,CTRL_SEED,8,MaxDD,S_CROSS,2.847200612090556,7.771561172376096e-16,-0.19127561830465023,4.0630171483738745e-15,2.6539406435475e-16,1.02848744849038,False
U56,L_CTRL,CTRL_LIVE,8,Sharpe,S_IID,2.847200612090556,0.0862140615721313,0.717858243916562,0.12009900604018432,0.23917458035147943,0.12660329717982327,False
U56,L_CTRL,CTRL_LIVE,8,Sharpe,S_BLOCK,2.847200612090556,0.0862140615721313,0.717858243916562,0.12009900604018432,0.20329733763186597,0.1489458289361856,False
U56,L_CTRL,CTRL_LIVE,8,Sharpe,S_FOLD,2.847200612090556,0.0862140615721313,0.717858243916562,0.12009900604018432,0.1836477105692026,0.1648824827722945,False
U56,L_CTRL,CTRL_LIVE,8,Sharpe,S_CROSS,2.847200612090556,0.0862140615721313,0.717858243916562,0.12009900604018432,0.028039245950523678,1.0799252778597757,False
U56,L_CTRL,CTRL_LIVE,8,CAGR,S_IID,2.847200612090556,0.009537541965910279,0.07010919732262802,0.13603838483587943,0.23917458035147943,0.014005653345364423,False
U56,L_CTRL,CTRL_LIVE,8,CAGR,S_BLOCK,2.847200612090556,0.009537541965910279,0.07010919732262802,0.13603838483587943,0.20329733763186597,0.016477324791590208,False
U56,L_CTRL,CTRL_LIVE,8,CAGR,S_FOLD,2.847200612090556,0.009537541965910279,0.07010919732262802,0.13603838483587943,0.1836477105692026,0.018240337715310376,False
U56,L_CTRL,CTRL_LIVE,8,CAGR,S_CROSS,2.847200612090556,0.009537541965910279,0.07010919732262802,0.13603838483587943,0.003076180537558829,1.0889465753151586,False
U56,L_CTRL,CTRL_LIVE,8,MaxDD,S_IID,2.847200612090556,0.013846148575967665,-0.16387278175665507,0.08449327842941408,0.23917458035147943,0.02033273959019544,False
U56,L_CTRL,CTRL_LIVE,8,MaxDD,S_BLOCK,2.847200612090556,0.013846148575967665,-0.16387278175665507,0.08449327842941408,0.20329733763186597,0.02392099432058003,False
U56,L_CTRL,CTRL_LIVE,8,MaxDD,S_FOLD,2.847200612090556,0.013846148575967665,-0.16387278175665507,0.08449327842941408,0.1836477105692026,0.026480452404269914,False
U56,L_CTRL,CTRL_LIVE,8,MaxDD,S_CROSS,2.847200612090556,0.013846148575967665,-0.16387278175665507,0.08449327842941408,0.004992643566998862,0.9740479955399979,False
B136,L_RECORD,N,9,Sharpe,S_IID,2.9700263244184746,0.12053112976248315,1.0531689810100393,0.11444614485976225,0.24240428473297604,0.16741664578214382,False
B136,L_RECORD,N,9,Sharpe,S_BLOCK,2.9700263244184746,0.12053112976248315,1.0531689810100393,0.11444614485976225,0.20313621788702055,0.19977979650967806,False
B136,L_RECORD,N,9,Sharpe,S_FOLD,2.9700263244184746,0.12053112976248315,1.0531689810100393,0.11444614485976225,0.2139890464939477,0.18964761485753145,False
B136,L_RECORD,N,9,Sharpe,S_CROSS,2.9700263244184746,0.12053112976248315,1.0531689810100393,0.11444614485976225,0.04402261805061646,0.921855947471218,False
B136,L_RECORD,N,9,CAGR,S_IID,2.9700263244184746,0.03594423125555868,0.16992487303720086,0.21153013454180764,0.24240428473297604,0.04992621112804341,False
B136,L_RECORD,N,9,CAGR,S_BLOCK,2.9700263244184746,0.03594423125555868,0.16992487303720086,0.21153013454180764,0.20313621788702055,0.059577398968075373,False
B136,L_RECORD,N,9,CAGR,S_FOLD,2.9700263244184746,0.03594423125555868,0.16992487303720086,0.21153013454180764,0.2139890464939477,0.0565558270210957,False
B136,L_RECORD,N,9,CAGR,S_CROSS,2.9700263244184746,0.03594423125555868,0.16992487303720086,0.21153013454180764,0.011757323336824443,1.0293437673875907,False
B136,L_RECORD,N,9,MaxDD,S_IID,2.9700263244184746,0.08464152973446915,-0.2286503301467017,0.3701789089049785,0.24240428473297604,0.11756631693354569,False
B136,L_RECORD,N,9,MaxDD,S_BLOCK,2.9700263244184746,0.08464152973446915,-0.2286503301467017,0.3701789089049785,0.20313621788702055,0.1402929485514825,False
B136,L_RECORD,N,9,MaxDD,S_FOLD,2.9700263244184746,0.08464152973446915,-0.2286503301467017,0.3701789089049785,0.2139890464939477,0.1331777463935405,False
B136,L_RECORD,N,9,MaxDD,S_CROSS,2.9700263244184746,0.08464152973446915,-0.2286503301467017,0.3701789089049785,0.02857274117898916,0.9974044417524357,False
B136,L_RECORD,H,3,Sharpe,S_IID,1.692568750643269,0.02139472754109062,1.0768651501033377,0.019867601378907605,0.24338228148174076,0.05193635705991923,False
B136,L_RECORD,H,3,Sharpe,S_BLOCK,1.692568750643269,0.02139472754109062,1.0768651501033377,0.019867601378907605,0.21719579977119993,0.058198128538439475,False
B136,L_RECORD,H,3,Sharpe,S_FOLD,1.692568750643269,0.02139472754109062,1.0768651501033377,0.019867601378907605,0.17495579958453394,0.07224904291889997,False
B136,L_RECORD,H,3,Sharpe,S_CROSS,1.692568750643269,0.02139472754109062,1.0768651501033377,0.019867601378907605,0.011699956254309595,1.0803791739338733,False
B136,L_RECORD,H,3,CAGR,S_IID,1.692568750643269,0.009107027373571386,0.16421927702042405,0.05545650631770069,0.24338228148174076,0.022107588167217713,False
B136,L_RECORD,H,3,CAGR,S_BLOCK,1.692568750643269,0.009107027373571386,0.16421927702042405,0.05545650631770069,0.21719579977119993,0.0247730170282494,False
B136,L_RECORD,H,3,CAGR,S_FOLD,1.692568750643269,0.009107027373571386,0.16421927702042405,0.05545650631770069,0.17495579958453394,0.030754026211039797,False
B136,L_RECORD,H,3,CAGR,S_CROSS,1.692568750643269,0.009107027373571386,0.16421927702042405,0.05545650631770069,0.004731063905917513,1.1372907559896308,False
B136,L_RECORD,H,3,MaxDD,S_IID,1.692568750643269,0.0795451609504988,-0.2504194166675984,0.31764773678107155,0.24338228148174076,0.19309831703064786,False
B136,L_RECORD,H,3,MaxDD,S_BLOCK,1.692568750643269,0.0795451609504988,-0.2504194166675984,0.31764773678107155,0.21719579977119993,0.21637945576623116,False
B136,L_RECORD,H,3,MaxDD,S_FOLD,1.692568750643269,0.0795451609504988,-0.2504194166675984,0.31764773678107155,0.17495579958453394,0.26862046906022113,False
B136,L_RECORD,H,3,MaxDD,S_CROSS,1.692568750643269,0.0795451609504988,-0.2504194166675984,0.31764773678107155,0.04016746364905527,1.1700193310639595,False
B136,L_RECORD,GROSS,8,Sharpe,S_IID,2.847200612090556,0.005805379541333089,1.062407741391178,0.005464361106528826,0.23971773550107045,0.008505745484337421,True
B136,L_RECORD,GROSS,8,Sharpe,S_BLOCK,2.847200612090556,0.005805379541333089,1.062407741391178,0.005464361106528826,0.19988920919765665,0.010200540861801187,True
B136,L_RECORD,GROSS,8,Sharpe,S_FOLD,2.847200612090556,0.005805379541333089,1.062407741391178,0.005464361106528826,0.21391143542234453,0.009531879594132427,True
B136,L_RECORD,GROSS,8,Sharpe,S_CROSS,2.847200612090556,0.005805379541333089,1.062407741391178,0.005464361106528826,0.001955426251071292,1.0427281750650306,True
B136,L_RECORD,GROSS,8,CAGR,S_IID,2.847200612090556,0.14997498262378817,0.1362419305486731,1.1007990126080083,0.23971773550107045,0.21973568172993943,True
B136,L_RECORD,GROSS,8,CAGR,S_BLOCK,2.847200612090556,0.14997498262378817,0.1362419305486731,1.1007990126080083,0.19988920919765665,0.26351867739392976,True
B136,L_RECORD,GROSS,8,CAGR,S_FOLD,2.847200612090556,0.14997498262378817,0.1362419305486731,1.1007990126080083,0.21391143542234453,0.24624461955053947,True
B136,L_RECORD,GROSS,8,CAGR,S_CROSS,2.847200612090556,0.14997498262378817,0.1362419305486731,1.1007990126080083,0.050188154226482644,1.0495412880773047,True
B136,L_RECORD,GROSS,8,MaxDD,S_IID,2.847200612090556,0.18300813456459186,-0.17696970680089188,1.0341212508787947,0.23971773550107045,0.2681341681602346,True
