panel,chooser,ladder_set,ladder,rung,moved,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_Sharpe,SPY_OOS_CAGR,SPY_OOS_MaxDD,LIVE_OOS_Sharpe,LIVE_OOS_CAGR,KEEP_4a,KEEP_4b,KEEP_4b_OOS
U56,CH_RAW/ALL4,ALL4,N,40,True,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,False,False
U56,CH_POINT/ALL4,ALL4,N,40,True,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,False,False
U56,CH_MED/ALL4,ALL4,N,40,True,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,False,False
U56,CH_IID90/ALL4,ALL4,CADENCE,W,False,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,True,True
U56,CH_IID95/ALL4,ALL4,CADENCE,W,False,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,True,True
U56,CH_BOOT95/ALL4,ALL4,CADENCE,W,False,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,True,True
U56,CH_ANCHOR/ALL4,ALL4,CADENCE,W,False,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,True,True
U56,CH_RAW/NG,NG,N,40,True,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,False,False
U56,CH_POINT/NG,NG,N,40,True,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,False,False
U56,CH_MED/NG,NG,N,40,True,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,False,False
U56,CH_IID90/NG,NG,CADENCE,W,False,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,True,True
U56,CH_IID95/NG,NG,CADENCE,W,False,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,True,True
U56,CH_BOOT95/NG,NG,CADENCE,W,False,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,True,True
U56,CH_ANCHOR/NG,NG,CADENCE,W,False,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.8685843027246067,0.15150873781069918,-0.33717235283398317,1.2716994601576919,0.09415798496154681,False,True,True
B136,CH_RAW/ALL4,ALL4,N,5,True,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,0.15331427255204866,-0.3371595330739301,1.1061149281164175,0.07884939392053303,False,False,False
B136,CH_POINT/ALL4,ALL4,N,5,True,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,0.15331427255204866,-0.3371595330739301,1.1061149281164175,0.07884939392053303,False,False,False
B136,CH_MED/ALL4,ALL4,N,5,True,0.1872779889378513,0.9689798274656515,-0.2812388100874458,1.3074296361205184,0.7109124693456492,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.8769078511614361,0.15331427255204866,-0.3371595330739301,1.1061149281164175,0.07884939392053303,False,False,False
B136,CH_IID90/ALL4,ALL4,CADENCE,W,False,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,0.15331427255204866,-0.3371595330739301,1.1061149281164175,0.07884939392053303,False,False,False
B136,CH_IID95/ALL4,ALL4,CADENCE,W,False,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.2901570913907343,0.8994538327030833,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.8769078511614361,0.15331427255204866,-0.3371595330739301,1.1061149281164175,0.07884939392053303,False,False,False
