panel,window,h,n_bars,IC,IC_t,excess,excess_ann
U56,FULL,5,4425,0.04748863270119177,10.047117034079069,0.0007269215739899515,0.03663684732909356
U56,FULL,10,4420,0.06023237352170379,12.85912554730974,0.0014339255846582669,0.03613492473338832
U56,FULL,21,4409,0.07401905203536775,16.205460562021443,0.0031975717664867414,0.038370861197840896
U56,FULL,30,4400,0.08002351855660296,17.887633623388925,0.004372164581456032,0.03672618248423067
U56,FULL,42,4388,0.08667906395883779,19.96713085893975,0.006042574385223449,0.03625544631134069
U56,FULL,63,4367,0.10641241518161398,25.252853867608554,0.00874758482435777,0.03499033929743108
U56,FULL,84,4346,0.12380229135400225,30.759135342788515,0.011257693172963957,0.03377307951889187
U56,IS,5,2006,0.038383826733739725,5.875441401648797,0.000472924258847165,0.023835382645897116
U56,IS,10,2006,0.05043096195582558,7.938022647486655,0.0008759081096479019,0.022072884363127127
U56,IS,21,2006,0.07601140561445525,11.849875165941766,0.0020505593867845705,0.024606712641414844
U56,IS,30,2006,0.08628647635186752,13.760575633854604,0.002727003968855974,0.022906833338390182
U56,IS,42,2006,0.08684385064498112,14.720475063545809,0.003603117618293882,0.021618705709763292
U56,IS,63,2006,0.0823213505880339,14.599286500428637,0.005504502531127522,0.022018010124510087
U56,IS,84,2006,0.10089710191770677,18.31441110470663,0.008085488494579074,0.02425646548373722
U56,OOS,5,2419,0.055038959601030044,8.171059022083593,0.0009375534938644575,0.04725269609076866
U56,OOS,10,2414,0.06837720848489837,10.121524744890259,0.0018976302469908238,0.04782028222416876
U56,OOS,21,2403,0.07235585549785237,11.22211624858104,0.0041550860543280044,0.04986103265193605
U56,OOS,30,2394,0.07477560989440554,11.824739263726347,0.005750690976140961,0.04830580419958407
U56,OOS,42,2382,0.08654028894103617,13.807832754436703,0.00809696157013559,0.048581769420813534
U56,OOS,63,2361,0.12688114689475316,20.740815857773946,0.011503037209033702,0.04601214883613481
U56,OOS,84,2340,0.1434381075972539,24.882592133944517,0.013977113081015267,0.041931339243045804
ETF36,FULL,5,4372,0.039377168102826314,7.151470588069582,0.00022118790845173424,0.011147870585967407
ETF36,FULL,10,4367,0.04705103000133743,8.493880483337637,0.0004124524762385589,0.010393802401211684
ETF36,FULL,21,4356,0.04978308917856334,9.00253147694657,0.0007970548348642737,0.009564658018371284
ETF36,FULL,30,4347,0.052824041286846674,9.649585155332897,0.001018015822934575,0.00855133291265043
ETF36,FULL,42,4335,0.05400672172158401,9.834275065167038,0.0013774367763520288,0.008264620658112173
ETF36,FULL,63,4314,0.07512791224145268,13.876685993393885,0.0020108093452047894,0.008043237380819157
ETF36,FULL,84,4293,0.0919502942314884,17.27054263983743,0.002844186772043147,0.008532560316129442
ETF36,IS,5,1993,0.03247794417841445,4.0353848403792565,0.00013438905434399705,0.006773208338937452
ETF36,IS,10,1993,0.03549283887329999,4.321071513571168,0.0003072787785712938,0.0077434252199966025
ETF36,IS,21,1993,0.0472972388519559,5.646328283520794,0.0006166706416645494,0.007400047699974594
ETF36,IS,30,1993,0.05285768671092844,6.372671637898269,0.0006932930401857237,0.005823661537560079
ETF36,IS,42,1993,0.046843004753754414,5.823600449648132,0.0007489645467398759,0.004493787280439256
ETF36,IS,63,1993,0.03662221048608008,4.649472460671633,0.0007069678987817608,0.002827871595127043
ETF36,IS,84,1993,0.04774239128094438,6.134984609189831,0.0009639057165282463,0.002891717149584739
ETF36,OOS,5,2379,0.045156971920124696,5.985125185398738,0.00029390338396107445,0.014812730551638153
ETF36,OOS,10,2374,0.05675426290705717,7.569343995990116,0.000500746991592754,0.0126188241881374
ETF36,OOS,21,2363,0.05187970352512646,7.058523416976516,0.0009491943596408502,0.011390332315690203
ETF36,OOS,30,2354,0.052795555590077356,7.2588716357028,0.0012929404219228756,0.010860699544152154
ETF36,OOS,42,2342,0.06010291639147484,7.998622366346957,0.001912255373114206,0.011473532238685236
ETF36,OOS,63,2321,0.1081920499400557,14.652839968639025,0.0031303940081608833,0.012521576032643532
ETF36,OOS,84,2300,0.1302574031795033,18.075314485290363,0.00447349118232193,0.013420473546965789
