char,tau,k,n,residual,name_residual,prem_B,prem_S,gap,sd_gap,sd_pair,t,within_floor,ratio_to_GAP,ratio_to_KERNEL,gap_IS,gap_OOS
breadth,0.01,18,12,0.0048556417291778136,0.0007320154009829901,-0.04280843371051871,-0.34495575165955045,0.30214731794903166,0.09441517585551785,0.0818636227892898,12.78552031359302,False,3.0894408788244547,1.1909630191132505,0.34714542848077445,0.2791082659300658
breadth,0.01,36,12,0.0052191663988843855,0.0004984227685868962,0.02259164705448034,-0.25275009664436104,0.2753417436988413,0.04574425998878169,0.032253040247838795,29.572771178553143,False,2.8153552525443897,1.085304468659209,0.4106173607351906,0.2165014621226297
breadth,0.02,18,12,0.005192340637146242,0.001963136648139694,-0.08223624780023865,-0.3595603514107097,0.277324103610471,0.10608512174797592,0.077014563928666,12.473989674517693,False,2.8356247812931596,1.0931182641327197,0.3002060670751738,0.26618594722435635
breadth,0.02,36,12,0.0032173252164865163,0.0024167989945682957,0.003613118453388412,-0.24119632046418651,0.24480943891757498,0.05153944092988504,0.03991718292716048,21.245105755654706,False,2.503163997112219,0.9649564009364406,0.4269778517629146,0.16491496745197187
breadth,0.05,18,12,0.004729249020200378,0.00923571776569454,-0.06143961785287422,-0.34640074868634124,0.2849611308334671,0.09343339786409795,0.058308307967028836,16.929565408241338,False,2.9137129942072297,1.1232208546845373,0.4522925164534451,0.20637872417617067
breadth,0.05,36,12,0.00550647732422115,0.00967748875164078,-0.007711901066979293,-0.2580700886292361,0.25035818756225675,0.06122259163306413,0.046780801272125166,18.538934313084205,False,2.5598996683257336,0.9868277002848118,0.4379574136054234,0.16748523557966044
breadth,inf,18,12,0.03609157636313026,0.03899137991916332,-0.1001850716790074,-0.30395828186971946,0.20377321019071204,0.11235286747417134,0.09326721123100488,7.568480897269402,False,2.083570656346749,0.803205400830556,0.36880961579825117,0.14350653238729208
breadth,inf,36,12,0.06329071602119984,0.06494655304239752,-0.06587557389180528,-0.2985937308368778,0.2327181569450725,0.07041426896440049,0.04377639511691679,18.41538896001461,False,2.379531257107081,0.9172966375446295,0.4027952205488215,0.15641789877060297
breadth,inf,72,12,0.08560677393768347,0.0876011982775302,-0.04403381243428725,-0.26778235574142256,0.2237485433071353,0.030654971063952697,0.027380547227738233,28.307969296893894,False,2.2878174162283775,0.8819414399177585,0.3744081468243063,0.15065915428275414
cvol,0.01,18,12,0.0006319610676102927,0.0006319610676102927,-0.06833422347437078,-0.23322601990720904,0.16489179643283827,0.09966195551529265,0.06403695187760328,8.91988018789097,False,1.686010188474829,0.6499479559828076,0.05684505754405241,0.22259786430746278
cvol,0.01,36,12,0.00033917460714152914,0.00033917460714152914,-0.01399653210027023,-0.2687190439559424,0.25472251185567224,0.04696889287183669,0.031207371413290143,28.27487945221182,False,2.6045246611009434,1.0040303975391103,0.1501646413787371,0.30819233532120366
cvol,0.02,18,12,0.0009258773590906424,0.0009258773590906424,-0.018112424599509163,-0.23044989543072816,0.212337470831219,0.11463721819915194,0.06955300054419505,10.575511766646303,False,2.171139783550297,0.8369628333906939,0.12413368242263893,0.2569140556410703
cvol,0.02,36,12,0.0014077133734719065,0.0014077133734719065,-0.014486614844338002,-0.27670321026213246,0.2622165954177944,0.052176884324794615,0.040469292834653,22.445287972141386,False,2.681151282390536,1.0335695522971795,0.12096376413767278,0.33577373106809083
cvol,0.05,18,12,0.008617771961073653,0.008617771961073653,-0.07957180876915021,-0.2510558669575155,0.17148405818836535,0.09456181936110157,0.0562701962804458,10.556888765414252,False,1.7534157278973963,0.6759324327487795,0.030476595234057064,0.23518710338484894
cvol,0.05,36,12,0.009994595496649702,0.009994595496649702,-0.00996671200622312,-0.3034839222520674,0.2935172102458443,0.04032394384777071,0.03955941873112767,25.702436352617593,False,3.001198468771414,1.1569460395973368,0.15027739187014907,0.3638861921171519
cvol,inf,18,12,0.03570758294136451,0.03570758294136451,-0.07706446535598643,-0.24589019548400734,0.16882573012802093,0.04870834252756221,0.04495935099032323,13.007961003244086,False,1.7262344593867172,0.6654541983761173,0.05072077724934857,0.22477763506667395
cvol,inf,36,12,0.05829113163472826,0.05829113163472826,-0.05711090318825923,-0.2769676672031821,0.21985676401492282,0.07305975244581256,0.04321305410754471,17.62444675693688,False,2.248024171931726,0.8666013559910242,0.14099464652576132,0.254665235279294
cvol,inf,72,12,0.08349221955161311,0.08349221955161311,-0.039844655779707555,-0.30946632427851833,0.2696216684988108,0.021407141603331712,0.019202364006273155,48.63968087563294,False,2.75686777606146,1.0627578577012646,0.24579145545159295,0.28879945467880247
