cost,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,c670_L1_H1,c670_L2_H2,c670_L3_OOS,c670_L4_DDcap,c670_L5_CAGRfloor,m670_L1_H1,m670_L2_H2,m670_L3_OOS,m670_L4_DDcap,m670_L5_CAGRfloor,c670_pass4b,c670_pass4a,cwinIS_L1_H1,cwinIS_L2_H2,cwinIS_L3_OOS,cwinIS_L4_DDcap,cwinIS_L5_CAGRfloor,cwinIS_pass4b,cwinIS_pass4a,cwinOOS_L1_H1,cwinOOS_L2_H2,cwinOOS_L3_OOS,cwinOOS_L4_DDcap,cwinOOS_L5_CAGRfloor,cwinOOS_pass4b,cwinOOS_pass4a,panel,arm,gross,turn_yr,turn_H1,turn_H2
0.0,0.009196685754929268,1.1510356188280133,-0.012744802125777,1.170398763748028,1.1419055162072784,0.007980985174428579,1.0742991527296184,-0.007585517454740787,0.8299618237373061,1.3543732836732183,0.010198981189677214,1.2104480769929244,-0.012744802125776111,1.3206094020035681,1.1004815767836071,True,True,True,True,False,0.21155236539602273,0.3182729033390589,0.33649051570566924,0.18955880412499737,-0.09671503300598858,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.05,0.7451099739408454,0.7164137400593356,0.7738062078223552
10.0,0.008445035283062508,1.0577748247518082,-0.012816491749819137,1.0723039992661718,1.0521591500648073,0.007241762933591689,0.975655883413956,-0.008092884067288475,0.731948743186382,1.2543404054781893,0.009437073801982887,1.1208035417041793,-0.012816491749819803,1.2355234855454202,1.0063468456277576,True,True,True,True,False,0.11345760091416657,0.22852653719658778,0.24684598041692407,0.18948711450095523,-0.09746668347785534,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.05,0.7451099739408454,0.7164137400593356,0.7738062078223552
25.0,0.007318581972846072,0.9175225931871759,-0.012924020524755608,0.9247300706077476,0.917225613635463,0.0061339202180905605,0.8273052812514478,-0.00885346914923213,0.5844869328845697,1.103987298309593,0.008295261695154155,0.9859898274386009,-0.012924020524755386,1.1075242949947994,0.8648265399693386,False,True,True,True,False,-0.03411632774425766,0.09359300076724342,0.11203226615134565,0.18937958572601876,-0.09859313678807177,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.05,0.7451099739408454,0.7164137400593356,0.7738062078223552
50.0,0.005443882972890224,0.683254384074428,-0.013170147311364788,0.6781312328674333,0.6919056749426342,0.004290154348647324,0.5795426045992863,-0.010304644183662504,0.33804027356578853,0.85312599887547,0.006395035450810438,0.7607812927114588,-0.0131701473113649,0.8935642073106607,0.6285651642762987,False,False,False,True,False,-0.280715165484572,-0.13172693792558532,-0.11317626857579643,0.18913345893940958,-0.10046783578802762,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,U56,CAND20,0.05,0.7451099739408454,0.7164137400593356,0.7738062078223552
0.0,0.018414956315096376,1.1510596577296097,-0.025403801009582505,1.170368577369594,1.1419806591220556,0.015969959996288807,1.074250701671275,-0.015153259630046212,0.829708073474579,1.3545329016671779,0.020432959394218075,1.2105250571142425,-0.025403801009582505,1.3204756455498778,1.1007353738895767,True,True,True,True,False,0.21152217901758874,0.31834804625383606,0.3365674958269873,0.17689980524119187,-0.08749676244582147,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.1,1.4880166617074313,1.4307028063616247,1.5453305170532379
10.0,0.016900792601771242,1.0579455077243358,-0.02554519487286877,1.0724247961849886,1.052377487781482,0.014482588656632878,0.9757584826620441,-0.01615896496365732,0.7318535217030183,1.2546445087752212,0.018896640780204255,1.1210241496965212,-0.025545194872868993,1.2355449654131339,1.0067314995076677,True,True,True,True,False,0.1135783978329834,0.22874487491326245,0.24706658840926599,0.1767584113779056,-0.0890109261591466,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.1,1.4880166617074313,1.4307028063616247,1.5453305170532379
25.0,0.014633657893728502,0.9179141320176509,-0.025757263335383973,0.9250788031047025,0.9176592451804327,0.012255510250257728,0.8276358944687563,-0.01766568265098445,0.5846315505395018,1.1045087438647956,0.016596384593912328,0.9864264271723964,-0.025757263335383862,1.1077791463270579,0.865408060100207,False,True,True,True,False,-0.03376759524730277,0.0940266323122132,0.11246886588514116,0.1765463429153904,-0.09127806086718934,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.1,1.4880166617074313,1.4307028063616247,1.5453305170532379
50.0,0.010866036590301498,0.6840146693663559,-0.02621957330644098,0.678861721543047,0.6926979648710818,0.00855429794389484,0.5802549871444012,-0.02055228337647863,0.33858792065312765,0.8540093185358956,0.012773855480918028,0.7615778525762991,-0.026219573306441202,0.8942080132410127,0.6294747586493725,False,False,False,True,False,-0.2799846768089582,-0.13093464799713772,-0.11237970871095615,0.1760840329443334,-0.09504568217061635,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,U56,CAND20,0.1,1.4880166617074313,1.4307028063616247,1.5453305170532379
0.0,0.027653860512637962,1.1510826497843922,-0.03797707826864649,1.1703376194433295,1.1420547503342857,0.023966099039238298,1.074201531936605,-0.02270286192303228,0.8294530699762107,1.3546925960828904,0.03070090032972317,1.2106007521392275,-0.03797707826864649,1.3203393910861254,1.1009887024454574,True,True,True,True,False,0.21149122109132423,0.3184221374660662,0.33664319085197225,0.16432652798212788,-0.07825785824827988,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.15,2.2288324655759437,2.142960748394001,2.314704182757887
10.0,0.025366230189069805,1.0581107367186589,-0.03818621801167832,1.072540735326402,1.0525900456396977,0.021721599439675554,0.975856368274892,-0.0241979990592478,0.7317529088827306,1.2549448443857365,0.02837753909413987,1.1212387337161145,-0.03818621801167921,1.2355584246981626,1.007111695660225,True,True,True,True,False,0.11369433697439679,0.22895743277147818,0.24728117242885927,0.16411738823909605,-0.08054548857184804,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.15,2.2288324655759437,2.142960748394001,2.314704182757887
25.0,0.02194408261752967,0.9182935813286628,-0.03849987807313049,0.9254165130788197,0.9180799870537438,0.018363838359722662,0.8279557717616068,-0.02643660627909894,0.5847645408082606,1.1050206245715233,0.02490205507456089,0.9868498729332408,-0.038499878073130156,1.1080176628042075,0.8659791255363707,False,True,True,True,False,-0.03342988527318558,0.09444737418552429,0.11289231164598557,0.16380372817764388,-0.08396763614338817,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.15,2.2288324655759437,2.142960748394001,2.314704182757887
50.0,0.016265210577155687,0.684751791488506,-0.03914884688864739,0.6795708745881186,0.6934655178328463,0.012791455657905182,0.5809465726094944,-0.030743081479458367,0.3391135266305236,0.8548733831217947,0.01913497858160662,0.7623493669611346,-0.039148846888647726,0.8948215993054465,0.630363913829695,False,False,False,True,False,-0.27927552376388665,-0.13016709503537327,-0.11160819432612057,0.16315475936212698,-0.08964650818376216,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,U56,CAND20,0.15,2.2288324655759437,2.142960748394001,2.314704182757887
0.0,0.03691243241727982,1.151104593029728,-0.05046471584947676,1.170305889908918,1.142127790555247,0.03196856736784692,1.074151643787084,-0.030233963414576626,0.8291968169772013,1.3548523615348058,0.04100174974596915,1.2106751584092021,-0.05046471584947698,1.3202006327250955,1.101241558208918,True,True,True,True,False,0.2114594915569128,0.3184951776870274,0.33671759712194693,0.1518388904012976,-0.06899928634363803,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.2,2.967666515676081,2.853281164776707,3.082051866575455
10.0,0.03384029415003442,1.058270662290919,-0.05073967271444346,1.072651802750118,1.0527971093737627,0.028957908513163932,0.9759495600299402,-0.03220972456259463,0.7316472773531482,1.255240984785697,0.037878591223603486,1.121447540049219,-0.05073967271444291,1.235564446377953,1.0074873452713173,True,True,True,True,False,0.11380540439811271,0.22916449650554316,0.24748997876196377,0.1515639335363309,-0.07207142461088342,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.2,2.967666515676081,2.853281164776707,3.082051866575455
25.0,0.029248703619544347,0.9186613043037178,-0.051152021137180426,0.9257431695813698,0.9184885232648763,0.024457965030487028,0.8282649637977494,-0.035166154225801716,0.5848868092824399,1.1055219127050753,0.03321095129310758,0.987260759491501,-0.05115202113718087,1.10824128366864,0.8665394956165312,False,True,True,True,False,-0.03310322877063543,0.09485591039665675,0.11330319820424584,0.15115158511359394,-0.0766630151413735,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.2,2.967666515676081,2.853281164776707,3.082051866575455
50.0,0.021640157059760634,0.6854664244157173,-0.051958482554686825,0.6802586435012461,0.6942096023963557,0.017000648014316777,0.5816174684473128,-0.040876967357694194,0.33961883135249543,0.8557162538155985,0.025476929844713503,0.7630969395114271,-0.051958482554685936,0.8954077549012122,0.6312320716983038,False,False,False,True,False,-0.27858775485075915,-0.1294230104718639,-0.11086062177582812,0.15034512369608755,-0.08427156170115721,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,U56,CAND20,0.2,2.967666515676081,2.853281164776707,3.082051866575455
0.0,0.046189691354286744,1.1511254853857278,-0.06286679602668521,1.1702733885771792,1.1421997805320478,0.03997652059204326,1.0741010373582183,-0.0377462068855251,0.828939318051438,1.3550121925846488,0.05133443339260624,1.210748272161798,-0.06286679602668466,1.3200593643283796,1.1014939368980952,True,True,True,True,False,0.21142699022517397,0.3185671676638283,0.3367907108745427,0.13943681022408916,-0.0597220274066311,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.25,3.7046342476066867,3.5617751570528187,3.8474933381605543
10.0,0.04232190861863039,1.0584251321957485,-0.06320567028028212,1.0727575190872611,1.0529988087888817,0.03619060146677988,0.9760376242521138,-0.04019389354580538,0.7315363019513044,1.255532382783186,0.047398601415903796,1.1216506199495215,-0.0632056702802819,1.2355633160590316,1.0078582604269164,True,True,True,True,False,0.11391112073525589,0.2293661959206622,0.24769305866226632,0.13909793597049225,-0.06358981014228746,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.25,3.7046342476066867,3.5617751570528187,3.8474933381605543
25.0,0.03654633647185279,0.9190169289689176,-0.06371384780018208,0.9260575731293242,0.918885187022939,0.03053689663948278,0.8285623753477972,-0.0438542690496585,0.5849975337884581,1.1060112275389942,0.041521736841333645,0.987659235666481,-0.0637138478001823,1.1084507501857166,0.8670887186358444,False,True,True,True,False,-0.032788825222681006,0.09525257415471944,0.11370167437922574,0.1385897584505923,-0.06936538228906505,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.25,3.7046342476066867,3.5617751570528187,3.8474933381605543
50.0,0.02698958185051148,0.6861578448353813,-0.06464904281377815,0.680922628804468,0.6949309146080945,0.021180799309396203,0.5822654509422562,-0.05095403452442504,0.34010217354021155,0.8565351124131777,0.031798228254395156,0.7638209202204556,-0.06464904281377837,0.8959680266853752,0.6320783711648809,False,False,False,True,False,-0.2779237695475373,-0.128701698260125,-0.11013664106679966,0.13765456343699622,-0.07892213691040637,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,U56,CAND20,0.25,3.7046342476066867,3.5617751570528187,3.8474933381605543
0.0,0.05548464192576841,1.1511453246510066,-0.07518340140180702,1.1702401151309672,1.1422707210449423,0.0479891049241028,1.074049712660531,-0.04523923883244052,0.8286805766141294,1.355172083740248,0.06169785698942687,1.2108200895234007,-0.0751834014018069,1.3199155794898365,1.1017458341909727,True,True,True,True,False,0.2113937167789619,0.3186381081767228,0.3368625282361455,0.12712020484896736,-0.05042707683514944,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.3,4.439861135056322,4.268533055477385,4.61118921463526
10.0,0.05080997170232293,1.0585739226220132,-0.07558442399864607,1.0728581728776538,1.0531944812355687,0.04341876584634918,0.9761206274511287,-0.048150190483414845,0.7314207817558765,1.2558183073540339,0.05693632363485346,1.1218475379130368,-0.07558442399864573,1.2355553060442974,1.0082232963721014,True,True,True,True,False,0.11401177452564859,0.22956186836734915,0.2478899766257816,0.1267191822521283,-0.05510174705859491,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.3,4.439861135056322,4.268533055477385,4.61118921463526
25.0,0.04383575483937219,0.919359884978626,-0.07618576774124342,0.9263604558765833,0.9192682905696482,0.036599659138286667,0.8288481891366826,-0.05250071883180374,0.5850987435557402,1.1064867388077384,0.04983298116662982,0.9880441859569431,-0.0761857677412432,1.1086467226943812,0.8676239040565177,False,True,True,True,False,-0.032485942475421914,0.09563567770142867,0.11408662466968789,0.12611783850953096,-0.06207596392154566,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.3,4.439861135056322,4.268533055477385,4.61118921463526
50.0,0.032312124947881715,0.6868248735869781,-0.07722130290873963,0.6815643260404514,0.6956259914104762,0.02533088415448992,0.5828909392053803,-0.06097416071973505,0.3405677168716485,0.8573262823498587,0.038097229195552806,0.7645189843000229,-0.07722130290874019,0.8965036485918236,0.632896933449743,False,False,False,True,False,-0.2772820723115539,-0.12800662145774333,-0.10943857698723236,0.12508230334203474,-0.07359959381303613,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,U56,CAND20,0.3,4.439861135056322,4.268533055477385,4.61118921463526
