panel,cost,dial,scope,n_arms,pick,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,n_is4a,pick4a,OOS_Sharpe_4a,OOS_CAGR_4a,OOS_MaxDD_4a,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v1_OOS_Sharpe,ew_OOS_Sharpe
U56,10,n,pub,5,50,1.1101127900642391,0.12413287553768337,-0.186474189455763,0,,,,,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0.7407821445671212,1.133567952359865
U56,10,n,ext,6,50,1.1101127900642391,0.12413287553768337,-0.186474189455763,0,,,,,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0.7407821445671212,1.133567952359865
U56,10,band,pub,6,0.08,1.169915264704118,0.09033738726422302,-0.1446692177776664,0,,,,,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0.7407821445671212,1.133567952359865
U56,10,band,ext,10,0.08,1.169915264704118,0.09033738726422302,-0.1446692177776664,0,,,,,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0.7407821445671212,1.133567952359865
U56,10,gross,pub,4,1.0,1.280980913061307,0.1273891568605623,-0.15910993717728783,0,,,,,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0.7407821445671212,1.133567952359865
U56,10,gross,ext,5,1.0,1.280980913061307,0.1273891568605623,-0.15910993717728783,0,,,,,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0.7407821445671212,1.133567952359865
U56,10,volcap,pub,5,9.99,1.1085829752685135,0.1238780690362895,-0.1864741894557631,0,,,,,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0.7407821445671212,1.133567952359865
U56,10,volcap,ext,7,9.99,1.1085829752685135,0.1238780690362895,-0.1864741894557631,0,,,,,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0.7407821445671212,1.133567952359865
U56,10,quantile,pub,5,1.0,1.1097723539928974,0.12399332147740627,-0.1864741894557631,0,,,,,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0.7407821445671212,1.133567952359865
U56,10,quantile,ext,7,1.0,1.1097723539928974,0.12399332147740627,-0.1864741894557631,0,,,,,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0.7407821445671212,1.133567952359865
U56,10,cadence,pub,4,M,1.2293152201472726,0.09608337411119061,-0.14381692962088333,0,,,,,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0.7407821445671212,1.133567952359865
U56,10,cadence,ext,4,M,1.2293152201472726,0.09608337411119061,-0.14381692962088333,0,,,,,1.2816876607860581,0.0950629792087272,-0.12054947359101964,0.878646168321868,0.153780735432695,-0.3371728920067377,0.7407821445671212,1.133567952359865
B136,10,n,pub,5,30,0.8124207614580526,0.09030631414222601,-0.20865051967414006,0,,,,,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,1.1022031339130582
B136,10,n,ext,8,30,0.8124207614580526,0.09030631414222601,-0.20865051967414006,0,,,,,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,1.1022031339130582
