panel,gross,cost_bps,chooser,picked_m,picked_gross,IS_cut,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,BASE_OOS_CAGR,BASE_OOS_Sharpe,BASE_OOS_MaxDD,REF_OOS_CAGR,REF_OOS_Sharpe,full_cut,full_dCAGR,full_4b,full_legs,adopt_pool_size
U56,0.75,0.0,C_ISSHARPE,1,0.75,0.04986080899339196,1.22961492613738,0.131776444263501,1.3685163438778092,-0.1501901286558689,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.13168913356431755,1.3693466954314062,0.04690936085906883,0.00017073230990405364,True,11111,0
U56,0.75,0.0,C_ISCALMAR,1,0.75,0.04986080899339196,1.22961492613738,0.131776444263501,1.3685163438778092,-0.1501901286558689,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.13168913356431755,1.3693466954314062,0.04690936085906883,0.00017073230990405364,True,11111,0
U56,0.75,0.0,C_ISADOPT,0,0.75,0.0,1.2287390131430878,0.13168913356431755,1.3693466954314062,-0.14765004422980466,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.13168913356431755,1.3693466954314062,0.0,0.0,True,11111,0
U56,0.75,0.0,C_JOINT,1,0.75,0.04986080899339196,1.22961492613738,0.131776444263501,1.3685163438778092,-0.1501901286558689,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.13168913356431755,1.3693466954314062,0.04690936085906883,0.00017073230990405364,True,11111,0
U56,0.75,0.0,C_PREREG,1,0.75,0.04986080899339196,1.22961492613738,0.131776444263501,1.3685163438778092,-0.1501901286558689,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.13168913356431755,1.3693466954314062,0.04690936085906883,0.00017073230990405364,True,11111,0
U56,1.0,0.0,C_ISSHARPE,1,1.0,0.04573869343290049,1.161603971327198,0.1477805851148093,1.3333962171493752,-0.1743114560904545,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.14757573417524905,1.333105459265909,0.042246423702002156,0.0002807009187608678,True,11111,0
U56,1.0,0.0,C_ISCALMAR,1,1.0,0.04573869343290049,1.161603971327198,0.1477805851148093,1.3333962171493752,-0.1743114560904545,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.14757573417524905,1.333105459265909,0.042246423702002156,0.0002807009187608678,True,11111,0
U56,1.0,0.0,C_ISADOPT,0,1.0,0.0,1.1596341055522486,0.14757573417524905,1.333105459265909,-0.17219526991017187,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.14757573417524905,1.333105459265909,0.0,0.0,True,11111,0
U56,1.0,0.0,C_JOINT,1,0.75,0.04986080899339196,1.22961492613738,0.131776444263501,1.3685163438778092,-0.1501901286558689,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.14757573417524905,1.333105459265909,0.04690936085906883,0.00017073230990405364,True,11111,0
U56,1.0,0.0,C_PREREG,1,1.0,0.04573869343290049,1.161603971327198,0.1477805851148093,1.3333962171493752,-0.1743114560904545,0.15454794790057602,0.8831406547160487,-0.33717256724185274,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.14757573417524905,1.333105459265909,0.042246423702002156,0.0002807009187608678,True,11111,0
