panel,pick_n,pick_m,pick_oos_sharpe,pick_oos_cagr,pick_oos_dd,anchor_oos_sharpe,best_n,best_m,best_oos_sharpe,spy_oos_sharpe,base_oos_sharpe
U56,5,10,1.0757836127390188,0.20446804101598803,-0.22346674587156923,1.1306969416161394,10,20,1.1973614487334645,0.8820107671822842,1.285072363206482
B136,10,20,0.9216723140824494,0.15632440714598395,-0.22241914768206472,0.8836022780725372,80,40,1.0531856287760775,0.8820239235972316,1.1185082795688426
SMALL439,10,40,0.4796602245268178,0.08050387139535586,-0.30735686432811093,0.46573138739537995,10,10,0.6391617466323704,0.8820107671822842,0.5680478293625534
