panel,family,value,is_default,turnover,sh_full_0,cagr_full_0,dd_full_0,h1_0,h2_0,sh_is_0,sh_isa_0,sh_isb_0,sh_oos_0,cagr_oos_0,dd_oos_0,sh_full_10,cagr_full_10,dd_full_10,h1_10,h2_10,sh_is_10,sh_isa_10,sh_isb_10,sh_oos_10,cagr_oos_10,dd_oos_10,p4a_full,p4b_full,p4a_oos,p4b_oos,sh_full_25,cagr_full_25,dd_full_25,h1_25,h2_25,sh_is_25,sh_isa_25,sh_isb_25,sh_oos_25,cagr_oos_25,dd_oos_25,sh_full_50,cagr_full_50,dd_full_50,h1_50,h2_50,sh_is_50,sh_isa_50,sh_isb_50,sh_oos_50,cagr_oos_50,dd_oos_50
u56,PHASE,W,True,9.736333572618276,1.2521433080236435,0.15604055273422945,-0.19403000049526498,1.3239448965505056,1.1978166129969567,1.2647273044086826,1.1171931677980123,1.4404630940870964,1.2459628667107068,0.16263233441878233,-0.19403000049526464,1.1722042536095065,0.1448456117780752,-0.1954636590522868,1.2381156877833255,1.1224909084061712,1.1794130106463176,1.037079222438421,1.3484958777302056,1.169741359303009,0.15140237984815053,-0.1954636590522867,False,True,False,True,1.052035152983899,0.12825126879833548,-0.1976115731480601,1.1090202498350463,1.0093025869053276,1.0511135535895986,0.9165733214917514,1.2102341627793696,1.055189096103777,0.13475552162333626,-0.19761157314806,0.8513196560229217,0.10111412929988006,-0.2011845726095547,0.8932404077042289,0.8203451397646362,0.8367150964319261,0.715087706886416,0.9793610316433978,0.8639134079673304,0.10753089881066313,-0.2011845726095547
u56,PHASE,MON,False,9.174331547722625,1.2040507888208694,0.14973236219069186,-0.21836828077866466,1.287598688942622,1.1403734730249953,1.230065656138214,1.0556776436200768,1.433061675062306,1.188551157861064,0.15504215771840446,-0.218368280778665,1.128859690598966,0.13923691147491213,-0.21979984960167176,1.2078814492425283,1.0685850358052147,1.1515187535360116,0.9806947300632358,1.3501742058216288,1.1155831355452275,0.14430690246067668,-0.21979984960167165,False,False,False,False,1.0158484482046513,0.12366841146451657,-0.2219441371942389,1.088027423474877,0.9607142642459534,1.0334302610846278,0.868078156865915,1.225394490941738,1.005932729082211,0.12838580149927803,-0.22194413719423878,0.8271377642604396,0.09818002269097437,-0.22550978423824475,0.8878056570161316,0.7806431288772959,0.8361646230430017,0.6802301827747487,1.0165467345061303,0.8228787541228707,0.10232830446828611,-0.2255097842382452
u56,PHASE,TUE,False,9.359255651272772,1.320671292510236,0.16644990973095908,-0.18591570903619603,1.3724374124625636,1.2845834254763233,1.282416511131704,1.1391333695278136,1.4540199368827633,1.3516909617867423,0.17958945513216995,-0.1859157090361958,1.2441642392890957,0.15559010556202857,-0.18656191549908763,1.2918105305181538,1.2110957949352243,1.2016575565157561,1.06428323680523,1.3659670309677014,1.2780399311397759,0.16848334641600604,-0.18656191549908763,False,True,False,True,1.1291407180677997,0.13948505629500874,-0.187530587025444,1.170603681686308,1.1006050114669146,1.0802801176854129,0.9518257129954025,1.2335653981003778,1.1672865237625822,0.15201506040103463,-0.1875305870254439,0.9369674501517259,0.11312848570159173,-0.1891433385319764,0.9681492212612482,0.9159725569487256,0.8776128892871061,0.7641227613799985,1.012380377487848,0.9821729888149657,0.12506936102866395,-0.1891433385319764
u56,PHASE,WED,False,9.626833145926673,1.232940202842174,0.15590226675377994,-0.19664947239642228,1.2942373222727739,1.1895955343031162,1.2426172077046713,1.054574200538406,1.4597049978221965,1.2296775460029703,0.1637450675776273,-0.1966494723964225,1.1549565822171945,0.14483052988687306,-0.19735643413155401,1.2120834260159736,1.1146534569277853,1.1613385685742894,0.9738232728657265,1.377335438224522,1.1538492324468113,0.1523692514132069,-0.19735643413155368,False,True,False,True,1.037789416825217,0.12841661912534574,-0.198416127656606,1.0885565200905485,1.0021169337058742,1.0391188444485784,0.8524429875383761,1.2534182290346665,1.039980083386214,0.1355085255524915,-0.1984161276566062,0.8422452437673598,0.10156880593523843,-0.20018028691897016,0.882169628289807,0.8144484624436237,0.8348854877699161,0.6497242292867315,1.0462097048257122,0.8500900004579008,0.10794029533486005,-0.20018028691897005
u56,PHASE,THU,False,9.521795918973071,1.2750877490253074,0.159576489673934,-0.200047088407457,1.3060934138855669,1.2556966130811087,1.264052292441991,1.1232863257701458,1.4305971592594044,1.2860500896094587,0.168865393249237,-0.200047088407457,1.1968781246920697,0.148591233841467,-0.2009585966414298,1.2209526407245905,1.1829610676407674,1.179601727837419,1.043383063888184,1.3405152072645183,1.2121731485439624,0.15790169097011986,-0.2009585966414299,False,True,False,True,1.0793506426033441,0.13230346761324197,-0.20232460214327253,1.0930079337911573,1.0736595669969118,1.052734677648801,0.9234146796590782,1.2050876184958492,1.1011334721641424,0.1416438852536812,-0.20232460214327286,0.8831492066100988,0.10565658191810678,-0.20459792842478153,0.8794489994881362,0.8911672258491512,0.8410765894005204,0.7234122758263557,0.9789288209585499,0.915683487773933,0.11504079198833406,-0.20459792842478197
u56,PHASE,FRI,False,9.501418041938532,1.256633145017937,0.15652187988466504,-0.19403000049526475,1.342591989716345,1.1904995792084005,1.2826871324466365,1.112637971020268,1.485954472728343,1.2408587100840016,0.16185473426487573,-0.19403000049526475,1.1785400062264322,0.1455911026192267,-0.19546365905228658,1.2589097402680585,1.116756666723956,1.199630142237299,1.0341136706197143,1.3969161232490346,1.1661762173187376,0.1508597443742692,-0.1954636590522868,False,True,False,True,1.0611407260034644,0.12938351822180927,-0.1976115731480601,1.1330386726131778,1.0059416105088357,1.0747191068259734,0.9160006485540156,1.263040399086984,1.0539325255195335,0.13455708645008957,-0.19761157314805988,0.8650375297367701,0.10286626320328462,-0.20118457260955447,0.922632991238944,0.8209331298379878,0.8659640893125681,0.7185218560963099,1.0394383539438206,0.866500456920708,0.10788464483759919,-0.2011845726095547
u56,JIT,0,True,9.740502030850378,1.2659771762019367,0.1576291592999466,-0.195826283712494,1.3245291628697196,1.2234645461574647,1.260840955659532,1.1012193742218754,1.4529769610802954,1.2727799995907747,0.1663664940395242,-0.195826283712494,1.1857637909437793,0.1464132247007861,-0.19731543284302644,1.2375198098152551,1.148578384692288,1.1742780124714074,1.0196792023730878,1.3598484526816932,1.1969628737016336,0.15517490658311361,-0.19731543284302622,False,True,False,True,1.0651952607731945,0.1297878760020461,-0.19954631794487776,1.1066990764544902,1.0360397071058918,1.0441514360343112,0.8971003148457628,1.2198564495179318,1.0830093502024702,0.13858360198901987,-0.19954631794487765,0.8638477151749473,0.1026003278063885,-0.2032568962073128,0.8881705842606761,0.8481374733529501,0.8268387860444797,0.6923405797493254,0.9861487371303461,0.8927081209338067,0.11144637810374447,-0.20325689620731235
u56,JIT,1,False,9.89806771970305,1.2335711981438262,0.15333828910628178,-0.19677384599614156,1.3097915645905591,1.17535164734463,1.240526282298304,1.0526461958519475,1.4631728461035356,1.2313912446628685,0.1603414455744514,-0.1967738459961419,1.1523081981129033,0.14198555659185175,-0.1982578746588809,1.2231472743349936,1.098238547024093,1.1538529078950241,0.9695899286243821,1.3715805181901093,1.1538609838638574,0.14893258403349252,-0.1982578746588809,False,True,False,True,1.0301376158852937,0.125160652786378,-0.2004810461844353,1.0928483863624026,0.9823316275000529,1.0235401534286606,0.8447150659687064,1.2338737479491657,1.0373062389218144,0.13202414752050506,-0.2004810461844354,0.8260562691888235,0.09765519324261951,-0.20417868185810684,0.8751188443266605,0.7887590039933224,0.8058648289963284,0.6360873009917617,1.0039034290896693,0.84259979526788,0.10438122015647555,-0.20417868185810695
u56,JIT,2,False,9.830972383454213,1.2312908508188691,0.15309452796893153,-0.19465468955568088,1.3013259506940915,1.1785201203342717,1.2351313754910194,1.0893775127449812,1.4106552753585946,1.2313910271629447,0.16045136695804918,-0.194654689555681,1.1506312754761465,0.14182093976537757,-0.19614399871729793,1.2142059032334067,1.1029316860372276,1.1489340220753768,1.006594303302516,1.3197261967202363,1.1545618533631776,0.1491436289732957,-0.19614399871729793,False,True,False,True,1.0293675196129881,0.12511197507371707,-0.19837507655876263,1.0831755312068119,0.9893255083149471,1.0193070695197337,0.882068739854714,1.1830355319216583,1.0390778056005097,0.13238325936726536,-0.1983750765587623,0.8267950572046611,0.09779251131527733,-0.2020858509723319,0.8641823790438578,0.7996105296607816,0.8026934521886071,0.6738632105481158,0.9547988008923394,0.8461991420490494,0.10497768398573637,-0.202085850972332
u56,JIT,3,False,9.868004943372485,1.2361641395380143,0.15361546929118908,-0.19384056570095376,1.2944290305251114,1.1938773280678774,1.2275525466294974,1.078088811506307,1.4074579546586208,1.2454730469444388,0.16258474114187194,-0.19384056570095343,1.1550590502955946,0.1422936928249492,-0.19527470141319958,1.2058274994153957,1.1186895074061907,1.1394794026134973,0.9930427650395357,1.3150316704018954,1.1692028898072382,0.15134316585368612,-0.1952747014131998,False,True,False,True,1.0331364970948966,0.12551404645914999,-0.19742310327299006,1.072575010413405,1.0056988040845538,1.0070429077272698,0.8651093133343961,1.1761250317971337,1.0545694035809547,0.13467926692125576,-0.19742310327299062,0.8294976736205315,0.09808095363083025,-0.20099630942585245,0.8498980973882578,0.8170466600931303,0.7857785305976593,0.6512086883327453,0.944294548843722,0.8631386409854389,0.1074272620114316,-0.20099630942585234
