panel,form,cadence,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,fail4b,keep4b
U56,EWall,M,0.4,0.07027491890997561,1.13381547553344,-0.12287902364037262,1.1835713941345023,1.094445557812492,0.07361528544863294,1.1584878925045852,-0.12287902364037229,False,CAGR,False
U56,EWall,M,0.45,0.07915930522697501,1.1338731712644285,-0.13757333942643435,1.1843755551010346,1.093936721170019,0.08291565124996136,1.1579152240984514,-0.13757333942643424,False,CAGR,False
U56,EWall,M,0.5,0.08806371163764837,1.1339200700376335,-0.1521241377630005,1.1851695696687254,1.0934193267251773,0.09223510689030445,1.1573316359237287,-0.15212413776300027,False,CAGR,False
U56,EWall,M,0.55,0.09698746828784088,1.13395645555026,-0.1665326915156239,1.185953453391408,1.092893997834128,0.10157283299056519,1.1567376753211878,-0.16653269151562355,False,CAGR,False
U56,EWall,M,0.6,0.10592987107589558,1.1339823125811141,-0.18080030571234906,1.1867280160735112,1.0923601013937874,0.11092788703106882,1.156132679475444,-0.18080030571234906,False,CAGR,False
U56,EWall,M,0.65,0.11489017236527421,1.1339972845305146,-0.19492819036549813,1.187493258679156,1.0918170724509084,0.12029927944475438,1.1555158662538807,-0.19492819036549824,False,-,True
U56,EWall,M,0.7,0.12386758503799022,1.1340009363441617,-0.20891762561187666,1.1882482982442084,1.0912649665154677,0.12968608624556732,1.1548874027490126,-0.20891762561187677,False,DD,False
U56,EWall,M,0.75,0.13286142526195843,1.1339938764798247,-0.2227698341888874,1.1889932188558443,1.0907049643719569,0.13908750259613956,1.1542484119818377,-0.22276983418888785,False,DD,False
U56,EWall,M,0.8,0.14187092958100322,1.1339760251668738,-0.2364859805006312,1.1897287482114132,1.0901363989001889,0.14850248365899543,1.1535981122756778,-0.2364859805006312,False,DD,False
U56,EWall,M,0.85,0.15089523688259532,1.1339467752143146,-0.2500673433857088,1.1904541281874126,1.0895589214327552,0.15792999639197292,1.1529360879509953,-0.2500673433857087,False,DD,False
U56,EWall,M,0.9,0.1599335797926864,1.133906302792438,-0.26351499485660146,1.1911698072635835,1.0889726120152343,0.1673690852076084,1.1522625279856136,-0.26351499485660146,False,DD,False
U56,EWall,M,0.95,0.16898508033344517,1.1338541403504663,-0.2768300883753634,1.1918755773483873,1.088376925066337,0.1768186562784928,1.1515768360781014,-0.2768300883753637,False,DD,False
U56,EWall,M,1.0,0.1780488584232891,1.1337900298588552,-0.29001380031909985,1.1925708887432371,1.0877720069100383,0.18627768459740035,1.1508790479642887,-0.29001380031909996,False,DD,False
U56,MA-RS,W,0.2,0.030634463801304967,1.090574618622468,-0.05218454428441366,1.1657510501979367,1.0366054504385702,0.032909099326976055,1.1118888502569153,-0.05218454428441344,False,CAGR,False
U56,MA-RS,W,0.25,0.038318110351519774,1.0906213157457663,-0.06494765559649496,1.1658699524070535,1.0366132264884544,0.04117021108256136,1.111893066517602,-0.06494765559649507,False,CAGR,False
U56,MA-RS,W,0.3,0.04601037475343661,1.0906654125478283,-0.07759844005374639,1.1659862002341956,1.0366189535848036,0.04944325070193867,1.1118947266662718,-0.07759844005374683,False,CAGR,False
U56,MA-RS,W,0.35,0.05371054009899656,1.0907068404641276,-0.09013734065464851,1.1660997098967476,1.036622579494171,0.05772739109091285,1.1118937987044484,-0.0901373406546484,False,CAGR,False
U56,MA-RS,W,0.4,0.06141790887390641,1.0907460485922416,-0.10256480123640399,1.1662113360119764,1.0366242278750952,0.06602180224099974,1.1118904119710453,-0.10256480123640388,False,CAGR,False
U56,MA-RS,W,0.45,0.06913172760389141,1.09078259930817,-0.11488126647267871,1.1663206164332964,1.0366234881469152,0.07432560894726059,1.111884187032642,-0.11488126647267882,False,CAGR,False
U56,MA-RS,W,0.5,0.07685124783366115,1.0908164049666391,-0.12708718203345026,1.1664271840482552,1.0366205157987427,0.08263795003438879,1.1118752031587715,-0.1270871820334507,False,CAGR,False
U56,MA-RS,W,0.55,0.0845757156994611,1.0908474648116662,-0.13918299628067832,1.166531094481314,1.036615275072437,0.09095794334680818,1.1118634208636327,-0.13918299628067865,False,CAGR,False
U56,MA-RS,W,0.6,0.09230437400587999,1.090875855074131,-0.1511691570362672,1.1666321910025848,1.0366080478699822,0.09928472575185388,1.11184914485976,-0.15116915703626688,False,CAGR,False
U56,MA-RS,W,0.65,0.10003645476129819,1.0909016178967292,-0.16304611015177672,1.1667306575248322,1.0365987707069424,0.10761738293904455,1.1118322207703377,-0.1630461101517765,False,CAGR,False
U56,MA-RS,W,0.7,0.10777117617268828,1.090924710103451,-0.17481430441969126,1.166826539781272,1.0365873330072364,0.11595499965751066,1.111812620965996,-0.1748143044196918,False,-,True
U56,MA-RS,W,0.75,0.11550771620309908,1.0909448611053358,-0.1864741894557631,1.1669196683757839,1.0365733966172206,0.1242966053625254,1.1117899810925378,-0.186474189455763,False,-,True
U56,MA-RS,W,0.8,0.12324528824815384,1.0909622222699373,-0.19802621569672962,1.1670102297862623,1.0365570952956442,0.13264126948428556,1.1117644371010567,-0.19802621569672918,False,-,True
U56,MA-RS,W,0.85,0.1309830769367084,1.0909767399714874,-0.2094708343980296,1.1670981315138658,1.036538419436782,0.14098803970645735,1.1117360021986427,-0.20947083439802971,False,DD,False
U56,MA-RS,W,0.9,0.13872026453124242,1.0909884534885694,-0.22080849763151833,1.1671836878815842,1.0365171971438116,0.1493359139613344,1.1117044696863396,-0.22080849763151855,False,DD,False
U56,MA-RS,W,0.95,0.1464560492695559,1.0909975494538124,-0.2320396582831742,1.1672669280121888,1.0364937685201359,0.15768394990546786,1.1116700991698782,-0.2320396582831743,False,DD,False
U56,MA-RS,W,1.0,0.15418957637610164,1.0910038805892275,-0.24316477005081072,1.1673478577079555,1.0364678699654766,0.1660311198530129,1.1116326728616361,-0.2431647700508105,False,DD,False
U56,MA-RS,M,0.2,0.03304290481699401,1.1542432653470125,-0.05114570896942627,1.2016514361111823,1.1215282180741943,0.03574570115443643,1.1935514993694443,-0.051145708969426606,False,CAGR,False
U56,MA-RS,M,0.25,0.041367472082303625,1.1545972102644906,-0.06363495576945577,1.2022231808233796,1.1217073855786615,0.044755992383376686,1.1937047101387017,-0.06363495576945644,False,CAGR,False
U56,MA-RS,M,0.3,0.04971681897216773,1.15494790096788,-0.07600760851435484,1.2027923654411812,1.1218834817822223,0.05379486660142119,1.193853433634778,-0.07600760851435506,False,CAGR,False
U56,MA-RS,M,0.35,0.05809055119707929,1.1552952978128943,-0.08826478099259993,1.203358944952897,1.1220564791749406,0.06286181819104963,1.1939975934730043,-0.0882647809925996,False,CAGR,False
U56,MA-RS,M,0.4,0.06648826526499474,1.1556393722380756,-0.10040757291544788,1.2039229626487653,1.1222263044940943,0.07195632578814637,1.1941370677403818,-0.10040757291544788,False,CAGR,False
U56,MA-RS,M,0.45,0.0749095362925416,1.1559799143181697,-0.11243707013811732,1.2044841586361292,1.122392802695514,0.08107785468463091,1.1942717628526054,-0.1124370701381171,False,CAGR,False
U56,MA-RS,M,0.5,0.0833539745605194,1.156317374827736,-0.12435434487680852,1.2050428031249028,1.1225565940363598,0.0902259036478521,1.1944021933742328,-0.12435434487680863,False,CAGR,False
U56,MA-RS,M,0.55,0.09182113497287481,1.1566514910745251,-0.1361604559216698,1.205598685733204,1.1227173841433336,0.0993999096827074,1.1945281162775492,-0.13616045592166937,False,CAGR,False
U56,MA-RS,M,0.6,0.1003105914538629,1.1569823571094517,-0.14785644884578386,1.2061518638110622,1.122875313878656,0.10859932173508358,1.1946495859979185,-0.14785644884578364,False,CAGR,False
U56,MA-RS,M,0.65,0.10882190778007783,1.1573100363804163,-0.1594433562102785,1.206702480984262,1.123030393171662,0.11782357668245003,1.1947666567886348,-0.15944335621027828,False,-,True
U56,MA-RS,M,0.7,0.11735465136401424,1.1576346969412268,-0.170922197765621,1.2072510464293105,1.1231825217799036,0.12707208326611008,1.194879228810688,-0.170922197765621,False,-,True
U56,MA-RS,M,0.75,0.12590833694454684,1.1579560633273787,-0.18229398064920188,1.2077970846804917,1.1233316085976048,0.13634422658955447,1.1949871159552083,-0.18229398064920166,False,-,True
U56,MA-RS,M,0.8,0.1344824955949797,1.158274133993812,-0.19355969957927188,1.2083404226668704,1.1234778141575863,0.1456394097448337,1.1950904100280908,-0.193559699579272,False,-,True
U56,MA-RS,M,0.85,0.14307663958505357,1.1585888484853977,-0.20472033704532155,1.2088809994244771,1.1236210938168298,0.15495700172203009,1.1951890496833903,-0.20472033704532144,False,DD,False
U56,MA-RS,M,0.9,0.1516903016702058,1.1589003480966988,-0.21577686349496894,1.2094185398005863,1.1237619669914072,0.16429644363970386,1.195283485620716,-0.21577686349496894,False,DD,False
U56,MA-RS,M,0.95,0.16032299170665576,1.1592086641926402,-0.22673023751743648,1.2099530899727664,1.1239004694107946,0.17365709977890487,1.1953737132420512,-0.22673023751743648,False,DD,False
U56,MA-RS,M,1.0,0.16897422185766398,1.1595138763569754,-0.23758140602368916,1.2104849356002818,1.1240365311842742,0.1830383307752268,1.1954597444544677,-0.23758140602368938,False,DD,False
U56,MA-DG,W,0.2,0.02170817175354056,1.1710440056947045,-0.03281306540431428,1.179209985101484,1.1662454194144272,0.02400935072956556,1.263737107299477,-0.03281306540431472,False,CAGR,False
U56,MA-DG,W,0.25,0.02715608548498527,1.1710806030388077,-0.04092721642235386,1.1793694286329242,1.1661761776864352,0.03004499108418801,1.2636846834223014,-0.04092721642235386,False,CAGR,False
U56,MA-DG,W,0.3,0.03261185297811209,1.1711123881337058,-0.049005766672461926,1.179524698685089,1.1661016112375435,0.03609342027227069,1.2636267366929121,-0.04900576667246204,False,CAGR,False
U56,MA-DG,W,0.35,0.03807523285342529,1.1711397062560835,-0.057048805788782464,1.1796762441633737,1.1660219726770378,0.042154376169815766,1.2635636021613572,-0.057048805788782686,False,CAGR,False
U56,MA-DG,W,0.4,0.04354597866387544,1.1711626254732748,-0.06505634819558825,1.1798241283380413,1.1659373308865089,0.04822758844842023,1.2634953253154357,-0.06505634819558836,False,CAGR,False
U56,MA-DG,W,0.45,0.04902382463767663,1.171180863441396,-0.07302838352261365,1.179967922944037,1.165847543131302,0.05431277724924222,1.2634217879713108,-0.07302838352261365,False,CAGR,False
U56,MA-DG,W,0.5,0.05450850558154374,1.1711943291280837,-0.08096497746483411,1.1801076082484938,1.1657524509559727,0.06040965671464771,1.263342947197731,-0.08096497746483322,False,CAGR,False
U56,MA-DG,W,0.55,0.05999976230607684,1.1712030889875078,-0.08886614978851559,1.1802430915760984,1.1656522657283552,0.06651794651700293,1.2632588805091147,-0.0888661497885157,False,CAGR,False
U56,MA-DG,W,0.6,0.06549732655107543,1.171207158759062,-0.09673189526972126,1.1803740844023076,1.165547279939158,0.07263736895212314,1.2631698159937839,-0.09673189526972104,False,CAGR,False
U56,MA-DG,W,0.65,0.07100090293103456,1.1712061735237826,-0.10456223611047277,1.180500133106607,1.165437213969336,0.07876761571938773,1.2630754756513791,-0.10456223611047288,False,CAGR,False
U56,MA-DG,W,0.7,0.07651022690060616,1.171200302934913,-0.11235719121972998,1.1806215832600067,1.1653220753470588,0.08490838526719835,1.2629758205828492,-0.11235719121972965,False,CAGR,False
U56,MA-DG,W,0.75,0.08202499557346865,1.1711892239349373,-0.12011678946550997,1.1807377701241404,1.1652018483140811,0.09105937600673375,1.2628708846048204,-0.12011678946550941,False,CAGR,False
U56,MA-DG,W,0.8,0.08754491848076862,1.1711728516541422,-0.1278410478556189,1.1808491953471143,1.1650759252168787,0.09722023341189501,1.262759988208111,-0.12784104785561878,False,CAGR,False
U56,MA-DG,W,0.85,0.09306968423834494,1.1711509731319993,-0.13552999402343635,1.1809551654080135,1.1649445235351985,0.10339065449771856,1.2626433875422336,-0.13552999402343646,False,CAGR,False
U56,MA-DG,W,0.9,0.09859896474967744,1.171123324756725,-0.14318364334315936,1.1810559707811976,1.1648068791537556,0.10957024901822554,1.262520434358058,-0.1431836433431597,False,CAGR,False
U56,MA-DG,W,0.95,0.10413243807470196,1.1710897842600134,-0.1508020589153496,1.1811510832178378,1.1646632390339537,0.1157586843394709,1.262391204048639,-0.1508020589153497,False,CAGR,False
U56,MA-DG,W,1.0,0.10966978345528178,1.171050290733573,-0.15838544119726217,1.1812403112269119,1.1645136581573376,0.12195562955269423,1.2622558358186058,-0.15838544119726228,False,-,True
U56,MA-DG,M,0.2,0.023463450669545916,1.2068292034455275,-0.032841483358022394,1.242636853303501,1.174489150435688,0.024901691719519947,1.2701985199683927,-0.032841483358022616,False,CAGR,False
U56,MA-DG,M,0.25,0.02936655128895871,1.20721974437506,-0.04089948416377953,1.2430929796027408,1.1748103066058608,0.031170498477181674,1.2705255019505541,-0.040899484163779976,False,CAGR,False
U56,MA-DG,M,0.3,0.03528429577640502,1.2076068829907283,-0.04889758133686306,1.2435444774349083,1.1751291479446557,0.037456399438758003,1.2708495773088464,-0.04889758133686328,False,CAGR,False
U56,MA-DG,M,0.35,0.041216543982546705,1.207990345611832,-0.05683629014011515,1.2439914964148373,1.1754450101635807,0.04375923735545828,1.2711700845562903,-0.05683629014011593,False,CAGR,False
U56,MA-DG,M,0.4,0.047163180320178855,1.2083706305903004,-0.06471609994348781,1.2444347324976215,1.1757582039808454,0.05007887244282627,1.2714872068789382,-0.06471609994348793,False,CAGR,False
U56,MA-DG,M,0.45,0.0531240546298708,1.2087473326746645,-0.0725375059666038,1.2448739587703057,1.176068158558102,0.056415138486427985,1.2718005136939694,-0.07253750596660402,False,CAGR,False
U56,MA-DG,M,0.5,0.05909899943472552,1.2091199576611606,-0.08030099789584455,1.2453087135668648,1.1763743492414382,0.06276784901546661,1.272109470045263,-0.08030099789584455,False,CAGR,False
U56,MA-DG,M,0.55,0.06508790496229144,1.2094892013458296,-0.08800705996139535,1.2457392789109627,1.176677852593279,0.06913689083782537,1.2724150511558034,-0.08800705996139546,False,CAGR,False
U56,MA-DG,M,0.6,0.07109061473137657,1.2098548613644033,-0.09565617101302004,1.2461654841918475,1.1769784395474074,0.07552209595937986,1.2727170756676762,-0.09565617101302004,False,CAGR,False
U56,MA-DG,M,0.65,0.07710699523031117,1.210217129181489,-0.1032488045945732,1.2465875403598188,1.1772762807729464,0.08192331554688659,1.2730157184649242,-0.10324880459457286,False,CAGR,False
U56,MA-DG,M,0.7,0.08313688488341264,1.2105757721042547,-0.11078543171744237,1.2470046499466467,1.1775716665933809,0.08834041946326754,1.2733113859477168,-0.11078543171744282,False,CAGR,False
U56,MA-DG,M,0.75,0.08918013849500595,1.2109309112931348,-0.11826656744906439,1.247417289237737,1.177864390310612,0.09477322578030067,1.2736037585503377,-0.11826656744906427,False,CAGR,False
U56,MA-DG,M,0.8,0.09523656903828814,1.2112821762289265,-0.1256926220286353,1.2478250908407462,1.1781540763473886,0.10122152787967598,1.2738923872242853,-0.12569262202863518,False,CAGR,False
U56,MA-DG,M,0.85,0.10130600500875175,1.2116294797143252,-0.13306404835143715,1.2482279248843122,1.1784406814645505,0.10768515366483422,1.2741772961414068,-0.13306404835143715,False,CAGR,False
U56,MA-DG,M,0.9,0.1073882878980148,1.2119729431009207,-0.1403813240625048,1.2486261435089792,1.1787241048129755,0.11416391306761353,1.2744584360149853,-0.14038132406250448,False,-,True
U56,MA-DG,M,0.95,0.11348325161041184,1.2123125480935404,-0.14764490471469627,1.2490196834438398,1.179004368754899,0.1206576285518921,1.2747358331059435,-0.14764490471469582,False,-,True
U56,MA-DG,M,1.0,0.11959071818373168,1.212648234324992,-0.15485521432038163,1.2494082197445016,1.1792816641593027,0.12716614389313108,1.2750097262810058,-0.15485521432038152,False,-,True
U56,TOP20,W,0.2,0.039867816133273504,1.1495655726291965,-0.06213909417534691,1.2518355053830046,1.0823453851985856,0.04288943940007406,1.1447307965679487,-0.06213909417534724,False,CAGR,False
U56,TOP20,W,0.25,0.04989671881739621,1.14973437951197,-0.07725736805049199,1.251994283014834,1.0825444133516677,0.05368347597635359,1.1449476754629488,-0.07725736805049166,False,CAGR,False
U56,TOP20,W,0.3,0.05994771303367452,1.1498956054762886,-0.09221109411526629,1.2521464815593717,1.0827356771613452,0.0645028744363001,1.1451565325143105,-0.09221109411526618,False,CAGR,False
U56,TOP20,W,0.35,0.07001940465974155,1.1500490690590373,-0.1070013304334464,1.2522909638662651,1.0829198227143386,0.0753459717114282,1.1453578829630464,-0.10700133043344628,False,CAGR,False
U56,TOP20,W,0.4,0.08011030170154432,1.1501940237922106,-0.1216292523635154,1.252426820794625,1.083096218276511,0.08621097779867659,1.1455512084377706,-0.12162925236351552,False,CAGR,False
U56,TOP20,W,0.45,0.0902188443176477,1.1503292990801326,-0.13609642570019065,1.2525541696500004,1.0832626800717604,0.09709590680621294,1.1457341750553327,-0.13609642570019098,False,CAGR,False
U56,TOP20,W,0.5,0.1003434959028513,1.1504549764177279,-0.15040370201548658,1.2526732189099499,1.0834191903428554,0.107998837811776,1.1459066783188703,-0.1504037020154867,False,CAGR,False
U56,TOP20,W,0.55,0.11048269331722493,1.1505710004858778,-0.1645520959029535,1.2527832986513714,1.0835661826469576,0.11891790000421576,1.1460693015415235,-0.1645520959029535,False,-,True
U56,TOP20,W,0.6,0.12063484484796971,1.150677303983254,-0.1785426151167656,1.2528837005317248,1.0837041524818642,0.12985118805157914,1.1462223272004328,-0.17854261511676572,False,-,True
U56,TOP20,W,0.65,0.13079826830955232,1.1507733671467475,-0.19237583041499273,1.2529736822463913,1.0838327620248525,0.14079668926878264,1.1463654976194229,-0.1923758304149924,False,-,True
U56,TOP20,W,0.7,0.14097109709316613,1.150857741311602,-0.20605351049518528,1.2530525150932192,1.0839500064243304,0.15175206518261808,1.146496716241197,-0.20605351049518517,False,DD,False
U56,TOP20,W,0.75,0.15115175634983213,1.150931584616023,-0.21957623947937355,1.2531221244109128,1.084056410596295,0.16271527602584457,1.1466167496502144,-0.21957623947937355,False,DD,False
U56,TOP20,W,0.8,0.16133813193304314,1.150992537801773,-0.23294473084162437,1.2531786007335612,1.0841508772480017,0.17368399648834787,1.1467245438593536,-0.23294473084162448,False,DD,False
U56,TOP20,W,0.85,0.17152845657709093,1.1510409186249617,-0.24616050011623714,1.2532222178002186,1.0842338360895556,0.18465610969845492,1.1468204759037088,-0.2461605001162369,False,DD,False
U56,TOP20,W,0.9,0.18172112953135455,1.1510782910443664,-0.25922390048127886,1.2532529474217347,1.0843080856215963,0.19562980125326823,1.1469069647180035,-0.25922390048127864,False,DD,False
U56,TOP20,W,0.95,0.19191414225382242,1.1511038451919215,-0.2721359650940963,1.253269942845543,1.084372907402823,0.2066026860969934,1.1469831151030874,-0.27213596509409643,False,DD,False
U56,TOP20,W,1.0,0.2021055824829534,1.151117394783181,-0.2848980267365723,1.2532753437966573,1.0844263229745879,0.21757220508284147,1.147047488739695,-0.28489802673657216,False,DD,False
U56,TOP20,M,0.2,0.04367689274382003,1.2279077342873397,-0.061290819363461146,1.3050521458934268,1.179003360392506,0.04776018892663503,1.2476163176189672,-0.0612908193634617,False,CAGR,False
U56,TOP20,M,0.25,0.05471726874394012,1.2283811286269726,-0.07612895580773071,1.3056741254584738,1.179356579940747,0.059840996561481896,1.2480071541909705,-0.07612895580773094,False,CAGR,False
U56,TOP20,M,0.3,0.06580458557545699,1.2288476423228218,-0.09077880308791197,1.3062886503534294,1.1797046364999793,0.07197611841021789,1.2483907804233996,-0.09077880308791164,False,CAGR,False
U56,TOP20,M,0.35,0.07693806823052984,1.2293076273418304,-0.10524303863943418,1.3068966317396657,1.1800474298901795,0.08416451401062419,1.248767306725281,-0.1052430386394343,False,CAGR,False
U56,TOP20,M,0.4,0.08811695026982624,1.2297617683686217,-0.11952428948991067,1.3074990459405467,1.1803854278975168,0.09640512544154833,1.249137052965904,-0.11952428948991067,False,CAGR,False
U56,TOP20,M,0.45,0.09934036385821088,1.2302093913917607,-0.13362513343876692,1.3080947285800064,1.1807183700711872,0.10869686207839102,1.2494999940432663,-0.1336251334387667,False,CAGR,False
U56,TOP20,M,0.5,0.11060740883129117,1.230650082537543,-0.14754810020391795,1.3086838081466827,1.1810454176358418,0.12103847636758713,1.2498550353667284,-0.14754810020391818,False,-,True
U56,TOP20,M,0.55,0.12191723280862954,1.2310842788570855,-0.16129577002523177,1.3092667013985984,1.1813670598882455,0.13342884945402367,1.2502028496928446,-0.161295770025232,False,-,True
U56,TOP20,M,0.6,0.13326891359776472,1.2315118404312535,-0.1748705494741788,1.3098428125659443,1.1816835367825225,0.14586680127070495,1.2505436550170077,-0.1748705494741788,False,-,True
U56,TOP20,M,0.65,0.14466136700729404,1.2319316951987034,-0.18827478431985045,1.3104109013878256,1.181993933639388,0.15835092311771115,1.2508762627212078,-0.18827478431985023,False,-,True
U56,TOP20,M,0.7,0.15609370749536744,1.2323446332164785,-0.20151099860436517,1.3109716648646752,1.182299135628827,0.17088007338198463,1.2512017681493288,-0.20151099860436505,False,-,True
U56,TOP20,M,0.75,0.1675650169024827,1.2327511007663423,-0.21458141612318882,1.3115262878026654,1.1825990187716313,0.18345291528966157,1.2515199315829921,-0.21458141612318893,False,DD,False
U56,TOP20,M,0.8,0.1790742107461516,1.2331505819310218,-0.22748834800011353,1.3120746946447257,1.1828927404984462,0.19606793644245446,1.2518297854993552,-0.22748834800011342,False,DD,False
U56,TOP20,M,0.85,0.19062020202337338,1.2335428123906904,-0.2402339070453654,1.312616386055915,1.1831802339995594,0.20872375831389012,1.252131526015829,-0.24023390704536562,False,DD,False
U56,TOP20,M,0.9,0.20220212974619955,1.2339289458778393,-0.25282027302837395,1.3131516330691049,1.1834634038778358,0.22141928501183217,1.2524268220696582,-0.25282027302837407,False,DD,False
U56,TOP20,M,0.95,0.21381893216599468,1.234309019268082,-0.26524958670756293,1.3136810946532662,1.183741830866232,0.23415300582789378,1.2527152170068534,-0.2652495867075628,False,DD,False
U56,TOP20,M,1.0,0.2254694674243134,1.234682870770443,-0.2775241002692974,1.3142045125717292,1.184015448447222,0.2469234058904426,1.252996601620228,-0.2775241002692972,False,DD,False
U56,TOP10,W,0.2,0.043494647653448126,1.0500788175774554,-0.06628974662293607,1.1259274666192587,1.0062048834548372,0.04692488047324628,1.0372626790296893,-0.06628974662293652,False,CAGR,False
U56,TOP10,W,0.25,0.05440159782827547,1.050461389683998,-0.08237016879746484,1.1262803474437366,1.006620762741469,0.05868788866443153,1.0377282148799676,-0.08237016879746473,False,CAGR,False
U56,TOP10,W,0.3,0.06531745710246617,1.0508365967656053,-0.09825677582860592,1.1266261273114515,1.0070295480227325,0.07045798172180606,1.0381865096929683,-0.09825677582860559,False,CAGR,False
U56,TOP10,W,0.35,0.0762400025042147,1.0512050789246985,-0.11395099333517666,1.126964239861877,1.0074328383457802,0.08223237724244759,1.038638997332581,-0.11395099333517689,False,CAGR,False
U56,TOP10,W,0.4,0.0871668836950188,1.0515662349387402,-0.12945422871464474,1.1272936114096372,1.0078304151975155,0.09400815334679513,1.039085524434434,-0.12945422871464418,False,CAGR,False
U56,TOP10,W,0.45,0.09809574271958699,1.0519199534681194,-0.1447679107874149,1.1276135260038593,1.0082226255436282,0.10578240531245275,1.0395265414728703,-0.1447679107874147,False,CAGR,False
U56,TOP10,W,0.5,0.10902402666443001,1.0522648678193713,-0.15989362839217935,1.127923554987654,1.0086073949428347,0.11755189744301409,1.0399600306837364,-0.15989362839217935,False,-,True
U56,TOP10,W,0.55,0.11994914513636723,1.0526000398581026,-0.17483288268781505,1.1282227184545124,1.0089838513096072,0.1293133848405188,1.0403849229219815,-0.17483288268781472,False,-,True
U56,TOP10,W,0.6,0.13086851339357986,1.0529252952208565,-0.1895868970426543,1.1285117650679064,1.0093510598182431,0.1410635382559815,1.0408005636654314,-0.18958689704265475,False,-,True
