panel,family,thr,seg,armed_share,CAGR,Sharpe,MaxDD,H1,H2,pA_Sharpe,pB_Sharpe,pA_CAGR,pB_CAGR,beats_both,beats_both_cagr,degenerate_parentA,spy_Sharpe,live_Sharpe,p4a,p4b
U56,BREADTHCASH,0.3,FULL,0.06238738738738739,0.19412449380464758,1.174020222427552,-0.25374769175945033,1.211072087391999,1.1533317371047298,0.0,1.1697741598962905,0.0,0.20577808809178055,True,False,True,0.8871396799528589,1.2037308291391255,False,False
U56,BREADTHCASH,0.3,OOS,0.06238738738738739,0.2173954693680178,1.2228422197870077,-0.25374769175945044,1.2563040184580936,1.1879840948697697,0.0,1.1683739607066974,0.0,0.22204791203252183,True,False,True,0.878646168321868,1.2816876607860581,False,False
U56,BREADTHCASH,0.3,H1,0.06238738738738739,0.18072256744662285,1.211072087391999,-0.17144034613452586,,,0.0,1.2722028257390816,0.0,0.19885851980594627,False,False,True,0.9586943616589273,1.2308642464341357,False,False
U56,BREADTHCASH,0.3,H2,0.06238738738738739,0.2076785402585004,1.1533317371047298,-0.25374769175945056,,,0.0,1.1027285039362769,0.0,0.21273759472269216,True,False,True,0.8286721229522932,1.182843123927143,False,False
U56,BREADTHCASH,0.4,FULL,0.11013513513513513,0.18051570879299517,1.1297725998309953,-0.25374769175945044,1.137825528049137,1.1358983939105913,0.0,1.1697741598962905,0.0,0.20577808809178055,False,False,True,0.8871396799528589,1.2037308291391255,False,False
U56,BREADTHCASH,0.4,OOS,0.11013513513513513,0.21108785179865142,1.2079836626291278,-0.25374769175945067,1.2534143304888152,1.160429452710853,0.0,1.1683739607066974,0.0,0.22204791203252183,True,False,True,0.878646168321868,1.2816876607860581,False,False
U56,BREADTHCASH,0.4,H1,0.11013513513513513,0.16055220847601692,1.137825528049137,-0.18893383279862475,,,0.0,1.2722028257390816,0.0,0.19885851980594627,False,False,True,0.9586943616589273,1.2308642464341357,False,False
U56,BREADTHCASH,0.4,H2,0.11013513513513513,0.20082261575897697,1.1358983939105913,-0.2537476917594508,,,0.0,1.1027285039362769,0.0,0.21273759472269216,True,False,True,0.8286721229522932,1.182843123927143,False,False
U56,BREADTHCASH,0.5,FULL,0.15608108108108107,0.16927516157742284,1.106014283659571,-0.2720686982779932,1.1634324659511757,1.0706335906024196,0.0,1.1697741598962905,0.0,0.20577808809178055,False,False,True,0.8871396799528589,1.2037308291391255,False,False
U56,BREADTHCASH,0.5,OOS,0.15608108108108107,0.1911642457073408,1.1513149949167487,-0.27206869827799296,1.2698527150140964,1.0239083251086947,0.0,1.1683739607066974,0.0,0.22204791203252183,False,False,True,0.878646168321868,1.2816876607860581,False,False
