kind,panel,seed,turnover,IS_MaxDD_030,IS_MaxDD_075,is_gap,gap_SE,gap_over_SE,argmax_IS_rung,mono_IS,OOS_MaxDD_030,OOS_MaxDD_075,adv_matched,adv_oos_sharpe,OOS_Sharpe_030,OOS_Sharpe_075,CAGR_030,CAGR_075,dd_ratio
N_ROT,U56,0,38.30997203152798,-0.051414162867795876,-0.12640785518369824,0.07499369231590236,0.02517648817625856,2.9787193428597973,0.3,True,-0.06507235581481241,-0.1590074872872752,0.0939351314724628,-0.0005925894373028928,0.6669628729697313,0.6675554624070342,0.026062475976550203,0.06328243077826756,0.40924082837211095
N_ROT,U56,1,38.44432997882391,-0.05156724098372201,-0.12621649787703726,0.07464925689331525,0.025417140816141204,2.9369651540785853,0.3,True,-0.06608419598349646,-0.16088896634980998,0.09480477036631352,-0.0016512109966196897,0.8095629821513166,0.8112141931479363,0.02902229377396015,0.07103458127966844,0.4107441142969001
N_ROT,U56,2,38.47307708836067,-0.04850125441440489,-0.1197594793633,0.07125822494889511,0.02354046226946492,3.0270529156653994,0.3,True,-0.0761885949737664,-0.18336095946660202,0.10717236449283563,-0.0001990684601438364,0.692946479808852,0.6931455482689959,0.026217454914365446,0.06365676904170914,0.41551154179929806
N_ROT,U56,3,38.47181004560837,-0.05376714213185518,-0.13127442403196543,0.07750728190011025,0.023849508992852514,3.2498481173486,0.3,True,-0.0713497029778638,-0.17338983701295096,0.10204013403508716,-0.0005643718986354518,0.7826739984149085,0.7832383703135439,0.0284974168838521,0.0695856143962077,0.41149876029086124
N_ROT,U56,4,38.49036142606752,-0.04407497666155302,-0.10871556693179851,0.06464059027024549,0.02323139715405896,2.78246675572638,0.3,True,-0.07155196758039806,-0.17414015887662615,0.10258819129622809,0.00013066483010104601,0.8537352250182961,0.8536045601881951,0.030280829239168305,0.07420573653327378,0.41088723038946345
N_ROT,U56,5,38.653334993552726,-0.052941532734933516,-0.1290759394892761,0.07613440675434258,0.024863219931719187,3.062129803115899,0.3,True,-0.06668968596343594,-0.1625427504096032,0.09585306444616726,-0.0013710076153807815,0.7015963878387137,0.7029673954540945,0.026735911853897676,0.06504905861896804,0.41029012856851377
N_ROT,U56,6,38.56201938912613,-0.061227923479101665,-0.14919780970589824,0.08796988622679658,0.027213519402284628,3.232580282115636,0.3,True,-0.06823815688534252,-0.16589592818977894,0.09765777130443642,-0.000679901709482178,0.6717500178799684,0.6724299195894505,0.024522087929103265,0.05932632190125875,0.4113311136080479
N_ROT,U56,7,38.41307233911259,-0.05413752590195564,-0.13196871120393383,0.07783118530197819,0.024134648448277847,3.224873379397905,0.3,True,-0.06529888398157335,-0.15923221605740123,0.09393333207582788,-0.000995625797358679,0.6622824895253129,0.6632781153226716,0.02614548679182338,0.06352233403460072,0.4100858833619066
N_ROT,U56,8,38.590596809800715,-0.04844696630256495,-0.11975266552979824,0.07130569922723329,0.028142090124611083,2.533774105316874,0.3,True,-0.06632989848482251,-0.16143060047276436,0.09510070198794185,-0.00026564619236235654,0.90112285269702,0.9013884988893823,0.0287274351557556,0.07019338851513712,0.41088801187983753
N_ROT,U56,9,38.27531826765037,-0.0586820236810941,-0.14319665999200493,0.08451463631091083,0.02616811668552263,3.2296797406772533,0.3,True,-0.06824947610420762,-0.16627174282130097,0.09802226671709335,0.0005800180813438915,0.9062260983813265,0.9056460802999826,0.031088613576224056,0.07634119535526618,0.4104694817420547
N_ROT,U56,10,38.804809559235174,-0.05672125220885871,-0.13780164095330882,0.08108038874445012,0.02529633321637872,3.2052229882848264,0.3,True,-0.0704580762475635,-0.17067484317957515,0.10021676693201165,-0.0003794978327519294,0.7567173750894463,0.7570968729221982,0.028868095344058764,0.07054155135508489,0.41282051258972713
N_ROT,U56,11,38.342340035199356,-0.056288086577477636,-0.13785725558133932,0.08156916900386169,0.02704080692263158,3.0165212612643244,0.3,True,-0.06625140015697084,-0.160957273168294,0.09470587301132316,-0.0013435797611365263,0.6604127811935085,0.6617563609546451,0.026120712943365598,0.06348693470556,0.4116086142171381
