K,unit,family,prior,buckets,n,first,last,span,monotone_up,rho,pos_first,pos_last,min_n,passes
5,count,DISP-HI,True,5,432,-0.0029487350526410743,0.05184879112167645,0.054797526174317525,False,0.8999999999999998,0.4444444444444444,0.8974358974358975,36,False
5,count,DISP-LO,False,5,432,-0.010673807693679298,-0.046271285706492096,-0.035597478012812794,False,-0.9999999999999999,0.1597222222222222,0.06329113924050633,53,False
5,count,VOL20-HI,True,5,432,0.005035354782060106,0.025910796971280382,0.020875442189220276,False,0.7999999999999999,0.6111111111111112,0.6363636363636364,66,False
5,count,VOL20-LO,False,5,432,0.00015157834767501598,-0.03682254134272016,-0.03697411969039517,False,-0.7,0.5079365079365079,0.21666666666666667,48,False
5,width,BREADTH-HI,False,4,432,-0.0056544583811400095,0.015813684052069142,0.02146814243320915,False,0.39999999999999997,0.4,0.7592592592592593,54,False
5,width,BREADTH-LO,True,5,432,0.029730533086620166,0.10367270231059636,0.0739421692239762,True,0.9999999999999999,0.9722222222222222,1.0,24,True
5,width,CORR-HI,True,4,432,0.009202553304675704,0.015355187775115117,0.006152634470439414,False,0.39999999999999997,0.7777777777777778,0.5606060606060606,36,False
5,width,CORR-LO,False,5,432,0.003627446611217619,0.027788836316120794,0.024161389704903176,False,0.7,0.625,0.8125,24,False
5,width,DISP-HI,True,3,432,0.02519176925887793,0.03283773081960017,0.007645961560722239,True,1.0,0.8333333333333334,0.7348484848484849,132,True
5,width,DISP-LO,False,5,432,-0.008397891701737992,-0.05106874911239919,-0.0426708574106612,False,-0.9999999999999999,0.16666666666666666,0.1111111111111111,36,False
5,width,VOL20-HI,True,4,432,0.01905428858806605,0.033442643287217313,0.014388354699151264,False,0.7999999999999999,1.0,0.7291666666666666,12,False
5,width,VOL20-LO,False,5,432,0.0028680431571633915,-0.043107830189739835,-0.04597587334690323,False,-0.8999999999999998,0.5972222222222222,0.16666666666666666,60,False
6,count,BREADTH-HI,False,6,432,-0.008691236423329562,0.019595319283088528,0.02828655570641809,False,0.6571428571428573,0.25,0.75,48,False
6,count,BREADTH-LO,True,6,432,0.03705235252066606,0.09865817117108122,0.06160581865041516,True,1.0,0.9743589743589743,1.0,54,True
6,count,CORR-HI,True,6,432,0.02067960052617209,-0.006722447957516822,-0.027402048483688914,False,-0.028571428571428574,0.8589743589743589,0.3333333333333333,6,False
6,count,CORR-LO,False,6,432,0.009122194686206942,0.026957327503058105,0.017835132816851163,False,0.3142857142857143,0.75,0.7651515151515151,18,False
6,count,DISP-HI,True,6,432,-0.0035943519181347388,0.04973267321064341,0.05332702512877815,False,0.6,0.375,0.8888888888888888,24,False
6,count,DISP-LO,False,6,432,-0.01074709330205681,-0.04744666713676396,-0.03669957383470715,False,-0.8857142857142858,0.13636363636363635,0.06060606060606061,48,False
6,count,VOL20-HI,True,6,432,0.008545038263247887,0.057771966104842525,0.04922692784159464,False,0.6,0.7333333333333333,0.8571428571428571,42,False
6,count,VOL20-LO,False,6,432,0.0012028369715674115,-0.04143511281230354,-0.04263794978387095,False,-0.48571428571428577,0.5333333333333333,0.13725490196078433,42,False
6,width,BREADTH-HI,False,5,432,-0.007685271969258442,0.015244082765981735,0.022929354735240177,False,0.6,0.3333333333333333,0.7708333333333334,48,False
6,width,BREADTH-LO,True,6,432,0.029716398129423227,0.10367270231059636,0.07395630418117313,False,0.942857142857143,1.0,1.0,12,False
6,width,CORR-HI,True,5,432,3.403107784824013e-05,-0.006722447957516822,-0.006756479035365063,False,0.0,0.5,0.3333333333333333,6,False
6,width,CORR-LO,False,6,432,-0.0005214542892354485,0.027788836316120794,0.028310290605356243,False,0.5428571428571429,0.4166666666666667,0.8125,12,False
6,width,DISP-HI,True,4,432,0.017330282055240703,0.05184879112167645,0.03451850906643575,True,1.0,0.7380952380952381,0.8974358974358975,78,True
6,width,DISP-LO,False,6,432,-0.00608007316820398,-0.04401129094493958,-0.037931217776735596,False,-0.942857142857143,0.19444444444444445,0.13333333333333333,30,False
6,width,VOL20-HI,True,4,432,0.008545038263247887,0.025910796971280382,0.017365758708032496,False,0.7999999999999999,0.6666666666666666,0.6363636363636364,66,False
6,width,VOL20-LO,False,6,432,0.005381070972685473,-0.07085671754860923,-0.0762377885212947,False,-0.8285714285714287,0.7166666666666667,0.0,30,False
8,count,BREADTH-HI,False,8,432,-0.01882872845487674,0.017752111921453484,0.03658084037633022,False,0.7142857142857144,0.13333333333333333,0.7261904761904762,30,False
8,count,BREADTH-LO,True,8,432,0.03686830860485417,0.09865817117108122,0.06178986256622705,False,0.8571428571428572,0.9722222222222222,1.0,42,False
8,count,CORR-HI,True,7,432,0.02067960052617209,0.033918301490257284,0.013238700964085193,False,0.14285714285714288,0.8787878787878788,0.6458333333333334,36,False
8,count,CORR-LO,False,8,432,0.006055273967739752,0.021272340911416138,0.015217066943676385,False,0.3571428571428572,0.7,0.7291666666666666,12,False
8,count,DISP-HI,True,8,432,0.014282187806975216,0.04705072448355139,0.03276853667657617,False,0.6190476190476191,0.6666666666666666,0.8518518518518519,12,False
8,count,DISP-LO,False,8,432,-0.008043155207062901,-0.04744666713676396,-0.039403511929701054,False,-0.8333333333333335,0.17647058823529413,0.08333333333333333,24,False
8,count,VOL20-HI,True,8,432,0.01905428858806605,0.03635232931038056,0.017298040722314507,False,0.7142857142857144,0.9583333333333334,1.0,12,False
8,count,VOL20-LO,False,8,432,0.0009287578233779102,-0.050186951808850855,-0.051115709632228765,False,-0.4285714285714286,0.53125,0.14444444444444443,24,False
8,width,BREADTH-HI,False,7,432,-0.012931768773323034,0.019567750534790963,0.032499519308114,False,0.642857142857143,0.25,0.7666666666666667,30,False
8,width,BREADTH-LO,True,6,432,0.03686830860485417,0.10367270231059636,0.06680439370574219,False,0.8857142857142858,0.9722222222222222,1.0,42,False
8,width,CORR-HI,True,5,432,0.02067960052617209,0.033918301490257284,0.013238700964085193,False,0.39999999999999997,0.8787878787878788,0.6458333333333334,48,False
8,width,CORR-LO,False,8,432,-0.0005214542892354485,0.027788836316120794,0.028310290605356243,False,0.261904761904762,0.4166666666666667,0.8611111111111112,12,False
8,width,DISP-HI,True,6,432,0.002049678286036594,0.0565054363916513,0.054455758105614704,False,0.8857142857142858,0.5,1.0,6,False
8,width,DISP-LO,False,8,432,-0.0026935552325230037,-0.07320191864428041,-0.07050836341175741,False,-0.9047619047619048,0.23333333333333334,0.0,12,False
8,width,VOL20-HI,True,5,432,0.014029095779033163,0.033442643287217313,0.01941354750818415,False,0.6,0.8333333333333334,0.7291666666666666,36,False
8,width,VOL20-LO,False,8,432,0.005381070972685473,-0.08268139996180135,-0.08806247093448683,False,-0.6666666666666669,0.8611111111111112,0.0,24,False
