panel,dial,scale,h,c,adopted,bind,m4b,v4b,v4a,m_H1,m_H2,m_OOS,m_DD,m_CAGR,CAGR,Sharpe,MaxDD,H1,H2,IS,OOS,OOS_CAGR,OOS_DD
U56,band,x1,0.01,0.0,0,CAGR,-0.02415244116313288,0,0,0.23471683599028148,0.3316720233810556,0.38449295827807795,0.08168244285249956,-0.02415244116313288,0.08192726382671256,1.1730113515331757,-0.1206209688478902,1.1934107577812096,1.157330715595031,1.0620137162878585,1.2602713384070487,0.09065938470328705,-0.12062096884789053
U56,band,x1,0.01,0.01,0,CAGR,-0.02216663594525016,0,0,0.2546727512593111,0.3487216047406395,0.39842182579898233,0.08154089217980984,-0.02216663594525016,0.08391306904459528,1.19142900027337,-0.12076251952057993,1.2133666730502393,1.1743802969546149,1.0862545568275643,1.2742002059279531,0.09236879705381518,-0.12076251952058026
U56,band,x1,0.01,0.02,0,CAGR,-0.021096592821019847,0,0,0.25277010468773453,0.3682794301289357,0.4139636181997791,0.08540963731778514,-0.021096592821019847,0.08498311216882559,1.2006736276041299,-0.11689377438260462,1.2114640264786627,1.193938122342911,1.0872308922005856,1.28974199832875,0.0941147910682596,-0.11689377438260484
U56,band,x1,0.01,0.03,1,CAGR,-0.019549852649631397,0,0,0.2772716293336114,0.3629397674021463,0.4117986823618415,0.0833377154015785,-0.019549852649631397,0.08652985234021404,1.2092272535344055,-0.11896569629881126,1.2359655511245395,1.1885984596161216,1.1092642021777381,1.2875770624908123,0.09511816914319215,-0.11896569629881149
U56,band,x1,0.01,0.04,0,CAGR,-0.02165968030956346,0,0,0.23577958105202435,0.3363878536654693,0.3862775884499393,0.07823895018849389,-0.02165968030956346,0.08442002468028198,1.1750882621939704,-0.12406446151189587,1.1944735028429525,1.1620465458794447,1.0631101417163944,1.2620559685789101,0.09419062838432835,-0.12406446151189576
U56,band,x1,0.01,0.05,0,CAGR,-0.022737923005818242,0,0,0.23803443419953918,0.2935955990161415,0.34529990365750585,0.07811517172470037,-0.022737923005818242,0.0833417819840272,1.1536525402425075,-0.1241882399756894,1.1967283559904673,1.1192542912301169,1.0673077728575628,1.2210782837864766,0.0913778770154936,-0.1241882399756894
U56,band,x1,0.01,0.06,0,CAGR,-0.022641379094289885,0,0,0.23302593627634882,0.28616408273751215,0.3404001291290458,0.0688901707438718,-0.022641379094289885,0.08343832589555555,1.1472786321573685,-0.13341324095651796,1.191719858067277,1.1118227749514875,1.0589678454833833,1.2161785092580166,0.09167286123078089,-0.13341324095651774
U56,band,x1,0.01,0.07,0,CAGR,-0.020691574479788657,0,0,0.2699594636766801,0.2868803474895666,0.33652043250627506,0.06661896494124472,-0.020691574479788657,0.08538813051005678,1.1645434401639108,-0.13568444675914504,1.2286533854676083,1.112539039703542,1.1036939576720477,1.2122988126352459,0.09225584689070798,-0.1356844467591447
U56,band,x1,0.01,0.08,0,CAGR,-0.02043684465868091,0,0,0.28799183807328077,0.25505021252801774,0.30297928331656176,0.05875551177419233,-0.02043684465868091,0.08564286033116453,1.1555544264639939,-0.14354789992619743,1.246685759864209,1.080708904741993,1.1269682075077283,1.1787576634455326,0.09071253666753387,-0.14354789992619688
U56,band,x1,0.01,0.09,0,CAGR,-0.02080311634222,0,0,0.2931944012283102,0.23805990013163003,0.28326306864367357,0.06082181275824447,-0.02080311634222,0.08527658864762544,1.148545346626503,-0.1414815989421453,1.2518883230192384,1.0637185923456054,1.1368147773071162,1.1590414487726444,0.08939823298537508,-0.14148159894214551
U56,band,x1,0.01,0.1,0,CAGR,-0.01771466459734096,0,0,0.2984990950217076,0.29722363995724044,0.3372847306959347,0.08035653915768368,-0.01771466459734096,0.08836504039250448,1.18574199850079,-0.12194687254270609,1.2571930168126357,1.1228823321712158,1.151522201578608,1.2130631108249055,0.09209894305336075,-0.12194687254270575
U56,band,x1,0.01,0.11,0,CAGR,-0.018933838782590598,0,0,0.2846771271213592,0.2628100227060429,0.3087652195136713,0.07710896498493244,-0.018933838782590598,0.08714586620725484,1.1608964827785753,-0.12519444671545732,1.2433710489122873,1.0884687149200183,1.1312826192706278,1.184543599642642,0.09070424103975139,-0.12519444671545743
U56,band,x1,0.01,0.12,0,CAGR,-0.01856295409541088,0,0,0.28525891727335806,0.2598415574398122,0.3118765219836136,0.08236975018808831,-0.01856295409541088,0.08751675089443456,1.1605452149094995,-0.11993366151230145,1.2439528390642862,1.0855002496537876,1.1267405895668068,1.1876549021125844,0.09077864736306429,-0.11993366151230134
U56,band,x2,0.005,0.0,0,CAGR,-0.02415244116313288,0,0,0.23471683599028148,0.3316720233810556,0.38449295827807795,0.08168244285249956,-0.02415244116313288,0.08192726382671256,1.1730113515331757,-0.1206209688478902,1.1934107577812096,1.157330715595031,1.0620137162878585,1.2602713384070487,0.09065938470328705,-0.12062096884789053
U56,band,x2,0.005,0.005,0,CAGR,-0.02304419888079369,0,0,0.2553109848290359,0.33422416431769275,0.3857089461975981,0.08154508399631241,-0.02304419888079369,0.08303550610905175,1.1840106867154088,-0.12075832770407735,1.214004906619964,1.1598828565316681,1.0854218082839298,1.261487326326569,0.09114202901840196,-0.12075832770407768
U56,band,x2,0.005,0.01,0,CAGR,-0.02216663594525016,0,0,0.2546727512593111,0.3487216047406395,0.39842182579898233,0.08154089217980984,-0.02216663594525016,0.08391306904459528,1.19142900027337,-0.12076251952057993,1.2133666730502393,1.1743802969546149,1.0862545568275643,1.2742002059279531,0.09236879705381518,-0.12076251952058026
U56,band,x2,0.005,0.015,0,CAGR,-0.02192352956573941,0,0,0.25734816935100213,0.3504544401124975,0.3991741559829739,0.08355439236002535,-0.02192352956573941,0.08415617542410603,1.1934831710867464,-0.11874901934036441,1.2160420911419303,1.1761131323264729,1.0897684637371838,1.2749525361119447,0.09264866306986441,-0.11874901934036441
U56,band,x2,0.005,0.02,0,CAGR,-0.021096592821019847,0,0,0.25277010468773453,0.3682794301289357,0.4139636181997791,0.08540963731778514,-0.021096592821019847,0.08498311216882559,1.2006736276041299,-0.11689377438260462,1.2114640264786627,1.193938122342911,1.0872308922005856,1.28974199832875,0.0941147910682596,-0.11689377438260484
U56,band,x2,0.005,0.025,0,CAGR,-0.020235842097211312,0,0,0.25861749357816344,0.37258057619629714,0.4213268364471391,0.08246926355863501,-0.020235842097211312,0.08584386289263413,1.205510061701302,-0.11983414814175475,1.2173114153690916,1.1982392684102725,1.088457724831465,1.2971052165761099,0.09544413786229078,-0.11983414814175464
U56,band,x2,0.005,0.03,1,CAGR,-0.019549852649631397,0,0,0.2772716293336114,0.3629397674021463,0.4117986823618415,0.0833377154015785,-0.019549852649631397,0.08652985234021404,1.2092272535344055,-0.11896569629881126,1.2359655511245395,1.1885984596161216,1.1092642021777381,1.2875770624908123,0.09511816914319215,-0.11896569629881149
