panel,cost,dial,control,pick,s0,oos_argmax,dist_steps,ladder_len,OOS_Sharpe_pick,OOS_Sharpe_ctl,OOS_best,regret,room,margin,OOS_CAGR_pick,OOS_MaxDD_pick,OOS_CAGR_s0,OOS_MaxDD_s0
u56,10.0,band,INCUMBENT arm,0.08,0.03,0.02,3,7,1.1725783987824188,1.2850846619485738,1.2879406163565927,0.11536221757417398,0.0028559544080188903,-0.11250626316615508,0.09057445172143797,-0.1446691867564125,0.09534815248934558,-0.12054946768671182
u56,10.0,band,LADDER-MEAN,0.08,0.03,0.02,3,7,1.1725783987824188,1.2190072391137197,1.2879406163565927,0.11536221757417398,0.06893337724287307,-0.0464288403313009,0.09057445172143797,-0.1446691867564125,0.09534815248934558,-0.12054946768671182
u56,10.0,band,BOOK v2 (live),0.08,0.03,0.02,3,7,1.1725783987824188,1.2850846619485738,1.2879406163565927,0.11536221757417398,0.0028559544080188903,-0.11250626316615508,0.09057445172143797,-0.1446691867564125,0.09534815248934558,-0.12054946768671182
u56,10.0,band,BOOK v1,0.08,0.03,0.02,3,7,1.1725783987824188,0.7470621251510196,1.2879406163565927,0.11536221757417398,0.5408784912055732,0.4255162736313992,0.09057445172143797,-0.1446691867564125,0.09534815248934558,-0.12054946768671182
u56,10.0,gross,INCUMBENT arm,1.00,0.75,0.50,4,5,1.2843753698428795,1.2850846619485738,1.2856441364445577,0.001268766601678184,0.0005594744959838138,-0.0007092921056943702,0.1277802093489815,-0.15910992922046197,0.09534815248934558,-0.12054946768671182
u56,10.0,gross,LADDER-MEAN,1.00,0.75,0.50,4,5,1.2843753698428795,1.2850439979310724,1.2856441364445577,0.001268766601678184,0.0006001385134852821,-0.0006686280881929019,0.1277802093489815,-0.15910992922046197,0.09534815248934558,-0.12054946768671182
u56,10.0,gross,BOOK v2 (live),1.00,0.75,0.50,4,5,1.2843753698428795,1.2850846619485738,1.2856441364445577,0.001268766601678184,0.0005594744959838138,-0.0007092921056943702,0.1277802093489815,-0.15910992922046197,0.09534815248934558,-0.12054946768671182
u56,10.0,gross,BOOK v1,1.00,0.75,0.50,4,5,1.2843753698428795,0.7470621251510196,1.2856441364445577,0.001268766601678184,0.5385820112935381,0.5373132446918599,0.1277802093489815,-0.15910992922046197,0.09534815248934558,-0.12054946768671182
u56,10.0,cadence,INCUMBENT arm,M,W,W,1,3,1.2327516249262327,1.2850846619485738,1.2850846619485738,0.052333037022341156,0.0,-0.052333037022341156,0.09638746588312741,-0.14381694370256592,0.09534815248934558,-0.12054946768671182
u56,10.0,cadence,LADDER-MEAN,M,W,W,1,3,1.2327516249262327,1.1664597017186293,1.2850846619485738,0.052333037022341156,0.11862496022994451,0.06629192320760335,0.09638746588312741,-0.14381694370256592,0.09534815248934558,-0.12054946768671182
u56,10.0,cadence,BOOK v2 (live),M,W,W,1,3,1.2327516249262327,1.2850846619485738,1.2850846619485738,0.052333037022341156,0.0,-0.052333037022341156,0.09638746588312741,-0.14381694370256592,0.09534815248934558,-0.12054946768671182
