panel,lag,gross,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,turnover_yr,legal,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,1,0.75,0.0,0.12014999456189313,1.3078729412435244,-0.14765004422980443,0.8137484495086919,1.3431232040383605,1.2841509485625666,3.5063829420832278,True,1.228739013143088,1.188426875003423,0.13168913356431755,1.3693466954314062,-0.14765004422980454,False,True,True,True,True,True,True
U56,1,0.75,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214643,0.7848531308785468,1.3027641647438848,1.245743566697983,3.5063829420832278,True,1.1871870518343108,1.105836634098696,0.12773946456006335,1.3318413815124672,-0.14809080759214632,False,True,True,True,True,True,True
U56,1,0.75,25.0,0.11037345513700925,1.209765685566478,-0.14875179387181792,0.7419974728648989,1.2421037770489964,1.1880255426552884,3.5063829420832278,True,1.124749529084998,0.9835023596828143,0.12183969460699817,1.2754689637891052,-0.14875179387181792,False,True,True,True,True,True,True
U56,1,0.75,50.0,0.10067860481310942,1.111339888951081,-0.1498530143263923,0.6718490466519617,1.140744704022228,1.0915969990562207,3.5063829420832278,True,1.0204653620097097,0.7785733423801019,0.1120723488705766,1.181260845927782,-0.14985301432639253,False,False,True,True,True,True,False
U56,2,0.75,0.0,0.11659921940631857,1.2497603810566662,-0.17347208830825023,0.6721497420330137,1.3026452996608469,1.2123177381213932,3.53573793509579,True,1.187938363303664,1.0080457298580003,0.12728331389037129,1.2982463412362057,-0.17347208830825,False,True,True,True,True,True,True
U56,2,0.75,10.0,0.11266132839258525,1.211370361424428,-0.17457748163026066,0.6453371153055797,1.262822808293703,1.174905880455424,3.53573793509579,True,1.146959075611001,0.9427284580408285,0.12331859083171826,1.2616836394802098,-0.17457748163026066,False,True,True,True,True,True,True
U56,2,0.75,25.0,0.10677941447318373,1.1536378389445359,-0.17623398535347545,0.6058957031415619,1.202925735751592,1.1186515703018538,3.53573793509579,True,1.0853346850508003,0.851737613177126,0.11739654101784192,1.2066982086661409,-0.17623398535347568,False,True,True,True,True,True,True
U56,2,0.75,50.0,0.09704232657605627,1.0570788028885305,-0.17899059718235755,0.5421643823959563,1.1027257435143372,1.0245794467876248,3.53573793509579,True,0.9822807811651066,0.7162433218281056,0.10759285806079144,1.114725942528234,-0.17899059718235788,False,False,True,True,True,True,False
U56,3,0.75,0.0,0.12126128869894792,1.2882807282997149,-0.17192636900601743,0.7053094263550914,1.3409230335339148,1.2506191712222272,3.536879067492393,True,1.2316014950818472,1.0950005364509796,0.1315338198952467,1.3329767157039523,-0.17192636900601732,False,True,True,True,True,True,True
U56,3,0.75,10.0,0.11730558666085855,1.2500884743164409,-0.17240392351712686,0.6804113518286911,1.3013970445868162,1.2133462005842524,3.536879067492393,True,1.1908831005521876,1.047151674552457,0.1275610958772977,1.296584720639196,-0.17240392351712674,False,True,True,True,True,True,True
U56,3,0.75,25.0,0.11139706692126272,1.1926510473454803,-0.17312001555139434,0.6434672880917813,1.2419401161436028,1.1573008728965117,3.536879067492393,True,1.1296452279564158,0.9770271674053147,0.12162703706052325,1.2418557609959178,-0.17312001555139456,False,True,True,True,True,True,True
U56,3,0.75,50.0,0.10161592977248235,1.0965793059768343,-0.1743128631240244,0.5829514124851598,1.1424603896542407,1.0635787531141214,3.536879067492393,True,1.027221641439639,0.864372342277021,0.11180332002709648,1.1503119531224089,-0.17431286312402416,False,False,True,True,True,True,False
U56,5,0.75,0.0,0.1215667027909959,1.271850529001451,-0.17648490886579238,0.6888220844051945,1.3336698940868443,1.2270192298254101,3.571542189923725,True,1.2290102208060534,1.0926068753619105,0.13104044349719346,1.3063239194012097,-0.17648490886579216,False,True,True,True,True,True,True
U56,5,0.75,10.0,0.11756952179332902,1.233683777063212,-0.1770196243695663,0.664160949454268,1.294004297601828,1.189888595909563,3.571542189923725,True,1.1882292189484525,1.0407083276052471,0.12702618845117897,1.2700058132823164,-0.17701962436956675,False,True,True,True,True,True,True
U56,5,0.75,25.0,0.11159929399215907,1.1763127523602694,-0.17782136367632462,0.6275921615093178,1.2343676777200931,1.1340837132312585,3.571542189923725,True,1.1269304696056335,0.941315216373606,0.1210303594897515,1.2154126597400712,-0.1778213636763244,False,True,True,True,True,True,True
U56,5,0.75,50.0,0.10171666024917814,1.0804270136322858,-0.1791567055410701,0.5677524597362084,1.1346685615468686,1.0408341270222472,3.571542189923725,True,1.0244942036217577,0.7938708079522189,0.11110508467054858,1.1241618679781915,-0.17915670554107055,False,False,True,True,True,True,False
U56,0,0.75,0.0,0.1320188072633437,1.4391918149829865,-0.15216837065318356,0.8675837606504706,1.4861728325846424,1.4048541104539838,3.4965170244976997,False,1.3798878165584043,1.5569550246174946,0.14208732588178852,1.4859731737228736,-0.15216837065318423,False,True,True,True,True,True,True
U56,0,0.75,10.0,0.12807024607161455,1.4000037935668743,-0.1532415719763588,0.8357408790571038,1.4457836670521393,1.3664971341270804,3.4965170244976997,False,1.3382926815261682,1.4556629918452073,0.13812074326222534,1.4485411690877155,-0.1532415719763588,False,True,True,True,True,True,True
U56,0,0.75,25.0,0.12217211159479557,1.341057043590588,-0.1548499826843266,0.7889707798279363,1.3850397964318164,1.3087939550559673,3.4965170244976997,False,1.2757497414799401,1.3162988269901046,0.13219559232833156,1.392220755039964,-0.1548499826843267,False,True,True,True,True,True,True
U56,0,0.75,50.0,0.11240742253888558,1.2424324280511265,-0.15752695867126443,0.7135757808507135,1.283439994129217,1.2122284056013282,3.4965170244976997,False,1.1711821539180025,1.0905259951503037,0.12238591862045323,1.297944863197324,-0.15752695867126432,False,True,True,True,True,True,True
U56,1,1.0,0.0,0.1311471792024872,1.2578720128376348,-0.17219526991017187,0.7616189415127489,1.2854339862310473,1.2434023420162414,3.9918738682526254,True,1.1596341055522486,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017198,False,True,True,True,True,True,True
U56,1,1.0,10.0,0.12664176225459833,1.2186869420925572,-0.17276601457826812,0.7330247361654908,1.2452340153866832,1.204786328268981,3.9918738682526254,True,1.1184206858014545,0.9850903311368066,0.14292015051644635,1.2952683323978311,-0.17276601457826812,False,True,True,True,True,True,True
U56,1,1.0,25.0,0.11991592170873511,1.159802830587867,-0.17362190598961025,0.690672764045748,1.184821614289832,1.146759863124971,3.9918738682526254,True,1.0565009759528643,0.8577992748092904,0.13597078538040042,1.238402726012863,-0.17362190598961047,False,True,True,True,True,True,True
U56,1,1.0,50.0,0.10879175377661077,1.0614330172323296,-0.1750477901440134,0.6214974418534893,1.0838958858860082,1.0498256360209468,3.9918738682526254,True,0.953101028201383,0.6827387453391249,0.12447863828467542,1.1433814467910008,-0.1750477901440134,False,True,True,True,True,True,True
U56,2,1.0,0.0,0.12825903347701817,1.2110952116359932,-0.18976078919901174,0.675898503681424,1.24728056468604,1.1902795296725743,4.029872784430666,True,1.1219441515891864,0.8972011204783935,0.14425071516022903,1.2795691485171903,-0.18976078919901174,False,True,True,True,True,True,True
U56,2,1.0,10.0,0.12372502613278846,1.172551998945567,-0.19097126722170588,0.6478724675851437,1.2075299686621217,1.1524364807209777,4.029872784430666,True,1.0812168983793684,0.8391278541019447,0.1395680028355144,1.2424603091613817,-0.190971267221706,False,True,True,True,True,True,True
U56,2,1.0,25.0,0.11695681132431246,1.1146075580940715,-0.1927849936286976,0.6066696848281167,1.1477622400884793,1.0955503212376818,4.029872784430666,True,1.0199931574511993,0.7577867646638493,0.13257846168853127,1.1866701875701084,-0.19278499362869772,False,True,True,True,True,True,True
U56,2,1.0,50.0,0.10576336961019916,1.0177393174768226,-0.19580256569219978,0.5401531345429784,1.0478305357364426,1.0004622071222973,4.029872784430666,True,0.9176621438505576,0.6357009414250064,0.12102071901911016,1.0933930669054337,-0.19580256569220011,False,False,True,True,True,True,False
U56,3,1.0,0.0,0.13404319013708643,1.252760368546706,-0.19256496046925087,0.696093358887536,1.2973752018588383,1.2247475363093987,4.03918033419192,True,1.1781340439002737,0.9951166794759084,0.1489214695464396,1.3108587427865785,-0.19256496046925053,False,True,True,True,True,True,True
U56,3,1.0,10.0,0.12947543789879967,1.2143766185663714,-0.19314678595992985,0.6703473591616512,1.257872363008623,1.1870146271646391,4.03918033419192,True,1.1376359449423814,0.9494674942099004,0.14421672037129163,1.2738760145171613,-0.19314678595992985,False,True,True,True,True,True,True
U56,3,1.0,25.0,0.12265691998853567,1.1566685715065865,-0.19401922226667223,0.632189525118023,1.1984671535753255,1.130295136126362,4.03918033419192,True,1.0767460343405226,0.8826690158343696,0.1371942995380866,1.218276354273423,-0.19401922226667212,False,True,True,True,True,True,True
U56,3,1.0,50.0,0.1113804714660187,1.0601863724202827,-0.1954724778010728,0.569801297445913,1.0991143250428517,1.0354885012794846,4.03918033419192,True,0.9749439407883356,0.7756139879648164,0.1255822225768417,1.1253199215834058,-0.1954724778010728,False,True,True,True,True,True,True
U56,5,1.0,0.0,0.13417389756213804,1.2335972912578994,-0.19574618381129538,0.6854483441244776,1.28585099438046,1.1998644449146583,4.088551220537928,True,1.1708467167903396,0.9743112010167968,0.1483299477186597,1.2831216018074423,-0.19574618381129527,False,True,True,True,True,True,True
U56,5,1.0,10.0,0.12954794989364604,1.1952391622517873,-0.19638290999274266,0.6596701815775797,1.246159702795375,1.1623014059292551,4.088551220537928,True,1.1302125892407355,0.9294347684926404,0.143568039765684,1.2462638690454129,-0.19638290999274277,False,True,True,True,True,True,True
U56,5,1.0,25.0,0.12264297592058027,1.1375949772039968,-0.19733759279626872,0.6214881522711024,1.186504280216367,1.1058574722386145,4.088551220537928,True,1.069155457267595,0.8547524821918208,0.136460736171101,1.1908704220887805,-0.19733759279626906,False,True,True,True,True,True,True
U56,5,1.0,50.0,0.11122464552523104,1.0412870720933052,-0.19892764713104638,0.5591211032218173,1.0868217080145075,1.01156513291505,4.088551220537928,True,0.9671734111415642,0.7199738028907691,0.1247094473891952,1.0983073891126318,-0.19892764713104638,False,True,True,True,True,True,True
