k,book,stat,endpoint_gap,interior_sd,sd_over_halfgap,draws_needed
40,CAND-10,CAGR,0.0727188685420232,0.014696548698652261,0.404201797781255,1
40,CAND-10,Sharpe,0.5105682433910292,0.09518928318945988,0.37287584733920554,1
40,CAND-10,MaxDD,0.13641580954900975,0.028263093160683903,0.4143668282161958,1
40,CAND-10,OOS_Sharpe,0.5190259222661857,0.12063346237864223,0.46484561638821037,1
40,CAND-10,Ebar,14.545077105575327,1.3290643935911333,0.18275109632546185,1
40,CAND-20,CAGR,0.08684761341026727,0.007374161877691128,0.1698184115401228,1
40,CAND-20,Sharpe,0.6918838409402881,0.054305322781003564,0.15697815028372744,1
40,CAND-20,MaxDD,0.06929226646497227,0.009330242513450562,0.2693011208737721,1
40,CAND-20,OOS_Sharpe,0.7909670429393505,0.06577235440301571,0.1663087103063003,1
40,CAND-20,Ebar,14.545077105575327,1.3290643935911333,0.18275109632546185,1
40,CAND-5,CAGR,0.09019890499760427,0.030107454565299518,0.6675791588844495,2
40,CAND-5,Sharpe,0.5221602855765658,0.15104266864565527,0.5785298990285138,2
40,CAND-5,MaxDD,0.23544693532105357,0.05575854751555133,0.4736400364652818,1
40,CAND-5,OOS_Sharpe,0.5050244509716281,0.20256183586789553,0.8021862524801807,3
40,CAND-5,Ebar,14.545077105575327,1.3290643935911333,0.18275109632546185,1
40,EWall,CAGR,0.038735468031273784,0.007487857994537259,0.38661507786568117,1
40,EWall,Sharpe,0.4213805014526947,0.04659723704300692,0.22116465703735488,1
40,EWall,MaxDD,0.13288901648007118,0.018364217100211414,0.27638427293147166,1
40,EWall,OOS_Sharpe,0.4578636958637835,0.05394379654693067,0.23563255630111887,1
40,EWall,Ebar,14.545077105575327,1.3290643935911333,0.18275109632546185,1
40,RULESv2,CAGR,0.04071449880778381,0.012910507930005534,0.634197070235692,2
40,RULESv2,Sharpe,0.503858557970838,0.1293610295023357,0.5134815215734522,2
40,RULESv2,MaxDD,0.04970893435091553,0.015687272850407708,0.6311651237447533,2
40,RULESv2,OOS_Sharpe,0.4952311312758563,0.15091921534265007,0.6094900171313513,2
40,RULESv2,Ebar,14.545077105575327,1.3290643935911333,0.18275109632546185,1
56,CAND-10,CAGR,0.10032580958716741,0.021765568065161393,0.43389768105983784,1
56,CAND-10,Sharpe,0.6419478528965661,0.1307598355675721,0.4073846029005748,1
56,CAND-10,MaxDD,0.15080501397036564,0.0683642815516806,0.9066579386427392,4
56,CAND-10,OOS_Sharpe,0.6335437333620805,0.20806808317119052,0.6568388959259936,2
56,CAND-10,Ebar,20.715895610913403,1.2275628401010492,0.11851409788475215,1
