state,days,bk_Sharpe,spy_Sharpe,d_Sharpe,bk_ann,spy_ann,excess_ann
SPY 60d vol >= H2 median (0.140),1110,0.5972975747808026,0.7828066628764305,-0.18550908809562794,0.09326790224900916,0.1864980810691698,-0.09323017882016063
SPY 60d vol <  H2 median (0.140),1110,1.0350289059690305,1.0618053882051914,-0.026776482236160914,0.1441857040104087,0.12876064407969431,0.01542505993071437
SPY above its own 200d MA,1819,1.4095222716286948,1.8955899348605167,-0.48606766323182193,0.19931267837174363,0.26013073700268496,-0.060818058630941314
SPY below its own 200d MA,401,-1.427607871342519,-0.9203307411740661,-0.507277130168453,-0.24682358855423417,-0.3073332311537276,0.060509642599493485
SPY drawdown <= -5%,746,-0.6760832440374267,-0.5194076701866717,-0.15667557385075503,-0.1160980794085053,-0.1447614263582779,0.02866334694977262
SPY drawdown >  -5%,1474,1.776166570030596,2.602812431305365,-0.8266458612747689,0.2375730462596328,0.3106711051414616,-0.07309805888182884
