panel,spy_cagr,spy_sh,spy_dd,spy_h1,spy_h2,spy_oos_c,spy_oos_s,spy_oos_d,bl_cagr,bl_sh,bl_dd,bl_h1,bl_h2,bl_oos_c,bl_oos_s,bl_oos_d
U56,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.08644087197886541,1.2083583386336214,-0.11896571471330242,1.2373185170066756,1.1857459157384211,0.09494345467513221,1.285947374872866,-0.11896571471330208
B136,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.9595622658772724,0.8259431438686403,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07981688927364394,1.1012490961805073,-0.12178321671309567,1.237036654624176,0.9674542419605919,0.07884958852905188,1.1079386067354258,-0.12178321671309567
SMALL,0.14058393631844446,0.85807570655756,-0.33717267708462384,0.9137954854757647,0.8343918898101395,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.04297260490467503,0.6628758258961068,-0.1389406079420511,0.8057946711446675,0.5542835323158999,0.03745155340332529,0.558963563640817,-0.13894060794205265
