w,G,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,realised_gross,realised_gross_oos,turnover_yr,k4a,k4b_full,k4b_oos,k4b_both
0.4,0.5,50.0,0.03264950311925019,0.7823280944571477,-0.07808619227005409,0.8085541584797845,0.7634971393099347,0.033393980611152285,0.7757826859839981,-0.07808619227005553,0.03144074720331269,0.7955990670410762,-0.059206405389439665,0.30791783407309237,0.2973374434289254,1.509754993146447,False,False,False,False
0.5,0.5,10.0,0.041450080070934314,0.9825272974943322,-0.06872680381325813,0.9830156052247658,0.9864313891184773,0.043646857133721406,1.001537956098393,-0.06872680381325791,0.03788981114805612,0.9509054796076725,-0.05469557235271372,0.316337070311116,0.3074654769970175,1.4557189355388338,False,False,False,False
0.5,0.5,25.0,0.03917851535394323,0.9306913472466042,-0.06901842651063617,0.9307086130513611,0.934748283500603,0.04130737389542083,0.9500668852919596,-0.06901842651063628,0.03572804602105384,0.8983014300082355,-0.05623183846529256,0.316337070311116,0.3074654769970175,1.4557189355388338,False,False,False,False
0.5,0.5,50.0,0.03540331595322943,0.8442355009251629,-0.0710289099678213,0.8435247580981841,0.8485050606936976,0.03741960851874859,0.864182025030744,-0.07102890996782396,0.032134860989629255,0.8106392121472341,-0.058787010727031075,0.316337070311116,0.3074654769970175,1.4557189355388338,False,False,False,False
0.6,0.5,10.0,0.04399141966890552,1.0327978546547147,-0.07121711330721558,1.0075642008556291,1.0590950866282367,0.047456838880729046,1.076220348705867,-0.0712171133072158,0.038383976609510206,0.9579558275044675,-0.0543277457869501,0.3247556162331321,0.3175924883482224,1.4013999035557845,False,False,False,False
0.6,0.5,25.0,0.041799177616765215,0.9832425916561857,-0.0715032215624174,0.9577881059911931,1.0095065222243262,0.04519989340617747,1.0271629235940896,-0.07150322156241684,0.03629603535467951,0.9074053951584123,-0.05584524588500028,0.3247556162331321,0.3175924883482224,1.4013999035557845,False,False,False,False
0.6,0.5,50.0,0.03815541092927033,0.9005860854269317,-0.07197997505136888,0.8748196586735507,0.9267523314622972,0.04144885453448377,0.94529839320821,-0.07197997505136888,0.03282521934088001,0.8231664566152241,-0.058369288628114746,0.3247556162331321,0.3175924883482224,1.4013999035557845,False,False,False,False
0.7,0.5,10.0,0.04652861816070786,1.0760897133036236,-0.07370717284318795,1.0279393602052764,1.1225579841130555,0.05126698158000775,1.141371764693829,-0.07370717284318784,0.03887350451289118,0.9621137218775868,-0.05396186513641066,0.33317347648748963,0.3277184843188951,1.3468265970893154,False,False,False,False
0.7,0.5,25.0,0.0444165235185201,1.029065082441467,-0.07398773662477764,0.9808262732778706,1.0754016528551897,0.04909375382203707,1.0950330084800173,-0.07398773662477787,0.03685968679888307,0.9137472280265312,-0.05546049849259882,0.33317347648748963,0.3277184843188951,1.3468265970893154,False,False,False,False
0.7,0.5,50.0,0.04090558511989428,0.9506248863034847,-0.07445525480148152,0.9022924491116863,0.9967012795720378,0.04548142978744685,1.0176992763454058,-0.07445525480148174,0.03351175886375768,0.8331469093006022,-0.058358551123194435,0.33317347648748963,0.3277184843188951,1.3468265970893154,False,False,False,False
0.8,0.5,10.0,0.04906159231267404,1.1121788400832522,-0.07619696532978415,1.044230285979581,1.1761150161991227,0.055077156733037036,1.1964359136041505,-0.07619696532978448,0.03935837518810836,0.9634798889024316,-0.0535979380343502,0.3415906557231117,0.3378434717461318,1.2920199119978324,False,False,False,False
0.8,0.5,25.0,0.04703043921177552,1.067872121691159,-0.07647195402349427,0.9998725178288408,1.131649628632374,0.052988789575560524,1.1530346307101953,-0.0764719540234946,0.03741896383655918,0.9174021689758795,-0.05507761121856236,0.3415906557231117,0.3378434717461318,1.2920199119978324,False,False,False,False
0.8,0.5,50.0,0.0436536745491134,0.993960638845548,-0.07693018581920597,0.92592633831974,1.0574358085580648,0.04951710819324062,1.080598004261252,-0.07693018581920563,0.03419441534020318,0.8406134957997328,-0.05858319877454243,0.3415906557231117,0.3378434717461318,1.2920199119978324,False,False,False,False
0.9,0.5,10.0,0.05159025490573188,1.1412014679314528,-0.07868648934828526,1.056640326889946,1.2197237150118287,0.05888721890332005,1.2414997217126031,-0.07868648934828515,0.03983858506695559,0.9622189855082314,-0.05323596978124123,0.35000715858956233,0.3479674574678725,1.2370042293244288,False,False,False,False
0.9,0.5,25.0,0.04964080100366841,1.0997340456460423,-0.07895589521353108,1.0150916384651143,1.1781204182013363,0.056884793470531436,1.201164995084186,-0.0789558952135313,0.037973870060659554,0.9185086536183044,-0.05469659318715936,0.35000715858956233,0.3479674574678725,1.2370042293244288,False,False,False,False
0.9,0.5,50.0,0.04639949563505841,1.0305537414899755,-0.07940482766264689,0.9458220545020106,1.1086794560627975,0.053555581038409183,1.1338417142776338,-0.07940482766264689,0.0348732044662059,0.8456611871642417,-0.0588119089554443,0.35000715858956233,0.3479674574678725,1.2370042293244288,False,False,False,False
1.0,0.5,10.0,0.05411450608516799,1.163585598865389,-0.08117574860687327,1.065458678143577,1.2538963415703601,0.06269702550393674,1.2771652514806893,-0.08117574860687304,0.04031409248067064,0.9585450551665904,-0.0529003037294965,0.35842298973711145,0.3580904483230045,1.181815590430831,False,False,False,False
1.0,0.5,25.0,0.052247453761201434,1.1250152032736764,-0.08143959442045812,1.0267354053389581,1.215241434611893,0.060781566040623236,1.2399428118633022,-0.0814395944204579,0.03852431391162581,0.9172531462901117,-0.0547627486322656,0.35842298973711145,0.3580904483230045,1.181815590430831,False,False,False,False
1.0,0.5,50.0,0.04914280210982769,1.060662370575879,-0.08187926539913115,0.9621691905995313,1.1507177450188482,0.05759655534135821,1.1778096936208282,-0.08187926539913104,0.03554795213704298,0.8484307675516033,-0.05904487047426343,0.35842298973711145,0.3580904483230045,1.181815590430831,False,False,False,False
0.0,0.75,10.0,0.042581665944861236,0.6588197871048764,-0.14161687822607283,0.8052146057908077,0.54707273808813,0.036280008883579296,0.544662409159277,-0.14161687822607494,0.05290475530574734,0.8750694089015435,-0.08405387259218444,0.4113112673392722,0.38518106546134745,2.5719553387370158,False,False,False,False
0.0,0.75,25.0,0.03856735467108141,0.600900196436641,-0.14680778072435574,0.7436369837716824,0.49147216878255695,0.032156984002618794,0.48764121621780027,-0.14680778072435463,0.04907031072183954,0.8150654180481491,-0.08642255550902977,0.4113112673392722,0.38518106546134745,2.5719553387370158,False,False,False,False
0.0,0.75,50.0,0.03191040116305399,0.5043238913275943,-0.15539070603199168,0.641001050057542,0.398740669581087,0.025320892539292705,0.39255235511508296,-0.15539070603199134,0.042709908479482195,0.7150403020174833,-0.09035730329998493,0.4113112673392722,0.38518106546134745,2.5719553387370158,False,False,False,False
0.1,0.75,10.0,0.046507366088633484,0.7289799416026733,-0.13205124286741932,0.8471229407817675,0.6376544632851132,0.04210179371875489,0.6397054072740961,-0.13205124286741943,0.05370691952259188,0.8954614551193213,-0.08351092269666549,0.423938073063103,0.4003703077495797,2.4933079340541844,False,False,False,False
0.1,0.75,25.0,0.04260092022160111,0.6716224462298711,-0.13717805364542923,0.7869658329213632,0.5820722157823313,0.03808517108459464,0.5829886294299786,-0.13717805364543068,0.04998170576121597,0.836612571845327,-0.08585333059698452,0.423938073063103,0.4003703077495797,2.4933079340541844,False,False,False,False
0.1,0.75,50.0,0.0361218415623239,0.5759782960750764,-0.14565658429901407,0.686699236877249,0.489360778535244,0.0314244139676263,0.4883951567281149,-0.14565658429901363,0.04380162254916109,0.7385215582990073,-0.08974459731719875,0.423938073063103,0.4003703077495797,2.4933079340541844,False,False,False,False
0.2,0.75,10.0,0.05042487564755027,0.7978466177617233,-0.12241130311149184,0.8864432728163111,0.7290132218850875,0.04792595593649729,0.7351474304929368,-0.12241130311149173,0.05449875398106929,0.9135776096352229,-0.08297218577706866,0.4365633399518782,0.415557265543454,2.413779246587336,False,False,False,False
0.2,0.75,25.0,0.04662864041872061,0.741403925699266,-0.12747048541014072,0.827972954661771,0.6738319973723125,0.04401899476544391,0.6791498538368691,-0.12747048541013972,0.05088367109073544,0.856086985763144,-0.08528804354244868,0.4365633399518782,0.415557265543454,2.413779246587336,False,False,False,False
0.2,0.75,50.0,0.040331367441289956,0.6472803086396388,-0.13583875280150148,0.7305188391662493,0.5817793781682122,0.037539016443689954,0.5857441242838778,-0.1358387528015026,0.04488544256055915,0.76026741887432,-0.08913537412531625,0.4365633399518782,0.415557265543454,2.413779246587336,False,False,False,False
0.3,0.75,10.0,0.05433391348177685,0.8639841393657341,-0.11269710492742091,0.9226189438710498,0.8190276049505901,0.053752074331691935,0.828741576231784,-0.11269710492742024,0.05528018434157422,0.9291561225500843,-0.08243767963853421,0.4491870836916029,0.43074196191476866,2.333442253672908,False,False,False,False
0.3,0.75,25.0,0.050650133230311534,0.8088246539012114,-0.11768522382058033,0.8660902828283984,0.7646721973511035,0.04995792177738889,0.7739103483665377,-0.117685223820581,0.05177606567746196,0.8732222610272965,-0.08472672505998546,0.4491870836916029,0.43074196191476866,2.333442253672908,False,False,False,False
0.3,0.75,50.0,0.04453843297079074,0.7168361824525088,-0.12593752185721652,0.7718725837526261,0.6739878459893256,0.043663985781449366,0.6824392611648377,-0.12593752185721563,0.045961118373393894,0.7800034329730714,-0.08852968572126241,0.4491870836916029,0.43074196191476866,2.333442253672908,False,False,False,False
0.4,0.75,10.0,0.058234193843635707,0.9259825380042358,-0.1029086476374006,0.9551912791278702,0.9053910136570223,0.0595797136754459,0.9181174774526298,-0.10290864763739926,0.05605114397719335,0.9419956527208905,-0.08190742270519291,0.4618093199716809,0.44592441993986937,2.252372671158468,False,False,False,False
0.4,0.75,25.0,0.054665005732263516,0.8724726194798608,-0.10782228601990307,0.9008386608132357,0.852306648527427,0.05590138731183103,0.8649067253634953,-0.10782228601990729,0.05265876732951247,0.8878071408516462,-0.08416940747623558,0.4618093199716809,0.44592441993986937,2.252372671158468,False,False,False,False
0.4,0.75,50.0,0.04874247085528416,0.7832305205191683,-0.11595293342231805,0.8102470340440225,0.7637345118913034,0.04979854710235565,0.7761292937943471,-0.11595293342231427,0.04702843695794634,0.7975015831581965,-0.08792758735832695,0.4618093199716809,0.44592441993986937,2.252372671158468,False,False,False,False
0.5,0.75,10.0,0.062125443462621055,0.9825914697695296,-0.10214275689833263,0.9838279197089936,0.9858572957981512,0.06540845709996401,1.0010431076949144,-0.10214275689833263,0.05681156612375071,0.951966605535096,-0.08138142562735784,0.47443006448540775,0.4611046627004217,2.1706328990080483,False,False,False,False
0.5,0.75,25.0,0.05867289666309472,0.931076334947535,-0.1025650151187748,0.9318571540922082,0.9344825787156773,0.06184887567227548,0.9498849205074074,-0.10256501511877492,0.05353165314378505,0.8996968605048566,-0.08361610380357887,0.47443006448540775,0.4611046627004217,2.1706328990080483,False,False,False,False
0.5,0.75,50.0,0.05294297696647132,0.8451565527899179,-0.10588449736013261,0.8452335511992062,0.8487558224212779,0.05594202518575453,0.8645236759584297,-0.10588449736013239,0.04808718353484531,0.8125916810111949,-0.08732909587778281,0.47443006448540775,0.4611046627004217,2.1706328990080483,False,False,False,False
0.6,0.75,10.0,0.06600735123077706,1.0328395741814562,-0.10582578699355372,1.0083393237778335,1.058506326311249,0.0712378221206249,1.0756862186702059,-0.10582578699355416,0.05756138789668097,0.9590175332253579,-0.08085972676474162,0.48704933293046837,0.47628271328419264,2.088319390360903,False,False,False,False
0.6,0.75,25.0,0.06267335101748328,0.9836239962711918,-0.10623901235927635,0.9589216532009037,1.009241878230266,0.0677997109893318,1.026960405943604,-0.10623901235927624,0.05439460951067776,0.9088202169491167,-0.08306689624221542,0.48704933293046837,0.47628271328419264,2.088319390360903,False,False,False,False
0.6,0.75,50.0,0.05713926084097176,0.9015349791884824,-0.10692751800498934,0.87655041936548,0.9270303630972028,0.0620934281610146,0.9456507161861714,-0.10692751800498912,0.04913716146359204,0.8251695676436669,-0.08673436602766649,0.48704933293046837,0.47628271328419264,2.088319390360903,False,False,False,False
0.7,0.75,10.0,0.06987961440036061,1.0761162752034912,-0.1095080214266142,1.0286806452191977,1.1219672536177931,0.07706733198387283,1.1408119099641434,-0.10950802142661442,0.05830055536839285,0.9631757749324309,-0.08034231711376061,0.4996671410094375,0.491458594785834,2.005518957226432,False,False,False,False
0.7,0.75,25.0,0.06666593513015728,1.029450021709732,-0.1099121670442803,0.9819481786458498,1.0751505868955755,0.07375323492329033,1.0948232360737873,-0.1099121670442802,0.05524754478520144,0.9151813078068416,-0.08252174892244457,0.4996671410094375,0.491458594785834,2.005518957226432,False,False,False,False
0.7,0.75,50.0,0.06133067453574648,0.9516084211630942,-0.11058555231738798,0.904048520346213,0.9970187503179925,0.06825180077274307,1.0180751025723735,-0.1105855523173882,0.050178217513829226,0.835200678023071,-0.08700013332511625,0.4996671410094375,0.491458594785834,2.005518957226432,False,False,False,False
0.8,0.75,10.0,0.07374191505622663,1.1121982157500692,-0.1131894273582551,1.0449410260731329,1.175536559833804,0.08289651074010096,1.1958656725455792,-0.11318942735825488,0.059028970489606536,0.9645414398311727,-0.07982926005613822,0.512283504430284,0.5066323303076737,1.9223308352235289,False,False,False,False
0.8,0.75,25.0,0.07065017800621853,1.068266566499314,-0.11358448066940041,1.0009845163233546,1.1314241825005988,0.07970879436037959,1.1528306143894869,-0.11358448066940041,0.05609025694113212,0.9188534136319491,-0.08198080659165019,0.512283504430284,0.5066323303076737,1.9223308352235289,False,False,False,False
0.8,0.75,50.0,0.06551649583421759,0.9949814264810728,-0.11424272444141592,0.9277068482359058,1.0578010409285963,0.07441619989485493,1.0810064239589037,-0.11424272444141581,0.05120997834236274,0.8427137460973151,-0.08734216630362357,0.512283504430284,0.5066323303076737,1.9223308352235289,False,False,False,False
0.9,0.75,10.0,0.07759393272916615,1.1412218795768592,-0.11686994462167855,1.0573236484439712,1.2191723606005735,0.08872483379721419,1.2409348388649568,-0.11686994462167888,0.05974660257898301,0.9632792175702061,-0.07932058153988408,0.5248984389068783,0.5218039429605125,1.8388546791581444,False,False,False,False
0.9,0.75,25.0,0.07462560273933594,1.1001427238326424,-0.11725588620467364,1.0161939280540968,1.1779316455780457,0.08566561811376383,1.2009780139286863,-0.11725588620467342,0.056922711535008164,0.9199747507206666,-0.08144412071414175,0.5248984389068783,0.5218039429605125,1.8388546791581444,False,False,False,False
0.9,0.75,50.0,0.06969599075012112,1.0316106682446222,-0.11789895591064681,0.9476223185302336,1.109097174585157,0.08058544906222909,1.1342865293916267,-0.11789895591064703,0.05223240389972417,0.8478031117716595,-0.08769348444125724,0.5248984389068783,0.5218039429605125,1.8388546791581444,False,False,False,False
1.0,0.75,10.0,0.08143532583618529,1.163614911755474,-0.12054956914840886,1.0661180920980544,1.253385593616838,0.09455179369762767,1.276620821629499,-0.12054956914840886,0.060453335375650896,0.9596027208511244,-0.07887209552613317,0.5375119601595039,0.5369734558644248,1.7552076393324798,False,False,False,False
1.0,0.75,25.0,0.0785916802009261,1.1254412114159333,-0.12092645658916668,1.0278284057035512,1.2150968600400351,0.09162298082962983,1.2397820432399693,-0.12092645658916645,0.05774466035888692,0.9187305199334637,-0.08184523267576271,0.5375119601595039,0.5369734558644248,1.7552076393324798,False,False,False,False
1.0,0.75,50.0,0.07386832125006038,1.0617505843945227,-0.12155444788885705,0.9639844814497794,1.1511854953563803,0.08675846457990266,1.1782902071194379,-0.12155444788885716,0.05324502813184062,0.8506069153902092,-0.08805468088215096,0.5375119601595039,0.5369734558644248,1.7552076393324798,False,False,False,False
0.0,1.0,10.0,0.05615416992636346,0.6590067594743692,-0.18528414427291928,0.8061891519890321,0.5466355700109248,0.04750968603008476,0.5444291057973945,-0.18528414427292117,0.07035533210012579,0.8760693055865867,-0.11101993984106562,0.5483670794149911,0.5135250026965891,3.419363414870782,False,False,False,False
0.0,1.0,25.0,0.050751176785219565,0.601260952445518,-0.1918443698173845,0.7447669484043706,0.4912253152409765,0.04197365341443038,0.48759168681748283,-0.19184436981738562,0.0651741190477455,0.8162214101361294,-0.11408558177648198,0.5483670794149911,0.5135250026965891,3.419363414870782,False,False,False,False
0.0,1.0,50.0,0.04180619708419275,0.5049750794190512,-0.2026627265274361,0.6423899851029644,0.3988123131123026,0.03281044068641914,0.39281025153025856,-0.20266272652743733,0.056593241283405815,0.716456482810159,-0.11917245567752766,0.5483670794149911,0.5135250026965891,3.419363414870782,False,False,False,False
0.1,1.0,10.0,0.06150019627224457,0.7291187199973925,-0.1732366877129874,0.8480462396919343,0.6371596436433975,0.055417662573224113,0.6393906790647947,-0.1732366877129865,0.07146019292819306,0.8964576559763084,-0.110326435447064,0.5651943106829818,0.5337650282147673,3.3151448770019205,False,False,False,False
0.1,1.0,25.0,0.05623494832619391,0.6719292367570313,-0.17973851219730008,0.7880472903314945,0.581754779117016,0.050012919205778106,0.5828465409356659,-0.1797385121972992,0.06642552750423403,0.8377687775096764,-0.1133587801655358,0.5651943106829818,0.5337650282147673,3.3151448770019205,False,False,False,False
0.1,1.0,50.0,0.047516232569008165,0.5765659083099389,-0.19046323644644458,0.6880442134144201,0.48934034807992555,0.041065093107682804,0.48854198438697294,-0.1904632364464438,0.05808579260087732,0.7399444428932146,-0.11839068927604357,0.5651943106829818,0.5337650282147673,3.3151448770019205,False,False,False,False
0.2,1.0,10.0,0.06683184922627516,0.7979397425459521,-0.16106659866993234,0.8873160950998981,0.7284661375689818,0.06333065672393601,0.7347558430570403,-0.16106659866993278,0.07254647835413808,0.9145701672480198,-0.10964026562535045,0.5820189061126169,0.5540011292468723,3.2093964870313165,False,False,False,False
0.2,1.0,25.0,0.06170853072044746,0.7416645897312061,-0.16750436937417235,0.8290107479628072,0.6734554849150298,0.05806294923024469,0.6789261105870573,-0.16750436937417346,0.06766002123352854,0.8572465900409496,-0.11263885852976008,0.5820189061126169,0.5540011292468723,3.2093964870313165,False,False,False,False
0.2,1.0,50.0,0.053223069941503054,0.6478210022392281,-0.17812612937133088,0.731831485541204,0.5816885591192059,0.049340077929603154,0.5858013277705302,-0.178126129371333,0.05956425266465071,0.7617054114928304,-0.11761505270048023,0.5820189061126169,0.5540011292468723,3.2093964870313165,False,False,False,False
0.3,1.0,10.0,0.0721485011385421,0.8640344630792856,-0.1487740015033715,0.9234425344799373,0.8184337968607095,0.07124771055687207,0.8282779270382913,-0.1487740015033714,0.07361405182959313,0.9301453736359434,-0.10896146847168553,0.5988409028850256,0.5742333604812881,3.1022462426166566,False,False,False,False
0.3,1.0,25.0,0.06717112544111159,0.8090469393064882,-0.15514221682444063,0.8670892041698823,0.7642480525808744,0.06612259225209183,0.7736155876548011,-0.15514221682444074,0.0688773666403999,0.8743886613417304,-0.1119258804172335,0.5988409028850256,0.5742333604812881,3.1022462426166566,False,False,False,False
0.3,1.0,50.0,0.05892563596416278,0.7173458518378517,-0.1656519173670461,0.7731636018118397,0.6738478957842093,0.05763393528270466,0.6824271914598904,-0.16565191736704643,0.061028230641858805,0.7814650225986018,-0.11684565133506364,0.5988409028850256,0.5742333604812881,3.1022462426166566,False,False,False,False
0.4,1.0,10.0,0.07744950611472334,0.9259936696047781,-0.136358975778334,0.9559674001411771,0.9047569706745227,0.07916785803146431,0.9175879782324254,-0.1363589757783351,0.07466273290222869,0.9429816183019962,-0.1082900990723703,0.6156603381979115,0.594461776630013,2.993834865699029,False,False,False,False
0.4,1.0,25.0,0.07262189054589996,0.8726642735238896,-0.14265217295640453,0.9018032255543361,0.8518466345050326,0.07419068787454175,0.8645524773962879,-0.14265217295640442,0.07007721967114278,0.8889823628296561,-0.11121995194103784,0.6156603381979115,0.594461776630013,2.993834865699029,False,False,False,False
0.4,1.0,50.0,0.06462277211097112,0.783723798111968,-0.15304077244180392,0.8115255171446091,0.7635659651306314,0.06594519392838438,0.7760683338949232,-0.15304077244180425,0.0624771153346908,0.7989921140509492,-0.11608267542230122,0.6156603381979115,0.594461776630013,2.993834865699029,False,False,False,False
0.5,1.0,10.0,0.08273418888461337,0.9825677650370536,-0.1349294714317386,0.9845584561022891,0.9851908935960553,0.08709008229733795,1.000455669007156,-0.1349294714317386,0.07569233774038353,0.9529489092614929,-0.10762616969447059,0.632477249267646,0.6146864324319401,2.884325729493593,False,False,False,False
0.5,1.0,25.0,0.07805991284822644,0.9312441701646001,-0.1354738208790245,0.9327904150113678,0.933998156160322,0.08226596015296117,0.9494825020356101,-0.13547382087902404,0.07125922661463124,0.9008813267283194,-0.11052107273987666,0.632477249267646,0.6146864324319401,2.884325729493593,False,False,False,False
0.5,1.0,50.0,0.07031317911728152,0.8456443424631858,-0.14029280285496282,0.8465044965556864,0.848576103971386,0.0742721599437055,0.8644308213505745,-0.14029280285496193,0.0639102751064764,0.8141128862887892,-0.11532610359144735,0.632477249267646,0.6146864324319401,2.884325729493593,False,False,False,False
0.6,1.0,10.0,0.08800181613334157,1.0327864177100747,-0.1397693921384946,1.0090260091328822,1.0578177550827637,0.09501326798840393,1.0750511747696003,-0.13976939213849415,0.07670268016483961,0.9599952788786887,-0.10696978970950377,0.6492916733313827,0.6349073826561752,2.7739307926332875,False,False,False,False
0.6,1.0,25.0,0.0834841363998804,0.9837740377447931,-0.14030075744042836,0.9598244635475646,1.0087452641111143,0.09034689860287615,1.0265214962391207,-0.14030075744042858,0.07242302667960132,0.9100124659982597,-0.10982948470007314,0.6492916733313827,0.6349073826561752,2.7739307926332875,False,False,False,False
0.6,1.0,50.0,0.07599527466834366,0.9020243765205586,-0.14118601647506612,0.8778132173897393,0.9268550636002021,0.08261267995193067,0.9455398924147969,-0.14118601647506646,0.06532706304349056,0.8267190359136767,-0.1148574068286704,0.6492916733313827,0.6349073826561752,2.7739307926332875,False,False,False,False
0.7,1.0,10.0,0.09325163584458518,1.0760398384339704,-0.14460749693663044,1.0293256555577017,1.1212681181094941,0.10293626626146035,1.1401417904579871,-0.14460749693663044,0.07769356855144682,0.9641473532608085,-0.10632100075327011,0.6661036476491933,0.6551246821053872,2.6628735840895423,False,False,False,False
0.7,1.0,25.0,0.08889346026673794,1.0295868691887575,-0.14512584609536483,0.9828207813244455,1.0746522200910569,0.09843191982557564,1.0943591470248202,-0.14512584609536494,0.07356824426259179,0.9163775725365907,-0.10914526112240752,0.6661036476491933,0.6551246821053872,2.6628735840895423,False,False,False,False
0.7,1.0,50.0,0.08166738723273981,0.9521014143684813,-0.1459894341069382,0.9053001885284001,0.9968563752074665,0.09096446147420867,1.017955603515064,-0.14598943410693788,0.06672680154312616,0.8367710370349821,-0.11530712735652804,0.6661036476491933,0.6551246821053872,2.6628735840895423,False,False,False,False
0.8,1.0,10.0,0.09848283248146372,1.1121048982262496,-0.14944370566619902,1.0455471453942793,1.1748385832682702,0.11085779839154752,1.1951735716513796,-0.1494437056661989,0.07866484212847502,0.9655055718337545,-0.1056798490199139,0.6829132095062275,0.6753383856191955,2.5514302586930637,False,True,True,True
0.8,1.0,25.0,0.09428662677542232,1.068392501890058,-0.1499490823741647,1.0018272096809713,1.1309303386869938,0.10651912721843715,1.1523492247096898,-0.1499490823741645,0.07469457935528778,0.9200503321050204,-0.1084684868606931,0.6829132095062275,0.6753383856191955,2.5514302586930637,False,False,False,False
