panel,chooser,gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,J_OOS,J_IS,pass4b_full,pass4a_full,beats_SPY_OOS,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,live_OOS_Sharpe,live_OOS_CAGR,live_OOS_MaxDD
U56,JOINT-MARGIN (this run),0.65,0.14954770134796957,1.1833330620238236,-0.16729674322524268,3.500686302553127,1.0988212896004739,True,False,True,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,IS-SHARPE-MAX,1.0,0.23179675166597713,1.1844781853231272,-0.2492911305982547,-4.698752434748074,-5.16143496193093,False,False,True,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,INCUMBENT g=0.75,0.75,0.17297636232876257,1.1837143680307356,-0.19128906915910893,1.1014537091665026,-0.710543713255482,True,False,True,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
B136,JOINT-MARGIN (this run),0.6,0.13044794722645037,1.0231349529428564,-0.16839562437683508,2.3127956440016306,1.464474696429166,True,False,True,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,0.07884939392053303,-0.12240985403190019
B136,IS-SHARPE-MAX,1.0,0.21682547706938538,1.0265609216836094,-0.26972777063505404,-6.7432050790696,-6.077461734550068,False,False,True,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,0.07884939392053303,-0.12240985403190019
B136,INCUMBENT g=0.75,0.75,0.162993809626496,1.0244937706927486,-0.2073946385780271,-0.509891873366905,-1.394877886688692,False,False,True,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,0.07884939392053303,-0.12240985403190019
SMALL,JOINT-MARGIN (this run),0.4,0.04184714588983529,0.4527194790927945,-0.20478320966858543,-6.54747972406104,-3.2814214167267544,False,False,False,0.8767141873340053,0.15331706161492242,-0.3371726770846233,0.6516492954577333,0.044697858575210914,-0.12176044561639543
SMALL,IS-SHARPE-MAX,1.0,0.08717762608371271,0.4553179115090174,-0.45416073083136277,-25.185712458058884,-21.36937540815888,False,False,False,0.8767141873340053,0.15331706161492242,-0.3371726770846233,0.6516492954577333,0.044697858575210914,-0.12176044561639543
SMALL,INCUMBENT g=0.75,0.75,0.07104749988706494,0.45424585897421693,-0.3581326843410835,-15.582907809030951,-14.111410688088826,False,False,False,0.8767141873340053,0.15331706161492242,-0.3371726770846233,0.6516492954577333,0.044697858575210914,-0.12176044561639543
