panel,cost,stat,n_IS_4a,pick_dial,pick_arm,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,free_dial,free_arm,free_OOS_Sharpe,free_OOS_CAGR,free_OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v1_OOS_Sharpe,ew_OOS_Sharpe
U56,10,NONE,0,,,,,,,band,0.08,1.1626595234215018,0.08970841454327982,-0.14466921722484827,0.09447597045404743,1.2746660728287855,-0.12054945176473153,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.7308532632913132,1.1266176918466138
U56,10,VOL,0,,,,,,,band,0.08,1.1626595234215018,0.08970841454327982,-0.14466921722484827,0.09447597045404743,1.2746660728287855,-0.12054945176473153,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.7308532632913132,1.1266176918466138
U56,10,SEMIVOL,1,cadence,M,1.1054499038963448,0.09548923935876252,1.2226025007319863,-0.1438169283012417,band,0.08,1.1626595234215018,0.08970841454327982,-0.14466921722484827,0.09447597045404743,1.2746660728287855,-0.12054945176473153,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.7308532632913132,1.1266176918466138
U56,10,SQRTVOL,0,,,,,,,band,0.08,1.1626595234215018,0.08970841454327982,-0.14466921722484827,0.09447597045404743,1.2746660728287855,-0.12054945176473153,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.7308532632913132,1.1266176918466138
U56,10,GROSS,0,,,,,,,band,0.08,1.1626595234215018,0.08970841454327982,-0.14466921722484827,0.09447597045404743,1.2746660728287855,-0.12054945176473153,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.7308532632913132,1.1266176918466138
U56,25,NONE,0,,,,,,,band,0.12,1.1470412131639973,0.0877510768613523,-0.12160758608950373,0.09154436408796252,1.2378212747972102,-0.12092633917052875,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.3820520863067008,1.1159131271189517
U56,25,VOL,1,cadence,M,1.0802483832657515,0.09343992449975658,1.198374098396158,-0.14407157910725021,band,0.12,1.1470412131639973,0.0877510768613523,-0.12160758608950373,0.09154436408796252,1.2378212747972102,-0.12092633917052875,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.3820520863067008,1.1159131271189517
U56,25,SEMIVOL,1,cadence,M,1.0802483832657515,0.09343992449975658,1.198374098396158,-0.14407157910725021,band,0.12,1.1470412131639973,0.0877510768613523,-0.12160758608950373,0.09154436408796252,1.2378212747972102,-0.12092633917052875,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.3820520863067008,1.1159131271189517
U56,25,SQRTVOL,0,,,,,,,band,0.12,1.1470412131639973,0.0877510768613523,-0.12160758608950373,0.09154436408796252,1.2378212747972102,-0.12092633917052875,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.3820520863067008,1.1159131271189517
U56,25,GROSS,0,,,,,,,band,0.12,1.1470412131639973,0.0877510768613523,-0.12160758608950373,0.09154436408796252,1.2378212747972102,-0.12092633917052875,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.3820520863067008,1.1159131271189517
