panel,book,cost,m,CAGR,Sharpe,MaxDD,pass4b,fail4b,floor_only
u56,V1u,10.0,0.9,0.05700115069644829,0.6631035657158068,-0.142030255430594,False,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,0.95,0.059997551427203755,0.6629580832763151,-0.14940177604243154,False,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,1.0,0.06297377249874825,0.6628051083845784,-0.15672092223908318,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.1,0.003075453436355957,0.3128658821887178,-0.021555259681555472,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.15,0.00458030612945981,0.31293390215575184,-0.03219320157154815,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.2,0.006062973172507702,0.3129957773421403,-0.04273917552493944,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.25,0.0075232337817070505,0.3130507836672455,-0.05319375766392631,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.3,0.00896085771463384,0.31309834536319336,-0.06355746766622472,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.35,0.010375575386612379,0.3131371035565908,-0.07383082556972864,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.4,0.011767061815360025,0.3131649617905846,-0.08401470261189481,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.45,0.013135212246085715,0.31318569980875993,-0.09410972005478224,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.5,0.01447973922125989,0.31319786226614826,-0.10411663047806519,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.55,0.015800363874253653,0.31320061717687003,-0.11403583726605215,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.6,0.01709685454456955,0.31319426915898524,-0.12386837296872699,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.65,0.018368767394080665,0.3131758511197277,-0.13361480482474275,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.7,0.019615894559550817,0.31314650469356475,-0.14327543318219416,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.75,0.02083780376188038,0.3131041205868759,-0.15285097540389248,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.8,0.022033937153613126,0.3130456976240686,-0.16234240782379628,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.85,0.02320417184613488,0.3129738093187686,-0.17174992429617986,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.9,0.024348359876262604,0.3128902032159952,-0.18107422818230978,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,0.95,0.025465803986949975,0.3127906514693623,-0.19031801491816946,False,"H1,H2,OOS,CAGR",False
u56,V1u,25.0,1.0,0.026556024035808035,0.3126738813902359,-0.19948029385501065,False,"H1,H2,OOS,CAGR",False
u56,TOP20,10.0,0.1,0.01523528541464314,1.168719744540225,-0.023960061248738285,False,CAGR,True
u56,TOP20,10.0,0.15,0.02287928945281581,1.168888338606431,-0.03579003727454211,False,CAGR,True
u56,TOP20,10.0,0.2,0.030540146494842046,1.1690524834379061,-0.047520622736619944,False,CAGR,True
u56,TOP20,10.0,0.25,0.03821731535003159,1.1692124030283424,-0.05915237961502018,False,CAGR,True
u56,TOP20,10.0,0.3,0.045910223573098596,1.1693677067184198,-0.07068580148171333,False,CAGR,True
u56,TOP20,10.0,0.35,0.05361831339192058,1.1695187220646146,-0.08212132515566406,False,CAGR,True
u56,TOP20,10.0,0.4,0.061340995643054175,1.1696651223592005,-0.09345942874725499,False,CAGR,True
u56,TOP20,10.0,0.45,0.06907767660690278,1.169806788691508,-0.10470069713345953,False,CAGR,True
u56,TOP20,10.0,0.5,0.07682773257117348,1.1699434936024435,-0.11584555314226741,False,CAGR,True
u56,TOP20,10.0,0.55,0.08459048396018853,1.1700743309519446,-0.12689459549251692,False,CAGR,True
u56,TOP20,10.0,0.6,0.09236531894959787,1.1701996519086595,-0.13784832771179223,False,CAGR,True
u56,TOP20,10.0,0.65,0.10015159457713385,1.1703195516438787,-0.14870712157389265,False,CAGR,True
u56,TOP20,10.0,0.7,0.10794861978579373,1.1704336179786414,-0.15947157293012548,True,-,False
u56,TOP20,10.0,0.75,0.11575575657681303,1.1705422135344756,-0.17014210377791883,True,-,False
u56,TOP20,10.0,0.8,0.12357226427163015,1.1706447644934455,-0.18071925404636513,True,-,False
u56,TOP20,10.0,0.85,0.13139744972810052,1.1707413073094874,-0.1912034077134429,True,-,False
u56,TOP20,10.0,0.9,0.13923040885871663,1.1708303357087753,-0.20159533552136433,True,-,False
u56,TOP20,10.0,0.95,0.14707047350026925,1.1709124725122673,-0.21189544222532963,False,DD,False
u56,TOP20,10.0,1.0,0.1549168325251733,1.17098731330246,-0.22210408719864583,False,DD,False
u56,TOP20,25.0,0.1,0.013830124704399482,1.0622659478782006,-0.024126055146920122,False,CAGR,True
u56,TOP20,25.0,0.15,0.0207599231695359,1.0626142708621322,-0.03603547910442684,False,CAGR,True
u56,TOP20,25.0,0.2,0.027698713563921284,1.0629531323288939,-0.04784319381537527,False,CAGR,True
u56,TOP20,25.0,0.25,0.03464588555942494,1.063283106477931,-0.05954991447566882,False,CAGR,True
u56,TOP20,25.0,0.3,0.04160076253942213,1.0636031949531677,-0.07115618637704924,False,CAGR,True
u56,TOP20,25.0,0.35,0.048562716095678526,1.0639142076399593,-0.08266241408423669,False,CAGR,True
u56,TOP20,25.0,0.4,0.05553105131692404,1.0642153365724394,-0.09406910645917033,False,CAGR,True
u56,TOP20,25.0,0.45,0.06250507368305303,1.0645062895086546,-0.10537704021399641,False,CAGR,True
u56,TOP20,25.0,0.5,0.06948402589210678,1.0647864642803546,-0.11658658822817636,False,CAGR,True
u56,TOP20,25.0,0.55,0.07646702385757087,1.0650536102213224,-0.12769856390792977,False,CAGR,True
u56,TOP20,25.0,0.6,0.0834533636838537,1.0653086113858703,-0.13871354387585988,False,CAGR,True
u56,TOP20,25.0,0.65,0.09044227596207488,1.0655516843330952,-0.14963177671539774,False,CAGR,True
u56,TOP20,25.0,0.7,0.09743288398523009,1.0657818047627146,-0.1604540718344093,False,CAGR,True
u56,TOP20,25.0,0.75,0.10442445444204362,1.065999865277822,-0.17118080543662417,False,CAGR,True
u56,TOP20,25.0,0.8,0.1114160117267049,1.0662044279435767,-0.181812649340801,True,-,False
u56,TOP20,25.0,0.85,0.1184067100196955,1.066395581261145,-0.19234988696140365,True,-,False
u56,TOP20,25.0,0.9,0.12539519432943735,1.0665695571977225,-0.20279376859967713,False,DD,False
u56,TOP20,25.0,0.95,0.13238070529510182,1.0667279076733793,-0.21314463168774656,False,DD,False
u56,TOP20,25.0,1.0,0.13936214243464784,1.0668696117978038,-0.2234027013672909,False,DD,False
u56,EWall,10.0,0.1,0.013102542962036834,1.1215520309072176,-0.024336523428843404,False,CAGR,True
u56,EWall,10.0,0.15,0.019671274576545272,1.1217337714759128,-0.036349395932677164,False,CAGR,True
u56,EWall,10.0,0.2,0.026251121761787122,1.1219103824097505,-0.04825938788135242,False,CAGR,True
u56,EWall,10.0,0.25,0.03284168721929337,1.1220819388157457,-0.06006702597402691,False,CAGR,True
u56,EWall,10.0,0.3,0.03944255676731223,1.1222481589755182,-0.07177286418289686,False,CAGR,True
u56,EWall,10.0,0.35,0.04605332808557927,1.1224093638176607,-0.08337737262374678,False,CAGR,True
u56,EWall,10.0,0.4,0.0526735718330944,1.1225652655100105,-0.09488113136133347,False,CAGR,True
u56,EWall,10.0,0.45,0.059302876073277666,1.122716167283884,-0.10628468831530458,False,CAGR,True
u56,EWall,10.0,0.5,0.06594083073658052,1.1228623419462813,-0.11758852416982957,False,CAGR,True
u56,EWall,10.0,0.55,0.07258698886294734,1.1230034759104839,-0.1287931636811369,False,CAGR,True
u56,EWall,10.0,0.6,0.0792408880003106,1.1231392190772265,-0.1398992838578479,False,CAGR,True
u56,EWall,10.0,0.65,0.08590210114447783,1.1232699401966737,-0.15090723594412925,False,CAGR,True
u56,EWall,10.0,0.7,0.09257015852422845,1.123395370584649,-0.16181763586104192,False,CAGR,True
u56,EWall,10.0,0.75,0.09924459603265157,1.1235155334020004,-0.1726308810717211,False,CAGR,True
u56,EWall,10.0,0.8,0.1059249119172172,1.1236301225401744,-0.18334751452463727,False,CAGR,True
u56,EWall,10.0,0.85,0.11261063624175893,1.1237392189187305,-0.19396801199322422,True,-,False
u56,EWall,10.0,0.9,0.11930122645314767,1.123842244367994,-0.20449309572486452,False,DD,False
u56,EWall,10.0,0.95,0.1259961991761016,1.1239393910294933,-0.214923251641161,False,DD,False
u56,EWall,10.0,1.0,0.13269504597354542,1.1240306130524902,-0.2252589051154078,False,DD,False
u56,EWall,25.0,0.1,0.012954589445991038,1.108977140775434,-0.024376991353881272,False,CAGR,True
u56,EWall,25.0,0.15,0.019450646277167527,1.1093142929301394,-0.0364080790455974,False,CAGR,True
u56,EWall,25.0,0.2,0.025958592785864543,1.1096406209316798,-0.048335014294153655,False,CAGR,True
u56,EWall,25.0,0.25,0.03247796301284289,1.1099563015802116,-0.06015836957521903,False,CAGR,True
u56,EWall,25.0,0.3,0.039008254897411554,1.1102606188183566,-0.07187878677218829,False,CAGR,True
u56,EWall,25.0,0.35,0.045549002120204074,1.1105543636739026,-0.08349669937265092,False,CAGR,True
u56,EWall,25.0,0.4,0.05209967693922768,1.1108368054948408,-0.09501281694158237,False,CAGR,True
u56,EWall,25.0,0.45,0.05865980120840275,1.111108691149631,-0.10642776991188307,False,CAGR,True
u56,EWall,25.0,0.5,0.06522890754668853,1.1113706934227128,-0.1177420218733859,False,CAGR,True
u56,EWall,25.0,0.55,0.07180644250989232,1.111622019682049,-0.12895614780934983,False,CAGR,True
u56,EWall,25.0,0.6,0.07839182007210255,1.111861786582582,-0.1400711044996924,False,CAGR,True
u56,EWall,25.0,0.65,0.08498454888435591,1.1120909062832007,-0.1510870356519286,False,CAGR,True
u56,EWall,25.0,0.7,0.09158403687614847,1.1123087004692669,-0.16200474779198304,False,CAGR,True
u56,EWall,25.0,0.75,0.09818971225570872,1.1125152185501814,-0.17282450260689752,False,CAGR,True
u56,EWall,25.0,0.8,0.10480091533272073,1.112709687742266,-0.18354692666083583,False,CAGR,True
u56,EWall,25.0,0.85,0.1114170720180272,1.1128923047611567,-0.1941724798280604,True,-,False
u56,EWall,25.0,0.9,0.1180374329976599,1.1130616202458439,-0.20470223926548625,False,DD,False
u56,EWall,25.0,0.95,0.124661402895474,1.1132181083181611,-0.21513669264295676,False,DD,False
u56,EWall,25.0,1.0,0.1312883298840295,1.1133616504048525,-0.22547617750089255,False,DD,False
broad,V1u,10.0,0.1,0.0065353607220652865,0.6258889900687098,-0.025793572397492914,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.15,0.009778459958215135,0.6259561171057684,-0.03848804746683543,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.2,0.013004808280117519,0.626020525253288,-0.05104888565519938,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.25,0.016214133973440514,0.6260822379639854,-0.0634770379883699,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.3,0.019406165191059088,0.6261413001644592,-0.07577349741117922,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.35,0.022580627552607035,0.6261976845812371,-0.08793934735596831,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.4,0.02573724620073725,0.6262513656748033,-0.09997545228270943,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.45,0.028875719528942856,0.626301770284479,-0.11188272426617185,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.5,0.03199568725091906,0.626347479530291,-0.1236620985571375,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.55,0.03509688038078074,0.6263891173282097,-0.13531462036892672,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.6,0.03817907505960805,0.6264278707810983,-0.14684144542995414,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.65,0.04124192534304494,0.6264627988487512,-0.15824345657090721,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.7,0.044285114491527056,0.6264935250736906,-0.1695214514344261,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.75,0.047308390976162684,0.6265207925747861,-0.18067642272017437,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.8,0.05031133748387995,0.6265431573907845,-0.19170986730705164,False,"H1,H2,OOS,CAGR",False
broad,V1u,10.0,0.85,0.053293670522161385,0.6265609826077178,-0.20262269723837478,False,"H1,H2,OOS,DD,CAGR",False
broad,V1u,10.0,0.9,0.05625515506089118,0.6265749571349214,-0.21341547459879784,False,"H1,H2,OOS,DD,CAGR",False
broad,V1u,10.0,0.95,0.059195325467158444,0.6265835207698603,-0.22408926405646112,False,"H1,H2,OOS,DD,CAGR",False
broad,V1u,10.0,1.0,0.06211404538728038,0.6265883868313114,-0.23464470864180664,False,"H1,H2,OOS,DD,CAGR",False
broad,V1u,25.0,0.1,0.002088450424733157,0.2033484062081393,-0.03289753159956921,False,"H1,H2,OOS,CAGR",False
broad,V1u,25.0,0.15,0.00309557905352964,0.20353684002049688,-0.04898863428041944,False,"H1,H2,OOS,CAGR",False
broad,V1u,25.0,0.2,0.004077723633374886,0.20371883825415235,-0.06484510950102151,False,"H1,H2,OOS,CAGR",False
broad,V1u,25.0,0.25,0.0050346992665717405,0.20389451672219566,-0.08046984248999467,False,"H1,H2,OOS,CAGR",False
broad,V1u,25.0,0.3,0.005966322743086616,0.2040639596285538,-0.0958657946326168,False,"H1,H2,OOS,CAGR",False
broad,V1u,25.0,0.35,0.006872406590465507,0.20422706852433897,-0.1110361204290029,False,"H1,H2,OOS,CAGR",False
broad,V1u,25.0,0.4,0.007752764158888814,0.20438378290125367,-0.12598341230212728,False,"H1,H2,OOS,CAGR",False
broad,V1u,25.0,0.45,0.008607145162300656,0.20453270292356007,-0.14071035570360513,False,"H1,H2,OOS,CAGR",False
broad,V1u,25.0,0.5,0.00943515822948271,0.20467031436524147,-0.15521966844219226,False,"H1,H2,OOS,CAGR",False
broad,V1u,25.0,0.55,0.010236638639433027,0.20479824082229844,-0.16951430855745775,False,"H1,H2,OOS,CAGR",False
broad,V1u,25.0,0.6,0.01101153326987192,0.20491934217883093,-0.18359747108924562,False,"H1,H2,OOS,CAGR",False
broad,V1u,25.0,0.65,0.011759493028780543,0.20503127387520778,-0.1974716691113586,False,"H1,H2,OOS,CAGR",False
broad,V1u,25.0,0.7,0.012480242838045275,0.20513328407224485,-0.21113919232587197,False,"H1,H2,OOS,DD,CAGR",False
broad,V1u,25.0,0.75,0.013173668096949642,0.20522694915802828,-0.22460277421203723,False,"H1,H2,OOS,DD,CAGR",False
broad,V1u,25.0,0.8,0.013839255087487956,0.20530868480445605,-0.23786652344893067,False,"H1,H2,OOS,DD,CAGR",False
broad,V1u,25.0,0.85,0.01447681729107142,0.2053793646078884,-0.25093289863360335,False,"H1,H2,OOS,DD,CAGR",False
broad,V1u,25.0,0.9,0.015086286289892614,0.20544083433381988,-0.2638033874780016,False,"H1,H2,OOS,DD,CAGR",False
broad,V1u,25.0,0.95,0.015667041297638296,0.20548914443749425,-0.2764807943350187,False,"H1,H2,OOS,DD,CAGR",False
broad,V1u,25.0,1.0,0.016219255382610376,0.20552854363085435,-0.2889669180204921,False,"H1,H2,OOS,DD,CAGR",False
broad,TOP20,10.0,0.1,0.014709382589769948,0.9681342414835027,-0.028463287656964376,False,CAGR,True
broad,TOP20,10.0,0.15,0.02206932506130599,0.9686148646380668,-0.04247936589701484,False,CAGR,True
broad,TOP20,10.0,0.2,0.029431730683753488,0.9690917061314469,-0.05635292939294634,False,CAGR,True
broad,TOP20,10.0,0.25,0.03679579664241506,0.9695644201975047,-0.0700849237199801,False,CAGR,True
broad,TOP20,10.0,0.3,0.04416072118533143,0.9700330402795639,-0.08367633131195573,False,CAGR,True
broad,TOP20,10.0,0.35,0.05152568623258191,0.9704975998241707,-0.09712796134510027,False,CAGR,True
broad,TOP20,10.0,0.4,0.0588898319308957,0.9709575820838422,-0.11044084901875373,False,CAGR,True
broad,TOP20,10.0,0.45,0.06625229559769763,0.9714127593510788,-0.12361581863091642,False,CAGR,True
broad,TOP20,10.0,0.5,0.07361222258169664,0.9718632264225914,-0.13665377108268484,False,CAGR,True
broad,TOP20,10.0,0.55,0.0809686868742645,0.972308404391092,-0.14955552018042506,False,CAGR,True
broad,TOP20,10.0,0.6,0.08832081069758346,0.9727484288660442,-0.162322057258658,False,CAGR,True
broad,TOP20,10.0,0.65,0.09566767011477828,0.973183147326773,-0.17495448741102637,False,CAGR,True
broad,TOP20,10.0,0.7,0.10300829268457701,0.9736121038918912,-0.1874534967216651,False,CAGR,True
broad,TOP20,10.0,0.75,0.11034172055201252,0.9740351467203908,-0.19981985575531291,True,-,False
broad,TOP20,10.0,0.8,0.11766699096750655,0.9744522003733441,-0.2120545557908382,False,DD,False
broad,TOP20,10.0,0.85,0.12498310290711756,0.974862978028568,-0.22415859512619374,False,DD,False
broad,TOP20,10.0,0.9,0.13228912949956895,0.975267913049247,-0.23613300271219317,False,DD,False
broad,TOP20,10.0,0.95,0.13958403987335943,0.9756667507992546,-0.24797878822575825,False,DD,False
broad,TOP20,10.0,1.0,0.1468667394709784,0.9760590036829483,-0.2596966291762923,False,DD,False
broad,TOP20,25.0,0.1,0.012674071430280653,0.8357837682154463,-0.028699847511331478,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.15,0.018999520342772414,0.8364369692097665,-0.04282863998752007,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.2,0.025316157455344213,0.8370827118682858,-0.056811288675719496,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.25,0.03162312384608135,0.8377201250380379,-0.07064887776585083,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.3,0.037919577467425025,0.8383493110718231,-0.08434258697083774,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.35,0.04420464981812611,0.8389703053838979,-0.09789316652932079,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.4,0.05047738287514125,0.839581795769906,-0.11130193487982121,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.45,0.05673682598850838,0.8401832182354929,-0.12456968694219539,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.5,0.06298206262359507,0.8407748044762383,-0.13769741249366674,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.55,0.06921201377875841,0.8413550828728836,-0.15068588723539478,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.6,0.07542573417644505,0.841924403803309,-0.16353633371511123,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.65,0.08162217856396059,0.8424823590344722,-0.1762502618910321,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.7,0.08780019630611946,0.8430277951849937,-0.18882813870219983,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.75,0.09395868722662981,0.8435603289041091,-0.20127064568851738,False,"H2,OOS,CAGR",False
broad,TOP20,25.0,0.8,0.10009655333607892,0.8440797691808286,-0.21357901886251995,False,"H2,OOS,DD,CAGR",False
broad,TOP20,25.0,0.85,0.10621261665749948,0.8445854104772905,-0.22575451510834887,False,"H2,OOS,DD,CAGR",False
broad,TOP20,25.0,0.9,0.11230589582543704,0.8450783086522514,-0.23779847098395368,False,"H2,OOS,DD",False
broad,TOP20,25.0,0.95,0.11837516766722334,0.8455578081002667,-0.24971217818615832,False,"H2,OOS,DD",False
broad,TOP20,25.0,1.0,0.12441906717919538,0.8460226666711287,-0.2614961028655425,False,"H2,OOS,DD",False
broad,EWall,10.0,0.1,0.013978225338296513,1.120262240057362,-0.027734109508633087,False,CAGR,True
broad,EWall,10.0,0.15,0.020986519729131015,1.1204056627544035,-0.04139732167526533,False,CAGR,True
broad,EWall,10.0,0.2,0.02800698964546844,1.1205438536100432,-0.05492571608093477,False,CAGR,True
broad,EWall,10.0,0.25,0.03503916063745138,1.120676591282149,-0.06832011468668353,False,CAGR,True
broad,EWall,10.0,0.3,0.04208255480135126,1.1208039444278062,-0.08158130919279194,False,CAGR,True
broad,EWall,10.0,0.35,0.049136678277943435,1.1209257195036593,-0.09471010685531345,False,CAGR,True
broad,EWall,10.0,0.4,0.05620102318509024,1.121041698020372,-0.10770735438448598,False,CAGR,True
broad,EWall,10.0,0.45,0.06327508750555366,1.1211519889899602,-0.12057385694752842,False,CAGR,True
broad,EWall,10.0,0.5,0.07035836048065613,1.1212566511619773,-0.13331039571346548,False,CAGR,True
broad,EWall,10.0,0.55,0.07745029720910379,1.1213553211342633,-0.14591788888273993,False,CAGR,True
broad,EWall,10.0,0.6,0.0845503616533041,1.1214479849856596,-0.15839711589756167,False,CAGR,True
broad,EWall,10.0,0.65,0.09165799678154074,1.1215345341625909,-0.17074880819744653,False,CAGR,True
broad,EWall,10.0,0.7,0.09877262644965956,1.121614674854233,-0.1829739201418492,False,CAGR,True
broad,EWall,10.0,0.75,0.10589368274397848,1.121688434359528,-0.19507316687908194,False,CAGR,True
broad,EWall,10.0,0.8,0.11302057789363706,1.1217556627407739,-0.20704738484975138,False,DD,False
broad,EWall,10.0,0.85,0.1201527038058463,1.1218161515785112,-0.218897428899397,False,DD,False
broad,EWall,10.0,0.9,0.12728943040462593,1.121869662179594,-0.23062405353940352,False,DD,False
broad,EWall,10.0,0.95,0.13443010364803754,1.1219158839324008,-0.24222818929509504,False,DD,False
broad,EWall,10.0,1.0,0.14157411947237497,1.1219549467170122,-0.2537106610635025,False,DD,False
broad,EWall,25.0,0.1,0.013821097117362013,1.1077515588037692,-0.027777539718823685,False,CAGR,True
broad,EWall,25.0,0.15,0.020752280026591352,1.1080591897006715,-0.0414599790136444,False,CAGR,True
broad,EWall,25.0,0.2,0.027696533975895,1.1083567149654003,-0.055006003293564754,False,CAGR,True
broad,EWall,25.0,0.25,0.034653317129780925,1.1086435637776528,-0.0684165046955093,False,CAGR,True
broad,EWall,25.0,0.3,0.04162208715084437,1.1089198903378217,-0.0816923022292585,False,CAGR,True
broad,EWall,25.0,0.35,0.04860226997612016,1.1091851957222358,-0.09483425631337827,False,CAGR,True
broad,EWall,25.0,0.4,0.05559326467162573,1.1094389198160048,-0.10784332851382794,False,CAGR,True
broad,EWall,25.0,0.45,0.0625944931443807,1.1096813227149975,-0.12072037907104716,False,CAGR,True
broad,EWall,25.0,0.5,0.06960536365907122,1.1099125397855407,-0.13346621076325715,False,CAGR,True
broad,EWall,25.0,0.55,0.07662520740069789,1.1101316531826029,-0.14608197142955803,False,CAGR,True
broad,EWall,25.0,0.6,0.08365338594268223,1.1103386196570058,-0.1585684645807618,False,CAGR,True
broad,EWall,25.0,0.65,0.09068921667141794,1.1105331592332848,-0.17092637627332896,False,CAGR,True
broad,EWall,25.0,0.7,0.09773197751363871,1.1107145332583452,-0.1831569523107568,False,CAGR,True
broad,EWall,25.0,0.75,0.1047809752541915,1.1108828048517152,-0.19526084308620473,False,CAGR,True
broad,EWall,25.0,0.8,0.11183547539237493,1.111037597042943,-0.20723900471516976,False,DD,False
broad,EWall,25.0,0.85,0.1188947010093464,1.1111783876051538,-0.21909244184268606,False,DD,False
broad,EWall,25.0,0.9,0.12595782864886784,1.1113045793001766,-0.23082191087012371,False,DD,False
broad,EWall,25.0,0.95,0.13302398339181498,1.1114153967798224,-0.2424286106865926,False,DD,False
broad,EWall,25.0,1.0,0.1400924235152614,1.1115111687130292,-0.25391347869315684,False,DD,False
small,V1u,10.0,0.1,0.007830955037767762,0.5388944865571231,-0.03757744451103928,False,"H1,H2,OOS,CAGR",False
small,V1u,10.0,0.15,0.011686902499848495,0.5388530075380796,-0.056087595461154605,False,"H1,H2,OOS,CAGR",False
small,V1u,10.0,0.2,0.015502241112794746,0.5388055624954491,-0.07440870586506765,False,"H1,H2,OOS,CAGR",False
small,V1u,10.0,0.25,0.019276308813639176,0.5387529764227472,-0.09253836015906924,False,"H1,H2,OOS,CAGR",False
small,V1u,10.0,0.3,0.023008391498814618,0.5386943313833493,-0.11047440016041321,False,"H1,H2,OOS,CAGR",False
small,V1u,10.0,0.35,0.026697856520225383,0.5386307330971073,-0.12821444142499394,False,"H1,H2,OOS,CAGR",False
small,V1u,10.0,0.4,0.030344159286755934,0.5385642016466894,-0.1457565046394751,False,"H1,H2,OOS,CAGR",False
small,V1u,10.0,0.45,0.03394664288995086,0.538494184861949,-0.16309819194367448,False,"H1,H2,OOS,CAGR",False
small,V1u,10.0,0.5,0.03750466376543127,0.5384204870940348,-0.18023812216854607,False,"H1,H2,OOS,CAGR",False
small,V1u,10.0,0.55,0.04101762003719611,0.5383434936217258,-0.19717482506329198,False,"H1,H2,OOS,CAGR",False
small,V1u,10.0,0.6,0.04448478395650168,0.5382620387093753,-0.2139071879939105,False,"H1,H2,OOS,DD,CAGR",False
small,V1u,10.0,0.65,0.04790558546850909,0.5381769133509415,-0.23043312137592487,False,"H1,H2,OOS,DD,CAGR",False
small,V1u,10.0,0.7,0.05127929627671812,0.5380871442943242,-0.24675202196510249,False,"H1,H2,OOS,DD,CAGR",False
small,V1u,10.0,0.75,0.05460538114733393,0.5379936963458313,-0.26286205572434607,False,"H1,H2,OOS,DD,CAGR",False
small,V1u,10.0,0.8,0.05788319253811025,0.537896344393026,-0.27876192639430564,False,"H1,H2,OOS,DD,CAGR",False
small,V1u,10.0,0.85,0.06111197264512924,0.5377940836673141,-0.29445113770635245,False,"H1,H2,OOS,DD,CAGR",False
small,V1u,10.0,0.9,0.06429133056795533,0.5376887325057562,-0.309928971329135,False,"H1,H2,OOS,DD,CAGR",False
