panel,book,sleeve,cost,fin,S_LEV,S_INC,S_CTL,S_CTLg,dS,dCAGR,dDD,dOOS,LEV_4b,INC_4b,LEV_win,LEV_win_and_4b,LEV_beats_CTLg
broad,EWall,S3,0.0,0.0,1.48976614624095,1.2617874122279802,1.1289168712344124,1.1287490208740096,0.22797873401296975,0.027547918310500075,0.01044270372890177,0.1907371871646517,True,True,True,True,True
broad,EWall,S3,0.0,100.0,1.463933882717749,1.2617874122279802,1.1289168712344124,1.116808763977881,0.20214647048976886,0.024682053291819495,0.010282253653377538,0.16505183867989826,True,True,True,True,True
broad,EWall,S3,0.0,200.0,1.4381015968574977,1.2617874122279802,1.1289168712344124,1.1048684935244613,0.17631418462951753,0.021823305063495724,0.010121833109848266,0.1393664736375464,True,True,True,True,True
broad,EWall,S3,0.0,300.0,1.4122692886745114,1.2617874122279802,1.1289168712344124,1.0929282095202684,0.15048187644653122,0.01897165602267581,0.00996144209318195,0.11368109205267518,True,True,True,True,True
broad,EWall,S3,0.0,400.0,1.3864369581831066,1.2617874122279802,1.1289168712344124,1.0809879119718198,0.12464954595512645,0.016127088609874107,0.009801080598245027,0.08799569394036344,True,True,True,True,True
broad,EWall,S3,0.0,500.0,1.360604605397601,1.2617874122279802,1.1289168712344124,1.069047600885633,0.0988171931696209,0.01328958530886526,0.009640748619906936,0.06231027931569133,True,True,True,True,True
broad,EWall,S3,0.0,600.0,1.3347722303323113,1.2617874122279802,1.1289168712344124,1.0571072762682263,0.0729848181043311,0.010459128646574278,0.009480446153036226,0.03662484819373879,True,True,True,True,True
broad,EWall,S3,10.0,0.0,1.4068461451149434,1.2369587490179863,1.1219549467170125,1.1217209791973317,0.16988739609695713,0.0210438758875664,0.009989815885804165,0.1409067851781216,True,True,True,True,True
broad,EWall,S3,10.0,100.0,1.381023677303215,1.2369587490179863,1.1219549467170125,1.1097811656152545,0.14406492828522866,0.01820065591257891,0.009829523376732263,0.1152280977042397,True,True,True,True,True
broad,EWall,S3,10.0,200.0,1.3552011876133305,1.2369587490179863,1.1219549467170125,1.0978413384892542,0.11824243859534422,0.015364496716815168,0.009669260372275001,0.08954939404110718,True,True,True,True,True
broad,EWall,S3,10.0,300.0,1.3293786760595927,1.2369587490179863,1.1219549467170125,1.0859014978258494,0.0924199270416064,0.012535380835409615,0.009509026867304593,0.063870674203792,True,True,True,True,True
broad,EWall,S3,10.0,400.0,1.3035561426563034,1.2369587490179863,1.1219549467170125,1.0739616436315556,0.06659739363831707,0.009713290846525835,0.009348822856691585,0.038191938207362774,True,True,True,True,True
broad,EWall,S3,10.0,500.0,1.277733587417765,1.2369587490179863,1.1219549467170125,1.0620217759128903,0.0407748383997788,0.006898209371247521,0.009188648335310856,0.012513186066888338,True,True,True,True,True
broad,EWall,S3,10.0,600.0,1.2519110103582791,1.2369587490179863,1.1219549467170125,1.05008189467637,0.014952261340292816,0.004090119073476117,0.00902850329803484,-0.01316558220256181,True,True,True,True,True
broad,EWall,S3,25.0,0.0,1.2820151759905674,1.1996959445511206,1.1115111687130288,1.11117809885269,0.08231923143944675,0.011406965874928732,0.009311248637404068,0.06583922413914967,True,True,True,True,True
broad,EWall,S3,25.0,100.0,1.2562188467676598,1.1996959445511206,1.1115111687130288,1.0992389695958669,0.05652290221653922,0.008597391347370698,0.009151192296791066,0.04017908082941113,True,True,True,True,True
broad,EWall,S3,25.0,200.0,1.2304224963812298,1.1996959445511206,1.1115111687130288,1.0872998268152354,0.030726551830109194,0.005794794375903578,0.008991165419751979,0.014518921897515247,True,True,True,True,True
broad,EWall,S3,25.0,300.0,1.204626124845538,1.1996959445511206,1.1115111687130288,1.07536067051731,0.004930180294417497,0.002999157700695587,0.008831168001165013,-0.011141252641499788,True,True,True,True,True
broad,EWall,S3,25.0,400.0,1.1788297321748455,1.1996959445511206,1.1115111687130288,1.063421500708607,-0.020866212376275062,0.00021046410444225394,0.008671200035908933,-0.03680144277259734,True,True,False,False,True
broad,EWall,S3,25.0,500.0,1.1530333183834136,1.1996959445511206,1.1115111687130288,1.0514823173956422,-0.046662626167707,-0.002571303587745044,0.008511261518863722,-0.06246164848073921,True,True,False,False,True
broad,EWall,S3,25.0,600.0,1.1272368834855035,1.1996959445511206,1.1115111687130288,1.0395431205849321,-0.07245906106561706,-0.005346162508436114,0.00835135244490881,-0.08812186975088765,True,True,False,False,True
broad,EWall,S3,50.0,0.0,1.0732621120611736,1.1375484929533854,1.0941026434575893,1.0936046043886831,-0.06428638089221184,-0.004340927614262968,0.008182340638911989,-0.05981091189953758,False,True,False,False,False
broad,EWall,S3,50.0,100.0,1.0475395190117198,1.1375484929533854,1.0941026434575893,1.0816666672551996,-0.09000897394166563,-0.00709527496268092,0.008022677429409542,-0.08541752816428771,False,True,False,False,False
broad,EWall,S3,50.0,200.0,1.021816906050886,1.1375484929533854,1.0941026434575893,1.0697287166315892,-0.11573158690249952,-0.009842781369604259,0.007863043615158216,-0.11102415907244123,False,True,False,False,False
broad,EWall,S3,50.0,300.0,0.9960942731928143,1.1375484929533854,1.0941026434575893,1.0577907525243662,-0.14145421976057115,-0.012583463758271796,0.0077034391910485445,-0.13663080460905153,False,True,False,False,False
broad,EWall,S3,50.0,400.0,0.9703716204516478,1.1375484929533854,1.0941026434575893,1.045852774940044,-0.16717687250173763,-0.015317339010222808,0.007543864151968949,-0.1622374647591731,False,True,False,False,False
broad,EWall,S3,50.0,500.0,0.9446489478415298,1.1375484929533854,1.0941026434575893,1.033914783885137,-0.1928995451118557,-0.018044423965400957,0.007384318492810182,-0.18784413950785972,False,True,False,False,False
broad,EWall,S3,50.0,600.0,0.918926255376603,1.1375484929533854,1.0941026434575893,1.0219767793661603,-0.21862223757678245,-0.020764735422256875,0.007224802208465775,-0.21345082884016575,False,True,False,False,False
broad,EWall,S4,0.0,0.0,1.4192874092353147,1.236887863954007,1.1289168712344124,1.1287490208740096,0.18239954528130764,0.02998862471658481,0.005284537302232661,0.20376155725806444,True,True,True,True,True
broad,EWall,S4,0.0,100.0,1.3953499054919605,1.236887863954007,1.1289168712344124,1.116808763977881,0.1584620415379534,0.027113418755237317,0.00512630113465784,0.17970456234237253,True,True,True,True,True
broad,EWall,S4,0.0,200.0,1.371412382529083,1.236887863954007,1.1289168712344124,1.1048684935244613,0.13452451857507586,0.024245352643809337,0.004968094175031523,0.15564755208882897,True,True,True,True,True
broad,EWall,S4,0.0,300.0,1.3474748403600494,1.236887863954007,1.1289168712344124,1.0929282095202684,0.11058697640604231,0.02138440872275038,0.004809916418261229,0.1315905265116868,True,True,True,True,True
broad,EWall,S4,0.0,400.0,1.3235372789982256,1.236887863954007,1.1289168712344124,1.0809879119718198,0.08664941504421853,0.018530569376018047,0.0046517678592561396,0.10753348562520104,True,True,True,True,True
broad,EWall,S4,0.0,500.0,1.299599698456979,1.236887863954007,1.1289168712344124,1.069047600885633,0.06271183450297202,0.01568381703096744,0.004493648492926994,0.08347642944362543,True,True,True,True,True
broad,EWall,S4,0.0,600.0,1.275662098749677,1.236887863954007,1.1289168712344124,1.0571072762682263,0.03877423479566988,0.012844134158242593,0.004335558314184973,0.05941935798121434,True,True,True,True,True
broad,EWall,S4,10.0,0.0,1.3415975696663534,1.2130550750274445,1.1219549467170125,1.1217209791973317,0.12854249463890888,0.02332999647547007,0.004801937876180884,0.15598877794261679,True,True,True,True,True
broad,EWall,S4,10.0,100.0,1.3176675715290003,1.2130550750274445,1.1219549467170125,1.1097811656152545,0.1046124965015558,0.02047778295196423,0.0046438638600696525,0.13193921836055877,True,True,True,True,True
broad,EWall,S4,10.0,200.0,1.2937375545447016,1.2130550750274445,1.1219549467170125,1.0978413384892542,0.08068247951725716,0.01763265240906442,0.004485819023644311,0.10788964378029609,True,True,True,True,True
broad,EWall,S4,10.0,300.0,1.269807518726813,1.2130550750274445,1.1219549467170125,1.0859014978258494,0.05675244369936849,0.014794587327320308,0.00432780336181815,0.08384005421607021,True,True,True,True,True
broad,EWall,S4,10.0,400.0,1.2458774640886894,1.2130550750274445,1.1219549467170125,1.0739616436315556,0.032822389061244905,0.011963570230444365,0.0041698168695053495,0.059790449682123104,True,True,True,True,True
broad,EWall,S4,10.0,500.0,1.221947390643687,1.2130550750274445,1.1219549467170125,1.0620217759128903,0.008892315616242596,0.009139583685203068,0.00401185954162131,0.03574083019269647,True,True,True,True,True
broad,EWall,S4,10.0,600.0,1.1980172984051614,1.2130550750274445,1.1219549467170125,1.05008189467637,-0.015037776622283117,0.006322610301312315,0.0038539313730814317,0.01169119576203248,True,True,False,False,True
broad,EWall,S4,25.0,0.0,1.2247549292688256,1.1772885012596115,1.1115111687130288,1.11117809885269,0.04746642800921408,0.013465697459970949,0.004078941329141217,0.084107070577367,True,True,True,True,True
broad,EWall,S4,25.0,100.0,1.200843985431351,1.1772885012596115,1.1115111687130288,1.0992389695958669,0.023555484171739582,0.010647639627989314,0.00392111033432907,0.06007482901667438,True,True,True,True,True
broad,EWall,S4,25.0,200.0,1.1769330233223971,1.1772885012596115,1.1115111687130288,1.0872998268152354,-0.0003554779372143546,0.00783658029291967,0.0037633084768439184,0.03604257297724178,True,True,False,False,True
broad,EWall,S4,25.0,300.0,1.15302204295529,1.1772885012596115,1.1115111687130288,1.07536067051731,-0.024266458304321503,0.005032502143447193,0.0036055357516076025,0.012010302473281387,True,True,False,False,True
