panel,family,state,side,q,w,depth,cadence,gross,rate,fire_volpct,gbar,gate_turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,keep4a,keep4b,oos4a,oos4b,Sharpe_0bps,Sharpe_10bps,Sharpe_25bps,CAGR_0bps,CAGR_10bps,CAGR_25bps,MaxDD_0bps,MaxDD_10bps,MaxDD_25bps
U56,BREADTH-HI,BREADTH,HI,0.12,2016,1.0,W,1.0,0.14176417641764177,0.2998237837691296,0.8582358235823583,4.64986498649865,0.14184283062298997,1.1231665826086354,-0.19907252385067487,1.144257675360333,1.1067502854797597,1.0890972078592125,0.14810094200965418,1.150338660707318,-0.19907252385067353,1.276361051704692,1.0250902877262156,False,True,False,True,1.1601801213779213,1.1231665826086354,1.0670448203665792,0.1471596942368647,0.14184283062298997,0.1339038226942304,-0.19907252385067442,-0.19907252385067487,-0.1990725238506742
U56,BREADTH-LO,BREADTH,LO,0.17,504,1.0,D,1.0,0.17394239423942395,0.7382010046587264,0.8260576057605761,7.485148514851486,0.12704549042508573,1.156826318694276,-0.17820348261775087,1.185398046031954,1.1287149436670232,1.066878345331439,0.13458700058058737,1.2330759436312286,-0.17820348261775132,1.4115799560707734,1.043751142469978,False,True,False,True,1.2260878751124549,1.156826318694276,1.0517783317545013,0.13551219092881395,0.12704549042508573,0.11444800294801416,-0.17158909009082968,-0.17820348261775087,-0.18803842709640206
U56,CORR-HI,CORR,HI,0.07,1008,1.0,W,1.0,0.060981098109810984,0.8733539000633387,0.939018901890189,1.927992799279928,0.12727059617854097,1.0344323325965579,-0.22929564912665912,1.1598195007048473,0.9154513559703791,1.0563768294296598,0.12408005202357542,1.0159718610845176,-0.22929564912665923,1.2853788657035787,0.7672267454011682,False,False,False,False,1.050607377034681,1.0344323325965579,1.0099621154046345,0.12945367699543264,0.12727059617854097,0.12399978668221423,-0.22306770130066567,-0.22929564912665912,-0.23855566615914237
U56,CORR-LO,CORR,LO,0.07,252,1.0,W,1.0,0.10598559855985598,0.21327788867917344,0.894014401440144,4.763276327632763,0.12767798931208385,1.0065562357952516,-0.20841177877563244,1.0960323708841335,0.9307984986602081,1.0242819757876427,0.12876425861761986,0.9931900042811556,-0.20841177877563222,1.1922758780703167,0.7840447483068073,False,False,False,False,1.0439931084573524,1.0065562357952516,0.9498999288083321,0.13306100033781787,0.12767798931208385,0.11964137716282308,-0.2084117787756321,-0.20841177877563244,-0.20841177877563233
U56,DISP-HI,DISP,HI,0.12,504,1.0,W,1.0,0.13388838883888388,0.7058044908826041,0.8661116111611161,3.1755175517551755,0.13487865002450672,1.1202243595812087,-0.19007040706052025,1.1661106082171195,1.0777277166224335,1.0576137742397727,0.14197115806199667,1.1714758159314238,-0.19007040706052014,1.5577513753354375,0.8208262583633475,False,True,False,True,1.1471956719881136,1.1202243595812087,1.0793545741961021,0.1384916084830632,0.13487865002450672,0.1294739518632082,-0.18842729093970223,-0.19007040706052025,-0.19253195983254345
U56,DISP-LO,DISP,LO,0.07,252,0.25,D,1.0,0.12128712871287128,0.3416608705433885,0.9696782178217822,1.7578757875787578,0.1313852815456793,1.0203064283328018,-0.20841177877563244,1.0446578345846784,1.0029555726102066,0.946470513123529,0.14397073921872283,1.078009097455542,-0.20841177877563222,1.2096604196004486,0.9433552020777061,False,False,False,False,1.0339663734352498,1.0203064283328018,0.9997713688661268,0.1333759179173013,0.1313852815456793,0.12840495044969114,-0.20841177877563222,-0.20841177877563244,-0.20841177877563222
U56,PORTVOL-HI,PORTVOL,HI,0.12,252,1.0,W,0.75,0.11678667866786678,0.8400388153662119,0.8832133213321333,2.7218721872187217,0.09816177377614421,1.1211793543591284,-0.16786669363325157,1.1304178837518755,1.1118064367983285,1.0187980214165413,0.1043877354336249,1.20978837886089,-0.16786669363325124,1.550988294612979,0.8832350398143893,False,False,False,False,1.1451217722699425,1.1211793543591284,1.0848940488688468,0.10040831821856244,0.09816177377614421,0.09479740077298393,-0.16284248578759908,-0.16786669363325157,-0.17535353637737416
U56,PORTVOL-LO,PORTVOL,LO,0.17,1008,0.5,D,1.0,0.22524752475247525,0.17822591584333689,0.8873762376237624,4.8483348334833485,0.12823718275452234,1.0295162451093893,-0.20841177877563188,1.086265561774282,0.9891567911427658,1.0128832171882316,0.13583699382747216,1.0438834193145088,-0.20841177877563233,1.1861296383732651,0.8944792373600654,False,False,False,False,1.068299833257913,1.0295162451093893,0.9710601035580714,0.13371688519828928,0.12823718275452234,0.12006216163950612,-0.20841177877563222,-0.20841177877563188,-0.20841177877563233
U56,VOL20-HI,VOL20,HI,0.17,504,0.25,W,1.0,0.16449144914491448,0.7949739544696793,0.9588771377137714,0.7655265526552655,0.13334624221858005,1.072089159392758,-0.18725287498826537,1.094019119424785,1.0529572223694716,0.9846875081541104,0.14426528046723752,1.1429135691722712,-0.18725287498826448,1.336005990344084,0.9493403907522499,False,True,False,True,1.078242763982189,1.072089159392758,1.0628337760146842,0.1342134420863188,0.13334624221858005,0.13204627977089034,-0.18603213829955967,-0.18725287498826537,-0.18908111919830461
U56,VOL20-LO,VOL20,LO,0.07,504,0.25,D,1.0,0.10621062106210621,0.22487072833591454,0.9734473447344735,1.5594059405940595,0.13571981955101964,1.0450475848825436,-0.20841177877563244,1.0671661676707467,1.0299514051252325,0.9741388070582534,0.14811070576467023,1.1005449909222327,-0.2084117787756321,1.2273027506023277,0.9702027853173649,False,False,False,False,1.057082313523092,1.0450475848825436,1.0269534378271152,0.1374919274535622,0.13571981955101964,0.13306600456827433,-0.20841177877563244,-0.20841177877563244,-0.20841177877563244
B136,BREADTH-HI,BREADTH,HI,0.12,2016,1.0,D,1.0,0.1262660364618501,0.27195343417975965,0.8737339635381499,10.663065496286293,0.1262667739750385,0.9488506393087497,-0.21575128247013065,1.2569586403984927,0.6601984215892683,1.1952470458530269,0.09486645899764556,0.7431059350595447,-0.2157512824701291,0.6835675762539709,0.8106299521405583,False,False,False,False,1.028275713175781,0.9488506393087497,0.828967468829614,0.13834304707661627,0.1262667739750385,0.10836995089402501,-0.21575128247012954,-0.21575128247013065,-0.2157512824701293
B136,BREADTH-LO,BREADTH,LO,0.17,504,0.5,W,1.0,0.1919873959036687,0.7142696926525041,0.9040063020481657,1.7015530047265361,0.13325947291260531,1.1029509618612954,-0.1719555235570418,1.2282697334183794,0.9746082924264413,1.0985209197941033,0.12868793369244136,1.108616765704297,-0.1719555235570419,1.283773935155946,0.9142757457357049,False,True,False,True,1.117110200981632,1.1029509618612954,1.0815928418938434,0.13518814507134547,0.13325947291260531,0.13037080485685149,-0.1715490978798041,-0.1719555235570418,-0.1725651620728983
B136,CORR-HI,CORR,HI,0.12,2016,1.0,W,1.0,0.08237677245104659,0.9054859513949419,0.9176232275489534,2.1553004726536122,0.13797077915411537,1.0969598245346408,-0.1929042176331145,1.3044078546340976,0.8765243619958184,1.1903668464329404,0.11848022504098488,1.013650193360567,-0.19290421763311372,1.1369756862864104,0.886800197042736,False,True,False,True,1.1144589928520945,1.0969598245346408,1.0704518766323865,0.1404289735332358,0.13797077915411537,0.13428881792564606,-0.18803161721041117,-0.1929042176331145,-0.20016741514895742
B136,CORR-LO,CORR,LO,0.07,1008,0.5,D,1.0,0.12964213369345037,0.15593043395733977,0.9351789331532748,4.650911546252532,0.13908724875669853,1.0268804618378462,-0.23083563111608785,1.1538633845437443,0.9100268397274505,1.0545646324695996,0.1353205411895786,1.0037895836797188,-0.2308356311160883,1.0817611340866835,0.9189382648797514,False,False,False,False,1.0612029881117657,1.0268804618378462,0.9751860256638852,0.14439638020433554,0.13908724875669853,0.13116476401470334,-0.23083563111608774,-0.23083563111608785,-0.23083563111608818
B136,DISP-HI,DISP,HI,0.07,2016,0.25,D,1.0,0.08192662615349988,0.6870243785682607,0.979518343461625,0.5104659014179609,0.13792206249939198,1.0247858677434627,-0.2288399417489978,1.1539363635576727,0.8952261089696768,1.0373865636629573,0.13193026268131103,1.014648594001579,-0.22883994174899702,1.1947043356364992,0.8211753450987476,False,False,False,False,1.0286108370252438,1.0247858677434627,1.0190357738559381,0.13850370505690512,0.13792206249939198,0.13704988300484877,-0.22767225980513484,-0.2288399417489978,-0.23058870599839243
