panel,gross,chooser,level,band,is_sharpe,oCAGR,oSharpe,oMaxDD,p4b_oos,base_oCAGR,base_oSharpe,base_oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD
U56,0.75,C_ISSHARPE,NAME,0.1,1.1452632638139464,0.0907607835019526,1.1944962922316285,-0.1234790186675142,False,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,0.75,C_IS4b,,,,,,,,,,,,,
U56,0.75,C_ZERO (shipped NAME/0.03),NAME,0.03,1.1042710247053533,0.09455896847608769,1.2767122316543114,-0.12054941914043871,False,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,0.75,C_ZERO_INDEX (INDEX/0.03),INDEX,0.03,0.9621291899391734,0.1076547465632065,1.1579852019939705,-0.1798659074313853,True,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,1.0,C_ISSHARPE,NAME,0.1,1.1457144827284527,0.12145018174826316,1.1938433755193547,-0.1629532764956757,True,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,1.0,C_IS4b,NAME,0.1,1.1457144827284527,0.12145018174826316,1.1938433755193547,-0.1629532764956757,True,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,1.0,C_ZERO (shipped NAME/0.03),NAME,0.03,1.1047430484530085,0.12670148748914545,1.2760185412281244,-0.15910987917823627,True,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,1.0,C_ZERO_INDEX (INDEX/0.03),INDEX,0.03,0.9627999382201666,0.14394511156712486,1.1559718555765954,-0.23592907354613613,False,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
B136,0.75,C_ISSHARPE,NAME,0.1,1.145922512436999,0.08253073893140361,1.0886811040431117,-0.145782499152327,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0.75,C_IS4b,INDEX,0.06,1.1224131884368254,0.0855702670949181,0.8904190201266968,-0.1952853875677133,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0.75,C_ZERO (shipped NAME/0.03),NAME,0.03,1.092172960863223,0.0784728360555127,1.1016867720596069,-0.12241069123223403,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,0.75,C_ZERO_INDEX (INDEX/0.03),INDEX,0.03,0.9998270828710561,0.09778168060792769,1.002739295406589,-0.1952853875677132,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,1.0,C_ISSHARPE,NAME,0.1,1.1470125468393566,0.1101778207657702,1.087314814735454,-0.19196215352765655,True,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,1.0,C_IS4b,NAME,0.1,1.1470125468393566,0.1101778207657702,1.087314814735454,-0.19196215352765655,True,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,1.0,C_ZERO (shipped NAME/0.03),NAME,0.03,1.0932093743790998,0.10473004292318344,1.1006130604666327,-0.16158091944280473,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,1.0,C_ZERO_INDEX (INDEX/0.03),INDEX,0.03,0.9998656755066133,0.13012375571741197,1.0003673562854025,-0.2558580448743556,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
