panel,book,cost_bps,chooser,pick_start,pick_gross,pick_IS_rows,full4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,committed_OOS_Sharpe,committed_OOS_CAGR,committed_OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR
U56,CAP2,0.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.13168913356431755,1.3693466954314064,-0.14765004422980454,1.3693466954314064,0.13168913356431755,-0.14765004422980454,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAP2,0.0,C_ISCALMAR,2013-01-01,1.0,1008,True,0.14757573417524883,1.333105459265909,-0.17219526991017187,1.3693466954314064,0.13168913356431755,-0.14765004422980454,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAP2,10.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.12773946456006335,1.3318413815124672,-0.14809080759214632,1.3318413815124672,0.12773946456006335,-0.14809080759214632,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAP2,10.0,C_ISCALMAR,2013-01-01,1.0,1008,True,0.14292015051644658,1.2952683323978311,-0.172766014578268,1.3318413815124672,0.12773946456006335,-0.14809080759214632,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAP2,25.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.12183969460699817,1.275468963789105,-0.14875179387181792,1.275468963789105,0.12183969460699817,-0.14875179387181792,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAP2,25.0,C_ISCALMAR,2013-01-01,1.0,1008,True,0.13597078538040042,1.238402726012863,-0.17362190598961036,1.275468963789105,0.12183969460699817,-0.14875179387181792,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAP2,50.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.1120723488705766,1.181260845927782,-0.14985301432639275,1.181260845927782,0.1120723488705766,-0.14985301432639275,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAP2,50.0,C_ISCALMAR,2013-01-01,1.0,1008,True,0.12447863828467565,1.1433814467910008,-0.1750477901440134,1.181260845927782,0.1120723488705766,-0.14985301432639275,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAND,0.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.14353853330986377,1.2803390722324455,-0.17274816551070737,1.2803390722324455,0.14353853330986377,-0.17274816551070737,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAND,0.0,C_ISCALMAR,2013-01-01,0.75,1008,True,0.14353853330986377,1.2803390722324455,-0.17274816551070737,1.2803390722324455,0.14353853330986377,-0.17274816551070737,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAND,10.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.13852464950781207,1.2397071765466101,-0.17392304314971785,1.2397071765466101,0.13852464950781207,-0.17392304314971785,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAND,10.0,C_ISCALMAR,2013-01-01,0.75,1008,True,0.13852464950781207,1.2397071765466101,-0.17392304314971785,1.2397071765466101,0.13852464950781207,-0.17392304314971785,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAND,25.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.13104300062203,1.1786655678511138,-0.1756836938565105,1.1786655678511138,0.13104300062203,-0.1756836938565105,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAND,25.0,C_ISCALMAR,2013-01-01,0.75,1008,True,0.13104300062203,1.1786655678511138,-0.1756836938565105,1.1786655678511138,0.13104300062203,-0.1756836938565105,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAND,50.0,C_ISSHARPE,2013-01-01,0.75,1008,False,0.11867736655768191,1.0767540132346374,-0.17861367175230713,1.0767540132346374,0.11867736655768191,-0.17861367175230713,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAND,50.0,C_ISCALMAR,2013-01-01,0.75,1008,False,0.11867736655768191,1.0767540132346374,-0.17861367175230713,1.0767540132346374,0.11867736655768191,-0.17861367175230713,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
B136,CAP2,0.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1392361336091132,0.12186816399359102,-0.1660523318147471,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CAP2,0.0,C_ISCALMAR,2013-01-01,0.75,1008,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1392361336091132,0.12186816399359102,-0.1660523318147471,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CAP2,10.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.11650054279398914,1.0935817708519633,-0.17096216935248387,1.0935817708519633,0.11650054279398914,-0.17096216935248387,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CAP2,10.0,C_ISCALMAR,2013-01-01,0.75,1008,True,0.11650054279398914,1.0935817708519633,-0.17096216935248387,1.0935817708519633,0.11650054279398914,-0.17096216935248387,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CAP2,25.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.10849512786676208,1.025005402259087,-0.17934700448984042,1.025005402259087,0.10849512786676208,-0.17934700448984042,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CAP2,25.0,C_ISCALMAR,2013-01-01,0.75,1008,True,0.10849512786676208,1.025005402259087,-0.17934700448984042,1.025005402259087,0.10849512786676208,-0.17934700448984042,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CAP2,50.0,C_ISSHARPE,2013-01-01,1.0,1008,False,0.12040159912435833,0.8895229911821956,-0.22658861454669854,0.9105523613820907,0.09527458603872074,-0.1931402003715541,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CAP2,50.0,C_ISCALMAR,2013-01-01,0.75,1008,False,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.9105523613820907,0.09527458603872074,-0.1931402003715541,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CAND,0.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.1284803355432811,1.1445513632064945,-0.17966599081688406,1.1445513632064945,0.1284803355432811,-0.17966599081688406,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CAND,0.0,C_ISCALMAR,2013-01-01,1.0,1008,False,0.1651063201370775,1.1044718962791367,-0.24012159067942085,1.1445513632064945,0.1284803355432811,-0.17966599081688406,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CAND,10.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.12288503690062824,1.0994092638888788,-0.18112275422094581,1.0994092638888788,0.12288503690062824,-0.18112275422094581,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CAND,10.0,C_ISCALMAR,2013-01-01,1.0,1008,False,0.15766879996777572,1.0609586113116969,-0.24194240752120466,1.0994092638888788,0.12288503690062824,-0.18112275422094581,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CAND,25.0,C_ISSHARPE,2013-01-01,0.75,1008,True,0.11454169957378268,1.0315984940190037,-0.18330532705368296,1.0315984940190037,0.11454169957378268,-0.18330532705368296,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
