panel,freq,gross,levered,leg,margin_at_10bps,exact_breakeven_bps,status,analytic_slope_per_bp,analytic_breakeven_bps,analytic_error_bps,ann_turnover
U56,W,0.5,False,L_H1,0.26993293196659207,115.4510498046875,crosses,-0.0026812480689732895,110.67435948586268,-4.776690318824819,1.194826313378985
U56,W,0.5,False,L_H2,0.3548424022767249,150.2532958984375,crosses,-0.002396822397893159,158.04701532689134,7.793719428453841,1.194826313378985
U56,W,0.5,False,L_OOS,0.4021806716562014,171.4141845703125,crosses,-0.0024780920122146736,172.29448691728444,0.8803023469719449,1.194826313378985
U56,W,0.5,False,L_DD,0.12112789437756194,,alive_beyond_400,,,,1.194826313378985
U56,W,0.5,False,L_CAGR,-0.04873700908576217,,dead_at_zero,-0.0001194826313378985,,,1.194826313378985
U56,W,0.5,False,L_DD_OOS,0.12112789437756194,,alive_beyond_400,,,,1.194826313378985
U56,W,0.5,False,L_CAGR_OOS,-0.04430709350678472,,dead_at_zero,-0.00012029295122017522,,,1.194826313378985
U56,W,0.5,False,L4a_H1,-0.0006695898325290717,,dead_at_zero,0.0012986972354147757,,,1.194826313378985
U56,W,0.5,False,L4a_H2,0.0005997071366503626,33.2489013671875,crosses,0.0011609319771430176,,,1.194826313378985
U56,W,0.5,False,L4a_DD,0.039373773172888815,,alive_beyond_400,,,,1.194826313378985
U56,W,0.625,False,L_H1,0.27028345331653847,116.2445068359375,crosses,-0.0026655472989481,111.39885847202933,-4.845648363908168,1.4848707099591762
U56,W,0.625,False,L_H2,0.3545593390893935,150.9368896484375,crosses,-0.0023820449531372252,158.84661963344905,7.909729985011552,1.4848707099591762
U56,W,0.625,False,L_OOS,0.40192605782975754,172.2442626953125,crosses,-0.002463627752098494,173.14398857027035,0.8997258749578521,1.4848707099591762
U56,W,0.625,False,L_DD,0.10133948311611102,,alive_beyond_400,,,,1.4848707099591762
U56,W,0.625,False,L_CAGR,-0.0342842709207114,,dead_at_zero,-0.00014848707099591763,,,1.4848707099591762
U56,W,0.625,False,L_DD_OOS,0.1013394831161109,,alive_beyond_400,,,,1.4848707099591762
U56,W,0.625,False,L_CAGR_OOS,-0.02841673640938333,,dead_at_zero,-0.00014954018845711188,,,1.4848707099591762
U56,W,0.625,False,L4a_H1,-0.00031906848258267395,,dead_at_zero,0.0005182296792206624,,,1.4848707099591762
U56,W,0.625,False,L4a_H2,0.0003166439493189621,37.5518798828125,crosses,0.00046311179412972687,,,1.4848707099591762
U56,W,0.625,False,L4a_DD,0.019585361911437893,,alive_beyond_400,,,,1.4848707099591762
U56,W,0.75,False,L_H1,0.27060252179912114,116.9036865234375,crosses,-0.0026529885035434632,111.99913095653862,-4.904555566898878,1.7735559161867938
U56,W,0.75,False,L_H2,0.35424269514007456,151.4617919921875,crosses,-0.002370063534109921,159.46548480317875,8.003692810991254,1.7735559161867938
U56,W,0.75,False,L_OOS,0.4016361499901301,172.8729248046875,crosses,-0.0024520630985677932,173.79519361664006,0.9222688119525628,1.7735559161867938
U56,W,0.75,False,L_DD,0.08175412120467312,,alive_beyond_400,,,,1.7735559161867938
U56,W,0.75,False,L_CAGR,-0.019782622637251723,,dead_at_zero,-0.00017735559161867937,,,1.7735559161867938
U56,W,0.75,False,L_DD_OOS,0.08175412120467312,,alive_beyond_400,,,,1.7735559161867938
U56,W,0.75,False,L_CAGR_OOS,-0.012449795022716564,,dead_at_zero,-0.00017866966540340773,,,1.7735559161867938
U56,W,0.75,False,L4a_H1,0.0,,alive_beyond_400,-0.0,,,1.7735559161867938
U56,W,0.75,False,L4a_H2,0.0,,alive_beyond_400,-0.0,,,1.7735559161867938
U56,W,0.75,False,L4a_DD,0.0,,alive_beyond_400,,,,1.7735559161867938
U56,W,0.875,False,L_H1,0.27088764492951023,117.4163818359375,crosses,-0.0026437785176611946,112.46230655098508,-4.954075284952424,2.0620965380506076
U56,W,0.875,False,L_H2,0.3538907640616389,151.8096923828125,crosses,-0.002361059750004955,159.88640760188142,8.076715219068916,2.0620965380506076
U56,W,0.875,False,L_OOS,0.401309550834437,173.3001708984375,crosses,-0.0024435106385511628,174.2348285712341,0.9346576727965896,2.0620965380506076
U56,W,0.875,False,L_DD,0.06237203739304492,395.4071044921875,crosses,,,,2.0620965380506076
U56,W,0.875,False,L_CAGR,-0.005236871536550725,,dead_at_zero,-0.00020620965380506077,,,2.0620965380506076
U56,W,0.875,False,L_DD_OOS,0.06237203739304492,,alive_beyond_400,,,,2.0620965380506076
U56,W,0.875,False,L_CAGR_OOS,0.0035885970563974967,25.5767822265625,crosses,-0.00020779758246148919,27.269676643435282,1.6928944168727824,2.0620965380506076
U56,W,0.875,False,L4a_H1,0.00028512313038908665,,alive_beyond_400,-0.0003699329703920154,10.770742683700087,,2.0620965380506076
U56,W,0.875,False,L4a_H2,-0.0003519310784356744,,dead_at_zero,-0.00033037330500931714,,,2.0620965380506076
U56,W,0.875,False,L4a_DD,-0.019382083811628203,,dead_at_zero,,,,2.0620965380506076
U56,W,1.0,False,L_H1,0.2711361202069845,117.7642822265625,crosses,-0.002638290983766402,112.76960421549593,-4.9946780110665685,2.3519482030399166
U56,W,1.0,False,L_H2,0.35349968553163924,151.9439697265625,crosses,-0.0023553645388763138,160.08279172797822,8.138822001415718,2.3519482030399166
U56,W,1.0,False,L_OOS,0.40094245956394314,173.4832763671875,crosses,-0.0024383808888075466,174.42979085191976,0.946514484732262,2.3519482030399166
U56,W,1.0,False,L_DD,0.043193661166875896,330.9112548828125,crosses,,,,2.3519482030399166
U56,W,1.0,False,L_CAGR,0.00934775072276417,45.7916259765625,crosses,-0.00023519482030399166,49.7447133856184,3.9530874090558967,2.3519482030399166
U56,W,1.0,False,L_DD_OOS,0.04319366116687556,341.9647216796875,crosses,,,,2.3519482030399166
U56,W,1.0,False,L_CAGR_OOS,0.019692723990341415,84.3841552734375,crosses,-0.0002370746855525199,93.06548607012208,8.681330796684577,2.3519482030399166
U56,W,1.0,False,L4a_H1,0.0005335984078633782,,alive_beyond_400,-0.000648809847730616,10.822426493262672,,2.3519482030399166
U56,W,1.0,False,L4a_H2,-0.0007430096084353188,,dead_at_zero,-0.0005792324338829418,,,2.3519482030399166
U56,W,1.0,False,L4a_DD,-0.03856046003779723,,dead_at_zero,,,,2.3519482030399166
U56,W,1.125,True,L_H1,0.27134670374857073,117.9412841796875,crosses,-0.0026367038270493116,112.91133231001906,-5.029951869668437,2.6445367696226096
U56,W,1.125,True,L_H2,0.35306803117104324,151.8707275390625,crosses,-0.002353133329862994,160.04166006675018,8.170932527687683,2.6445367696226096
U56,W,1.125,True,L_OOS,0.40053358669873795,173.4161376953125,crosses,-0.002436840390525511,174.36595037410794,0.9498126787954391,2.6445367696226096
U56,W,1.125,True,L_DD,0.02421856601207545,259.5977783203125,crosses,,,,2.6445367696226096
U56,W,1.125,True,L_CAGR,0.023965876883470294,91.0614013671875,crosses,-0.000264453676962261,100.62410157711801,9.562700209930512,2.6445367696226096
U56,W,1.125,True,L_DD_OOS,0.02421856601207556,294.9005126953125,crosses,,,,2.6445367696226096
U56,W,1.125,True,L_CAGR_OOS,0.035856727758529466,129.5318603515625,crosses,-0.0002666452020503274,144.47355318158608,14.941692830023584,2.6445367696226096
U56,W,1.125,True,L4a_H1,0.0007441819494495849,,alive_beyond_400,-0.0008684010658957929,10.856956513154357,,2.6445367696226096
U56,W,1.125,True,L4a_H2,-0.0011746639690313199,,dead_at_zero,-0.0007750068365223804,,,2.6445367696226096
U56,W,1.125,True,L4a_DD,-0.057535555192597676,,dead_at_zero,,,,2.6445367696226096
U56,W,1.25,True,L_H1,0.27151627834227476,117.9351806640625,crosses,-0.002639400644230863,112.87042966961016,-5.064750994452339,2.9415973955161574
U56,W,1.25,True,L_H2,0.3525918060069295,151.5472412109375,crosses,-0.0023547043200432775,159.73931249272485,8.19207128178735,2.9415973955161574
U56,W,1.25,True,L_OOS,0.40007870270956036,173.0682373046875,crosses,-0.0024393108396720616,174.01300572392265,0.944768419235146,2.9415973955161574
U56,W,1.25,True,L_DD,0.005445985473587822,151.1383056640625,crosses,,,,2.9415973955161574
U56,W,1.25,True,L_CAGR,0.038611614164375974,126.6265869140625,crosses,-0.00029415973955161575,141.2607028522367,14.634115938174205,2.9415973955161574
U56,W,1.25,True,L_DD_OOS,0.005445985473587711,151.1383056640625,crosses,,,,2.9415973955161574
U56,W,1.25,True,L_CAGR_OOS,0.05207407472260442,164.8834228515625,crosses,-0.00029669281491466595,185.51511902161107,20.63169617004857,2.9415973955161574
U56,W,1.25,True,L4a_H1,0.000913756543153621,,alive_beyond_400,-0.0010480460166743303,10.871866815593807,,2.9415973955161574
U56,W,1.25,True,L4a_H2,-0.0016508891331450393,,dead_at_zero,-0.0009349995759307456,,,2.9415973955161574
U56,W,1.25,True,L4a_DD,-0.0763081357310853,,dead_at_zero,,,,2.9415973955161574
U56,W,1.375,True,L_H1,0.2716452404181736,117.7337646484375,crosses,-0.0026465653417191465,112.6406702060563,-5.093094442381201,3.24479149133064
U56,W,1.375,True,L_H2,0.35206753656429823,150.9735107421875,crosses,-0.002360236337115535,159.16622163124688,8.192710889059384,3.24479149133064
U56,W,1.375,True,L_OOS,0.39957502759416486,172.4212646484375,crosses,-0.002446057765340945,173.35469801894473,0.9334333705072311,3.24479149133064
U56,W,1.375,True,L_DD,-0.013124314799878578,,dead_at_zero,,,,3.24479149133064
U56,W,1.375,True,L_CAGR,0.05327896707747404,154.9346923828125,crosses,-0.000324479149133064,174.19843068444789,19.263738301635385,3.24479149133064
U56,W,1.375,True,L_DD_OOS,-0.013124314799878467,,dead_at_zero,,,,3.24479149133064
U56,W,1.375,True,L_CAGR_OOS,0.06833798586687526,192.8680419921875,crosses,-0.0003274012075328623,218.7285700069263,25.860528014738804,3.24479149133064
U56,W,1.375,True,L4a_H1,0.001042718619052474,,alive_beyond_400,-0.0011999911529240303,10.868938588848485,,3.24479149133064
U56,W,1.375,True,L4a_H2,-0.002175158575776326,,dead_at_zero,-0.0010701654248629624,,,3.24479149133064
U56,W,1.375,True,L4a_DD,-0.0948784360045517,,dead_at_zero,,,,3.24479149133064
U56,W,1.5,True,L_H1,0.27173221873032494,117.3492431640625,crosses,-0.00265799593173174,112.23199196293942,-5.117251201123082,3.5553474403285628
U56,W,1.5,True,L_H2,0.3514996550891245,150.1678466796875,crosses,-0.0023695435380399663,158.34066116374345,8.172814484055948,3.5553474403285628
U56,W,1.5,True,L_OOS,0.3990271656688297,171.5179443359375,crosses,-0.0024565741065917606,172.43237466279334,0.914430326855836,3.5553474403285628
U56,W,1.5,True,L_DD,-0.03149141319901899,,dead_at_zero,,,,3.5553474403285628
U56,W,1.5,True,L_CAGR,0.06796225846870474,177.6275634765625,crosses,-0.0003555347440328563,201.155040707988,23.527477231425507,3.5553474403285628
U56,W,1.5,True,L_DD_OOS,-0.0314914131990191,,dead_at_zero,,,,3.5553474403285628
U56,W,1.5,True,L_CAGR_OOS,0.08464261372641882,215.1702880859375,crosses,-0.0003588546131660035,245.8688187944898,30.698530708552312,3.5553474403285628
U56,W,1.5,True,L4a_H1,0.001129696931203794,,alive_beyond_400,-0.0013320764571817059,10.848072139638223,,3.5553474403285628
U56,W,1.5,True,L4a_H2,-0.002743040050950052,,dead_at_zero,-0.0011875161747270295,,,3.5553474403285628
U56,W,1.5,True,L4a_DD,-0.11324553440369212,,dead_at_zero,,,,3.5553474403285628
U56,M,0.25,False,L_H1,0.2511681914089857,156.5399169921875,crosses,-0.0017843005664066433,150.76562891800614,-5.7742880741813565,0.418105120344902
U56,M,0.25,False,L_H2,0.31098740170005246,195.1080322265625,crosses,-0.001587421273139773,205.90729125416595,10.799259027603455,0.418105120344902
U56,M,0.25,False,L_OOS,0.34710647191152966,218.0450439453125,crosses,-0.001649844458856699,220.38739139813566,2.3423474528231623,0.418105120344902
U56,M,0.25,False,L_DD,0.15243384795072407,,alive_beyond_400,,,,0.418105120344902
U56,M,0.25,False,L_CAGR,-0.07673014084655616,,dead_at_zero,-4.18105120344902e-05,,,0.418105120344902
U56,M,0.25,False,L_DD_OOS,0.1524338479507243,,alive_beyond_400,,,,0.418105120344902
U56,M,0.25,False,L_CAGR_OOS,-0.0755716906772442,,dead_at_zero,-4.222898654966486e-05,,,0.418105120344902
U56,M,0.25,False,L4a_H1,-0.004300614675956771,,dead_at_zero,0.0034813063931074884,,,0.418105120344902
U56,M,0.25,False,L4a_H2,-0.0021884014844995026,,dead_at_zero,0.0030971798870554593,,,0.418105120344902
U56,M,0.25,False,L4a_DD,0.0939470912506516,,alive_beyond_400,,,,0.418105120344902
U56,M,0.375,False,L_H1,0.25228325647787864,158.0291748046875,crosses,-0.001773849617782234,152.22358758534293,-5.805587219344574,0.623825032733078
U56,M,0.375,False,L_H2,0.3115612898370401,196.5301513671875,crosses,-0.0015780212173581057,207.4379599018639,10.907808534676406,0.623825032733078
U56,M,0.375,False,L_OOS,0.34766943324790434,219.6136474609375,crosses,-0.001639912514028742,222.00486628020872,2.3912188192712165,0.623825032733078
U56,M,0.375,False,L_DD,0.12823836262775085,,alive_beyond_400,,,,0.623825032733078
U56,M,0.375,False,L_CAGR,-0.06197733383927351,,dead_at_zero,-6.23825032733078e-05,,,0.623825032733078
U56,M,0.375,False,L_DD_OOS,0.1282383626277503,,alive_beyond_400,,,,0.623825032733078
U56,M,0.375,False,L_CAGR_OOS,-0.05969456986256558,,dead_at_zero,-6.299717511168464e-05,,,0.623825032733078
U56,M,0.375,False,L4a_H1,-0.0031855496070638534,,dead_at_zero,0.0017346377118290434,,,0.623825032733078
U56,M,0.375,False,L4a_H2,-0.0016145133475118367,,dead_at_zero,0.0015431382041945954,,,0.623825032733078
U56,M,0.375,False,L4a_DD,0.06975160592767837,,alive_beyond_400,,,,0.623825032733078
U56,M,0.5,False,L_H1,0.253372621825145,159.4146728515625,crosses,-0.001764775218231192,153.57217803585013,-5.842494815712371,0.827991689489924
U56,M,0.5,False,L_H2,0.3121167893287775,197.7996826171875,crosses,-0.001569835540764864,208.82132951118322,11.021646893995722,0.827991689489924
U56,M,0.5,False,L_OOS,0.34820864863495526,220.9991455078125,crosses,-0.0016314257058067934,223.43825060225754,2.43910509444504,0.827991689489924
U56,M,0.5,False,L_DD,0.10452196803781527,,alive_beyond_400,,,,0.827991689489924
U56,M,0.5,False,L_CAGR,-0.04713929482875612,,dead_at_zero,-8.27991689489924e-05,,,0.827991689489924
U56,M,0.5,False,L_DD_OOS,0.10452196803781538,,alive_beyond_400,,,,0.827991689489924
U56,M,0.5,False,L_CAGR_OOS,-0.043715010980201,,dead_at_zero,-8.361132937958438e-05,,,0.827991689489924
U56,M,0.5,False,L4a_H1,-0.0020961842597975178,,dead_at_zero,0.0008650648050002334,,,0.827991689489924
U56,M,0.5,False,L4a_H2,-0.0010590138557744488,,dead_at_zero,0.0007695084687982562,,,0.827991689489924
U56,M,0.5,False,L4a_DD,0.0460352113377428,,alive_beyond_400,,,,0.827991689489924
U56,M,0.625,False,L_H1,0.2544344633077572,160.6719970703125,crosses,-0.0017571910409792215,154.79613051405596,-5.87586655625654,1.031174414617713
U56,M,0.625,False,L_H2,0.3126542727192383,198.9105224609375,crosses,-0.0015629647225265247,210.03923838654157,11.12871592560407,1.031174414617713
U56,M,0.625,False,L_OOS,0.3487244186829509,222.2015380859375,crosses,-0.0016243849788519348,224.68089352157057,2.4793554356330674,1.031174414617713
U56,M,0.625,False,L_DD,0.08127468907357843,,alive_beyond_400,,,,1.031174414617713
U56,M,0.625,False,L_CAGR,-0.03221835244196969,,dead_at_zero,-0.00010311744146177131,,,1.031174414617713
U56,M,0.625,False,L_DD_OOS,0.08127468907357832,,alive_beyond_400,,,,1.031174414617713
U56,M,0.625,False,L_CAGR_OOS,-0.027635602954878408,,dead_at_zero,-0.00010412930893387706,,,1.031174414617713
U56,M,0.625,False,L4a_H1,-0.001034342777185282,,dead_at_zero,0.00034539009337818577,,,1.031174414617713
U56,M,0.625,False,L4a_H2,-0.0005215304653136688,,dead_at_zero,0.00030721334156098173,,,1.031174414617713
U56,M,0.625,False,L4a_DD,0.02278793237350596,,alive_beyond_400,,,,1.031174414617713
U56,M,0.75,False,L_H1,0.2554688060849425,161.8011474609375,crosses,-0.0017510157493881788,155.89749188389976,-5.903655577037739,1.2338600754525952
U56,M,0.75,False,L_H2,0.31317580318455196,199.8809814453125,crosses,-0.0015573359450769167,211.09713910769858,11.216157662386081,1.2338600754525952
U56,M,0.75,False,L_OOS,0.3492188218027924,223.2391357421875,crosses,-0.0016186125382275345,225.75195641645362,2.5128206742661234,1.2338600754525952
U56,M,0.75,False,L_DD,0.05848675670007247,,alive_beyond_400,,,,1.2338600754525952
U56,M,0.75,False,L_CAGR,-0.017216829056413863,,dead_at_zero,-0.00012338600754525952,,,1.2338600754525952
U56,M,0.75,False,L_DD_OOS,0.05848675670007225,,alive_beyond_400,,,,1.2338600754525952
U56,M,0.75,False,L_CAGR_OOS,-0.011458886041203792,,dead_at_zero,-0.00012459543296994695,,,1.2338600754525952
U56,M,0.75,False,L4a_H1,0.0,,alive_beyond_400,-0.0,,,1.2338600754525952
U56,M,0.75,False,L4a_H2,0.0,,alive_beyond_400,-0.0,,,1.2338600754525952
U56,M,0.75,False,L4a_DD,0.0,,alive_beyond_400,,,,1.2338600754525952
U56,M,0.875,False,L_H1,0.2564735010777436,162.7593994140625,crosses,-0.0017465298638598724,156.84747531939195,-5.911924094670553,1.436796496479318
U56,M,0.875,False,L_H2,0.31367898609703704,200.6744384765625,crosses,-0.0015531982496685432,211.95682435515042,11.282385878587917,1.436796496479318
U56,M,0.875,False,L_OOS,0.3496891957713547,224.0631103515625,crosses,-0.0016144126041712896,226.60459963446408,2.54148928290158,1.436796496479318
U56,M,0.875,False,L_DD,0.036148600059145386,,alive_beyond_400,,,,1.436796496479318
U56,M,0.875,False,L_CAGR,-0.0021374141188077456,,dead_at_zero,-0.0001436796496479318,,,1.436796496479318
U56,M,0.875,False,L_DD_OOS,0.036148600059145275,,alive_beyond_400,,,,1.436796496479318
U56,M,0.875,False,L_CAGR_OOS,0.004812126684344303,39.9139404296875,crosses,-0.00014508835693134565,43.1668700791846,3.252929649497098,1.436796496479318
U56,M,0.875,False,L4a_H1,0.0010046949928010918,,alive_beyond_400,-0.00024668386974530316,14.07280376231499,,1.436796496479318
U56,M,0.875,False,L4a_H2,0.0005031829124850784,,alive_beyond_400,-0.00021937727068868976,12.293687540671097,,1.436796496479318
U56,M,0.875,False,L4a_DD,-0.022338156640927087,,dead_at_zero,,,,1.436796496479318
U56,M,1.0,False,L_H1,0.2574478999803035,163.5528564453125,crosses,-0.0017437839197112597,157.63750087965738,-5.915355565655119,1.6406496462443076
U56,M,1.0,False,L_H2,0.3141639328951966,201.2847900390625,crosses,-0.0015505958790974468,212.60851788027554,11.323727841213042,1.6406496462443076
U56,M,1.0,False,L_OOS,0.35013592440698427,224.6734619140625,crosses,-0.0016117636354178936,227.23776161273298,2.5642996986704816,1.6406496462443076
U56,M,1.0,False,L_DD,0.01425087822871468,,alive_beyond_400,,,,1.6406496462443076
U56,M,1.0,False,L_CAGR,0.01301719766941134,81.3262939453125,crosses,-0.00016406496462443077,89.34172721890778,8.015433273595278,1.6406496462443076
U56,M,1.0,False,L_DD_OOS,0.014250878228714459,,alive_beyond_400,,,,1.6406496462443076
U56,M,1.0,False,L_CAGR_OOS,0.021174503755193946,124.3560791015625,crosses,-0.00016566919344249614,137.8119565575336,13.455877455971091,1.6406496462443076
U56,M,1.0,False,L4a_H1,0.001979093895360995,,alive_beyond_400,-0.0004323611161448445,14.577409534436446,,1.6406496462443076
U56,M,1.0,False,L4a_H2,0.0009881297106446585,,alive_beyond_400,-0.0003844612611677128,12.570167167540994,,1.6406496462443076
U56,M,1.0,False,L4a_DD,-0.04423587847135779,,dead_at_zero,,,,1.6406496462443076
U56,M,1.125,True,L_H1,0.25839319336244915,164.1754150390625,crosses,-0.0017427439820812153,158.26801642652725,-5.907398612535246,1.8460222062122136
U56,M,1.125,True,L_H2,0.31463073649408857,201.7059326171875,crosses,-0.001549497774227044,213.053364598113,11.347431980925506,1.8460222062122136
U56,M,1.125,True,L_OOS,0.35055912990869176,225.0640869140625,crosses,-0.0016106800552593528,227.64665723897878,2.5825703249162757,1.8460222062122136
U56,M,1.125,True,L_DD,-0.007215472868303319,,dead_at_zero,,,,1.8460222062122136
U56,M,1.125,True,L_CAGR,0.028244291276431577,146.5301513671875,crosses,-0.00018460222062122137,163.0008207993609,16.470669432173395,1.8460222062122136
U56,M,1.125,True,L_DD_OOS,-0.00721547286830343,,dead_at_zero,,,,1.8460222062122136
U56,M,1.125,True,L_CAGR_OOS,0.03762517130801904,189.1632080078125,crosses,-0.00018640236749642113,211.84921368416326,22.68600567635076,1.8460222062122136
U56,M,1.125,True,L4a_H1,0.002924387277506657,,alive_beyond_400,-0.0005779138874111126,15.060247454178802,,1.8460222062122136
U56,M,1.125,True,L4a_H2,0.0014549333095366102,,alive_beyond_400,-0.0005138312290535205,12.831539282298206,,1.8460222062122136
U56,M,1.125,True,L4a_DD,-0.06570222956837579,,dead_at_zero,,,,1.8460222062122136
U56,M,1.25,True,L_H1,0.2593092790640322,164.6270751953125,crosses,-0.0017433708293214843,158.7401731764405,-5.886902018872007,2.0534969274036703
U56,M,1.25,True,L_H2,0.31508066284598213,201.9439697265625,crosses,-0.001549867601564878,213.29521213802389,11.351242411461385,2.0534969274036703
U56,M,1.25,True,L_OOS,0.3509602574301679,225.2593994140625,crosses,-0.0016110167565306277,227.85015953898034,2.5907601249178356,2.0534969274036703
U56,M,1.25,True,L_DD,-0.028258864843149933,,dead_at_zero,,,,2.0534969274036703
U56,M,1.25,True,L_CAGR,0.0435410844556714,197.8118896484375,crosses,-0.00020534969274036704,222.03384273246695,24.22195308402945,2.0534969274036703
U56,M,1.25,True,L_DD_OOS,-0.028258864843150044,,dead_at_zero,,,,2.0534969274036703
U56,M,1.25,True,L_CAGR_OOS,0.05416116900749271,240.0482177734375,crosses,-0.00020733286983091602,271.22808723798687,31.17986946454937,2.0534969274036703
U56,M,1.25,True,L4a_H1,0.0038404729790897374,,alive_beyond_400,-0.0006958525037264404,15.519090552269592,,2.0534969274036703
U56,M,1.25,True,L4a_H2,0.0019048596614301694,,alive_beyond_400,-0.0006186172401503098,13.079221751025452,,2.0534969274036703
U56,M,1.25,True,L4a_DD,-0.0867456215432224,,dead_at_zero,,,,2.0534969274036703
U56,M,1.375,True,L_H1,0.26019548422298866,164.8956298828125,crosses,-0.0017457561332545732,159.0445768836637,-5.851052999148806,2.263810930473945
U56,M,1.375,True,L_H2,0.31551338160679987,201.9927978515625,crosses,-0.0015517862633524712,213.32270561872764,11.329907767165139,2.263810930473945
U56,M,1.375,True,L_OOS,0.35133913583026655,225.2410888671875,crosses,-0.0016128388926506475,227.83895306049587,2.597864193308368,2.263810930473945
U56,M,1.375,True,L_DD,-0.04888813030142264,,dead_at_zero,,,,2.263810930473945
U56,M,1.375,True,L_CAGR,0.058904528501090514,238.7847900390625,crosses,-0.0002263810930473945,270.20074250970436,31.415952470641855,2.263810930473945
U56,M,1.375,True,L_DD_OOS,-0.048888130301422195,,dead_at_zero,,,,2.263810930473945
U56,M,1.375,True,L_CAGR_OOS,0.07077918099145189,280.6243896484375,crosses,-0.00022852820935590938,319.7174794785205,39.09308983008299,2.263810930473945
U56,M,1.375,True,L4a_H1,0.00472667813804617,,alive_beyond_400,-0.0007942549432464662,15.951084319004899,,2.263810930473945
U56,M,1.375,True,L4a_H2,0.00233757842224791,,alive_beyond_400,-0.0007060057742612167,13.310990515189504,,2.263810930473945
U56,M,1.375,True,L4a_DD,-0.10737488700149511,,dead_at_zero,,,,2.263810930473945
U56,M,1.5,True,L_H1,0.26105500148867866,165.0115966796875,crosses,-0.0017498707393155055,159.1853058762473,-5.826290803440202,2.4775767600446246
U56,M,1.5,True,L_H2,0.3159272778519251,201.8341064453125,crosses,-0.0015552266597934684,213.1390574888163,11.304951043503792,2.4775767600446246
U56,M,1.5,True,L_OOS,0.35169342707234363,224.9786376953125,crosses,-0.001616416536244426,227.57598934830645,2.59735165299395,2.4775767600446246
U56,M,1.5,True,L_DD,-0.06911218857084406,,dead_at_zero,,,,2.4775767600446246
U56,M,1.5,True,L_CAGR,0.07433162352087463,271.8780517578125,crosses,-0.00024775767600446246,310.0174392963543,38.139387538541826,2.4775767600446246
U56,M,1.5,True,L_DD_OOS,-0.06911218857084395,,dead_at_zero,,,,2.4775767600446246
U56,M,1.5,True,L_CAGR_OOS,0.08747535675025611,313.2537841796875,crosses,-0.00025009135431551007,359.77361368477784,46.51982950509034,2.4775767600446246
U56,M,1.5,True,L4a_H1,0.005586195403736172,,alive_beyond_400,-0.0008784161481749146,16.359395162922052,,2.4775767600446246
U56,M,1.5,True,L4a_H2,0.0027514746673731327,,alive_beyond_400,-0.000780706929569613,13.524337447459269,,2.4775767600446246
U56,M,1.5,True,L4a_DD,-0.12759894527091653,,dead_at_zero,,,,2.4775767600446246
B136,W,0.25,False,L_H1,0.2700207344127864,112.1307373046875,crosses,-0.002878360318191492,103.8106090145252,-8.320128290162302,0.6866922092836313
