panel,book,sleeve,cost,fin,f,n_pass,g_lo,g_hi,contiguous,best_m_min,best_g,binding_at_075,binding_at_lo,binding_below,binding_above,sharpe_at_075,sharpe_at_best,g_clears_floor,g_breaches_dd
broad,EWall,S4,10.0,300.0,0.0,0,,,False,-0.004751665005393563,0.6,m_DD,,m_CAGR,m_DD,1.1219549467170125,1.1217556627407739,0.5661841139651801,0.5852476330498211
broad,EWall,S4,10.0,300.0,0.25,1,0.75,0.75,True,0.008680855533795856,0.75,m_DD,m_DD,m_CAGR,m_DD,1.2130550750274445,1.2130550750274445,0.663724027185765,0.7866157503988533
broad,EWall,S4,10.0,300.0,0.6,3,1.0,1.25,True,0.01633298346579766,1.1,m_CAGR,m_CAGR,m_CAGR,m_DD,1.3422979833555866,1.3091971654228434,0.9319032995558463,1.342035788704185
broad,EWall,S4,25.0,0.0,0.0,0,,,False,-0.004943284870812165,0.6,m_DD,,m_CAGR,m_DD,1.1115111687130288,1.111037597042943,0.5721420038025586,0.5846584992462263
broad,EWall,S4,25.0,0.0,0.25,1,0.75,0.75,True,0.008087154905747101,0.75,m_DD,m_DD,m_CAGR,m_DD,1.1772885012596115,1.1772885012596115,0.6853784718138025,0.7840254126587571
broad,EWall,S4,25.0,0.0,0.6,2,1.1,1.25,True,0.012166096234888318,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2251051938342028,1.2247549292688256,1.0263025322334796,1.3366115428144694
broad,EWall,S4,25.0,150.0,0.0,0,,,False,-0.004943284870812165,0.6,m_DD,,m_CAGR,m_DD,1.1115111687130288,1.111037597042943,0.5721420038025586,0.5846584992462263
broad,EWall,S4,25.0,150.0,0.25,1,0.75,0.75,True,0.008087154905747101,0.75,m_DD,m_DD,m_CAGR,m_DD,1.1772885012596115,1.1772885012596115,0.6853784718138025,0.7840254126587571
broad,EWall,S4,25.0,150.0,0.6,2,1.1,1.25,True,0.01192936066948505,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2251051938342028,1.188888506659976,1.0312421535036371,1.3343987862217523
broad,EWall,S4,25.0,300.0,0.0,0,,,False,-0.004943284870812165,0.6,m_DD,,m_CAGR,m_DD,1.1115111687130288,1.111037597042943,0.5721420038025586,0.5846584992462263
broad,EWall,S4,25.0,300.0,0.25,1,0.75,0.75,True,0.008087154905747101,0.75,m_DD,m_DD,m_CAGR,m_DD,1.1772885012596115,1.1772885012596115,0.6853784718138025,0.7840254126587571
broad,EWall,S4,25.0,300.0,0.6,2,1.1,1.25,True,0.011692690657354704,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2251051938342028,1.15302204295529,1.0384528372162736,1.3322142413073146
broad,TOP20,S3,10.0,0.0,0.0,0,,,False,-0.008552840726560526,0.5,m_DD,,m_CAGR,m_DD,0.9722206074273241,0.9694371132120108,0.5437952310906162,0.5703549498575
broad,TOP20,S3,10.0,0.0,0.25,1,0.75,0.75,True,0.013314142323570116,0.75,m_DD,m_DD,m_CAGR,m_DD,1.0376857003692297,1.0376857003692297,0.6421417335411606,0.8074185613542187
broad,TOP20,S3,10.0,0.0,0.6,3,1.0,1.25,True,0.022632403375188376,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.126929190459906,1.1292829681518404,0.9154854135666618,1.42003823028382
broad,TOP20,S3,10.0,150.0,0.0,0,,,False,-0.008552840726560526,0.5,m_DD,,m_CAGR,m_DD,0.9722206074273241,0.9694371132120108,0.5437952310906162,0.5703549498575
broad,TOP20,S3,10.0,150.0,0.25,1,0.75,0.75,True,0.013314142323570116,0.75,m_DD,m_DD,m_CAGR,m_DD,1.0376857003692297,1.0376857003692297,0.6421417335411606,0.8074185613542187
broad,TOP20,S3,10.0,150.0,0.6,3,1.0,1.25,True,0.022381085892756475,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.126929190459906,1.1000371336649395,0.9154854135666618,1.4169762748005554
broad,TOP20,S3,10.0,300.0,0.0,0,,,False,-0.008552840726560526,0.5,m_DD,,m_CAGR,m_DD,0.9722206074273241,0.9694371132120108,0.5437952310906162,0.5703549498575
broad,TOP20,S3,10.0,300.0,0.25,1,0.75,0.75,True,0.013314142323570116,0.75,m_DD,m_DD,m_CAGR,m_DD,1.0376857003692297,1.0376857003692297,0.6421417335411606,0.8074185613542187
broad,TOP20,S3,10.0,300.0,0.6,3,1.0,1.25,True,0.022129841548949175,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.126929190459906,1.070791233331851,0.9154854135666618,1.4139583391071358
broad,TOP20,S3,25.0,0.0,0.0,0,,,False,-0.10408377499385602,0.85,m_H2,,m_H2,m_DD,0.8407953121544054,0.8419888617614855,0.6423924844156924,0.5659331294682136
broad,TOP20,S3,25.0,0.0,0.25,0,,,False,-0.07117215086773698,1.1,m_H2,,m_H2,m_DD,0.8858232129418822,0.888768437843978,0.7669550044737071,0.7994038125556207
broad,TOP20,S3,25.0,0.0,0.6,0,,,False,-0.03070858335825377,1.5,m_CAGR,,m_CAGR,m_DD,0.9216657372454039,0.9252280301318941,1.1427288253499972,1.4036637245198302
broad,TOP20,S3,25.0,150.0,0.0,0,,,False,-0.10408377499385602,0.85,m_H2,,m_H2,m_DD,0.8407953121544054,0.8419888617614855,0.6423924844156924,0.5659331294682136
broad,TOP20,S3,25.0,150.0,0.25,0,,,False,-0.0719488648918919,1.0,m_H2,,m_H2,m_DD,0.8858232129418822,0.8879871061918826,0.7669550044737071,0.7994038125556207
broad,TOP20,S3,25.0,150.0,0.6,0,,,False,-0.03241760747718181,1.0,m_CAGR,,m_CAGR,m_H2,0.9216657372454039,0.9229900115034388,1.174199628842067,1.4007519308015883
broad,TOP20,S3,25.0,300.0,0.0,0,,,False,-0.10408377499385602,0.85,m_H2,,m_H2,m_DD,0.8407953121544054,0.8419888617614855,0.6423924844156924,0.5659331294682136
broad,TOP20,S3,25.0,300.0,0.25,0,,,False,-0.0719488648918919,1.0,m_H2,,m_H2,m_DD,0.8858232129418822,0.8879871061918826,0.7669550044737071,0.7994038125556207
broad,TOP20,S3,25.0,300.0,0.6,0,,,False,-0.03241760747718181,1.0,m_CAGR,,m_CAGR,m_H2,0.9216657372454039,0.9229900115034388,1.2235464780611873,1.397881443599916
broad,TOP20,S4,10.0,0.0,0.0,0,,,False,-0.008552840726560526,0.5,m_DD,,m_CAGR,m_DD,0.9722206074273241,0.9694371132120108,0.5437952310906162,0.5703549498575
broad,TOP20,S4,10.0,0.0,0.25,1,0.75,0.75,True,0.005020893888787709,0.75,m_DD,m_DD,m_CAGR,m_DD,1.030434740535938,1.030434740535938,0.6366025579526648,0.77083443803744
broad,TOP20,S4,10.0,0.0,0.6,4,0.9,1.25,True,0.024701124492443507,1.1,m_CAGR,m_CAGR,m_CAGR,m_DD,1.1153621347594775,1.1169042792343815,0.8949341488021523,1.3093656888701397
broad,TOP20,S4,10.0,150.0,0.0,0,,,False,-0.008552840726560526,0.5,m_DD,,m_CAGR,m_DD,0.9722206074273241,0.9694371132120108,0.5437952310906162,0.5703549498575
broad,TOP20,S4,10.0,150.0,0.25,1,0.75,0.75,True,0.005020893888787709,0.75,m_DD,m_DD,m_CAGR,m_DD,1.030434740535938,1.030434740535938,0.6366025579526648,0.77083443803744
broad,TOP20,S4,10.0,150.0,0.6,4,0.9,1.25,True,0.02300814408791836,1.1,m_CAGR,m_CAGR,m_CAGR,m_DD,1.1153621347594775,1.1040526712470238,0.8949341488021523,1.3072585072288114
broad,TOP20,S4,10.0,300.0,0.0,0,,,False,-0.008552840726560526,0.5,m_DD,,m_CAGR,m_DD,0.9722206074273241,0.9694371132120108,0.5437952310906162,0.5703549498575
broad,TOP20,S4,10.0,300.0,0.25,1,0.75,0.75,True,0.005020893888787709,0.75,m_DD,m_DD,m_CAGR,m_DD,1.030434740535938,1.030434740535938,0.6366025579526648,0.77083443803744
broad,TOP20,S4,10.0,300.0,0.6,4,0.9,1.25,True,0.021317687174569236,1.1,m_CAGR,m_CAGR,m_CAGR,m_DD,1.1153621347594775,1.0912010527965594,0.8949341488021523,1.3051789072924964
broad,TOP20,S4,25.0,0.0,0.0,0,,,False,-0.10408377499385602,0.85,m_H2,,m_H2,m_DD,0.8407953121544054,0.8419888617614855,0.6423924844156924,0.5659331294682136
broad,TOP20,S4,25.0,0.0,0.25,0,,,False,-0.05925504064680853,1.0,m_H2,,m_H2,m_DD,0.8804765901940447,0.8827061373375374,0.7597349970820952,0.76323995997051
broad,TOP20,S4,25.0,0.0,0.6,1,1.25,1.25,True,0.006367676588739407,1.25,m_CAGR,m_DD,m_CAGR,m_DD,0.9150479654021649,0.9175543640261005,1.1136073168646614,1.2942945278106133
broad,TOP20,S4,25.0,150.0,0.0,0,,,False,-0.10408377499385602,0.85,m_H2,,m_H2,m_DD,0.8407953121544054,0.8419888617614855,0.6423924844156924,0.5659331294682136
broad,TOP20,S4,25.0,150.0,0.25,0,,,False,-0.05925504064680853,1.0,m_H2,,m_H2,m_DD,0.8804765901940447,0.8827061373375374,0.7597349970820952,0.76323995997051
broad,TOP20,S4,25.0,150.0,0.6,0,,,False,-0.0029369306704769976,1.1,m_CAGR,,m_CAGR,m_DD,0.9150479654021649,0.9040198323928105,1.1379422662518637,1.2923073607400914
broad,TOP20,S4,25.0,300.0,0.0,0,,,False,-0.10408377499385602,0.85,m_H2,,m_H2,m_DD,0.8407953121544054,0.8419888617614855,0.6423924844156924,0.5659331294682136
broad,TOP20,S4,25.0,300.0,0.25,0,,,False,-0.05925504064680853,1.0,m_H2,,m_H2,m_DD,0.8804765901940447,0.8827061373375374,0.7597349970820952,0.76323995997051
broad,TOP20,S4,25.0,300.0,0.6,0,,,False,-0.004588713202919245,1.1,m_CAGR,,m_CAGR,m_H1,0.9150479654021649,0.8911785661668746,1.175679243692335,1.2903458382451876
u56,EWall,S3,10.0,0.0,0.0,0,,,False,-0.0006714029887490147,0.6,m_DD,,m_CAGR,m_DD,1.1240306130524902,1.1236301225401748,0.6037620449752116,0.6678427638950484
u56,EWall,S3,10.0,0.0,0.25,3,0.75,0.9,True,0.01488634021250479,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2330822537477026,1.233140160460894,0.7130967280032742,0.9229656217243829
u56,EWall,S3,10.0,0.0,0.6,3,1.1,1.5,True,0.026337925011997387,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.3686779258849802,1.3686961420376977,1.0078036788421836,1.5270290953006844
u56,EWall,S3,10.0,150.0,0.0,0,,,False,-0.0006714029887490147,0.6,m_DD,,m_CAGR,m_DD,1.1240306130524902,1.1236301225401748,0.6037620449752116,0.6678427638950484
u56,EWall,S3,10.0,150.0,0.25,3,0.75,0.9,True,0.01488634021250479,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2330822537477026,1.233140160460894,0.7130967280032742,0.9229656217243829
u56,EWall,S3,10.0,150.0,0.6,3,1.1,1.5,True,0.02210353318408098,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.3686779258849802,1.3290439798828897,1.0092262922152655,1.5230456163762573
u56,EWall,S3,10.0,300.0,0.0,0,,,False,-0.0006714029887490147,0.6,m_DD,,m_CAGR,m_DD,1.1240306130524902,1.1236301225401748,0.6037620449752116,0.6678427638950484
u56,EWall,S3,10.0,300.0,0.25,3,0.75,0.9,True,0.01488634021250479,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2330822537477026,1.233140160460894,0.7130967280032742,0.9229656217243829
u56,EWall,S3,10.0,300.0,0.6,3,1.1,1.5,True,0.017884905008091256,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.3686779258849802,1.2893917578522696,1.0112794793471376,1.519118682231628
u56,EWall,S3,25.0,0.0,0.0,0,,,False,-0.001795399573245482,0.6,m_DD,,m_CAGR,m_DD,1.1133616504048522,1.1127096877422662,0.6101674678540308,0.6671004775798487
u56,EWall,S3,25.0,0.0,0.25,3,0.75,0.9,True,0.014355532828741135,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.1943428329216867,1.194452071738604,0.7378399172019734,0.9201651327709102
u56,EWall,S3,25.0,0.0,0.6,2,1.25,1.5,True,0.012983058017430493,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2419507944867787,1.2420573580743808,1.116390055555528,1.5146367974627797
u56,EWall,S3,25.0,150.0,0.0,0,,,False,-0.001795399573245482,0.6,m_DD,,m_CAGR,m_DD,1.1133616504048522,1.1127096877422662,0.6101674678540308,0.6671004775798487
u56,EWall,S3,25.0,150.0,0.25,3,0.75,0.9,True,0.014355532828741135,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.1943428329216867,1.194452071738604,0.7378399172019734,0.9201651327709102
u56,EWall,S3,25.0,150.0,0.6,2,1.25,1.5,True,0.00879838371400099,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2419507944867787,1.2024420912009037,1.14043306430404,1.5107713370351505
u56,EWall,S3,25.0,300.0,0.0,0,,,False,-0.001795399573245482,0.6,m_DD,,m_CAGR,m_DD,1.1133616504048522,1.1127096877422662,0.6101674678540308,0.6671004775798487
u56,EWall,S3,25.0,300.0,0.25,3,0.75,0.9,True,0.014355532828741135,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.1943428329216867,1.194452071738604,0.7378399172019734,0.9201651327709102
u56,EWall,S3,25.0,300.0,0.6,2,1.25,1.5,True,0.004629288708745238,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2419507944867787,1.1628267662078315,1.177119589975812,1.5069601785339501
u56,EWall,S4,10.0,0.0,0.0,0,,,False,-0.0006714029887490147,0.6,m_DD,,m_CAGR,m_DD,1.1240306130524902,1.1236301225401748,0.6037620449752116,0.6678427638950484
u56,EWall,S4,10.0,0.0,0.25,2,0.75,0.85,True,0.008183120749365447,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2096601145572201,1.2097418099787496,0.7050744932999402,0.8887003909495088
u56,EWall,S4,10.0,0.0,0.6,3,1.0,1.25,True,0.02143336700145715,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.3086646453718622,1.3086507204003386,0.980898635471984,1.4096583459910006
u56,EWall,S4,10.0,150.0,0.0,0,,,False,-0.0006714029887490147,0.6,m_DD,,m_CAGR,m_DD,1.1240306130524902,1.1236301225401748,0.6037620449752116,0.6678427638950484
u56,EWall,S4,10.0,150.0,0.25,2,0.75,0.85,True,0.008183120749365447,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2096601145572201,1.2097418099787496,0.7050744932999402,0.8887003909495088
u56,EWall,S4,10.0,150.0,0.6,3,1.0,1.25,True,0.021194608008277882,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.3086646453718622,1.271855633823974,0.980898635471984,1.406841541121811
u56,EWall,S4,10.0,300.0,0.0,0,,,False,-0.0006714029887490147,0.6,m_DD,,m_CAGR,m_DD,1.1240306130524902,1.1236301225401748,0.6037620449752116,0.6678427638950484
u56,EWall,S4,10.0,300.0,0.25,2,0.75,0.85,True,0.008183120749365447,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2096601145572201,1.2097418099787496,0.7050744932999402,0.8887003909495088
u56,EWall,S4,10.0,300.0,0.6,3,1.0,1.25,True,0.02095591494079385,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.3086646453718622,1.2350604992228091,0.980898635471984,1.4040628895623808
u56,EWall,S4,25.0,0.0,0.0,0,,,False,-0.001795399573245482,0.6,m_DD,,m_CAGR,m_DD,1.1133616504048522,1.1127096877422662,0.6101674678540308,0.6671004775798487
u56,EWall,S4,25.0,0.0,0.25,2,0.75,0.85,True,0.007665031075787754,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.1725236079314703,1.1726885065384274,0.729077479159714,0.8861650227576363
u56,EWall,S4,25.0,0.0,0.6,2,1.1,1.25,True,0.016416428669621896,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.189636070385399,1.1899345814378295,1.085277673940212,1.3988545580382505
u56,EWall,S4,25.0,150.0,0.0,0,,,False,-0.001795399573245482,0.6,m_DD,,m_CAGR,m_DD,1.1133616504048522,1.1127096877422662,0.6101674678540308,0.6671004775798487
u56,EWall,S4,25.0,150.0,0.25,2,0.75,0.85,True,0.007665031075787754,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.1725236079314703,1.1726885065384274,0.729077479159714,0.8861650227576363
u56,EWall,S4,25.0,150.0,0.6,1,1.25,1.25,True,0.012218986562792966,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.189636070385399,1.1531667797659604,1.1023498754353058,1.3961315899313647
u56,EWall,S4,25.0,300.0,0.0,0,,,False,-0.001795399573245482,0.6,m_DD,,m_CAGR,m_DD,1.1133616504048522,1.1127096877422662,0.6101674678540308,0.6671004775798487
u56,EWall,S4,25.0,300.0,0.25,2,0.75,0.85,True,0.007665031075787754,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.1725236079314703,1.1726885065384274,0.729077479159714,0.8861650227576363
u56,EWall,S4,25.0,300.0,0.6,1,1.25,1.25,True,0.008037171044192992,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.189636070385399,1.116398931477181,1.1280757283404697,1.393445170037699
u56,TOP20,S3,10.0,0.0,0.0,1,0.6,0.6,True,0.016356293139179523,0.6,m_DD,m_CAGR,m_CAGR,m_DD,1.1598636588069466,1.159560649442992,0.5209763808286995,0.6652403777743251
u56,TOP20,S3,10.0,0.0,0.25,2,0.75,0.85,True,0.022467351113664713,0.75,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2239402185828743,1.2239402185828743,0.621263386826892,0.8993207621143179
u56,TOP20,S3,10.0,0.0,0.6,4,1.0,1.5,True,0.03303883679271069,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2745809459819761,1.2755886012187192,0.9004971812157815,1.5117357217901506
u56,TOP20,S3,10.0,150.0,0.0,1,0.6,0.6,True,0.016356293139179523,0.6,m_DD,m_CAGR,m_CAGR,m_DD,1.1598636588069466,1.159560649442992,0.5209763808286995,0.6652403777743251
u56,TOP20,S3,10.0,150.0,0.25,2,0.75,0.85,True,0.022467351113664713,0.75,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2239402185828743,1.2239402185828743,0.621263386826892,0.8993207621143179
u56,TOP20,S3,10.0,150.0,0.6,4,1.0,1.5,True,0.03278508498738453,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2745809459819761,1.242743516080814,0.9004971812157815,1.5077023838974963
u56,TOP20,S3,10.0,300.0,0.0,1,0.6,0.6,True,0.016356293139179523,0.6,m_DD,m_CAGR,m_CAGR,m_DD,1.1598636588069466,1.159560649442992,0.5209763808286995,0.6652403777743251
u56,TOP20,S3,10.0,300.0,0.25,2,0.75,0.85,True,0.022467351113664713,0.75,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2239402185828743,1.2239402185828743,0.621263386826892,0.8993207621143179
u56,TOP20,S3,10.0,300.0,0.6,4,1.0,1.5,True,0.03253140681188438,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2745809459819761,1.2098983822033058,0.9004971812157815,1.5037283590551604
u56,TOP20,S3,25.0,0.0,0.0,1,0.6,0.6,True,0.003874552477952098,0.6,m_DD,m_CAGR,m_CAGR,m_DD,1.0533865105246816,1.052823984392146,0.5790069116992985,0.6609357872797469
u56,TOP20,S3,25.0,0.0,0.25,2,0.75,0.85,True,0.008859398618307424,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.0951182555006636,1.0953240665449653,0.7008206986921501,0.892089054604884
u56,TOP20,S3,25.0,0.0,0.6,2,1.1,1.25,True,0.018077593392272218,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.0860203437271967,1.0872236151459158,1.0695473224312813,1.493812540539953
u56,TOP20,S3,25.0,150.0,0.0,1,0.6,0.6,True,0.003874552477952098,0.6,m_DD,m_CAGR,m_CAGR,m_DD,1.0533865105246816,1.052823984392146,0.5790069116992985,0.6609357872797469
u56,TOP20,S3,25.0,150.0,0.25,2,0.75,0.85,True,0.008859398618307424,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.0951182555006636,1.0953240665449653,0.7008206986921501,0.892089054604884
u56,TOP20,S3,25.0,150.0,0.6,2,1.1,1.25,True,0.013875228621014757,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.0860203437271967,1.0543995666171322,1.0833683157226037,1.4900518566178422
u56,TOP20,S3,25.0,300.0,0.0,1,0.6,0.6,True,0.003874552477952098,0.6,m_DD,m_CAGR,m_CAGR,m_DD,1.0533865105246816,1.052823984392146,0.5790069116992985,0.6609357872797469
u56,TOP20,S3,25.0,300.0,0.25,2,0.75,0.85,True,0.008859398618307424,0.85,m_CAGR,m_CAGR,m_CAGR,m_DD,1.0951182555006636,1.0953240665449653,0.7008206986921501,0.892089054604884
u56,TOP20,S3,25.0,300.0,0.6,1,1.25,1.25,True,0.009688503975752272,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.0860203437271967,1.0215754715994672,1.1040429318826168,1.4863481755267391
u56,TOP20,S4,10.0,0.0,0.0,1,0.6,0.6,True,0.016356293139179523,0.6,m_DD,m_CAGR,m_CAGR,m_DD,1.1598636588069466,1.159560649442992,0.5209763808286995,0.6652403777743251
u56,TOP20,S4,10.0,0.0,0.25,2,0.75,0.85,True,0.024099011279990257,0.75,m_CAGR,m_CAGR,m_CAGR,m_DD,1.215085925442958,1.215085925442958,0.6135751976641362,0.8680391590651215
u56,TOP20,S4,10.0,0.0,0.6,4,0.9,1.25,True,0.028269384643129114,1.1,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2577386668633228,1.2582443555192044,0.8731871381162757,1.3959402071069709
u56,TOP20,S4,10.0,150.0,0.0,1,0.6,0.6,True,0.016356293139179523,0.6,m_DD,m_CAGR,m_CAGR,m_DD,1.1598636588069466,1.159560649442992,0.5209763808286995,0.6652403777743251
u56,TOP20,S4,10.0,150.0,0.25,2,0.75,0.85,True,0.024099011279990257,0.75,m_CAGR,m_CAGR,m_CAGR,m_DD,1.215085925442958,1.215085925442958,0.6135751976641362,0.8680391590651215
u56,TOP20,S4,10.0,150.0,0.6,4,0.9,1.25,True,0.026571154485927395,1.1,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2577386668633228,1.2439704414164094,0.8731871381162757,1.3931043129695218
u56,TOP20,S4,10.0,300.0,0.0,1,0.6,0.6,True,0.016356293139179523,0.6,m_DD,m_CAGR,m_CAGR,m_DD,1.1598636588069466,1.159560649442992,0.5209763808286995,0.6652403777743251
