panel,pick,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_CAGR,ctl_OOS_Sharpe,ctl_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,v1_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,full_CAGR,full_Sharpe,full_MaxDD,H1,H2,keep4a,keep4b,fail4b
U56,BREADTH@0.2/M,1.1986554608397895,0.1257354777962716,0.13272095219648228,1.1329406910166866,-0.22276983418888785,0.13863231233401496,1.1508376869447923,-0.22276983418888785,0.0950629792087272,1.2816876607860581,-0.12054947359101964,0.7407821445671213,0.153780735432695,0.878646168321868,-0.3371728920067377,0.12955797658239088,1.158993953673519,-0.22276983418888752,1.2875382289831783,1.0622693040915923,False,False,DD
B136,BREADTH@0.2/W,1.2117890149573585,0.13765567654681643,0.12140983625849011,1.0811865165745642,-0.1952836607640588,0.13932409272521573,1.102204590307656,-0.2537106610635025,0.07983337481604336,1.1185082795688426,-0.1224079386020801,0.5762505378038234,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.1287261158956139,1.1402959681581157,-0.19528366076405856,1.3079637116038194,0.9867941815297203,False,True,
SMALL439,BREADTH@0.4/W,0.9058712168736025,0.0899341191921521,0.05663169773421339,0.5256061743751896,-0.26713903289128305,0.10101156761102281,0.6372397047059918,-0.36158677704376574,0.038484818461982595,0.5680478271993787,-0.14684660360056612,0.4923066418776956,0.15450723909089636,0.882010501050508,-0.3371728920067377,0.0692247464114284,0.6549471574970867,-0.26713903289128327,0.8349658901350973,0.5146266281484732,False,False,H1|H2|OOS|DD|CAGR
