panel,family,group,cost,arm,control,CAGR,Sharpe,MaxDD,H1,H2,Vol,TO,IS_Sharpe,IS_CAGR,IS_MaxDD,IS_Calmar,IS_Sortino,IS_Vol,IS_TO,IS1_Sharpe,IS2_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,pass4b,bind4b,pass4b_oos,bind4b_oos,pass4a_v2,pass4a_v1
u56,GROSS,CORE,0.0,g=0.250,False,0.029248731914716775,1.2312495238271404,-0.0408989703696796,1.2503511721041247,1.2175201243256715,0.023642979305344553,0.6066125094062557,1.1293107158964615,0.025864686796454706,-0.026105804799472998,0.9907638165201036,1.453119959697996,0.022844071862259552,0.6015965803248204,1.2409056316415816,0.918246895404325,1.3112145263717419,0.032049809723122324,-0.04089897036967982,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,10.0,g=0.250,False,0.028624627367127564,1.2055751717903262,-0.04099162237479492,1.2244816972148622,1.1919474037698676,0.023643315795749936,0.6066125094062557,1.1029391086171265,0.02524775868011031,-0.026608492964653507,0.9488609036839935,1.4193214350481014,0.022844831932766662,0.6015965803248204,1.2156476246574175,0.88926578857805,1.2860653805697284,0.03141975227468219,-0.040991622374795145,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,25.0,g=0.250,False,0.02768915659527238,1.1670230994098532,-0.04113059324301094,1.1856347552341153,1.1535494977046086,0.02364466971733345,0.6066125094062557,1.0633428599788821,0.024323038130470875,-0.02748068585100505,0.8850957455117996,1.3687057545154449,0.022846877157221876,0.6015965803248204,1.177712175715949,0.8457804332483725,1.2483002471712503,0.030475364194253007,-0.041130593243011604,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,0.0,g=0.375,False,0.0439759344694679,1.231106042807622,-0.061049407795757515,1.2505454944773284,1.2170978955601928,0.03547192270316806,0.9027900734141955,1.12947045210191,0.03885040780059268,-0.039048241389525895,0.9949336107877503,1.4533031947505963,0.03426813533743973,0.8951455841276312,1.240736771513609,0.9190743262186565,1.3108233335411532,0.04822479883299935,-0.06104940779575729,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,10.0,g=0.375,False,0.043034001446504266,1.2056346583316653,-0.061184725137036766,1.224884226194663,1.1917235158095634,0.03547252728752916,0.9027900734141955,1.1033082870412187,0.037920992452095126,-0.039795029698827866,0.9529077560460285,1.4197758657794561,0.03426938886640241,0.8951455841276312,1.2157036649810389,0.8902739048364223,1.2858719775557146,0.047272459727525806,-0.061184725137036544,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,25.0,g=0.375,False,0.041622642164820256,1.1673876403756749,-0.06138768554489704,1.1863502055412958,1.1536237157765674,0.035474697327626876,0.9027900734141955,1.0640267983383072,0.036528374226020954,-0.041148043831805925,0.8877305170406634,1.369568336831437,0.034272616449979434,0.8951455841276312,1.1781063300296435,0.8470597448632937,1.248404138085906,0.04584552098854777,-0.06138768554489715,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,0.0,g=0.500,False,0.05876743625798464,1.2309587517196545,-0.0809997711793502,1.2507386789655284,1.2166702873442419,0.04730623454202717,1.1954741367733408,1.1296294964111329,0.051867954635744784,-0.05191540142262385,0.9990860749300035,1.4534829831268545,0.04569374759908724,1.1849712738119342,1.2405666464445166,0.9199020333131859,1.3104257494056477,0.0644952815004225,-0.0809997711793502,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,10.0,g=0.500,False,0.057502691060181244,1.2056641576598337,-0.08117568635177985,1.2252614855670578,1.1914661744130608,0.04730716171769113,1.1954741367733408,1.1036529629694996,0.05062241168400483,-0.05290200292305902,0.9569091695380676,1.42019556963859,0.04569555422565937,1.1849712738119342,1.2157321201408717,0.8912632134672205,1.2856441364445577,0.06321454051666775,-0.08117568635178007,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,25.0,g=0.500,False,0.055608310645844705,1.1676828420692942,-0.08143953209304433,1.187004106556368,1.1536222798154294,0.047310225078394434,1.1954741367733408,1.0646504377994273,0.04875676558180597,-0.05476544121782223,0.8902834433102154,1.3703491947099087,0.04570004874607554,1.1849712738119342,1.1784333264467943,0.8482915632855319,1.248431428305577,0.06129622433368054,-0.08143953209304466,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,0.0,g=0.625,False,0.07361992895594383,1.23080757882929,-0.10074953337638637,1.2509307243492793,1.2162371956043452,0.059146222688460225,1.4856703492571788,1.1297878483292103,0.06491443749364523,-0.06470610053277415,1.0032197421750915,1.4536593283948194,0.057121056774723615,1.4720634675064703,1.240395258063223,0.920730018032899,1.3100216467994643,0.08085767952263923,-0.10074953337638648,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,10.0,g=0.625,False,0.07202641181644598,1.2056627071359252,-0.10096410264368649,1.2256110897720853,1.1911757271956218,0.05914751146631008,1.4856703492571788,1.103970574622168,0.0633481938854017,-0.06592865847169227,0.9608597437577385,1.420577005693777,0.057123454021301485,1.4720634675064703,1.215728609609672,0.8922348362282594,1.2853821313654918,0.0792413982991278,-0.10096410264368594,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,25.0,g=0.625,False,0.0696404204905503,1.1679063976586708,-0.10128591536751275,1.1875904745102641,1.1535462179967635,0.05915152396581781,1.4856703492571788,1.065207352566747,0.06100299493182937,-0.0683326055553658,0.892736263106524,1.3710394387145222,0.05712926878734279,1.4720634675064703,1.178682172390671,0.8494787089707905,1.248382997295154,0.07682135995866379,-0.10128591536751297,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,0.0,g=0.750,True,0.08853001193364474,1.2306524494146924,-0.12029817082125338,1.2511216287670823,1.2157985127425868,0.0709922022502917,1.7745075608568108,1.129945506757042,0.07798691056713891,-0.07741918631848133,1.0073331208406417,1.453832232871206,0.06855021128510057,1.7575759966732016,1.2402226070886397,0.9215582817280356,1.3096108938377815,0.09730828776460765,-0.12029817082125305,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,10.0,g=0.750,True,0.08660060029784411,1.2056281407093048,-0.1205494676867116,1.2259292260997596,1.1908515172982777,0.07099388039951658,1.7745075608568108,1.104257834694668,0.07609423859009046,-0.07887459337325664,0.9647496783912562,1.4209158887900042,0.06855321724124652,1.7575759966732016,1.2156912371588031,0.8931826238437086,1.285084661948574,0.09534815248934558,-0.12054946768671182,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,25.0,g=0.750,True,0.08371267641165203,1.1680530085974434,-0.12092635506895333,1.1880997716532633,1.1533940644925453,0.0709988828213393,1.7745075608568108,1.0656893217788863,0.07326123949119756,-0.08184915975838258,0.8950762562189224,1.3716283603191037,0.06856037847428287,1.7575759966732016,1.1788481264753687,0.850605795080072,1.2482558034007076,0.09241429872042128,-0.12092635506895355,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,0.0,g=0.875,False,0.10349419164969897,1.2304932855941726,-0.13964516350345246,1.2513113897103207,1.2153541274164343,0.08284449603976293,2.063201142789053,1.130102469986416,0.09108237233623018,-0.09005353820801276,1.011424694117414,1.4540016976150028,0.07998135988230627,2.0427863929849974,1.2400486933238546,0.9223868257533052,1.3091933536279974,0.11384327253893356,-0.13964516350345246,False,CAGR,True,CAGR,False,False
u56,GROSS,CORE,10.0,g=0.875,False,0.10122044404654384,1.2055583802748664,-0.13993155279053415,1.2262134879353996,1.1904917894785687,0.08284658513161389,2.063201142789053,1.1045117545492582,0.08885620077581247,-0.09173935269881883,0.9685723537588958,1.4212086291804662,0.07998497580402329,2.0427863929849974,1.2156161267018284,0.8941053569280165,1.2847503511040532,0.11152966557654431,-0.13993155279053404,False,CAGR,True,CAGR,False,False
u56,GROSS,CORE,25.0,g=0.875,False,0.09781830590819829,1.1681175983207883,-0.14036105960947187,1.1885259860326178,1.1531616009311783,0.08285261125037047,2.063201142789053,1.0660888748996016,0.08552515489909629,-0.09531611235077564,0.8972790936368936,1.3721069805543522,0.07999348682954362,2.0427863929849974,1.1789214910621695,0.8516697835834646,1.2480466134492516,0.10806796783152484,-0.14036105960947232,False,CAGR,False,CAGR,False,True
u56,GROSS,CORE,0.0,g=1.000,False,0.11850888105572888,1.2303300061393003,-0.1587899949444368,1.2515000040174311,1.2149039242990876,0.09470343506910531,2.3532100669934324,1.1302587356943132,0.1041977658823634,-0.1026080673185632,1.0154929198584817,1.454167722419475,0.09141465168809916,2.3290869998815293,1.2398735156491845,0.923215651467091,1.308768883956488,0.13045866997693523,-0.15878999494443702,True,CAGR,True,CAGR,False,False
u56,GROSS,CORE,10.0,g=1.000,False,0.115880701816655,1.2054500979890803,-0.15910992922046163,1.2264610874169506,1.1900927335812774,0.09470592600509778,2.3532100669934324,1.104729664043449,0.10162949368745267,-0.10452284044013094,0.9723185215738991,1.4214513253847814,0.09141885560617426,2.3290869998815293,1.215499061110739,0.8950034738501695,1.2843753698428795,0.1277802093489815,-0.15910992922046197,True,CAGR,True,CAGR,False,False
u56,GROSS,CORE,25.0,g=1.000,False,0.11194961318572916,1.1680919470751105,-0.15958973197389015,1.18886213921618,1.152839446091911,0.09471296584102522,2.3532100669934324,1.0663993271724395,0.09778788269552852,-0.10873398117926725,0.8993313924035197,1.3724654775806997,0.09142868778785082,2.3290869998815293,1.1788917044364302,0.852671770641083,1.2477460410371628,0.12377402254866632,-0.15958973197389015,True,CAGR,True,CAGR,False,False
u56,WIDTH,CORE,0.0,n=5,False,0.24659731610889057,1.1991296149904151,-0.2844276373389646,1.3707471215611347,1.0967690560660368,0.20073972363567796,15.2477848560268,1.3730171389422021,0.24396243423820851,-0.18644994798089287,1.3084607256807035,1.9644319226778872,0.1695238943744061,15.079292387949275,1.315021287255137,1.4660443217004429,1.107516886287138,0.24877594648725032,-0.2844276373389646,False,DD,False,DD,False,False
u56,WIDTH,CORE,10.0,n=5,False,0.22775669654989428,1.1233610004195387,-0.2845418618920754,1.2805068376517885,1.0301039382674995,0.20070588401796233,15.2477848560268,1.2841555654999117,0.22536207932653207,-0.1917870412232331,1.1750641643416297,1.8363248782297443,0.16951211044558823,15.079292387949275,1.2172538374353685,1.391545631612627,1.0388253940781769,0.22973637051888374,-0.2845418618920754,False,DD,False,DD,False,False
u56,WIDTH,CORE,25.0,n=5,False,0.20001261278926807,1.009374872552614,-0.2847131735151808,1.1446570913094216,0.9298501988906166,0.20071183748028718,15.2477848560268,1.1503937706112175,0.19796636236337983,-0.19973152009278716,0.991162347692606,1.6450232049739428,0.16956018578123533,15.079292387949275,1.0699846723397537,1.2795440128561741,0.9355151004220859,0.20170390633878177,-0.28471317351518066,False,DD,False,DD,False,False
u56,WIDTH,CORE,0.0,n=10,False,0.17760221747725802,1.1445671907995336,-0.23057376149692932,1.2750543583435017,1.0593441405856978,0.15315358945787277,12.554110750250562,1.2357604634148305,0.16967427719835904,-0.12963707284599046,1.3088407002210933,1.6919262607140753,0.13415171100154666,12.41509364201573,1.1456962644342537,1.3904687516543077,1.095098447857489,0.18418517797855238,-0.23057376149692954,False,DD,False,DD,False,False
u56,WIDTH,CORE,10.0,n=10,False,0.1629252017153553,1.0628347997586571,-0.23141705887209252,1.1818913850697712,0.9853572087845669,0.15311924575048366,12.554110750250562,1.1435253321590721,0.1552560252305173,-0.1339641809948806,1.158936844740986,1.5652323249865343,0.13411533841894285,12.41509364201573,1.0507731824335493,1.3027705883463503,1.019550110194877,0.16929249333477836,-0.23141705887209263,False,DD,False,DD,False,False
u56,WIDTH,CORE,25.0,n=10,False,0.14124329902667587,0.9399100349381133,-0.2326808358752237,1.0416627677707204,0.8741353638191525,0.15310965030872506,12.554110750250562,1.004717348973161,0.1339525843427778,-0.14820056729415498,0.9038601321741423,1.3751541653117272,0.13410900746148433,12.41509364201573,0.9078744966031109,1.1708735314096559,0.9059643661218836,0.14729522787773575,-0.2326808358752238,False,DD,False,H1,False,False
u56,WIDTH,CORE,0.0,n=20,False,0.15356399869043136,1.227136410029946,-0.19686313478223627,1.295817426175653,1.186122531349775,0.12258745322679875,8.623808930977242,1.203023958053821,0.1341814767877807,-0.11141568806344071,1.204331985199221,1.6070026268130293,0.10969454679251732,8.841431933595453,1.2442635124315544,1.1307604959564526,1.2522445784158966,0.16980858119856368,-0.19686313478223638,True,DD,True,DD,False,False
u56,WIDTH,CORE,10.0,n=20,False,0.1436666728286775,1.1569900464395872,-0.1975610900598337,1.2157398137911033,1.1231380570913612,0.12256606595091829,8.623808930977242,1.1227106568294918,0.12420584707295679,-0.1162162456649638,1.068747715625111,1.4999178588743867,0.10966648902519309,8.841431933595453,1.1678617830893283,1.0431188999370369,1.188572074506493,0.15998011917832655,-0.1975610900598339,True,DD,True,DD,False,False
u56,WIDTH,CORE,25.0,n=20,False,0.1289757856074769,1.051521905665468,-0.19911267991832382,1.095259598815374,1.028478195047094,0.1225576036463515,8.623808930977242,1.0019103076350218,0.10940266285498224,-0.12337060870328931,0.886780603620912,1.3387714348606334,0.10965211874562952,8.841431933595453,1.0529340565025216,0.9113225245971728,1.0928589248533898,0.14538825453539284,-0.1991126799183237,True,DD,True,DD,False,False
u56,WIDTH,CORE,0.0,n=40,False,0.11485316402732293,1.2381412047271214,-0.15705966689394535,1.2746410964849284,1.2159994980546591,0.09119664658220883,3.77272730747457,1.1557208372829806,0.09881179361448345,-0.09072810386876107,1.0890979685568598,1.4957108225607894,0.08465177291168484,3.5169648806754488,1.257981500822894,0.9659604022516407,1.302118002658554,0.128267477021776,-0.15705966689394535,True,CAGR,True,CAGR,False,False
