panel,dir,m,cost,window,key,d,null_max,clears
u56,POS,0.2,10.0,F,VOL,0.0004095895816293993,0.05121053135954967,0
u56,POS,0.2,10.0,F,MOM,-0.03095817696197445,0.05121053135954967,0
u56,POS,0.2,10.0,F,R6,-0.010646621828967806,0.05121053135954967,0
u56,POS,0.2,10.0,F,R3,-0.04295187466759942,0.05121053135954967,0
u56,POS,0.2,10.0,F,PRICE,-0.07020025396465068,0.05121053135954967,1
u56,POS,0.2,10.0,IS,VOL,-0.052475351287419536,0.06318122468348553,0
u56,POS,0.2,10.0,IS,MOM,-0.014135308706151872,0.06318122468348553,0
u56,POS,0.2,10.0,IS,R6,-0.008373198538149329,0.06318122468348553,0
u56,POS,0.2,10.0,IS,R3,-0.046927708574721505,0.06318122468348553,0
u56,POS,0.2,10.0,IS,PRICE,-0.0965010921334023,0.06318122468348553,1
u56,POS,0.2,25.0,F,VOL,0.004407219635862214,0.0541942311194793,0
u56,POS,0.2,25.0,F,MOM,-0.026838348475418772,0.0541942311194793,0
u56,POS,0.2,25.0,F,R6,-0.009048628112012125,0.0541942311194793,0
u56,POS,0.2,25.0,F,R3,-0.053760607114801906,0.0541942311194793,0
u56,POS,0.2,25.0,F,PRICE,-0.07033658334975079,0.0541942311194793,1
u56,POS,0.2,25.0,IS,VOL,-0.0494860238354099,0.07322868409892902,0
u56,POS,0.2,25.0,IS,MOM,-0.010929737642669801,0.07322868409892902,0
u56,POS,0.2,25.0,IS,R6,-0.007512782799992235,0.07322868409892902,0
u56,POS,0.2,25.0,IS,R3,-0.05814145052419306,0.07322868409892902,0
u56,POS,0.2,25.0,IS,PRICE,-0.09754939169162491,0.07322868409892902,1
u56,POS,0.5,10.0,F,VOL,0.004638843288250705,0.0844458631681142,0
u56,POS,0.5,10.0,F,MOM,-0.04295554035945348,0.0844458631681142,0
u56,POS,0.5,10.0,F,R6,-0.019118370876951563,0.0844458631681142,0
u56,POS,0.5,10.0,F,R3,-0.02659644067685729,0.0844458631681142,0
u56,POS,0.5,10.0,F,PRICE,-0.06251426584009767,0.0844458631681142,0
u56,POS,0.5,10.0,IS,VOL,-0.05029198417976555,0.09025442375904458,0
u56,POS,0.5,10.0,IS,MOM,0.03733566498179186,0.09025442375904458,0
u56,POS,0.5,10.0,IS,R6,-0.02188641662874058,0.09025442375904458,0
u56,POS,0.5,10.0,IS,R3,-0.05658521790481896,0.09025442375904458,0
u56,POS,0.5,10.0,IS,PRICE,-0.051409383138057096,0.09025442375904458,0
u56,POS,0.5,25.0,F,VOL,0.007955111028680961,0.09813459458624407,0
u56,POS,0.5,25.0,F,MOM,-0.03557078794027646,0.09813459458624407,0
u56,POS,0.5,25.0,F,R6,-0.018421585687761755,0.09813459458624407,0
u56,POS,0.5,25.0,F,R3,-0.047077231518729334,0.09813459458624407,0
u56,POS,0.5,25.0,F,PRICE,-0.05782846004723974,0.09813459458624407,0
u56,POS,0.5,25.0,IS,VOL,-0.050860638208102826,0.10446156588491451,0
u56,POS,0.5,25.0,IS,MOM,0.043291698405649504,0.10446156588491451,0
u56,POS,0.5,25.0,IS,R6,-0.02074569471556209,0.10446156588491451,0
u56,POS,0.5,25.0,IS,R3,-0.07547487751147364,0.10446156588491451,0
u56,POS,0.5,25.0,IS,PRICE,-0.05341849636482532,0.10446156588491451,0
u56,POS,1.0,10.0,F,VOL,0.00795204757748813,0.12156116691324537,0
u56,POS,1.0,10.0,F,MOM,-0.03126841593699736,0.12156116691324537,0
u56,POS,1.0,10.0,F,R6,-0.032530378134865146,0.12156116691324537,0
u56,POS,1.0,10.0,F,R3,-0.04524116331558359,0.12156116691324537,0
u56,POS,1.0,10.0,F,PRICE,-0.14898223778554698,0.12156116691324537,1
u56,POS,1.0,10.0,IS,VOL,-0.06247513971915142,0.10360372599608592,0
u56,POS,1.0,10.0,IS,MOM,0.06557876530736684,0.10360372599608592,0
u56,POS,1.0,10.0,IS,R6,-0.013419150645854083,0.10360372599608592,0
u56,POS,1.0,10.0,IS,R3,-0.07234235430560854,0.10360372599608592,0
u56,POS,1.0,10.0,IS,PRICE,-0.1725157411562398,0.10360372599608592,1
u56,POS,1.0,25.0,F,VOL,0.002133168016651976,0.1550647706102506,0
u56,POS,1.0,25.0,F,MOM,-0.021687784260419285,0.1550647706102506,0
u56,POS,1.0,25.0,F,R6,-0.03398728386844185,0.1550647706102506,0
u56,POS,1.0,25.0,F,R3,-0.07849215370031837,0.1550647706102506,0
u56,POS,1.0,25.0,F,PRICE,-0.14223172574150167,0.1550647706102506,0
u56,POS,1.0,25.0,IS,VOL,-0.07614189771590796,0.1317224239713587,0
u56,POS,1.0,25.0,IS,MOM,0.07209700970348643,0.1317224239713587,0
u56,POS,1.0,25.0,IS,R6,-0.014286362855679191,0.1317224239713587,0
u56,POS,1.0,25.0,IS,R3,-0.10689105196876991,0.1317224239713587,0
u56,POS,1.0,25.0,IS,PRICE,-0.17287723593196824,0.1317224239713587,1
u56,NEG,0.2,10.0,F,VOL,-0.06001478076815148,0.06479317070560309,0
u56,NEG,0.2,10.0,F,MOM,-0.023657750817375867,0.06479317070560309,0
u56,NEG,0.2,10.0,F,R6,-0.014864060655179978,0.06479317070560309,0
u56,NEG,0.2,10.0,F,R3,-0.05297718342840274,0.06479317070560309,0
u56,NEG,0.2,10.0,F,PRICE,0.05107009332571777,0.06479317070560309,0
u56,NEG,0.2,10.0,IS,VOL,-0.02119114478864137,0.11261013762940697,0
u56,NEG,0.2,10.0,IS,MOM,-0.0557715287128181,0.11261013762940697,0
u56,NEG,0.2,10.0,IS,R6,-0.01580232494846212,0.11261013762940697,0
u56,NEG,0.2,10.0,IS,R3,-0.01221089038582246,0.11261013762940697,0
u56,NEG,0.2,10.0,IS,PRICE,0.03343134667214376,0.11261013762940697,0
u56,NEG,0.2,25.0,F,VOL,-0.07009036141138558,0.07050883953531872,0
u56,NEG,0.2,25.0,F,MOM,-0.03378886307588025,0.07050883953531872,0
u56,NEG,0.2,25.0,F,R6,-0.020298355898771825,0.07050883953531872,0
u56,NEG,0.2,25.0,F,R3,-0.04684790729259425,0.07050883953531872,0
u56,NEG,0.2,25.0,F,PRICE,0.055486500276156536,0.07050883953531872,0
u56,NEG,0.2,25.0,IS,VOL,-0.028929669519316525,0.12136372990274735,0
u56,NEG,0.2,25.0,IS,MOM,-0.06552743501059155,0.12136372990274735,0
u56,NEG,0.2,25.0,IS,R6,-0.02092197777673832,0.12136372990274735,0
u56,NEG,0.2,25.0,IS,R3,-0.007095507961682679,0.12136372990274735,0
u56,NEG,0.2,25.0,IS,PRICE,0.040328367378601127,0.12136372990274735,0
u56,NEG,0.5,10.0,F,VOL,-0.11146702930369912,0.09131173486602129,1
u56,NEG,0.5,10.0,F,MOM,-0.03629985893882792,0.09131173486602129,0
u56,NEG,0.5,10.0,F,R6,-0.06772939688229207,0.09131173486602129,0
u56,NEG,0.5,10.0,F,R3,-0.0897381078818662,0.09131173486602129,0
u56,NEG,0.5,10.0,F,PRICE,0.07587911827640292,0.09131173486602129,0
u56,NEG,0.5,10.0,IS,VOL,-0.01544925328278679,0.12734864939752866,0
u56,NEG,0.5,10.0,IS,MOM,-0.05489398259361511,0.12734864939752866,0
u56,NEG,0.5,10.0,IS,R6,-0.027021075824870566,0.12734864939752866,0
u56,NEG,0.5,10.0,IS,R3,0.007046355333320542,0.12734864939752866,0
u56,NEG,0.5,10.0,IS,PRICE,0.11455320703973448,0.12734864939752866,0
u56,NEG,0.5,25.0,F,VOL,-0.1435786711734981,0.10924329977319347,1
u56,NEG,0.5,25.0,F,MOM,-0.082092110174387,0.10924329977319347,0
u56,NEG,0.5,25.0,F,R6,-0.10689375699600978,0.10924329977319347,0
u56,NEG,0.5,25.0,F,R3,-0.09073235560685011,0.10924329977319347,0
u56,NEG,0.5,25.0,F,PRICE,0.08315129929053311,0.10924329977319347,0
u56,NEG,0.5,25.0,IS,VOL,-0.041602064790527526,0.14249768006426822,0
u56,NEG,0.5,25.0,IS,MOM,-0.09652699169728074,0.14249768006426822,0
u56,NEG,0.5,25.0,IS,R6,-0.07239291908620138,0.14249768006426822,0
u56,NEG,0.5,25.0,IS,R3,0.00030767922950902804,0.14249768006426822,0
u56,NEG,0.5,25.0,IS,PRICE,0.13038478748435767,0.14249768006426822,0
u56,NEG,1.0,10.0,F,VOL,-0.1560495987841637,0.10935942092828532,1
u56,NEG,1.0,10.0,F,MOM,-0.15225916108647775,0.10935942092828532,1
u56,NEG,1.0,10.0,F,R6,-0.13968433172755823,0.10935942092828532,1
u56,NEG,1.0,10.0,F,R3,-0.20966562794320542,0.10935942092828532,1
u56,NEG,1.0,10.0,F,PRICE,0.08077491272170212,0.10935942092828532,0
u56,NEG,1.0,10.0,IS,VOL,0.012606909749098283,0.17432296767487754,0
u56,NEG,1.0,10.0,IS,MOM,-0.1811438532357269,0.17432296767487754,1
u56,NEG,1.0,10.0,IS,R6,-0.1974567452405206,0.17432296767487754,1
u56,NEG,1.0,10.0,IS,R3,-0.04375977802595077,0.17432296767487754,0
u56,NEG,1.0,10.0,IS,PRICE,0.08374722492126374,0.17432296767487754,0
u56,NEG,1.0,25.0,F,VOL,-0.2297326104467209,0.1478373648056882,1
u56,NEG,1.0,25.0,F,MOM,-0.27302075120396607,0.1478373648056882,1
u56,NEG,1.0,25.0,F,R6,-0.31185407420899536,0.1478373648056882,1
u56,NEG,1.0,25.0,F,R3,-0.3268294050991868,0.1478373648056882,1
u56,NEG,1.0,25.0,F,PRICE,0.087094574733667,0.1478373648056882,0
u56,NEG,1.0,25.0,IS,VOL,-0.04088359928059149,0.19909739872259868,0
u56,NEG,1.0,25.0,IS,MOM,-0.27785124306238596,0.19909739872259868,1
u56,NEG,1.0,25.0,IS,R6,-0.35924629331263414,0.19909739872259868,1
u56,NEG,1.0,25.0,IS,R3,-0.15296469724730977,0.19909739872259868,0
u56,NEG,1.0,25.0,IS,PRICE,0.10573385240218058,0.19909739872259868,0
