panel,anchor,H,in_1260_ladder,is_anchor_rung,turn_yr,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,keep4a,keep4b,keep4b_oos,fail4a,fail4b,fail4b_oos,A_H1,A_H2,A_DD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR
U56,A,21,1,0,6.140692353412129,0.14366167985566558,1.1162539775946898,-0.20241628648552024,0.1399563341919321,1.210613884610567,-0.11825916304387041,0.14737739527713734,1.0509915611722376,-0.20241628648552024,0.1310796196055557,1.1221268777490399,-0.11825916304387041,0.15411578085439204,1.1184397798067252,-0.20241628648552012,False,False,False,"A_H1,A_H2,A_DD",L_DD,O_DD,False,False,False,True,True,True,False,True,True,False,True
U56,A,42,0,0,4.670666585323883,0.14170901646849865,1.0689247675638487,-0.22822536265217575,0.1317029407713508,1.1350546145866796,-0.12059466760807303,0.15179900306947247,1.0321942295213384,-0.22822536265217563,0.11876670222242058,1.0183407770054391,-0.12059466760807303,0.16093223163606218,1.111916402319334,-0.22822536265217575,False,False,False,"A_H1,A_H2,A_DD",L_DD,O_DD,False,False,False,True,True,True,False,True,True,False,True
U56,A,63,1,0,3.8695517784372626,0.14963211468865367,1.1025379116549574,-0.2569212407170116,0.1428279400238328,1.1990100134363935,-0.1280546084388534,0.15647371329646997,1.042557714156768,-0.2569212407170116,0.13381165775054682,1.109729536548025,-0.1280546084388534,0.16281041630091497,1.1065464462272472,-0.2569212407170116,False,False,False,"A_H1,A_H2,A_DD",L_DD,O_DD,False,False,False,True,True,True,False,True,True,False,True
U56,A,126,1,1,2.8960911169131665,0.15618726699090724,1.1424328977344387,-0.19127563591226426,0.14864305495022045,1.2051807432714048,-0.13952247957155728,0.16377760327533974,1.1011635298139153,-0.19127563591226415,0.1391140719342452,1.1121763073381954,-0.13952247957155728,0.17042230856703666,1.1690155684196564,-0.19127563591226404,False,True,True,"A_H1,A_H2,A_DD",-,-,False,False,False,True,True,True,True,True,True,True,True
U56,A,189,0,0,2.311305267167222,0.15602985842663064,1.1216386362976694,-0.22213526208853607,0.16101720333642477,1.3358261362912498,-0.130184593174147,0.15106616557429398,0.9809630504101663,-0.22213526208853607,0.15239614962381554,1.2461317776953784,-0.130184593174147,0.1590273194617391,1.0526948324707202,-0.22213526208853618,False,False,False,"A_H2,A_DD",L_DD,O_DD,True,False,False,True,True,True,False,True,True,False,True
U56,A,252,1,0,2.0834084202067036,0.15912649336850393,1.166824689366497,-0.21843527860630385,0.15050994462247047,1.2246112928610173,-0.16074254477689398,0.16780365635473737,1.1298516746784049,-0.21843527860630374,0.14177127967108416,1.1317834375757896,-0.16074254477689398,0.17359942687788488,1.1966138497404248,-0.21843527860630374,False,False,False,"A_H1,A_H2,A_DD",L_DD,O_DD,False,False,False,True,True,True,False,True,True,False,True
U56,A,378,0,0,1.5844692705106602,0.15659515707687843,1.1652050392535074,-0.2165417459936515,0.16728481907503645,1.517243463920542,-0.11564914206406407,0.14600812858180467,0.9591079375698263,-0.21654174599365128,0.15999248925014808,1.4188566658913273,-0.11564914206406407,0.15380817147965753,1.03463289321641,-0.21654174599365128,False,False,False,"A_H2,A_DD",L_DD,O_DD,True,False,False,True,True,True,False,True,True,False,True
U56,B,21,1,0,3.8030281556775245,0.11828697970820445,1.085830735587727,-0.20956720983531207,0.11291779470016716,1.1624664467599373,-0.10755269968958825,0.12367963624144562,1.0358887531692134,-0.2095672098353123,0.1095250104242127,1.115065965202594,-0.10755269968958825,0.12554589899095303,1.0728549162897048,-0.20956720983531207,False,False,False,"A_H1,A_H2,A_DD",L_DD,O_DD,False,False,False,True,True,True,False,True,True,False,True
U56,B,42,0,0,2.8653126112862637,0.12488309344259862,1.109791573032846,-0.20956720983531196,0.12427829483699382,1.2733402670596428,-0.10755269968958814,0.12548794523465312,1.003482694480375,-0.20956720983531196,0.1184669906583844,1.1982657773372816,-0.10755269968958814,0.13018817985166042,1.063078090310802,-0.20956720983531196,False,False,False,"A_H2,A_DD",L_DD,O_DD,True,False,False,True,True,True,False,True,True,False,True
U56,B,63,1,1,2.5883022890355494,0.11401910300108486,1.0487309364081854,-0.1926002722543556,0.11743187647781017,1.200249595779614,-0.10767238625844755,0.11061828004787855,0.9375052304452204,-0.1926002722543556,0.10830369072189994,1.0957636098686045,-0.10767238625844755,0.1187423494236457,1.0222691173123764,-0.1926002722543556,False,True,True,"A_H1,A_H2,A_DD",-,-,False,False,False,True,True,True,True,True,True,True,True
U56,B,126,1,0,1.7012897344155635,0.12177541207022924,1.0910659028472889,-0.19091867036500587,0.12000808722219913,1.2371942138555105,-0.12954961947326793,0.12354472913952308,0.9966026867023323,-0.19091867036500554,0.11064741719029847,1.1293521893053537,-0.12954961947326793,0.13101216686199924,1.0765275209150351,-0.19091867036500565,False,True,True,"A_H2,A_DD",-,-,True,False,False,True,True,True,True,True,True,True,True
U56,B,189,0,0,1.3346914984886482,0.11141250752505227,1.0070081222195344,-0.20016293068802093,0.12903260744809164,1.3004175099606095,-0.1077248229309421,0.09407513130293754,0.7898279065256736,-0.20016293068801982,0.12296273488093479,1.2252705945984996,-0.1077248229309421,0.10200107376052858,0.8677921130534038,-0.2001629306880196,False,False,False,"A_H2,A_DD","L_H2,L_OOS","O_S,O_CAGR",True,False,False,True,False,False,True,True,False,True,False
U56,B,252,1,0,1.1981069600887353,0.12163863448713208,1.0944216044238133,-0.15415326401954077,0.11457323629525784,1.212972324442398,-0.12631694711621155,0.12874561385544325,1.0276406778334541,-0.15415326401954055,0.11050503731832273,1.1517393579098567,-0.12631694711621155,0.13088009219828933,1.0709922958579627,-0.15415326401954033,False,True,True,"A_H1,A_H2,A_DD",-,-,False,False,False,True,True,True,True,True,True,True,True
