panel,screen,window,pct,mean_admitted,mean_above,share_of_above
U56,INCUMBENT,,,36.671463908252754,37.62559028558579,0.9677711179600571
U56,RESID,63.0,0.5,18.558803687879468,37.62559028558579,0.49205609014214674
U56,TOTAL,63.0,0.5,18.558803687879468,37.62559028558579,0.49205609014214674
U56,RESID,63.0,0.7,25.882842365639757,37.62559028558579,0.6855833068207876
U56,TOTAL,63.0,0.7,25.882842365639757,37.62559028558579,0.6855833068207876
U56,RESID,63.0,0.9,33.42185743197661,37.62559028558579,0.8862175151551308
U56,TOTAL,63.0,0.9,33.42185743197661,37.62559028558579,0.8862175151551308
U56,RESID,126.0,0.5,18.558803687879468,37.62559028558579,0.49205609014214674
U56,TOTAL,126.0,0.5,18.558803687879468,37.62559028558579,0.49205609014214674
U56,RESID,126.0,0.7,25.882842365639757,37.62559028558579,0.6855833068207876
U56,TOTAL,126.0,0.7,25.882842365639757,37.62559028558579,0.6855833068207876
U56,RESID,126.0,0.9,33.42185743197661,37.62559028558579,0.8862175151551308
U56,TOTAL,126.0,0.9,33.42185743197661,37.62559028558579,0.8862175151551308
U56,RESID,252.0,0.5,18.5237238587812,37.62559028558579,0.49114669888081897
U56,TOTAL,252.0,0.5,18.5237238587812,37.62559028558579,0.49114669888081897
U56,RESID,252.0,0.7,25.838317967168877,37.62559028558579,0.6843923045352369
U56,TOTAL,252.0,0.7,25.838317967168877,37.62559028558579,0.6843923045352369
U56,RESID,252.0,0.9,33.36384079154486,37.62559028558579,0.8846788786653402
U56,TOTAL,252.0,0.9,33.36384079154486,37.62559028558579,0.8846788786653402
B136,INCUMBENT,,,90.62502813414359,92.37249606121989,0.9735907605235062
B136,RESID,63.0,0.5,45.943281566509114,92.37249606121989,0.4967590435641896
B136,TOTAL,63.0,0.5,45.943281566509114,92.37249606121989,0.4967590435641896
B136,RESID,63.0,0.7,64.19986495611073,92.37249606121989,0.6938638910157943
B136,TOTAL,63.0,0.7,64.19986495611073,92.37249606121989,0.6938638910157943
B136,RESID,63.0,0.9,82.6790456898492,92.37249606121989,0.8940101195212667
B136,TOTAL,63.0,0.9,82.6790456898492,92.37249606121989,0.8940101195212667
B136,RESID,126.0,0.5,45.943281566509114,92.37249606121989,0.4967590435641896
B136,TOTAL,126.0,0.5,45.943281566509114,92.37249606121989,0.4967590435641896
B136,RESID,126.0,0.7,64.19986495611073,92.37249606121989,0.6938638910157943
B136,TOTAL,126.0,0.7,64.19986495611073,92.37249606121989,0.6938638910157943
B136,RESID,126.0,0.9,82.6790456898492,92.37249606121989,0.8940101195212667
B136,TOTAL,126.0,0.9,82.6790456898492,92.37249606121989,0.8940101195212667
B136,RESID,252.0,0.5,45.894890839522844,92.37249606121989,0.49625987006078626
B136,TOTAL,252.0,0.5,45.894890839522844,92.37249606121989,0.49625987006078626
B136,RESID,252.0,0.7,64.13211793832996,92.37249606121989,0.693173890671027
B136,TOTAL,252.0,0.7,64.13211793832996,92.37249606121989,0.693173890671027
B136,RESID,252.0,0.9,82.59171730812514,92.37249606121989,0.8931176260627632
B136,TOTAL,252.0,0.9,82.59171730812514,92.37249606121989,0.8931176260627632
SMALL663,INCUMBENT,,,250.1419502285424,286.0421533773489,0.864710855707704
SMALL663,RESID,63.0,0.5,142.7729812087354,286.0421533773489,0.49894970565919444
SMALL663,TOTAL,63.0,0.5,142.7729812087354,286.0421533773489,0.49894970565919444
SMALL663,RESID,63.0,0.7,199.75495175215846,286.0421533773489,0.6980000090471139
SMALL663,TOTAL,63.0,0.7,199.75495175215846,286.0421533773489,0.6980000090471139
SMALL663,RESID,63.0,0.9,256.99060436769935,286.0421533773489,0.8980967794270113
SMALL663,TOTAL,63.0,0.9,256.99060436769935,286.0421533773489,0.8980967794270113
SMALL663,RESID,126.0,0.5,142.7729812087354,286.0421533773489,0.49894970565919444
SMALL663,TOTAL,126.0,0.5,142.7729812087354,286.0421533773489,0.49894970565919444
SMALL663,RESID,126.0,0.7,199.75495175215846,286.0421533773489,0.6980000090471139
SMALL663,TOTAL,126.0,0.7,199.75495175215846,286.0421533773489,0.6980000090471139
SMALL663,RESID,126.0,0.9,256.99060436769935,286.0421533773489,0.8980967794270113
SMALL663,TOTAL,126.0,0.9,256.99060436769935,286.0421533773489,0.8980967794270113
SMALL663,RESID,252.0,0.5,141.78517013712545,286.0421533773489,0.49500095254169163
SMALL663,TOTAL,252.0,0.5,141.78517013712545,286.0421533773489,0.49500095254169163
SMALL663,RESID,252.0,0.7,198.37861858811578,286.0421533773489,0.6925411137789685
SMALL663,TOTAL,252.0,0.7,198.37861858811578,286.0421533773489,0.6925411137789685
SMALL663,RESID,252.0,0.9,255.2150837988827,286.0421533773489,0.8910481660757067
SMALL663,TOTAL,252.0,0.9,255.2150837988827,286.0421533773489,0.8910481660757067
