panel,target,refresh,drift_4b,cal_4b,dSharpe,dCAGR,dMaxDD,dTurn,survives,lost,gained,cal_binding
B136,MEDMULT_1.00,D,True,True,-0.005792639130660415,2.9453534951429106e-05,-0.000302728869480573,0.7023676169037798,True,False,False,none
B136,MEDMULT_1.00,W,True,True,-0.03406779188406395,-0.001973066265726242,0.0046065580976423215,-0.11509050044108804,True,False,False,none
B136,MEDMULT_1.00,M,True,False,-0.018509872794188142,0.006650361389245019,-0.0641830970715701,-0.33144398243386863,False,True,False,L4_DD
B136,MEDMULT_1.00,Q,True,False,-0.1846130867344571,-0.007957508587191242,-0.159282546103638,-0.7769683450681755,False,True,False,L4_DD
U56,0.08,D,False,False,-0.05296264313208887,-0.0060360102861218845,-0.005475783411399426,1.9377404451058085,False,False,False,L5_CAGR
U56,0.08,W,False,False,-0.04261355932547839,-0.0035185227009648656,-0.010576511216284334,-0.09960866249282985,False,False,False,L5_CAGR
U56,0.08,M,False,True,-0.008684664105351514,0.006209796560430858,-0.05060545069018996,-0.7267803535743367,False,False,True,none
U56,0.08,Q,False,False,-0.2946920441827777,-0.00700675015055463,-0.1795821014983544,-1.9438498437234006,False,False,False,"L2_H2,L4_DD,L5_CAGR"
U56,0.10,D,True,True,-0.026705882858583108,-0.002978878395621276,-0.004132610618727828,1.5832906849634543,True,False,False,none
U56,0.10,W,True,True,-0.04025124626436738,-0.0028454039835166256,-0.01062666315583638,-0.04946742346674027,True,False,False,none
U56,0.10,M,True,True,-0.014144566389967306,0.007072472040117628,-0.06135865509826788,-0.44119688928984546,True,False,False,none
U56,0.10,Q,True,False,-0.25471199306798586,-0.008977545905053619,-0.1569132081448873,-1.4218854166438575,False,True,False,L4_DD
U56,0.12,D,True,True,-0.008266658700764484,-0.00013921757862811468,0.0023242223336291667,1.2254602675914774,True,False,False,none
U56,0.12,W,True,True,-0.030077739660310687,-0.0014151917640297107,-0.002352785700001414,-0.06916888236833385,True,False,False,none
U56,0.12,M,True,False,-0.006904263035450997,0.008487794124947934,-0.050681990251501996,-0.36712068387338714,False,True,False,L4_DD
U56,0.12,Q,True,False,-0.21636328165288998,-0.009631909310802378,-0.12974313523028436,-0.9789969394489608,False,True,False,L4_DD
U56,0.16,D,True,True,-0.0023091260357326338,0.0009369191044721337,-0.0062701497623604,0.7078549800206755,True,False,False,none
U56,0.16,W,True,True,-0.014729089667822493,0.00040174538252735204,-0.011444741962929772,-0.07325842984299902,True,False,False,none
U56,0.16,M,True,False,-0.014635416137873003,0.007296456380625482,-0.05804832711712804,-0.23349994129715212,False,True,False,L4_DD
U56,0.16,Q,True,False,-0.1417602706384633,-0.006206251953796205,-0.10462050875012796,-0.5886879063992783,False,True,False,L4_DD
U56,0.20,D,False,True,-0.0023286689077464118,-0.0005254410298183299,0.004502968953490893,0.37517711240069107,False,False,True,none
U56,0.20,W,False,False,-0.013864279169262916,-0.0007147794041557631,-0.001815020569897463,-0.04242213322682997,False,False,False,L4_DD
U56,0.20,M,False,False,-0.042213771406085954,0.002091317164038431,-0.07062864612877673,-0.06733953292343298,False,False,False,L4_DD
U56,0.20,Q,False,False,-0.10627610188021164,-0.007069086959543114,-0.08537112918097234,-0.33502845212610377,False,False,False,L4_DD
U56,MEDMULT_1.00,D,True,True,0.005024449572737177,0.003619998474490016,0.00482177579179166,0.974092646661592,True,False,False,none
U56,MEDMULT_1.00,W,True,True,-0.01640949895414967,0.002155234400993189,-0.00012616384420927051,0.012914223681955495,True,False,False,none
U56,MEDMULT_1.00,M,True,False,-0.008756005539508394,0.008822010505690647,-0.0438653228791992,-0.19803523443380056,False,True,False,L4_DD
U56,MEDMULT_1.00,Q,True,False,-0.19665704294902397,-0.009303880347302007,-0.1275338125427049,-0.688722163231823,False,True,False,L4_DD
SMALL665,0.08,D,False,False,-0.030428508663139953,-0.0035012592884045013,0.011222818950176405,1.8721532237802059,False,False,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
SMALL665,0.08,W,False,False,-0.015885235652041807,-0.0015368208272381612,-0.016544495081143418,-0.34276746946733194,False,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.08,M,False,False,0.006313544182584119,0.0036544836905008093,-0.11622374266976654,-0.819809299326093,False,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.08,Q,False,False,-0.18286750994021783,-0.00800609950849207,-0.3037618247217966,-1.9336047348760501,False,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.10,D,False,False,-0.00859814687892646,-0.0014006031218682935,0.007740412688827525,1.8307453199026091,False,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.10,W,False,False,0.004658501460678144,0.0008142219465137046,-0.019333498238919056,-0.43580988169153834,False,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.10,M,False,False,0.027081688036342477,0.0071045242485880955,-0.12827502718342465,-0.8039770515315903,False,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.10,Q,False,False,-0.10772286469146586,-0.0023463572979978142,-0.2698378542688519,-1.9397309889920802,False,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.12,D,False,False,-0.02337351821257938,-0.003085870067143448,-0.00015074254113101038,1.7304719152378394,False,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.12,W,False,False,-0.025018923635651613,-0.002486208849764804,-0.03242856117146653,-0.3326832161594728,False,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.12,M,False,False,0.019691145127913257,0.007325802758777478,-0.13357437594674415,-0.6587667191590985,False,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.12,Q,False,False,-0.0837142628637384,-0.0006553061768794777,-0.24340468940310167,-1.6412563164246654,False,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.16,D,False,False,-0.0077942558243977444,-0.0010767451031983288,-0.0010337705164874533,1.1371185385823295,False,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.16,W,False,False,-0.01624537691953787,-0.0015074162561796722,-0.020679577618995415,-0.3390701323203906,False,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.16,M,False,False,0.007853830809284812,0.0074090616756608,-0.1080398223432234,-0.5327037110697392,False,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.16,Q,False,False,-0.03821364048559006,0.004257432784632975,-0.1721128126422805,-1.1964752426643264,False,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,0.20,D,False,False,-0.003388920834265008,0.0006805155332567647,-0.0009119072081070767,0.6687767784774272,False,False,False,"L2_H2,L3_OOS,L4_DD"
SMALL665,0.20,W,False,False,-0.022572112981422143,-0.0016489063636710988,-0.021796885926197995,-0.15449527645559602,False,False,False,"L2_H2,L3_OOS,L4_DD"
SMALL665,0.20,M,False,False,-0.03149066238348153,0.0026283312215282795,-0.11928318268042837,-0.19903340177909845,False,False,False,"L2_H2,L3_OOS,L4_DD"
SMALL665,0.20,Q,False,False,-0.05417550050660758,-0.00019663961311100486,-0.13823671029128015,-0.6033172702848182,False,False,False,"L2_H2,L3_OOS,L4_DD"
SMALL665,MEDMULT_1.00,D,False,False,-0.006296294377773792,-0.00043524150743845524,-0.0033959603226745294,1.4612211625775404,False,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,MEDMULT_1.00,W,False,False,-0.014356644214073011,-0.0008023324167176771,-0.01422291232059858,-0.24013208373861294,False,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,MEDMULT_1.00,M,False,False,0.017444249289610747,0.008123032891883541,-0.11302959321105965,-0.5037912891472285,False,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL665,MEDMULT_1.00,Q,False,False,-0.06723170609511087,0.001105445637333169,-0.21343345364982447,-1.321876102255223,False,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
