parent,kind,seed,arm,gross,cadence,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,fail4b,keep4b
U56,REAL,-1,EWall,0.5,W,0.08787581658627475,1.1225615674521916,-0.1540613386852545,1.200418710414303,1.060119520773849,0.09115666594415162,1.131397689473859,-0.1540613386852544,False,CAGR,False
U56,REAL,-1,MA-RS,0.5,W,0.07685481740688616,1.091251187402833,-0.12691709586450628,1.1802212252583062,1.026014636834432,0.08228467467475653,1.1078597586252963,-0.12691709586450572,False,CAGR,False
U56,REAL,-1,EWall,0.5,M,0.08782974761305495,1.1333494603457737,-0.15165159915670923,1.197200733433345,1.081816993081574,0.09167333325333371,1.1531879584359663,-0.15165159915670878,False,CAGR,False
U56,REAL,-1,MA-RS,0.5,M,0.08341814757924526,1.1577272546018436,-0.12420551301004268,1.2179637083483172,1.1142895226857656,0.09001372888513792,1.192412588820213,-0.1242055130100429,False,CAGR,False
U56,REAL,-1,EWall,0.75,W,0.1323141888137609,1.1232617805868643,-0.22456687664384067,1.202146476571811,1.0601222935838515,0.1372558422732344,1.1312617928450484,-0.2245668766438409,False,DD,False
U56,REAL,-1,MA-RS,0.75,W,0.11551466393347187,1.0913835754263106,-0.18623041492877712,1.180711419528564,1.025985714122393,0.12374760726120426,1.1077813550589952,-0.1862304149287769,False,-,True
U56,REAL,-1,EWall,0.75,M,0.13249977399054647,1.1334226281398192,-0.22208494960118297,1.2010033203765262,1.0791636583194628,0.1382129604712321,1.1501277358865563,-0.22208494960118308,False,DD,False
U56,REAL,-1,MA-RS,0.75,M,0.1260094314002118,1.1593950929595145,-0.1820781888734183,1.2207120270382843,1.1151307823169632,0.13601612494262438,1.193048216778216,-0.18207818887341853,False,-,True
U56,REAL,-1,EWall,1.0,W,0.1768935586885565,1.1236875520285141,-0.2909289185181174,1.2036386334333382,1.0598419703984816,0.18348513794422616,1.1308279501643184,-0.2909289185181174,False,DD,False
U56,REAL,-1,MA-RS,1.0,W,0.15420136108489446,1.091447495232596,-0.24285458426962836,1.1811382664162622,1.025900463911291,0.16527401226258043,1.1076321004617942,-0.24285458426962847,False,DD,False
U56,REAL,-1,EWall,1.0,M,0.17755324461156796,1.1332224216975748,-0.28913213888600797,1.2045601528076244,1.0763032038741909,0.18506992342606332,1.1467883621858255,-0.2891321388860081,False,DD,False
U56,REAL,-1,MA-RS,1.0,M,0.16911595836308457,1.1609819736474989,-0.23730396705009593,1.22339163965592,1.115905572105241,0.182588329406294,1.1935727459296295,-0.2373039670500956,False,DD,False
U56,DRAW,0,EWall,0.5,W,0.0842937974281377,1.189803669910017,-0.13411844147098395,1.337669871247007,1.0800384418310218,0.08592853518155108,1.1529285523046637,-0.13411844147098417,False,CAGR,False
