book,panel,cost,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_n,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_n,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,pass4b,pass4a
U56-band0.08-g0.50,U56,10.0,0.056504180346043764,1.1446337355785878,-0.09763784562295275,1.2412267142355118,1.0650075025872898,0.05956278346558941,1.1634503118824011,-0.09763784562295263,2438,0.05280062152691656,1.1217352468845168,-0.05681133760527435,2007,True,True,True,True,False,False,False
U56-band0.08-g0.50,U56,25.0,0.05529156322019246,1.1210988420610828,-0.09776164102242957,1.2179913106451432,1.0411218932878183,0.05829701222413952,1.1397952460312093,-0.09776164102243046,2438,0.051652177895772144,1.098319377387472,-0.05728167365324055,2007,True,True,True,True,False,False,False
U56-band0.08-g0.75,U56,0.0,0.08623649966317126,1.15970566951848,-0.14455865805492962,1.2569459673953558,1.079776373372252,0.09093572863089872,1.178043146552747,-0.1445586580549293,2438,0.0805553396743508,1.1375016147250112,-0.08422896135831126,2007,True,True,True,True,False,False,False
U56-band0.08-g0.75,U56,10.0,0.0850141999633407,1.1443399416369502,-0.14466925708344947,1.241801257334515,1.0641592074771387,0.08965572621005746,1.1625770854970072,-0.14466925708344924,2438,0.07940250115402048,1.122241827448784,-0.08467557790929359,2007,True,True,True,True,False,False,False
U56-band0.08-g0.75,U56,25.0,0.08318321676799179,1.121276463306007,-0.14483514056544977,1.2190674325074755,1.0407202711152406,0.08773841478950173,1.1393628844740933,-0.14483514056544988,2438,0.07767545048386726,1.099337548995361,-0.0853451819611668,2007,True,True,True,True,False,False,False
U56-band0.08-g1.00,U56,0.0,0.11529542395296688,1.159060763829895,-0.1903740093603723,1.2571766952129395,1.0785870533303246,0.12163246454187004,1.176821069551332,-0.19037400936037263,2438,0.10764565650644431,1.1376599186212506,-0.11159862700636691,2007,True,True,True,True,True,True,False
U56-band0.08-g1.00,U56,10.0,0.11364276426240827,1.143892180573586,-0.19050611381992277,1.2422354871381258,1.0631621872837251,0.11989738418987961,1.161541176122481,-0.19050611381992255,2438,0.10609194590800497,1.1226115282697102,-0.11217288637090839,2007,True,True,True,True,True,True,False
U56-band0.08-g1.00,U56,25.0,0.11116816177841748,1.1211247965097528,-0.19070424727775348,1.2198072197017564,1.0400121491498857,0.11729956966866739,1.1386066702144424,-0.19070424727775315,2438,0.10376528794106665,1.1000246306694987,-0.1130337335970798,2007,True,True,True,True,True,True,False
U56-qroll-q0.12-w252-d0.50,U56,0.0,0.14458815083062349,1.2299697876580304,-0.15517532588243743,1.1217519603920671,1.335533664733666,0.16775901433902374,1.4227063727102813,-0.15517532588243743,2438,0.117058960478714,1.0033119151308607,-0.13597767758814971,2007,True,True,True,True,True,True,False
U56-qroll-q0.12-w252-d0.50,U56,10.0,0.13333162601581972,1.1441349282644908,-0.15593611048389866,1.0378243902550104,1.247833861329865,0.15642121534293985,1.3367064239564874,-0.15593611048389833,2438,0.10590284541198192,0.9176474508874465,-0.14317423140355134,2007,True,True,True,True,True,True,False
U56-qroll-q0.12-w252-d0.50,U56,25.0,0.11664719181290018,1.0149760934645942,-0.15707670734776435,0.9115719148099891,1.1158329325881005,0.139613769757021,1.2072285140566548,-0.15707670734776435,2438,0.08937028600661967,0.7888280896456458,-0.15386192812983257,2007,False,True,True,True,True,False,False
U56-qroll-q0.12-w252-d1.00,U56,0.0,0.13732422178081727,1.234071128672088,-0.1428199594812386,1.013851587250167,1.4582432449523905,0.17085162707751578,1.5462332620801453,-0.1189283268455571,2438,0.09788565169420371,0.8818239840960674,-0.1428199594812386,2007,True,True,True,True,True,True,False
U56-qroll-q0.12-w252-d1.00,U56,10.0,0.12565710193079616,1.1395834366685345,-0.1521996261811671,0.9184370928018661,1.364728858655452,0.1595844232493302,1.4547889227260455,-0.12070241736473386,2438,0.0857764262892462,0.7838126794824297,-0.1521996261811671,2007,False,True,True,True,True,False,False
U56-qroll-q0.12-w252-d1.00,U56,25.0,0.10836886084195907,0.9970296245635633,-0.1697592361197524,0.7746943453696676,1.2234291567078823,0.1428758049729033,1.316559577360805,-0.12336015093347896,2438,0.06785006422626916,0.6362621938921451,-0.1697592361197524,2007,False,True,True,True,True,False,False
U56-qroll-q0.12-w504-d0.50,U56,0.0,0.14612345880633715,1.2030103160309369,-0.20748569854818388,1.2272927530121054,1.1826653538249938,0.15760571705343462,1.2717818295840546,-0.20748569854818366,2438,0.13232850081687197,1.1170585977832215,-0.13597767758814938,2007,True,True,True,False,True,False,False
U56-qroll-q0.12-w504-d0.50,U56,10.0,0.1349762434777919,1.1210605158018359,-0.20880288470756692,1.1450214311058469,1.100867886559677,0.14640616635081316,1.19137563310076,-0.2088028847075667,2438,0.12124494884577808,1.0331891739049905,-0.14317423140355168,2007,True,True,True,False,True,False,False
U56-qroll-q0.12-w504-d0.50,U56,25.0,0.11845144154996445,0.9977547758181754,-0.21077677081194324,1.0212453295818555,0.9777809795446775,0.12980273400899267,1.0703500359598526,-0.21077677081194324,2438,0.10481578218196441,0.9070519700922551,-0.1538619281298318,2007,True,True,True,False,True,False,False
U56-qroll-q0.12-w504-d1.00,U56,0.0,0.1406049824154314,1.203845401928762,-0.20748569854818422,1.2325930098696478,1.1785809502702618,0.15111972792395556,1.2732123922345424,-0.20748569854818422,2438,0.12796132629163526,1.1177268642128113,-0.1428199594812387,2007,True,True,True,False,True,False,False
U56-qroll-q0.12-w504-d1.00,U56,10.0,0.12959840439152925,1.1193719578273553,-0.20880288470756692,1.1461146247622733,1.0958567705067195,0.14031744734452767,1.191906899099222,-0.20880288470756703,2438,0.11671291279415552,1.0293495898569813,-0.1499385953781095,2007,True,True,True,False,True,False,False
U56-qroll-q0.12-w504-d1.00,U56,25.0,0.11327740047842516,0.992031684924721,-0.21077677081194335,1.0157766328184892,0.9711333910886788,0.12429395718094471,1.069271759531579,-0.21077677081194313,2438,0.10004016270219718,0.8962183241359535,-0.16051473997620658,2007,True,True,True,False,True,False,False
U56-qroll-q0.12-w1008-d0.50,U56,0.0,0.15295838536126438,1.2426569842994462,-0.15517532588243732,1.1908480938710297,1.2925951628741206,0.17032115636673262,1.3763215844563266,-0.15517532588243743,2438,0.13221312671286545,1.0828654321135893,-0.13938913368962336,2007,True,True,True,True,True,True,False
U56-qroll-q0.12-w1008-d0.50,U56,10.0,0.1418746622223772,1.1623350687614609,-0.15593611048389855,1.1118074153749664,1.2110276570219813,0.1591622093084153,1.2961135950512594,-0.15593611048389888,2438,0.12122109035427053,1.0024383672920216,-0.14791148023407985,2007,True,True,True,True,True,True,False
U56-qroll-q0.12-w1008-d0.50,U56,25.0,0.12544184313467222,1.041493131847571,-0.16054559625281783,0.992915062724354,1.0882921567016337,0.14261655033909815,1.1753946432731082,-0.15707670734776458,2438,0.10492578392772067,0.8815013441435642,-0.16054559625281783,2007,True,True,True,True,True,True,False
U56-qroll-q0.12-w1008-d1.00,U56,0.0,0.15446672855810184,1.2933923503232896,-0.13938913368962336,1.183759768085897,1.4013931804315327,0.1766027645277679,1.4839235803647886,-0.1266835239681915,2438,0.12813646708009707,1.0722964547520168,-0.13938913368962336,2007,True,True,True,True,True,True,False
U56-qroll-q0.12-w1008-d1.00,U56,10.0,0.14390979643943735,1.2143550304308504,-0.14791148023407985,1.1072781601856714,1.3198483159196834,0.1658939156817678,1.4036966692504877,-0.13030434040547378,2438,0.11776148963803212,0.9946283512673375,-0.14791148023407985,2007,True,True,True,True,True,True,False
U56-qroll-q0.12-w1008-d1.00,U56,25.0,0.12824728693513165,1.0952956855316232,-0.16054559625281783,0.9921642168908764,1.1969078416295518,0.15000483528038489,1.2827060736929161,-0.13731135132981342,2438,0.10237032130632717,0.8777722427249417,-0.16054559625281783,2007,True,True,True,True,True,True,False
U56-qroll-q0.17-w252-d0.50,U56,0.0,0.13860831976831256,1.2065097803703597,-0.15517532588243732,1.0835871299766902,1.3275274436356275,0.16301710468470554,1.4181885375473293,-0.15517532588243743,2438,0.10964585569427365,0.9598363135984435,-0.13597767758815016,2007,True,True,True,True,True,True,False
U56-qroll-q0.17-w252-d0.50,U56,10.0,0.12769535316691205,1.121033891598108,-0.15593611048389855,1.001201811141473,1.2390212796772013,0.1519040331329946,1.331415069007009,-0.15593611048389844,2438,0.09897125920846928,0.8758693528503874,-0.143174231403552,2007,True,True,True,True,True,True,False
U56-qroll-q0.17-w252-d0.50,U56,25.0,0.11151518026441165,0.9924623788773167,-0.15707670734776458,0.8773481834846864,1.1058189654232327,0.13542657470436015,1.2007826759245603,-0.15707670734776413,2438,0.08314520580352824,0.7496855774509056,-0.15386192812983202,2007,False,True,True,True,True,False,False
U56-qroll-q0.17-w252-d1.00,U56,0.0,0.12527648030368765,1.1682351178002652,-0.17151408753714492,0.9207265804319322,1.4250370956013712,0.16115052343307634,1.5198943820711872,-0.1161384164611502,2438,0.0831861419229305,0.777773158974072,-0.17151408753714492,2007,False,True,True,True,True,False,False
U56-qroll-q0.17-w252-d1.00,U56,10.0,0.114350560570329,1.0758574818377578,-0.18075746847619834,0.8281609025592577,1.3329172811326062,0.15055615519574062,1.4297370540124994,-0.1179105512543992,2438,0.07189898327640143,0.6828807348741739,-0.18075746847619834,2007,False,True,True,True,True,False,False
U56-qroll-q0.17-w252-d1.00,U56,25.0,0.09814921463076631,0.9365722564286865,-0.19444521523089242,0.6888665755427525,1.1937210723861869,0.13483519131763133,1.2934430195975148,-0.12291587597722597,2438,0.05517658954989102,0.5402020988327725,-0.19444521523089242,2007,False,True,True,True,True,False,False
U56-qroll-q0.17-w504-d0.50,U56,0.0,0.1428931290593598,1.1995342157643194,-0.21425381612840622,1.2175633643667292,1.1844033860303198,0.1547302963251076,1.276092368849013,-0.21425381612840633,2438,0.12867705767727022,1.1043740558911428,-0.15101115078671778,2007,True,True,True,False,True,False,False
U56-qroll-q0.17-w504-d0.50,U56,10.0,0.1320098701367689,1.117759604394881,-0.21522716870155578,1.136399600828239,1.1019620627454585,0.14372857614546675,1.1950485638334432,-0.21522716870155578,2438,0.11793598885293277,1.021692946278221,-0.15817885776997476,2007,True,True,True,False,True,False,False
U56-qroll-q0.17-w504-d0.50,U56,25.0,0.11587248455540511,0.9947346290720512,-0.2166860394212432,1.0142712405526173,0.9779542599039345,0.1274156929631296,1.0731095192610502,-0.21668603942124287,2438,0.10200925672633576,0.8973225961793435,-0.16882226699338976,2007,True,True,True,False,True,False,False
U56-qroll-q0.17-w504-d1.00,U56,0.0,0.13397169126516828,1.1818024359620656,-0.2210219337086281,1.2007438157092194,1.1648948580802807,0.14515910619180916,1.2644516609247685,-0.22102193370862788,2438,0.12052871340075422,1.0801692330636226,-0.17267162664173086,2007,True,True,True,False,True,False,False
U56-qroll-q0.17-w504-d1.00,U56,10.0,0.12336991082792781,1.0976912723255652,-0.22263041879737,1.1169884747179186,1.0804111364620625,0.1345726075402971,1.181436095286464,-0.22263041879736978,2438,0.1099101445619366,0.9946822399864365,-0.1816036425861829,2007,True,True,True,False,True,False,False
U56-qroll-q0.17-w504-d1.00,U56,25.0,0.10764290890320671,0.9708778049178198,-0.22503998615283027,0.9906472169784991,0.9530952553145224,0.11886590816292175,1.0562709678214097,-0.22503998615283027,2438,0.09416111278817874,0.865794116119335,-0.19551864992071422,2007,True,True,True,False,True,False,False
U56-qroll-q0.17-w1008-d0.50,U56,0.0,0.15140875418461808,1.249994496169369,-0.15517532588243743,1.2124693205377646,1.2862702281874283,0.1667928733284516,1.37246057737741,-0.15517532588243754,2438,0.13299351736707954,1.1038085450791386,-0.13938913368962336,2007,True,True,True,True,True,True,False
U56-qroll-q0.17-w1008-d0.50,U56,10.0,0.14051046136810763,1.1696111461081142,-0.15593611048389844,1.1320958048229646,1.2058647869291963,0.15599769651672202,1.2933308155679046,-0.15593611048389855,2438,0.12197620669731224,1.0219680490358911,-0.14791148023407985,2007,True,True,True,True,True,True,False
U56-qroll-q0.17-w1008-d0.50,U56,25.0,0.12434966212277665,1.0486713778719183,-0.16054559625281783,1.0111843849108608,1.0848810335785868,0.1399859955306686,1.1742387235913283,-0.15707670734776413,2438,0.10564367088171989,0.898892528999977,-0.16054559625281783,2007,True,True,True,True,True,True,False
U56-qroll-q0.17-w1008-d1.00,U56,0.0,0.1512433680587113,1.2970485692685216,-0.13938913368962336,1.2160339810017988,1.3771830807830792,0.16945518947034377,1.4643073383364362,-0.12334430456802836,2438,0.12950166912101913,1.1037625446173553,-0.13938913368962336,2007,True,True,True,True,True,True,False
U56-qroll-q0.17-w1008-d1.00,U56,10.0,0.14129588181446406,1.2206474011037542,-0.14791148023407985,1.138374805924687,1.3020481383954101,0.15984104368674834,1.3900627080532992,-0.1271978071416986,2438,0.11916659962048404,1.0248421941355597,-0.14791148023407985,2007,True,True,True,True,True,True,False
U56-qroll-q0.17-w1008-d1.00,U56,25.0,0.12652827154781265,1.105531360697792,-0.16054559625281783,1.0214204887942415,1.1887827214289557,0.14556085266933905,1.2781075122974808,-0.13295305349295694,2438,0.10383332817938373,0.9060353682954475,-0.16054559625281783,2007,True,True,True,True,True,True,False
B136-band0.03-g0.50,B136,0.0,0.05450780701140867,1.1273564559746214,-0.08221488824818746,1.2596400538543426,0.9970482748723284,0.05397318053085787,1.1367444887555664,-0.08221488824818723,2436,0.05515707524871316,1.1166261917905982,-0.05251676740363154,2007,True,True,True,True,False,False,False
B136-band0.03-g0.50,B136,10.0,0.053080901431818095,1.0992062993916163,-0.08242086768618762,1.2336788658639646,0.9667441252221857,0.05248467634530685,1.106827770282897,-0.08242086768618784,2436,0.05380502453059455,1.0905312098212423,-0.05300949004550337,2007,True,True,True,True,False,False,False
B136-band0.03-g0.50,B136,25.0,0.05094405803882185,1.0569418728616689,-0.0827298037133779,1.1946992923855995,0.9212480308710482,0.050255750687300704,1.0619085629501726,-0.08272980371337824,2436,0.05178009843735487,1.051354872069941,-0.05375712671336064,2007,True,True,True,True,False,False,False
B136-band0.03-g0.75,B136,0.0,0.0819517642114449,1.1271042122231456,-0.12211590879264533,1.2604974666988875,0.9958304623036928,0.08111872133378806,1.1355167832575352,-0.12211590879264556,2436,0.08296373397117662,1.1174838987442446,-0.07827144696128063,2007,True,True,True,True,False,False,False
B136-band0.03-g0.75,B136,10.0,0.07977883927766838,1.0992531359665725,-0.12240985403190008,1.2348466062129893,0.965815797479691,0.07884939392053303,1.105887869727878,-0.12240985403190019,2436,0.08090803114345646,1.0917033790366668,-0.07898281858216061,2007,True,True,True,True,False,False,False
B136-band0.03-g0.75,B136,25.0,0.0765273939239357,1.0574381787289329,-0.1228507012447817,1.1963334426969228,0.9207547157198085,0.07545408045393409,1.0614011988341219,-0.12285070124478226,2436,0.07783156935316082,1.0529996065393061,-0.08006206479099265,2007,True,True,True,True,False,False,False
B136-band0.03-g1.00,B136,0.0,0.10948271728218284,1.1268360949949914,-0.1612048083450095,1.2613526952994585,0.994590747850834,0.10832759969189776,1.1342598241552333,-0.1612048083450096,2436,0.11088636091961601,1.118342492889862,-0.1036842629644964,2007,True,True,True,True,True,True,False
B136-band0.03-g1.00,B136,10.0,0.10652976854836904,1.0991593874420875,-0.16157983013208965,1.2358770851587098,0.9647512348188002,0.1052418687479828,1.1048029424254944,-0.16157983013208965,2436,0.1080949757144436,1.0927413254606886,-0.10460228853347808,2007,True,True,True,True,False,False,False
B136-band0.03-g1.00,B136,25.0,0.10211464534945414,1.0576063841290448,-0.16214224262180887,1.1976272269323485,0.9199532683336156,0.10062891909668603,1.0605747214285195,-0.16214224262180887,2436,0.10392064304533144,1.0543069897480695,-0.10599475070587139,2007,True,True,True,True,False,False,False
B136-band0.08-g0.50,B136,0.0,0.057540085200473046,1.134964264735743,-0.09990667742569082,1.2906973552742036,0.9846666139021034,0.055992798350673834,1.1179238167722538,-0.0999066774256906,2436,0.05942115368077272,1.1550539835045497,-0.05888986073879687,2007,True,True,True,True,False,False,False
B136-band0.08-g0.50,B136,10.0,0.05665790967283835,1.1183379146130439,-0.10002560981833675,1.2754907990160642,0.9666703829443667,0.055055609354287105,1.100033501777662,-0.10002560981833664,2436,0.05860597423085845,1.1399257095723134,-0.05922239540943264,2007,True,True,True,True,False,False,True
B136-band0.08-g0.50,B136,25.0,0.055335977684511706,1.093385169125685,-0.10020399273941039,1.2526683482994059,0.9396632370627113,0.05365133021765822,1.0731830244683846,-0.10020399273941016,2436,0.057384340785740395,1.1172223350802652,-0.05972101848231548,2007,True,True,True,True,False,False,True
B136-band0.08-g0.75,B136,0.0,0.08655185858718606,1.1344969272411694,-0.14798142027852124,1.2914853751350417,0.9832581294190299,0.08416041728997703,1.1164012205853822,-0.14798142027852135,2436,0.08946156291808505,1.1558457232002675,-0.08769655801163823,2007,True,True,True,True,False,False,False
B136-band0.08-g0.75,B136,10.0,0.08521853229086407,1.1181983980820915,-0.14814209116223476,1.2766247220372333,0.9655748494870177,0.08274060388744209,1.098820124916934,-0.14814209116223453,2436,0.08823374248092808,1.1410698988215464,-0.08817180602880914,2007,True,True,True,True,False,False,False
B136-band0.08-g0.75,B136,25.0,0.08322150037511089,1.0937380015321665,-0.14838306670372925,1.2543216800491501,0.9390378539878685,0.08061424398360928,1.0724342190418268,-0.14838306670372925,2436,0.08639451548552257,1.1188957120409886,-0.08888430476556664,2007,True,True,True,True,False,False,False
B136-band0.08-g1.00,B136,0.0,0.11568009708496452,1.1339923605563638,-0.1947965620767096,1.292268974846118,0.981804118179676,0.11239412843433483,1.1148157479311145,-0.19479656207670992,2436,0.11968149100022618,1.1566366865412308,-0.11606297113284192,2007,True,True,True,True,True,True,False
B136-band0.08-g1.00,B136,10.0,0.11387620624901929,1.1178966670528614,-0.19499148724221504,1.277610342848422,0.9643270851979415,0.11047139028283737,1.0974353329692366,-0.19499148724221482,2436,0.11802283624233345,1.1420690350363973,-0.1166745694349468,2007,True,True,True,True,True,True,False
B136-band0.08-g1.00,B136,25.0,0.11117563838322253,1.0937408846501269,-0.19528382638092212,1.2556106153370508,0.9380999355905265,0.10759328441908655,1.0713509241482713,-0.195283826380922,2436,0.11553929709057265,1.1202073719874712,-0.11759133420554835,2007,True,True,True,True,True,True,False
B136-qroll-q0.12-w252-d0.50,B136,0.0,0.14298853312779447,1.1795321428708294,-0.17067696647738617,1.19651388560855,1.1620485780673313,0.15108408691057296,1.2892092840713159,-0.17067696647738606,2436,0.13323899302309838,1.0606367257770015,-0.12443108462701513,2007,True,True,True,True,True,True,False
B136-qroll-q0.12-w252-d0.50,B136,10.0,0.1315081518585539,1.0949929469530326,-0.17314358462261392,1.1168260798640948,1.072502179661631,0.139597498158327,1.2014651056968788,-0.1731435846226136,2436,0.12176679796879952,0.9794770559803178,-0.12722366609801783,2007,True,True,True,True,True,True,False
B136-qroll-q0.12-w252-d0.50,B136,25.0,0.11449646474210096,0.9677938458182029,-0.1829257527979089,0.9969320844606634,0.9377610147299729,0.1225754801463772,1.069395929443894,-0.18292575279790857,2436,0.10476861882133592,0.8574096483643148,-0.1430651549932429,2007,True,True,True,True,True,True,False
B136-qroll-q0.12-w252-d1.00,B136,0.0,0.12990992587503003,1.1466407353357386,-0.17185168589750277,1.0729659915051777,1.2279094715999577,0.14756266962549724,1.3647497463228966,-0.1251636107587687,2436,0.10884829261583984,0.9205718420761768,-0.17185168589750277,2007,True,True,True,True,True,True,False
B136-qroll-q0.12-w252-d1.00,B136,10.0,0.11792243917952838,1.051625126879855,-0.1907688114750663,0.9800331672750829,1.1305732867367382,0.13612008790553287,1.269733905881746,-0.12692583052734463,2436,0.09622615394498402,0.8252558263171718,-0.1907688114750663,2007,True,True,True,True,True,True,False
B136-qroll-q0.12-w252-d1.00,B136,25.0,0.10016687686330816,0.9082604774903004,-0.21917553558006486,0.8399745242759147,0.9835062460029463,0.11915844724448821,1.1260822409904219,-0.14366774040010655,2436,0.07754826879569587,0.6817136076422893,-0.21917553558006486,2007,False,True,True,True,True,False,False
B136-qroll-q0.12-w504-d0.50,B136,0.0,0.14269729141419107,1.1250231083464752,-0.23675887585047417,1.223522609145601,1.0290512934656384,0.14397793455110763,1.1521475966750685,-0.23675887585047428,2436,0.1411448343098436,1.0935320766928727,-0.13563227658286092,2007,True,True,True,False,True,False,False
B136-qroll-q0.12-w504-d0.50,B136,10.0,0.1314834047641409,1.0463908267412838,-0.23780046271493216,1.1468755296592303,0.9484742157961905,0.13285529749614922,1.0728840376829005,-0.23780046271493216,2436,0.12982049920746452,1.0156288791445582,-0.13933095845640542,2007,True,True,True,False,True,False,False
B136-qroll-q0.12-w504-d0.50,B136,25.0,0.11486184292643586,0.9281629530801966,-0.2393614671632599,1.0316052870968277,0.8273467573391934,0.11636741855883503,0.9536978584374823,-0.2393614671632598,2436,0.11303717531733315,0.8985080890890639,-0.14485302132727773,2007,True,True,True,False,True,False,False
B136-qroll-q0.12-w504-d1.00,B136,0.0,0.12971812679769545,1.0714509465588236,-0.24544286976766572,1.1489337342585546,0.9945258342859201,0.13398336813228418,1.1270459358410727,-0.24544286976766572,2436,0.12456272946047453,1.0079692535636602,-0.16621299481206298,2007,True,True,True,False,True,False,False
B136-qroll-q0.12-w504-d1.00,B136,10.0,0.11847417355292311,0.9883773660569651,-0.24701713583136886,1.0654151038153516,0.9118920913450325,0.12320163521846172,1.0457953865172236,-0.24701713583136908,2436,0.1127629318360015,0.9227688767319515,-0.18240679589927322,2007,True,True,True,False,True,False,False
B136-qroll-q0.12-w504-d1.00,B136,25.0,0.10180730770750746,0.8633079493192056,-0.24937537886622152,0.9396522591607159,0.7875067567530966,0.1072114058114535,0.9234271750168648,-0.2493753788662214,2436,0.09528349720639695,0.7945521977956445,-0.20613688485540638,2007,False,False,True,False,True,False,False
B136-qroll-q0.12-w1008-d0.50,B136,0.0,0.15425048802779484,1.188953857070689,-0.17067696647738628,1.2577999774607347,1.1181550573380485,0.15427063286650533,1.237782781151107,-0.17067696647738617,2436,0.15422603766450327,1.1375083772836736,-0.14488492778467155,2007,True,True,True,True,True,True,False
B136-qroll-q0.12-w1008-d0.50,B136,10.0,0.1430065891165806,1.1121424544849141,-0.17314358462261414,1.1860008557995527,1.036176090924312,0.14297733640099985,1.15720547245826,-0.1731435846226136,2436,0.14304209566060422,1.064715867342949,-0.1506587084485579,2007,True,True,True,True,True,True,False
B136-qroll-q0.12-w1008-d0.50,B136,25.0,0.12633918887036866,0.996618548548735,-0.1771510500819874,1.0780062523781173,0.9128837813679568,0.12623813523216176,1.0359913798672304,-0.1771510500819874,2436,0.12646185509418406,0.9552595577233632,-0.1592519048958565,2007,True,True,True,True,True,True,False
B136-qroll-q0.12-w1008-d1.00,B136,0.0,0.15296685550617295,1.2156709443698193,-0.14488492778467155,1.2547759982088624,1.175032678176339,0.15466773964328473,1.2990999918826274,-0.14290573570711418,2436,0.1509057699089349,1.1316548825960253,-0.14488492778467155,2007,True,True,True,True,True,True,False
B136-qroll-q0.12-w1008-d1.00,B136,10.0,0.1422575687136023,1.1400635558598802,-0.1506587084485579,1.1854228310077284,1.0926801915514728,0.14386175283008007,1.2181340389777582,-0.14507037538673662,2436,0.14031350942489995,1.0614891124167474,-0.1506587084485579,2007,True,True,True,True,True,True,False
B136-qroll-q0.12-w1008-d1.00,B136,25.0,0.12637199687386103,1.0262112191095527,-0.1592519048958565,1.0810437436369533,0.9686045989496185,0.12783396592323126,1.0960998518438363,-0.14831069195821178,2436,0.12460007498298986,0.9559223670223876,-0.1592519048958565,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w252-d0.50,B136,0.0,0.13926377151512637,1.1731421259575252,-0.17067696647738628,1.2097196377774395,1.1353721335420022,0.1450254013090806,1.2676479999512116,-0.17067696647738617,2436,0.13230951833758797,1.071493316053169,-0.13725056314424733,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w252-d0.50,B136,10.0,0.12803710678613967,1.0884798948815346,-0.17314358462261392,1.1304742165375743,1.045086403669444,0.13376039554329933,1.1791874217322367,-0.1731435846226138,2436,0.12112925532608343,0.9908354943042968,-0.1485334683373951,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w252-d0.50,B136,25.0,0.11139749847517355,0.9611124517310733,-0.17683275253614994,1.011254235311935,0.9092601701241902,0.1170638018897514,1.0460641545893468,-0.1768327525361506,2436,0.10455861265866506,0.8695313532011603,-0.16553449660220187,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w252-d1.00,B136,0.0,0.12235967771678014,1.1171305730956338,-0.21153065792332693,1.0836601714037708,1.1557255874834325,0.13532777419435327,1.3031138182425046,-0.12516361075876903,2436,0.10681846726308519,0.9269382855790835,-0.21153065792332693,2007,True,True,True,True,True,True,False
