panel,gross,cost,mech,chooser,pick,oos_best,hit,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,L_H1,L_H2,L_OOS,L_DD,L_CAGR,L_OOS_S,L_OOS_DD,L_OOS_CAGR,pass4b,pass4b_oos,pass4a
U56,0.5,0.0,CAND20,C_ISSHARPE,M,M,True,0.11920133952873102,1.3416055202371977,-0.13358953053597755,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09650748519217367,1.3007859478672301,-0.12029819641900052,0.10452974014880101,1.2489923104574885,-0.133589530535978,1.2420657787130072,1.2626103494299314,True,True,True,True,False,True,True,True,False,True,False
U56,0.5,0.0,CAND20,C_ISLEGS,M,M,True,0.11920133952873102,1.3416055202371977,-0.13358953053597755,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09650748519217367,1.3007859478672301,-0.12029819641900052,0.10452974014880101,1.2489923104574885,-0.133589530535978,1.2420657787130072,1.2626103494299314,True,True,True,True,False,True,True,True,False,True,False
U56,0.5,0.0,R3_55,C_ISSHARPE,M,M,True,0.11482185973749925,1.2990971164055836,-0.1305859521554552,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09650748519217367,1.3007859478672301,-0.12029819641900052,0.10220673479223552,1.2248187598705913,-0.1305859521554551,1.2272391986442197,1.2301883975007515,True,True,True,True,False,True,True,True,False,True,False
U56,0.5,0.0,R3_55,C_ISLEGS,M,M,True,0.11482185973749925,1.2990971164055836,-0.1305859521554552,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09650748519217367,1.3007859478672301,-0.12029819641900052,0.10220673479223552,1.2248187598705913,-0.1305859521554551,1.2272391986442197,1.2301883975007515,True,True,True,True,False,True,True,True,False,True,False
U56,0.5,0.0,R3_84,C_ISSHARPE,M,M,True,0.1149182186925004,1.30253086430752,-0.1343654310602559,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09650748519217367,1.3007859478672301,-0.12029819641900052,0.10324600224094693,1.2334564676429902,-0.13436543106025634,1.242072744030636,1.2324955612354054,True,True,True,True,False,True,True,True,False,True,False
U56,0.5,0.0,R3_84,C_ISLEGS,M,M,True,0.1149182186925004,1.30253086430752,-0.1343654310602559,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09650748519217367,1.3007859478672301,-0.12029819641900052,0.10324600224094693,1.2334564676429902,-0.13436543106025634,1.242072744030636,1.2324955612354054,True,True,True,True,False,True,True,True,False,True,False
U56,0.5,0.0,NOR3,C_ISSHARPE,M,M,True,0.10734227450411526,1.2114942674833291,-0.13863904768390978,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09650748519217367,1.3007859478672301,-0.12029819641900052,0.09696223753141586,1.161429704237839,-0.13863904768391022,1.2036181955896077,1.133786709824959,True,True,True,True,False,True,True,True,False,True,False
U56,0.5,0.0,NOR3,C_ISLEGS,M,M,True,0.10734227450411526,1.2114942674833291,-0.13863904768390978,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09650748519217367,1.3007859478672301,-0.12029819641900052,0.09696223753141586,1.161429704237839,-0.13863904768391022,1.2036181955896077,1.133786709824959,True,True,True,True,False,True,True,True,False,True,False
U56,0.5,0.0,MOMONLY,C_ISSHARPE,M,M,True,0.10396589974451942,1.181089752890996,-0.13527382954357547,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09650748519217367,1.3007859478672301,-0.12029819641900052,0.09747783562646184,1.174930386023389,-0.13527382954357536,1.251088402277605,1.1200782463262722,True,True,True,True,False,True,True,False,False,False,False
U56,0.5,0.0,MOMONLY,C_ISLEGS,M,M,True,0.10396589974451942,1.181089752890996,-0.13527382954357547,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09650748519217367,1.3007859478672301,-0.12029819641900052,0.09747783562646184,1.174930386023389,-0.13527382954357536,1.251088402277605,1.1200782463262722,True,True,True,True,False,True,True,False,False,False,False
U56,0.5,0.0,BAND03,C_ISSHARPE,W,D,False,0.06397595159664471,1.3015933064366827,-0.08099978166188837,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09650748519217367,1.3007859478672301,-0.12029819641900052,0.05849197082432722,1.2260770402538228,-0.08099978166188859,1.2570442178664452,1.2017650311983528,True,True,True,True,False,True,True,False,False,False,False
U56,0.5,0.0,BAND03,C_ISLEGS,W,D,False,0.06397595159664471,1.3015933064366827,-0.08099978166188837,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09650748519217367,1.3007859478672301,-0.12029819641900052,0.05849197082432722,1.2260770402538228,-0.08099978166188859,1.2570442178664452,1.2017650311983528,True,True,True,True,False,True,True,False,False,False,False
U56,0.5,10.0,CAND20,C_ISSHARPE,M,M,True,0.11558033626690656,1.3046444744253443,-0.1340205804940322,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,0.10097466011116008,1.2100931841601033,-0.13402058049403243,1.200863268278187,1.2254060696382123,True,True,True,True,False,True,True,True,False,True,False
U56,0.5,10.0,CAND20,C_ISLEGS,M,M,True,0.11558033626690656,1.3046444744253443,-0.1340205804940322,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,0.10097466011116008,1.2100931841601033,-0.13402058049403243,1.200863268278187,1.2254060696382123,True,True,True,True,False,True,True,True,False,True,False
U56,0.5,10.0,R3_55,C_ISSHARPE,Q,M,False,0.10142993117387644,1.0372696033286668,-0.19437978310287263,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,0.09590316394389409,1.0587501418368688,-0.19437978310287252,1.2100093894102606,0.9539648052791624,True,True,True,True,False,True,True,False,False,False,False
U56,0.5,10.0,R3_55,C_ISLEGS,Q,M,False,0.10142993117387644,1.0372696033286668,-0.19437978310287263,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,0.09590316394389409,1.0587501418368688,-0.19437978310287252,1.2100093894102606,0.9539648052791624,True,True,True,True,False,True,True,False,False,False,False
U56,0.5,10.0,R3_84,C_ISSHARPE,M,M,True,0.11147554660115278,1.2670611314719782,-0.13478109004674865,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,0.09985608376355892,1.1963061569908056,-0.13478109004674854,1.202992032285969,1.196791442776029,True,True,True,True,False,True,True,True,False,True,False
U56,0.5,10.0,R3_84,C_ISLEGS,M,M,True,0.11147554660115278,1.2670611314719782,-0.13478109004674865,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,0.09985608376355892,1.1963061569908056,-0.13478109004674854,1.202992032285969,1.196791442776029,True,True,True,True,False,True,True,True,False,True,False
