panel,cost,arm,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v2_Sharpe,v1_Sharpe,spy_Sharpe,spy_OOS,pass4a_v2,pass4a_v1,pass4b,failing4b
broad,10.0,CHOOSER,0.10444984751205011,1.0622332725591894,-0.16683416478370616,1.2223809151980998,0.9135652352437514,0.10077298542948299,1.0219268098703342,-0.16683416478370627,1.1057901818007876,0.6349911081998837,0.8890499106949826,0.8820239235972316,False,True,False,CAGR
broad,10.0,ABSTAIN@0.013,0.09618738799448234,1.0337631885776806,-0.1535431724650662,1.1931860051083523,0.8852137742381276,0.09240712133928963,0.9912519848194044,-0.153543172465066,1.1057901818007876,0.6349911081998837,0.8890499106949826,0.8820239235972316,False,True,False,CAGR
broad,10.0,INCUMBENT,0.08152805544919017,0.9572584359371784,-0.14568230904131285,1.134490088019581,0.7924625499969146,0.07657283845300555,0.8988092998171079,-0.1456823090413133,1.1057901818007876,0.6349911081998837,0.8890499106949826,0.8820239235972316,False,True,False,H2|CAGR
broad,10.0,LADDER-MEAN,0.08952916323425253,1.004578661620775,-0.15302078055718227,1.1633803517510277,0.8570120062469985,0.08599164190235076,0.9626349536739109,-0.1530207805571827,1.1057901818007876,0.6349911081998837,0.8890499106949826,0.8820239235972316,False,True,False,CAGR
broad,10.0,ORACLE,0.0946173363208469,1.0666792695711755,-0.14020193415925875,1.196057179995518,0.9441174246103747,0.0933060546201101,1.053525560795501,-0.14020193415925863,1.1057901818007876,0.6349911081998837,0.8890499106949826,0.8820239235972316,False,True,False,CAGR
broad,25.0,CHOOSER,0.09277734245638225,0.9434106862105507,-0.16837253599641477,1.0813916760135955,0.8145946726548873,0.09059885075986118,0.9200759757740576,-0.16837253599641477,1.0639810341503695,0.21947520601685164,0.8890499106949826,0.8820239235972316,False,True,False,H2|CAGR
broad,25.0,ABSTAIN@0.013,0.07969337016579314,0.8703964943434578,-0.15459623125459165,1.0301044177761893,0.7214818213696873,0.07547731578410777,0.8239140093963015,-0.15459623125459154,1.0639810341503695,0.21947520601685164,0.8890499106949826,0.8820239235972316,False,True,False,H2|OOS|CAGR
broad,25.0,INCUMBENT,0.06475163096097347,0.7744364967703744,-0.14675756237503468,0.9497126356249628,0.6113592289137166,0.05938822052738835,0.7117121170067957,-0.1467575623750349,1.0639810341503695,0.21947520601685164,0.8890499106949826,0.8820239235972316,False,True,False,H1|H2|OOS|CAGR
broad,25.0,LADDER-MEAN,0.07350135613063191,0.8383033265575607,-0.1541188364736209,0.9971680501298894,0.6905724056235012,0.06951697261896195,0.7921635962711013,-0.154118836473621,1.0639810341503695,0.21947520601685164,0.8890499106949826,0.8820239235972316,False,True,False,H2|OOS|CAGR
broad,25.0,ORACLE,0.08233586409828564,0.9215384178684811,-0.15049655249195426,1.0567297377644145,0.7954383194704395,0.08060981905920506,0.8999332115206511,-0.15049655249195426,1.0639810341503695,0.21947520601685164,0.8890499106949826,0.8820239235972316,False,True,False,H2|CAGR
small,10.0,CHOOSER,0.05538438346386565,0.5927586115246515,-0.26042002663917696,0.7646312998701453,0.4522358092998749,0.0472862988898628,0.5015313802664917,-0.2604200266391782,0.5710244752159079,0.602741497721984,0.8615356358869185,0.8820109845896832,False,False,False,H1|H2|OOS|DD|CAGR
small,10.0,ABSTAIN@0.013,0.051638893726948965,0.5800922135469865,-0.2538419410244692,0.7482660114531313,0.44313410842378687,0.04403780807877111,0.4897994887714918,-0.2538419410244661,0.5710244752159079,0.602741497721984,0.8615356358869185,0.8820109845896832,False,False,False,H1|H2|OOS|DD|CAGR
small,10.0,INCUMBENT,0.04919145883853471,0.5479462478355096,-0.25544347065639517,0.6869259008335783,0.43551844255745953,0.04386833150317271,0.4815216894412359,-0.25544347065639406,0.5710244752159079,0.602741497721984,0.8615356358869185,0.8820109845896832,False,False,False,H1|H2|OOS|DD|CAGR
small,10.0,LADDER-MEAN,0.04922787544163465,0.5407496910314665,-0.25104545521183097,0.6416080732197014,0.4583516880416208,0.0470199279664254,0.5069233658486835,-0.2510454552118305,0.5710244752159079,0.602741497721984,0.8615356358869185,0.8820109845896832,False,False,False,H1|H2|OOS|DD|CAGR
small,10.0,ORACLE,0.05203428122436349,0.5745805616440965,-0.23964049088314499,0.6725317628233474,0.4944357707641497,0.05143006088111535,0.5547723333544029,-0.23964049088314332,0.5710244752159079,0.602741497721984,0.8615356358869185,0.8820109845896832,False,False,False,H1|H2|OOS|DD|CAGR
small,25.0,CHOOSER,0.03549963216779184,0.4008231968211922,-0.28165230392215435,0.5614170602254426,0.26837649694412813,0.026827654923179622,0.30913215166169755,-0.28165230392215523,0.5106440984380529,0.2645022248141613,0.8615356358869185,0.8820109845896832,False,True,False,H1|H2|OOS|DD|CAGR
small,25.0,ABSTAIN@0.013,0.03355829891791928,0.392748024379869,-0.27877088365450076,0.5563736011604402,0.2583047783278607,0.025213502470901705,0.3008891450153193,-0.27877088365450153,0.5106440984380529,0.2645022248141613,0.8615356358869185,0.8820109845896832,False,True,False,H1|H2|OOS|DD|CAGR
small,25.0,INCUMBENT,0.029625561572054204,0.3517173412686898,-0.27680086620386957,0.47939781725375963,0.24726058425863381,0.023714758407470837,0.28528572524778895,-0.27680086620386957,0.5106440984380529,0.2645022248141613,0.8615356358869185,0.8820109845896832,False,True,False,H1|H2|OOS|DD|CAGR
small,25.0,LADDER-MEAN,0.030045788659813333,0.35166675130579717,-0.2718261381614582,0.4469097944911668,0.2728476795263341,0.027041873785706327,0.31531893063942845,-0.27182613816146006,0.5106440984380529,0.2645022248141613,0.8615356358869185,0.8820109845896832,False,True,False,H1|H2|OOS|DD|CAGR
small,25.0,ORACLE,0.03573778159455143,0.4081167051246207,-0.2673889995660421,0.5143824100310983,0.32186162901925885,0.03347763186701713,0.37612019185855944,-0.2673889995660438,0.5106440984380529,0.2645022248141613,0.8615356358869185,0.8820109845896832,False,True,False,H1|H2|OOS|DD|CAGR
