panel,riskon,state,q,off_rate,gA,gC,kA,C_CAGR,C_Sharpe,C_MaxDD,A_CAGR,A_Sharpe,A_MaxDD,B_CAGR,B_Sharpe,B_MaxDD,C_H1,C_H2,A_H1,A_H2,C_oSharpe,A_oSharpe,pt_cagr,pt_sharpe,pt_dd,pt_all3
U56,EWall,XVOL,0.35,0.28468468468468466,0.7499999999999998,0.5502049180327867,0.7336065573770492,0.09416626477239132,1.1399359371681945,-0.12568104798771695,0.09693146460897406,1.122256959670356,-0.16909619702165457,0.0,0.0,0.0,1.0944612297311505,1.2590238339021194,1.1922541082358928,1.0666462449313696,1.4007326070073658,1.1336886462233264,False,True,False,False
U56,EWall,XVOL,0.5,0.3984234234234234,0.7499999999999998,0.46260245901639335,0.6168032786885247,0.06924988731270787,0.9622341438824557,-0.12568104798771695,0.08137572409275129,1.1219635837290285,-0.14360956746029696,0.0,0.0,0.0,1.0467708363613195,0.9091195459950798,1.1916053264146274,1.0666001047798064,1.1192663024691816,1.1336863514046618,False,False,False,False
U56,EWall,DD,0.1,0.09256756756756757,0.7499999999999998,0.6816086065573768,0.908811475409836,0.11812669514258167,1.2028269152735716,-0.1493510212598007,0.12032395350543967,1.1226405463455467,-0.2063380471860048,0.0,0.0,0.0,1.1851975739980263,1.2407939864201134,1.1931792698459933,1.0666567295151215,1.3435684124154676,1.1336298776880938,False,True,False,False
U56,EWall,DD,0.2,0.14391891891891892,0.7499999999999998,0.6462602459016392,0.8616803278688525,0.10180875396278033,1.0994632512877713,-0.12568104798771695,0.11402527661617645,1.1225444373008613,-0.1964352179976655,0.0,0.0,0.0,1.1474831066731161,1.0629728169316723,1.19293626419324,1.0666614146400741,1.1906596941798064,1.1336535806876333,False,False,False,False
U56,EWall,DD,0.35,0.24009009009009008,0.7499999999999998,0.5771004098360655,0.7694672131147542,0.07766215998733794,0.9484743686385153,-0.18798802173044793,0.10171414691980019,1.1223411104438206,-0.1768147660686885,0.0,0.0,0.0,0.7678039257631478,1.2952652549259902,1.1924482406368384,1.0666542722368266,1.4366077644847506,1.1336828329324262,False,False,False,False
U56,EWall,DD,0.5,0.3707207207207207,0.7499999999999998,0.4833504098360655,0.6444672131147542,0.06426360857741287,0.9002568512245467,-0.14105328772430947,0.08505671917480706,1.1220356847989412,-0.14969392366538603,0.0,0.0,0.0,0.7535711210512809,1.2689186372705885,1.191761154647569,1.0666137988537356,1.3371575050828786,1.133689832532487,False,False,False,False
U56,TOP20,BREADTH,0.1,0.08220720720720721,0.7100409836065572,0.6524077868852458,0.9188311688311689,0.10780314722510775,1.0871423958929969,-0.17509738643482164,0.10358956336620229,1.050656706516,-0.1788108830236942,0.0,0.0,0.0,1.0579549871106109,1.1163429575304575,1.0808065925974002,1.0327928304217437,1.1905028713769936,1.1014394621751038,True,True,False,False
U56,TOP20,BREADTH,0.2,0.1427927927927928,0.7100409836065572,0.6124487704918031,0.8625541125541125,0.09973719338851139,1.0767422909145568,-0.12524340270406875,0.0972501232333347,1.0507354800421895,-0.16852703546499603,0.0,0.0,0.0,1.1100397155870994,1.0450518987709108,1.0807300699851037,1.0329902474894705,1.1341354377299369,1.1016226729867926,True,True,False,False
U56,TOP20,BREADTH,0.35,0.2463963963963964,0.7100409836065572,0.5317622950819672,0.748917748917749,0.07981459397013024,0.93054204767653,-0.1240773375598242,0.08443887572499542,1.050870386652163,-0.14750097126321926,0.0,0.0,0.0,0.9278027904485344,0.9332194932307517,1.0805536156262747,1.033363627707472,1.0306946693727521,1.1019666794572354,False,False,False,False
U56,TOP20,BREADTH,0.5,0.3995495495495496,0.7100409836065572,0.4310963114754097,0.6071428571428571,0.05666837191937657,0.7387219795427516,-0.11807884048525485,0.06844280852721263,1.050998325708548,-0.12077555504667259,0.0,0.0,0.0,0.6372273749210675,0.8447004112600668,1.0802932001730954,1.033790455034618,0.9748697328937255,1.1023550079666768,False,False,False,False
U56,TOP20,SPYTR,0.1,0.07950450450450451,0.7100409836065572,0.651639344262295,0.9177489177489178,0.10266681116472043,1.0674710121679112,-0.12513478663830624,0.10346768947758012,1.0506582968734701,-0.17861391859556208,0.0,0.0,0.0,1.0399847231668562,1.09405639635381,1.0808051894734343,1.0327967056984828,1.175823373567951,1.1014430661788968,False,True,False,False
U56,TOP20,SPYTR,0.2,0.1527027027027027,0.7100409836065572,0.5970799180327868,0.840909090909091,0.09010607731789833,0.9919699575445197,-0.13347214108394978,0.09481085162888592,1.05076347405764,-0.16454902496155666,0.0,0.0,0.0,1.0738452791227708,0.9132479381728109,1.080698763533762,1.033063580434988,1.0127900226065985,1.101690521688666,False,False,False,False
U56,TOP20,SPYTR,0.35,0.2650900900900901,0.7100409836065572,0.5256147540983606,0.7402597402597403,0.0719524514312857,0.8439895982989581,-0.14383249589044766,0.08346233077549403,1.0508794525546974,-0.1458846214087226,0.0,0.0,0.0,0.8720071917282918,0.8180288222244847,1.080538912664257,1.0333909455699088,0.9052405492679132,1.1019916856790017,False,False,False,False
U56,TOP20,SPYTR,0.5,0.4259009009009009,0.7100409836065572,0.404200819672131,0.5692640692640693,0.04119314092062942,0.5579303059042171,-0.164553153805451,0.06416789922975741,1.0510259180904762,-0.11354189932143544,0.0,0.0,0.0,0.741784656898241,0.37952810441805634,1.080216963952847,1.0338982324298314,0.42402979001742214,1.1024521257506457,False,False,False,False
U56,TOP20,XVOL,0.1,0.08603603603603603,0.7100409836065572,0.6493340163934425,0.9145021645021645,0.08959398276256203,0.9338046040347168,-0.12311325148582608,0.1031020584486686,1.050663051916245,-0.17802283652515816,0.0,0.0,0.0,1.0787728297734391,0.7915727047810031,1.08080096410687,1.0328083159943533,0.8933083692557686,1.1014538629037065,False,False,False,False
U56,TOP20,XVOL,0.2,0.165990990990991,0.7100409836065572,0.5917008196721311,0.8333333333333334,0.06631561536410358,0.748478238827056,-0.22791512185475749,0.09395698523904206,1.0507729871463134,-0.163153730969254,0.0,0.0,0.0,0.9666723417494091,0.5212209532294838,1.0806875549414299,1.0330889423506882,0.6524442909550181,1.1017139519428816,False,False,False,False
U56,TOP20,XVOL,0.35,0.28468468468468466,0.7100409836065572,0.5102459016393441,0.7186147186147186,0.07812807640354724,0.9523380578690449,-0.11797031837371297,0.08102073472700488,1.0509012285624972,-0.1418348142790844,0.0,0.0,0.0,0.9874138534778528,0.9176648209044551,1.0805012964741463,1.0334583515261948,1.0408828407427066,1.1020532848152047,False,False,False,False
U56,TOP20,XVOL,0.5,0.3984234234234234,0.7100409836065572,0.4226434426229507,0.5952380952380952,0.05654308776351047,0.7787038543710573,-0.09398763598433679,0.06709929352997768,1.0510073184129467,-0.11850637923828844,0.0,0.0,0.0,0.850244860220037,0.7027077395159311,1.08026958615886,1.0338246165641165,0.8708517384142705,1.1023858344811834,False,False,False,False
U56,TOP20,DD,0.1,0.10698198198198199,0.7100409836065572,0.6370389344262294,0.8971861471861472,0.08110835084318513,0.8681142845324723,-0.18733942843654727,0.1011517946761864,1.050688003346871,-0.17486561362395336,0.0,0.0,0.0,0.9623509371518063,0.7852712653452053,1.0807780750763236,1.0328697973516539,0.8851122067783767,1.1015110019799084,False,False,False,False
U56,TOP20,DD,0.2,0.1939189189189189,0.7100409836065572,0.574795081967213,0.8095238095238095,0.07310287258553716,0.8389935191135576,-0.168512924322068,0.09127303799577424,1.0508021124471396,-0.15875841352715236,0.0,0.0,0.0,0.9528751991414102,0.7325883529139317,1.0806516006378386,1.0331678703302114,0.8462015688619676,1.1017867850633352,False,False,False,False
U56,TOP20,DD,0.35,0.3376126126126126,0.7100409836065572,0.4718237704918032,0.6645021645021645,0.062172552585337604,0.8018305548659722,-0.1534507414064452,0.0749155767105607,1.050951334709376,-0.13165434120342612,0.0,0.0,0.0,0.9025017270400062,0.7048244329904793,1.080403161057077,1.033622485671875,0.8049093249050929,1.1022028395752084,False,False,False,False
U56,TOP20,DD,0.5,0.4900900900900901,0.7100409836065572,0.35963114754098346,0.5064935064935064,0.035654120981740034,0.5568292934841301,-0.10892088771793507,0.057083520206783867,1.0510655024656759,-0.101467491522932,0.0,0.0,0.0,0.5730031745682999,0.5401251970829256,1.0800846663450967,1.0340707848192112,0.6106939770945554,1.1026066411032238,False,False,False,False
U56,TOP10,BREADTH,0.1,0.08220720720720721,0.7100409836065574,0.6524077868852459,0.9188311688311688,0.0908940206008011,0.9657767517045747,-0.129347959876831,0.08421532545585086,0.9103742698724827,-0.1406211610784327,0.0,0.0,0.0,1.0200343260219162,0.9209779788365563,1.026246634420292,0.819082685998748,0.9733015744169874,0.871559645187237,True,True,False,False
U56,TOP10,BREADTH,0.2,0.1427927927927928,0.7100409836065574,0.6124487704918032,0.8625541125541124,0.08221641955204295,0.9170122420399647,-0.11621046717757244,0.07912979986757396,0.9104093685553173,-0.13243528103067082,0.0,0.0,0.0,1.05296451991515,0.7965184561411875,1.0260424231021934,0.8193200818011271,0.8612338020252477,0.8717466367213786,True,True,False,False
U56,TOP10,BREADTH,0.35,0.2463963963963964,0.7100409836065574,0.5317622950819673,0.748917748917749,0.06692472095748436,0.8033209388672131,-0.10538143048466342,0.06882529864681408,0.9104609430469679,-0.11573874029788722,0.0,0.0,0.0,0.9117759908999348,0.7018174858031365,1.0256089663463615,0.8197820651867841,0.7713155406871416,0.8721061474762447,False,False,False,False
U56,TOP10,BREADTH,0.5,0.3995495495495496,0.7100409836065574,0.43109631147540983,0.6071428571428571,0.04727515765918566,0.6313534457082813,-0.11063185912988716,0.05590751905326208,0.9104848589838201,-0.0945914778857303,0.0,0.0,0.0,0.5793801792532766,0.6817870926322458,1.0250280829294778,0.8203185566927741,0.7612517442075105,0.8725137053466155,False,False,False,False
U56,TOP10,SPYTR,0.1,0.07950450450450451,0.7100409836065574,0.6516393442622951,0.9177489177489176,0.08448070706197841,0.910390208454025,-0.11035432399689482,0.0841176411430582,0.9103749958465659,-0.14046425882747748,0.0,0.0,0.0,0.9792428094050467,0.8489912651592851,1.0262427774726102,0.8190872846089948,0.9078758590338212,0.8715632772937495,True,True,False,False
U56,TOP10,SPYTR,0.2,0.1527027027027027,0.7100409836065574,0.5970799180327869,0.8409090909090909,0.07570431939849454,0.8567365989974733,-0.12363666552108321,0.07717066639968029,0.9104214760077364,-0.1292722443271559,0.0,0.0,0.0,1.0563623120816135,0.6788021171346436,1.025962166605295,0.8194103025580893,0.7524987195808059,0.8718174384519047,False,False,False,False
U56,TOP10,SPYTR,0.35,0.2650900900900901,0.7100409836065574,0.5256147540983607,0.7402597402597402,0.058628666908868254,0.7051786732192914,-0.1396391074211788,0.06803830877460038,0.9104635392685446,-0.11445740249760084,0.0,0.0,0.0,0.7992280004867903,0.62385581924713,1.0255746595939612,0.819815907399615,0.6848496177089154,0.8721321366103593,False,False,False,False
U56,TOP10,SPYTR,0.5,0.4259009009009009,0.7100409836065574,0.4042008196721312,0.5692640692640693,0.031511365583936524,0.43996519589002403,-0.18826157174640024,0.05244566690048935,0.9104850900830876,-0.08888164053501846,0.0,0.0,0.0,0.6871948852175174,0.2205037226690124,1.0248664512967058,0.8204561016695507,0.2605263480601996,0.8726166787977104,False,False,False,False
U56,TOP10,XVOL,0.1,0.08603603603603603,0.7100409836065574,0.6493340163934426,0.9145021645021644,0.07033676779163489,0.7616917670361687,-0.13834944160687124,0.08382456075323685,0.9103771595347134,-0.1399934301402772,0.0,0.0,0.0,1.0251227244968506,0.5170379645232669,1.0262311895521257,0.8191010690131968,0.5985541652146774,0.8715741597037061,False,False,False,False
U56,TOP10,XVOL,0.2,0.165990990990991,0.7100409836065574,0.5917008196721312,0.8333333333333333,0.05297208319635671,0.6232630930243174,-0.2136449492406105,0.07648456304958717,0.9104255274879651,-0.12816326253812316,0.0,0.0,0.0,0.9303819124938618,0.3167562240136857,1.0259338574636643,0.8194417259412449,0.421901822948052,0.8718420547098491,False,False,False,False
U56,TOP10,XVOL,0.35,0.28468468468468466,0.7100409836065574,0.5102459016393442,0.7186147186147185,0.06458332658262189,0.8123104453387967,-0.128066173417981,0.06606973797174875,0.9104695083894768,-0.11124831426177983,0.0,0.0,0.0,0.9164243702962143,0.6977151983572187,1.025488333445729,0.8199000420933418,0.7880102495815617,0.8721966195649694,False,False,False,False
U56,TOP10,XVOL,0.5,0.3984234234234234,0.7100409836065574,0.42264344262295084,0.5952380952380952,0.04433811321775094,0.6260456029590781,-0.12019583269499556,0.054819961906547254,0.9104851593673496,-0.09279968337828115,0.0,0.0,0.0,0.8015233610760257,0.41063965717967105,1.0249775414989524,0.8203619823111438,0.5447663727230577,0.8725462714590582,False,False,False,False
U56,TOP10,DD,0.1,0.13761261261261262,0.7100409836065574,0.6116803278688525,0.8614718614718615,0.06325841451955871,0.7067341784942277,-0.19925534185692118,0.07903188384347848,0.9104099868611957,-0.13227732205233467,0.0,0.0,0.0,0.8272240803258794,0.6030706751983985,1.0260384227291273,0.8193246057900407,0.6785513293674525,0.8717501903622715,False,False,False,False
U56,TOP10,DD,0.2,0.22432432432432434,0.7100409836065574,0.5517418032786885,0.777056277056277,0.06285088100352776,0.7402062605372363,-0.148873388971569,0.07138120969827422,0.9104510968074437,-0.11989403477416705,0.0,0.0,0.0,0.8932079818596749,0.6092752217178024,1.0257191208497312,0.8196706364891755,0.6748439299750815,0.8720202062866962,False,False,False,False
U56,TOP10,DD,0.35,0.37004504504504504,0.7100409836065574,0.4480020491803279,0.6309523809523809,0.028263322365359445,0.3914591699792556,-0.19050149352710855,0.05808135334901432,0.9104835017164808,-0.09816757990629343,0.0,0.0,0.0,0.5847339320008448,0.2199578008013145,1.0251283626478878,0.820231000603444,0.28865641337118564,0.872447854920163,False,False,False,False
U56,TOP10,DD,0.5,0.5148648648648648,0.7100409836065574,0.34503073770491804,0.48593073593073594,0.015932057352810558,0.26874003929894597,-0.15275808646624245,0.04481528733450779,0.9104788909672594,-0.07623089679523243,0.0,0.0,0.0,0.3285563740975027,0.2109073107291536,1.0245029298034738,0.8207532524068735,0.28975117849284204,0.8728373622316253,False,False,False,False
U56,MA-DG,BREADTH,0.1,0.08220720720720721,0.7184938524590164,0.6608606557377049,0.9197860962566845,0.11469620784706036,1.2029486724982628,-0.16385743002295838,0.1059933945580962,1.0890770120744544,-0.17243168970074108,0.0,0.0,0.0,1.1591004968399432,1.245240490158067,1.1710311643067577,1.0297022925005077,1.3287533117255612,1.1086089816040356,True,True,False,False
U56,MA-DG,BREADTH,0.2,0.1427927927927928,0.7184938524590164,0.6209016393442623,0.8641711229946525,0.10683163725350808,1.2207526599221383,-0.10874846622664192,0.0995546489328667,1.0890572283216544,-0.1626034805171932,0.0,0.0,0.0,1.196196291154225,1.245127670402965,1.170951720710748,1.0297097987274566,1.3446386429125592,1.1086244525297215,True,True,False,False
U56,MA-DG,BREADTH,0.35,0.2463963963963964,0.7184938524590164,0.5402151639344263,0.7518716577540107,0.08726730836421948,1.0898197438996842,-0.12995126256608713,0.08655904789318614,1.0890116614187342,-0.1425270338291904,0.0,0.0,0.0,1.0723773709904996,1.111045945589707,1.1707856931231275,1.0297205981935318,1.2243963100848299,1.1086501178215218,True,True,False,False
U56,MA-DG,BREADTH,0.5,0.3995495495495496,0.7184938524590164,0.4395491803278688,0.6117647058823529,0.05831586517431342,0.8294530328716563,-0.12638218247926725,0.07036093416253375,1.0889442391050204,-0.11704327186818608,0.0,0.0,0.0,0.7399648851097728,0.9356820585401123,1.170567768427034,1.029725995886943,1.0799794865705172,1.108671845825768,False,False,False,False
U56,MA-DG,SPYTR,0.1,0.07950450450450451,0.7184938524590164,0.6600922131147541,0.9187165775401069,0.1094110983553902,1.1878841335470256,-0.12904861434470905,0.10586955914386453,1.089076648921629,-0.1722433979436534,0.0,0.0,0.0,1.131195749554069,1.2436431244099933,1.171029651504998,1.0297024520654163,1.3358233476232353,1.1086092971939145,True,True,False,False
U56,MA-DG,SPYTR,0.2,0.1527027027027027,0.7184938524590164,0.6055327868852459,0.8427807486631016,0.0973053238147914,1.1363883474401177,-0.13062513258342157,0.09707864179987968,1.0890491291593398,-0.15880325740932577,0.0,0.0,0.0,1.169069746566667,1.1030124210541672,1.1709206999354207,1.029712286245301,1.2145454619365827,1.108629908724976,True,True,False,False
U56,MA-DG,SPYTR,0.35,0.2650900900900901,0.7184938524590164,0.5340676229508197,0.7433155080213903,0.07633042401974932,0.9644342041108704,-0.13836604044670364,0.08556930020395859,1.0890078868123547,-0.14098468489809535,0.0,0.0,0.0,0.9885423266642119,0.9401261999932685,1.1707727434893669,1.0297211844709746,1.0417483886385601,1.1086517679934884,False,False,False,False
U56,MA-DG,SPYTR,0.5,0.4259009009009009,0.7184938524590164,0.4126536885245902,0.574331550802139,0.047783016069254725,0.69946992552743,-0.15420696425511815,0.06603692034365838,1.0889242054085728,-0.11015221046721602,0.0,0.0,0.0,0.928466744778108,0.46276186099956346,1.1705075470142259,1.029725820529887,0.5301923362951805,1.1086756161958944,False,False,False,False
U56,MA-DG,XVOL,0.1,0.08603603603603603,0.7184938524590164,0.6577868852459017,0.9155080213903743,0.10027921296419073,1.0785005660390552,-0.1269578103308584,0.1054980559506542,1.0890755573653907,-0.171678355258709,0.0,0.0,0.0,1.1818495439047465,0.9734943977165539,1.171025112080981,1.0297029287331971,1.0820635673086179,1.1086102411881285,False,False,False,False
U56,MA-DG,XVOL,0.2,0.165990990990991,0.7184938524590164,0.6001536885245902,0.8352941176470587,0.07261272460558055,0.8532397807039317,-0.20264778313686005,0.09621210445998862,1.0890462326391563,-0.15747053098303632,0.0,0.0,0.0,1.0386437133910347,0.6545075793841472,1.1709097856947375,1.0297131056307642,0.7975047985448164,1.1086317528273881,False,False,False,False
U56,MA-DG,XVOL,0.35,0.28468468468468466,0.7184938524590164,0.5186987704918032,0.7219251336898395,0.08413144228948344,1.0880574632756377,-0.11519295099633509,0.08309521509976459,1.088998274152644,-0.13712091312263874,0.0,0.0,0.0,1.1027240612899143,1.082850713833413,1.1707401877397696,1.0297225207994247,1.2238156506794726,1.1086557278932374,True,False,False,False
U56,MA-DG,XVOL,0.5,0.3984234234234234,0.7184938524590164,0.43109631147540983,0.6,0.06190242594677309,0.9145778883649738,-0.09681582375432318,0.06900176941510572,1.0889380313678285,-0.11488126647267871,0.0,0.0,0.0,1.0087633071305602,0.815736166270756,1.1705489293471922,1.0297260111515447,1.014887977081261,1.1086731216764356,False,False,False,False
U56,MA-DG,DD,0.1,0.12995495495495496,0.7184938524590164,0.6239754098360656,0.8684491978609625,0.08545325153347894,0.9301454394930861,-0.17628512206695357,0.10004988166743045,1.0890588144900435,-0.16336218087053656,0.0,0.0,0.0,1.0063475988744706,0.8643526562457461,1.170957889059241,1.0297092765690325,0.9717715594419978,1.1086233289120873,False,False,False,False
U56,MA-DG,DD,0.2,0.21013513513513513,0.7184938524590164,0.570952868852459,0.7946524064171122,0.08715904003441732,1.0375752709206751,-0.14813644144478344,0.09150868905616605,1.0890299015757532,-0.15021173489658823,0.0,0.0,0.0,1.054090964747038,1.0229652489402692,1.1708498193795271,1.0297171695677338,1.1360309789058938,1.1086412339318825,False,False,False,False
U56,MA-DG,DD,0.35,0.33175675675675675,0.7184938524590164,0.48488729508196726,0.6748663101604279,0.07028792781882975,0.9570910727863352,-0.15469857503737539,0.07765375280548548,1.088976105570475,-0.1285808316373096,0.0,0.0,0.0,0.8535520831834766,1.0629047487899055,1.1706674147635323,1.0297247564200314,1.1900301700043427,1.1086635512363128,False,False,False,False
U56,MA-DG,DD,0.5,0.4795045045045045,0.7184938524590164,0.37192622950819676,0.5176470588235295,0.039699338471245404,0.6560777159082019,-0.16210813340090535,0.05949264033249446,1.0888921508903382,-0.09965069509104729,0.0,0.0,0.0,0.5763554707964386,0.7445897489505546,1.170414689614375,1.0297241255255036,0.7905459233943973,1.108679608578157,False,False,False,False
U56,LOWVOL20,BREADTH,0.1,0.08220720720720721,0.7469262295081966,0.6892930327868851,0.9228395061728395,0.06273259323839397,1.0377695803908287,-0.12232476477991983,0.06290686419032188,0.9998577174370324,-0.13701961296984888,0.0,0.0,0.0,1.111581272015409,0.9621047156266794,1.2008970132780272,0.8272648736875119,1.0707287943680888,0.9182626340820103,False,True,False,False
U56,LOWVOL20,BREADTH,0.2,0.1427927927927928,0.7469262295081966,0.6493340163934425,0.8693415637860081,0.0608029550520246,1.0950330140746805,-0.10308693933704394,0.059269828138957426,0.999989688021555,-0.12940613817324353,0.0,0.0,0.0,1.2107363509125226,0.9666823971275457,1.2007951584608243,0.8275568308164636,1.0986573090385974,0.9185642275194409,True,True,False,False
U56,LOWVOL20,BREADTH,0.35,0.2463963963963964,0.7469262295081966,0.5686475409836065,0.7613168724279835,0.046316593662022454,0.9122038856957515,-0.10308693933704394,0.05191994860276239,1.0002422921903231,-0.11391009822826392,0.0,0.0,0.0,1.0221834529270206,0.7869953381837916,1.2005786575010386,0.8281316938483833,0.930938834028416,0.9191578192555404,False,False,False,False
U56,LOWVOL20,BREADTH,0.5,0.3995495495495496,0.7469262295081966,0.46798155737704905,0.6265432098765431,0.028257272682739254,0.6437597109747009,-0.10308693933704394,0.042740749545278955,1.000531307686007,-0.09434581052456137,0.0,0.0,0.0,0.72172693634266,0.554875605176664,1.2002880031923124,0.8288211649961887,0.7299422163317,0.9198693766505421,False,False,False,False
U56,LOWVOL20,SPYTR,0.1,0.07950450450450451,0.7469262295081966,0.6885245901639343,0.9218106995884773,0.06043871027982428,1.0416887286435117,-0.10308693933704394,0.06283694067608736,0.99986029862234,-0.13687357611946094,0.0,0.0,0.0,1.1288057339599649,0.9470496029196981,1.2008950822930302,0.8272705381591455,1.0703543950417058,0.9182684879988167,False,True,False,False
U56,LOWVOL20,SPYTR,0.2,0.1527027027027027,0.7469262295081966,0.6339651639344261,0.8487654320987654,0.05180298276870521,0.9716241665091048,-0.10308693933704394,0.05787043535872738,1.0000392624860066,-0.1264671607636697,0.0,0.0,0.0,1.1293307776622636,0.7935860253242965,1.2007550389168637,0.8276679013387689,0.9411019858453346,0.9186789244497539,False,False,False,False
U56,LOWVOL20,SPYTR,0.35,0.2650900900900901,0.7469262295081966,0.5624999999999999,0.7530864197530863,0.03724071528101902,0.763723119512961,-0.10663540216144773,0.051359664788691584,1.0002607961587344,-0.11272269960728576,0.0,0.0,0.0,0.8663040540198437,0.6493781598316672,1.2005616008978324,0.8281746902818233,0.791555842726956,0.9192022032424834,False,False,False,False
U56,LOWVOL20,SPYTR,0.5,0.4259009009009009,0.7469262295081966,0.4410860655737704,0.5905349794238682,0.026146275410851905,0.6075576871927774,-0.11321422879336807,0.04028679411169622,1.0006029160166046,-0.08907515451634751,0.0,0.0,0.0,0.8583361844296018,0.3115338008859631,1.2002060950364821,0.8289991870702702,0.40120966148146964,0.9200530673276411,False,False,False,False
U56,LOWVOL20,XVOL,0.1,0.08603603603603603,0.7469262295081966,0.6862192622950819,0.918724279835391,0.05568714780698114,0.9443258945675607,-0.1221571019049208,0.06262716567160576,0.9998680360878474,-0.13643537628491487,0.0,0.0,0.0,1.1757914699986953,0.6857806151413732,1.2008892852766049,0.8272875250594026,0.8209751977204279,0.9182860411318824,False,False,False,False
U56,LOWVOL20,XVOL,0.2,0.165990990990991,0.7469262295081966,0.6285860655737704,0.8415637860082305,0.03967957001699096,0.7266238054887849,-0.15519511203235714,0.05738058115300815,1.0000564649689676,-0.1254371091576144,0.0,0.0,0.0,1.0284894003364873,0.36813106291560405,1.2007409141200638,0.8277065913518323,0.5387766434245929,0.9187188814017123,False,False,False,False
U56,LOWVOL20,XVOL,0.35,0.28468468468468466,0.7469262295081966,0.5471311475409835,0.7325102880658435,0.045973572878437396,0.9313004227467963,-0.10308693933704394,0.049958787157201145,1.0003065895414378,-0.10975001408040097,0.0,0.0,0.0,1.0347134914039287,0.8184415273159911,1.2005186065650857,0.8282816731196485,0.9986458480071362,0.9193126275680774,False,False,False,False
