drag,set,book,panel,bps,CAGR,Sharpe,MaxDD,H1,H2,cap,floor,cagr_margin,dd_margin,pass4a,pass4b,fail4b
0.0,SHELF,b136-qroll-q012-w1008-d050-g100,B136,0,0.15425048802779484,1.188953857070689,-0.17067696647738628,1.2577999774607347,1.1181550573380485,-0.20230341170038982,0.10614170707669568,0.04810878095109916,0.031626445223003535,False,True,-
0.0,SHELF,b136-qroll-q012-w1008-d050-g100,B136,10,0.1430065891165806,1.1121424544849141,-0.17314358462261414,1.1860008557995527,1.036176090924312,-0.20230341170038982,0.10614170707669568,0.036864882039884916,0.029159827077775674,False,True,-
0.0,SHELF,b136-qroll-q012-w1008-d050-g100,B136,25,0.12633918887036866,0.996618548548735,-0.1771510500819874,1.0780062523781173,0.9128837813679568,-0.20230341170038982,0.10614170707669568,0.020197481793672978,0.025152361618402425,False,True,-
0.0,SHELF,b136-r620-gross065-W,B136,0,0.16303220685302633,1.2126880060960747,-0.19372863946337215,1.4358022704483435,1.0369490767452045,-0.20230341170038982,0.10614170707669568,0.05689049977633065,0.008574772237017664,False,True,-
0.0,SHELF,b136-r620-gross065-W,B136,10,0.14985888137427095,1.1264311898720905,-0.1943271934977504,1.342473622183838,0.9558350545244597,-0.20230341170038982,0.10614170707669568,0.04371717429757527,0.007976218202639412,False,True,-
0.0,SHELF,b136-r620-gross065-W,B136,25,0.13037189791830084,0.9967025404267005,-0.19522443236396747,1.2020712464300523,0.8338649178211244,-0.20230341170038982,0.10614170707669568,0.02423019084160516,0.0070789793364223474,False,True,-
0.0,SHELF,u56-band008-gross100,U56,0,0.11555882159019482,1.1612513012896677,-0.19037398138160622,1.258631309021295,1.0814236670580628,-0.20230341170038982,0.10614170707669568,0.009417114513499136,0.011929430318783601,False,True,-
0.0,SHELF,u56-band008-gross100,U56,10,0.11390601126292133,1.1460877446699915,-0.1905060857627321,1.2436863556599573,1.0660114409061103,-0.20230341170038982,0.10614170707669568,0.007764304186225646,0.011797325937657727,False,True,-
0.0,SHELF,u56-band008-gross100,U56,25,0.1114311824655887,1.1233278605827395,-0.19070421910294444,1.2212524537585088,1.0428803011477046,-0.20230341170038982,0.10614170707669568,0.005289475388893017,0.011599192597445379,False,True,-
0.0,SHELF,u56-k8-qroll-q017-w1008-d100-g100,U56,0,0.15149163678115074,1.2987032587114122,-0.1393892128541192,1.2183732392629072,1.3781559344788357,-0.20230341170038982,0.10614170707669568,0.04534992970445506,0.06291419884627061,False,True,-
0.0,SHELF,u56-k8-qroll-q017-w1008-d100-g100,U56,10,0.14154109553804273,1.222310877844178,-0.14791155826842983,1.140693376756093,1.3030591368083664,-0.20230341170038982,0.10614170707669568,0.03539938846134705,0.054391853431959986,False,True,-
0.0,SHELF,u56-k8-qroll-q017-w1008-d100-g100,U56,25,0.12676896240234958,1.1072072297909676,-0.1605456726162915,1.0237072076753029,1.189850198693393,-0.20230341170038982,0.10614170707669568,0.020627255325653904,0.04175773908409833,False,True,-
0.0,SHELF,u56-marsrespread-gross075,U56,0,0.12361057383613017,1.1603979574985681,-0.1847956641305898,1.249732879794462,1.0954956124151698,-0.20230341170038982,0.10614170707669568,0.017468866759434487,0.01750774756980003,False,True,-
0.0,SHELF,u56-marsrespread-gross075,U56,10,0.11508784364638625,1.087689994351135,-0.18647361198328039,1.1740305677022047,1.0247151989948562,-0.20230341170038982,0.10614170707669568,0.008946136569690566,0.015829799717109433,False,True,-
0.0,SHELF,u56-marsrespread-gross075,U56,25,0.10242021603844575,0.9783932815780726,-0.1889863578200741,1.060160985930368,0.9183631099115803,-0.20230341170038982,0.10614170707669568,-0.0037214910382499244,0.013317053880315705,False,False,CAGRFLOOR
0.0,SHELF,u56-quantile50-respread-M,U56,0,0.15792329055110277,1.2535003261073099,-0.19720872749201068,1.3588352412447708,1.172307194538496,-0.20230341170038982,0.10614170707669568,0.05178158347440709,0.0050946842083791355,False,True,-
0.0,SHELF,u56-quantile50-respread-M,U56,10,0.15413440926441968,1.2270096617524635,-0.1975271708451556,1.329935901267273,1.1476780640053506,-0.20230341170038982,0.10614170707669568,0.047992702187724,0.004776240855234232,False,True,-
