panel,dial,scale,pick,adopted,moved,IS,OOS_CAGR,OOS,OOS_DD,adp_OOS,v2_OOS,v2_OOS_CAGR,v2_OOS_DD,spy_OOS,spy_OOS_CAGR,spy_OOS_DD,pick4b,pick4a
B136,K,x1,150.0,200.0,1,1.1121880904308663,0.07177747883731977,1.0506911609652596,-0.11866982037317919,1.1206044691812702,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,K,x2,140.0,200.0,1,1.1200508070422446,0.06960181775087593,1.0287706269407575,-0.1190721679634078,1.1206044691812702,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,K,x4,140.0,200.0,1,1.1200508070422446,0.06960181775087593,1.0287706269407575,-0.1190721679634078,1.1206044691812702,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,band,x1,0.09,0.03,1,1.1550420778846942,0.08331801497492242,1.097721153109627,-0.14969959627742302,1.1206044691812702,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,band,x2,0.095,0.03,1,1.1574678646585386,0.08298339623456585,1.0874430010725722,-0.15109580180004534,1.1206044691812702,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,band,x4,0.095,0.03,1,1.1574678646585386,0.08298339623456585,1.0874430010725722,-0.15109580180004534,1.1206044691812702,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,f,x1,0.0,0.5,1,0.6991580357426337,0.05620419246930375,0.5463752849017296,-0.21532733487279476,0.5463752849017296,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,f,x2,0.0,0.5,1,0.6991580357426337,0.05620419246930375,0.5463752849017296,-0.21532733487279476,0.5463752849017296,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,f,x4,0.0,0.5,1,0.6991580357426337,0.05620419246930375,0.5463752849017296,-0.21532733487279476,0.5463752849017296,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,gross,x1,1.2,0.75,1,1.0948923036855578,0.12799801865200555,1.1185028034784241,-0.19136868743107993,1.1206044691812702,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1,0
B136,gross,x2,1.2,0.75,1,1.0948923036855578,0.12799801865200555,1.1185028034784241,-0.19136868743107993,1.1206044691812702,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1,0
B136,gross,x4,1.2,0.75,1,1.0948923036855578,0.12799801865200555,1.1185028034784241,-0.19136868743107993,1.1206044691812702,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1,0
B136,n,x1,29.0,5.0,1,1.0996449779576436,0.35042747345220304,0.785413882003762,-0.8133816855636324,0.5463752849017296,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,n,x2,29.0,5.0,1,1.0996449779576436,0.35042747345220304,0.785413882003762,-0.8133816855636324,0.5463752849017296,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,n,x4,29.0,5.0,1,1.0996449779576436,0.35042747345220304,0.785413882003762,-0.8133816855636324,0.5463752849017296,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,vol,x1,0.3,0.6,1,0.7041340758164054,0.055290725094167215,0.542898103524438,-0.21643300030535728,0.5463752849017296,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,vol,x2,0.3,0.6,1,0.7041340758164054,0.055290725094167215,0.542898103524438,-0.21643300030535728,0.5463752849017296,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
B136,vol,x4,0.3,0.6,1,0.7041340758164054,0.055290725094167215,0.542898103524438,-0.21643300030535728,0.5463752849017296,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
SMALL439,K,x1,150.0,200.0,1,0.6472134224982443,0.03529629194549799,0.5163530931030887,-0.1501201214780602,0.5664863714962136,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,K,x2,152.0,200.0,1,0.6431380614995256,0.03530303070040697,0.5168258302980517,-0.15069265486811934,0.5664863714962136,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,K,x4,146.0,200.0,1,0.6513320109061029,0.03373418877745249,0.4948446527427404,-0.1522571142675656,0.5664863714962136,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,band,x1,0.12,0.03,1,0.6791120587413857,0.04530390420193431,0.6354840057259608,-0.15976817127744913,0.5664863714962136,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,band,x2,0.12,0.03,1,0.6791120587413857,0.04530390420193431,0.6354840057259608,-0.15976817127744913,0.5664863714962136,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,band,x4,0.12,0.03,1,0.6791120587413857,0.04530390420193431,0.6354840057259608,-0.15976817127744913,0.5664863714962136,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,f,x1,0.0,0.5,1,0.6404312153221082,0.07921670849894147,0.5806618551671672,-0.32835737716197855,0.5806618551671672,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,f,x2,0.0,0.5,1,0.6404312153221082,0.07921670849894147,0.5806618551671672,-0.32835737716197855,0.5806618551671672,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,f,x4,0.0,0.5,1,0.6404312153221082,0.07921670849894147,0.5806618551671672,-0.32835737716197855,0.5806618551671672,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,gross,x1,1.2,0.75,1,0.5811754450030417,0.059382469277845296,0.5650151588121703,-0.22684244473436044,0.5664863714962136,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,gross,x2,1.2,0.75,1,0.5811754450030417,0.059382469277845296,0.5650151588121703,-0.22684244473436044,0.5664863714962136,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,gross,x4,1.2,0.75,1,0.5811754450030417,0.059382469277845296,0.5650151588121703,-0.22684244473436044,0.5664863714962136,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,n,x1,21.0,5.0,1,0.7992515922213553,0.03539090575857973,0.3445653919716365,-0.8095638495812184,0.5806618551671672,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,n,x2,21.0,5.0,1,0.7992515922213553,0.03539090575857973,0.3445653919716365,-0.8095638495812184,0.5806618551671672,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,n,x4,22.0,5.0,1,0.8181350285172615,0.05900728658477594,0.39488245594060467,-0.8307623101274216,0.5806618551671672,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,vol,x1,0.35,0.6,1,0.694168576922967,0.05170788731396381,0.4318584917921238,-0.33664953723752555,0.5806618551671672,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,vol,x2,0.35,0.6,1,0.694168576922967,0.05170788731396381,0.4318584917921238,-0.33664953723752555,0.5806618551671672,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
SMALL439,vol,x4,0.3125,0.6,1,0.7089781768788536,0.05022655388730257,0.4293385856465745,-0.3242747742042542,0.5806618551671672,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0,0
U56,K,x1,250.0,200.0,1,1.122400879481729,0.09584148640913259,1.2637677620507457,-0.12179253355547104,1.2875770624908123,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0,0
U56,K,x2,248.0,200.0,1,1.1289619219631992,0.0956140507343557,1.260989665861246,-0.12179253355547137,1.2875770624908123,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0,0
U56,K,x4,248.0,200.0,1,1.1289619219631992,0.0956140507343557,1.260989665861246,-0.12179253355547137,1.2875770624908123,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0,0
U56,band,x1,0.1,0.03,1,1.151522201578608,0.09209894305336075,1.2130631108249055,-0.12194687254270575,1.2875770624908123,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0,0
U56,band,x2,0.095,0.03,1,1.1592481043864764,0.09020709390065718,1.1663060856051901,-0.1391105684657239,1.2875770624908123,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0,0
U56,band,x4,0.095,0.03,1,1.1592481043864764,0.09020709390065718,1.1663060856051901,-0.1391105684657239,1.2875770624908123,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0,0
U56,f,x1,0.0,0.5,1,0.5397815675914378,0.0772192421531297,0.7431725535408313,-0.13827812344296664,0.7431725535408313,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0,0
U56,f,x2,0.0,0.5,1,0.5397815675914378,0.0772192421531297,0.7431725535408313,-0.13827812344296664,0.7431725535408313,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0,0
U56,f,x4,0.0,0.5,1,0.5397815675914378,0.0772192421531297,0.7431725535408313,-0.13827812344296664,0.7431725535408313,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0,0
U56,gross,x1,1.2,0.75,1,1.1100129931239215,0.15353928191256294,1.2861837576717565,-0.18694946469872242,1.2875770624908123,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1,0
U56,gross,x2,1.2,0.75,1,1.1100129931239215,0.15353928191256294,1.2861837576717565,-0.18694946469872242,1.2875770624908123,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1,0
U56,gross,x4,1.2,0.75,1,1.1100129931239215,0.15353928191256294,1.2861837576717565,-0.18694946469872242,1.2875770624908123,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1,0
