char,level,achieved_B,achieved_S,prem_B,prem_S,gap,sd_pair,t,within_floor,ratio_to_GAP
cvol,0.32,0.2732410757143387,0.4022490822354084,-0.047305758968048006,-0.30100081162832676,0.25369505266027875,0.07731854061253741,8.037185186930772,False,2.5940189433566334
cvol,0.39,0.310329629775611,0.43733659249636364,-0.00670881646605908,-0.2063749390957813,0.19966612262972222,0.06880221954447542,7.108493339326641,False,2.0415758960094297
breadth,0.58,0.6321848123254451,0.5353877825678994,0.0068178962282800515,-0.1279940281986669,0.13481192442694695,0.059497761981606286,5.55013188883903,False,1.3784450350403574
