panel,variant,q,m,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,names,gross,turn,p4a,p4b,fail4b
U56,NF20,,,0.12830426142139628,1.0702290696469048,-0.18308348697878085,1.0762011983339586,1.0720664742616817,0.9833433583104079,0.10851757786311822,-0.11520201348578596,0.14489888007417395,1.1368868527305847,-0.18308348697878107,19.10745663437711,0.7474867417618205,10.782648480696189,False,True,-
U56,EWALL,,,0.10389239202918232,1.049918735404164,-0.15874704847794519,1.0687831347551022,1.0361557678701414,0.9693463129127544,0.09250214358712738,-0.11327492925366034,0.11338154040088733,1.1135314203716231,-0.1587470484779453,37.37576030637531,0.7489392352106624,8.193640248112319,False,False,CAGR
U56,CONC q0.20 c0.35,0.2,,0.1363870495582873,1.057223465935631,-0.246165366304416,0.9739810958655225,1.1347319564607294,0.8797769799924093,0.10182925876325966,-0.14013117606753167,0.16572058096957898,1.1883432961166203,-0.24616536630441688,17.67019599008786,0.7466717099339826,13.115403493861402,False,False,DD
U56,DIL-ALW m1.5,,1.5,0.11489694570324893,1.0521858501210168,-0.17467883350206537,1.0171445360832907,1.087278533432786,0.9183439568965206,0.09397993422477136,-0.11734947083641467,0.13245951417537527,1.15493598356339,-0.17467883350206537,27.512052264023428,0.7485588109495781,9.166616061883126,False,True,-
U56,DIL-ALW m2.0,,2.0,0.10703256528443172,1.0494277311279643,-0.16663447329617442,1.0498410276188526,1.0527650537995883,0.9407333127497121,0.09141300843497624,-0.1114057047440169,0.12009076752200865,1.1342208216100749,-0.16663447329617442,34.53300292858752,0.749006361847372,8.362530483561926,False,True,-
U56,DIL-ALW m3.0,,3.0,0.10389239202918232,1.049918735404164,-0.15874704847794519,1.0687831347551022,1.0361557678701414,0.9693463129127544,0.09250214358712738,-0.11327492925366034,0.11338154040088733,1.1135314203716231,-0.1587470484779453,37.37576030637531,0.7489392352106624,8.193640248112319,False,False,CAGR
U56,DIL-ALW m5.0,,5.0,0.10389239202918232,1.049918735404164,-0.15874704847794519,1.0687831347551022,1.0361557678701414,0.9693463129127544,0.09250214358712738,-0.11327492925366034,0.11338154040088733,1.1135314203716231,-0.1587470484779453,37.37576030637531,0.7489392352106624,8.193640248112319,False,False,CAGR
U56,DILUTE q0.10 m1.5,0.1,1.5,0.12830426142139628,1.0702290696469048,-0.18308348697878085,1.0762011983339586,1.0720664742616817,0.9833433583104079,0.10851757786311822,-0.11520201348578596,0.14489888007417395,1.1368868527305847,-0.18308348697878107,19.10745663437711,0.7474867417618205,10.782648480696189,False,True,-
U56,DILUTE q0.10 m2.0,0.1,2.0,0.12830426142139628,1.0702290696469048,-0.18308348697878085,1.0762011983339586,1.0720664742616817,0.9833433583104079,0.10851757786311822,-0.11520201348578596,0.14489888007417395,1.1368868527305847,-0.18308348697878107,19.10745663437711,0.7474867417618205,10.782648480696189,False,True,-
U56,DILUTE q0.10 m3.0,0.1,3.0,0.12830426142139628,1.0702290696469048,-0.18308348697878085,1.0762011983339586,1.0720664742616817,0.9833433583104079,0.10851757786311822,-0.11520201348578596,0.14489888007417395,1.1368868527305847,-0.18308348697878107,19.10745663437711,0.7474867417618205,10.782648480696189,False,True,-
U56,DILUTE q0.10 m5.0,0.1,5.0,0.12830426142139628,1.0702290696469048,-0.18308348697878085,1.0762011983339586,1.0720664742616817,0.9833433583104079,0.10851757786311822,-0.11520201348578596,0.14489888007417395,1.1368868527305847,-0.18308348697878107,19.10745663437711,0.7474867417618205,10.782648480696189,False,True,-
U56,DILUTE q0.20 m1.5,0.2,1.5,0.12781132656746053,1.073181853160589,-0.17994409525630706,1.0766984169413512,1.0764894620368297,0.9835789815481604,0.1082580856226778,-0.11520201348578596,0.14420712832369986,1.141904453653875,-0.17994409525630695,19.36201847262897,0.7474575616791228,11.200694479728728,False,True,-
U56,DILUTE q0.20 m2.0,0.2,2.0,0.12781132656746053,1.073181853160589,-0.17994409525630706,1.0766984169413512,1.0764894620368297,0.9835789815481604,0.1082580856226778,-0.11520201348578596,0.14420712832369986,1.141904453653875,-0.17994409525630695,19.36201847262897,0.7474575616791228,11.200694479728728,False,True,-
U56,DILUTE q0.20 m3.0,0.2,3.0,0.12781132656746053,1.073181853160589,-0.17994409525630706,1.0766984169413512,1.0764894620368297,0.9835789815481604,0.1082580856226778,-0.11520201348578596,0.14420712832369986,1.141904453653875,-0.17994409525630695,19.36201847262897,0.7474575616791228,11.200694479728728,False,True,-
U56,DILUTE q0.20 m5.0,0.2,5.0,0.12781132656746053,1.073181853160589,-0.17994409525630706,1.0766984169413512,1.0764894620368297,0.9835789815481604,0.1082580856226778,-0.11520201348578596,0.14420712832369986,1.141904453653875,-0.17994409525630695,19.36201847262897,0.7474575616791228,11.200694479728728,False,True,-
U56,DILUTE q0.30 m1.5,0.3,1.5,0.12648772161153188,1.070288875405696,-0.17994409525630717,1.066133932522756,1.079895867136883,0.971422062535171,0.10612470117371964,-0.1146708806747857,0.14357426523485817,1.1458365449641439,-0.17994409525630684,20.03852218968236,0.7475785806062364,12.205772020630594,False,True,-
U56,DILUTE q0.30 m2.0,0.3,2.0,0.12624718169536275,1.070731825242292,-0.17994409525630706,1.0690427607549675,1.078239511313151,0.9742901215769858,0.10620704732228448,-0.1146708806747857,0.14305837590433756,1.1444939047558667,-0.17994409525630695,20.230232034241947,0.7476578030700743,12.52968471487577,False,True,-
