offset,gross,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_per_yr,leg_H1,leg_H2,leg_OOS,leg_DD,leg_CAGR,pass_4b
0,0.2,10.0,0.023393653104528234,1.2037008838961243,-0.03284142489866182,1.2509089665420425,1.1607120818099255,0.024771489300996485,1.2644319825015382,-0.03284142489866182,0.4027567268652667,True,True,True,True,False,False
0,0.2,25.0,0.022775685097391918,1.1726845891237234,-0.03296940292889261,1.2213832883033855,1.1282655845690546,0.02412471392366955,1.2323503988394435,-0.03296940292889283,0.4027567268652667,True,True,True,True,False,False
0,0.25,10.0,0.029278847289911702,1.204092007426011,-0.04089941162288002,1.2513628045651564,1.16103529315905,0.031006843061296863,1.2647597715166512,-0.040899411622880355,0.5024950342824898,True,True,True,True,False,False
0,0.25,25.0,0.02850350526988632,1.1731364152814527,-0.04105827911787152,1.2219017080634584,1.1286457795062832,0.030195041473975337,1.2327369579559317,-0.04105827911787141,0.5024950342824898,True,True,True,True,False,False
0,0.3,10.0,0.03517850163133551,1.2044797425118654,-0.04889749492228401,1.2518119749028227,1.1613562471800873,0.03725892809530573,1.2650846777351965,-0.04889749492228468,0.6019128690533087,True,True,True,True,False,False
0,0.3,25.0,0.034244547217585186,1.17358189021715,-0.04908683467948605,1.2224117340940852,1.129021461305719,0.03628069704411163,1.2331182484579017,-0.04908683467948649,0.6019128690533087,True,True,True,True,False,False
0,0.35,10.0,0.04109247557417017,1.2048638160031642,-0.056836190056388736,1.25225662833883,1.161674280227334,0.04352758624186848,1.265406040311178,-0.05683619005638829,0.7010509001811,True,True,True,True,False,False
0,0.35,25.0,0.03999860931339572,1.1740202966903777,-0.05705560208587246,1.222913716072931,1.1293909314874129,0.042381450125985154,1.2334925815111597,-0.05705560208587257,0.7010509001811,True,True,True,True,False,False
0,0.4,10.0,0.04702065309483405,1.2052447257316656,-0.06471598639259712,1.2526974592739617,1.1619897029476043,0.04981267679718049,1.2657240422350908,-0.06471598639259701,0.7999242729491738,True,True,True,True,False,False
0,0.4,25.0,0.04576555313635455,1.1744528531849603,-0.06496505756810034,1.2234093696737462,1.1297549360196055,0.04849711614511798,1.2338603868080347,-0.06496505756810056,0.7999242729491738,True,True,True,True,False,False
0,0.45,10.0,0.05296288368088664,1.2056220676392984,-0.072537379147812,1.253134242911768,1.162301945057205,0.0561140327004932,1.2660382536552595,-0.07253737914781178,0.8985794442137028,True,True,True,True,False,False
0,0.45,25.0,0.051545156066215014,1.1748785128898231,-0.07281570035132967,1.223898101417389,1.1301120088581944,0.0546274470347996,1.234220554368846,-0.07281570035133034,0.8985794442137028,True,True,True,True,False,False
0,0.5,10.0,0.058918999399196315,1.205995345493423,-0.08030085800573006,1.253566513189664,1.1626104821348704,0.0624314667066288,1.2663481402115282,-0.08030085800572995,0.9970772176596242,True,True,True,True,False,False
0,0.5,25.0,0.057337153964148735,1.1752959983754323,-0.08060802408116219,1.2243787134456607,1.1304607992054536,0.060772146706224994,1.2345717113295434,-0.08060802408116186,0.9970772176596242,True,True,True,True,False,False
0,0.55,10.0,0.06488889021627742,1.2063652577848631,-0.08800690719389803,1.2539945577876128,1.162916389689551,0.0687648646861223,1.2666546756208845,-0.08800690719389781,1.0954214001396647,True,True,True,True,False,False
0,0.55,25.0,0.06314142921584165,1.1757070306554271,-0.08834251690134942,1.2248519026464093,1.1308039683168383,0.06693110396797919,1.234916269153126,-0.08834251690134942,1.0954214001396647,True,True,True,True,False,False
