panel,cost_bps,chooser,phi,h,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_turn,OOS_4a,OOS_4b,live_OOS_CAGR,live_OOS_Sharpe,live_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD
U56,0,C_SHARPE,0.0,0.0,0.10450943700081305,1.3939237796344517,-0.11442361597338413,2.7845300159081026,True,False,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,0,C_4bIS,0.5,0.0,0.14189964399189892,1.202179279119198,-0.2056658467101652,2.8394865509350096,False,False,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,0,C_4aIS,0.0,0.0,0.10450943700081305,1.3939237796344517,-0.11442361597338413,2.7845300159081026,True,False,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,0,C_ANCHOR,,,0.09651574458861623,1.3012453352065745,-0.12029812214763824,1.7866966540340772,False,False,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,5,C_SHARPE,0.0,0.0,0.10297316760634945,1.374884077142652,-0.11462483294710712,2.7845300159081026,True,False,0.09553693392108098,1.2889815018993998,-0.12042377450517261,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,5,C_4bIS,0.5,0.0,0.14027864013138025,1.1898159956698484,-0.206126538771073,2.8394865509350096,False,False,0.09553693392108098,1.2889815018993998,-0.12042377450517261,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,5,C_4aIS,0.0,0.0,0.10297316760634945,1.374884077142652,-0.11462483294710712,2.7845300159081026,True,False,0.09553693392108098,1.2889815018993998,-0.12042377450517261,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,5,C_ANCHOR,,,0.09553693392108098,1.2889815018993998,-0.12042377450517261,1.7866966540340772,False,False,0.09553693392108098,1.2889815018993998,-0.12042377450517261,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,10,C_SHARPE,0.0,0.1,0.10154107322210959,1.3576630052014447,-0.1153074546853946,2.4117369848159735,True,False,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,10,C_4bIS,0.5,0.0,0.1386598495063165,1.1774493632330885,-0.2065870596936561,2.8394865509350096,False,False,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,10,C_4aIS,0.0,0.1,0.10154107322210959,1.3576630052014447,-0.1153074546853946,2.4117369848159735,True,False,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,10,C_ANCHOR,,,0.09455896847608769,1.2767122316543114,-0.12054941914043871,1.7866966540340772,False,False,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,25,C_SHARPE,0.25,0.1,0.11512878537097149,1.233082245398891,-0.15495168249131686,2.43193867609083,False,True,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,25,C_4bIS,0.5,0.1,0.13266914373205796,1.149933627383263,-0.20437791393688964,2.4692463967821427,False,False,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,25,C_4aIS,0.0,0.2,0.09734818960666414,1.30559943880937,-0.11597417349361838,2.279991041066827,True,False,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,25,C_ANCHOR,,,0.09163013641609163,1.2398733886368856,-0.12092630671374771,1.7866966540340772,False,False,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,50,C_SHARPE,0.25,0.1,0.10836502993485442,1.1659977163876274,-0.15730252632413433,2.43193867609083,False,True,0.08676558828999292,1.1783814389985978,-0.1215542982343576,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,50,C_4bIS,0.5,0.1,0.1256902631547232,1.094989000794146,-0.20665156742075064,2.4692463967821427,False,False,0.08676558828999292,1.1783814389985978,-0.1215542982343576,0.15286966214114894,0.8750760816641813,-0.33717256724185307
