corpus,dial,arm,score,n,mean_d,median_d,t,wins,losses,ties,sign_p,agree_share,off_n,off_mean_d
A,SLEEVE,MODE-XCORPUS,OOS_Sharpe,53,0.0,0.0,,0,0,53,1.0,1.0,0,
A,SLEEVE,MODE-XCORPUS,OOS_margin,53,0.0,0.0,,0,0,53,1.0,1.0,0,
B,GROSS,CONST-INC,OOS_Sharpe,115,0.000446557914617689,0.00044763740821140985,6.353643043973035,86,28,1,4.842132602853125e-08,0.008695652173913044,114,0.0004504750893073179
B,GROSS,CONST-INC,OOS_margin,115,-0.022140733465789722,-0.0014066485006415386,-1.3919845459184088,48,66,1,0.11093931188461267,0.008695652173913044,114,-0.02233495042601595
B,GROSS,SEL-4B,OOS_Sharpe,115,0.00012682900699536069,0.0,1.826897550185249,27,14,74,0.05958388801809633,0.6434782608695652,41,0.00035573989766991414
B,GROSS,SEL-4B,OOS_margin,115,0.045417512485653996,0.0,3.3817775793438436,31,10,74,0.0014504910141113214,0.6434782608695652,41,0.12739058380122462
B,GROSS,RANDOM,OOS_Sharpe,115,0.0005714391055465001,0.0002956818390666971,4.542912862483079,73,32,10,7.808423662658282e-05,0.08695652173913043,105,0.0006258618775033096
B,GROSS,RANDOM,OOS_margin,115,-0.1311122696699611,-0.04641031040357435,-6.144185617179104,31,74,10,3.275535268744219e-05,0.08695652173913043,105,-0.14359915249567168
B,GROSS,ORACLE,OOS_Sharpe,115,0.0014901766169751931,0.0009605941479291502,10.177014870207971,93,0,22,2.0194839173657902e-28,0.19130434782608696,93,0.0018426915156144863
B,GROSS,ORACLE,OOS_margin,115,-0.1984791660320025,-0.0769094802934648,-6.771450184512624,22,71,22,3.48247767160068e-07,0.19130434782608696,93,-0.2454312268137665
B,GROSS,MODE-GLOBAL,OOS_Sharpe,115,-2.4133181190956056e-05,0.0,-0.5414154103446287,7,11,97,0.480682373046875,0.8434782608695652,18,-0.00015418421316444145
B,GROSS,MODE-GLOBAL,OOS_margin,115,0.006134940795241708,0.0,0.5564636735715847,7,11,97,0.480682373046875,0.8434782608695652,18,0.039195455080710914
B,GROSS,MODE-LOO,OOS_Sharpe,115,-2.4133181190956056e-05,0.0,-0.5414154103446287,7,11,97,0.480682373046875,0.8434782608695652,18,-0.00015418421316444145
B,GROSS,MODE-LOO,OOS_margin,115,0.006134940795241708,0.0,0.5564636735715847,7,11,97,0.480682373046875,0.8434782608695652,18,0.039195455080710914
B,GROSS,MODE-XCORPUS,OOS_Sharpe,115,-2.4133181190956056e-05,0.0,-0.5414154103446287,7,11,97,0.480682373046875,0.8434782608695652,18,-0.00015418421316444145
B,GROSS,MODE-XCORPUS,OOS_margin,115,0.006134940795241708,0.0,0.5564636735715847,7,11,97,0.480682373046875,0.8434782608695652,18,0.039195455080710914
B,N,CONST-INC,OOS_Sharpe,115,0.023097570608272337,0.0011407635773921232,2.333858269661741,66,38,11,0.007799616184889367,0.09565217391304348,104,0.02554058288414729
B,N,CONST-INC,OOS_margin,115,0.016823466491527415,0.0,0.7787999495253506,55,49,11,0.624143515844679,0.09565217391304348,104,0.018602871601208187
B,N,SEL-4B,OOS_Sharpe,115,-0.021481607643358474,0.0,-2.0751222232778925,35,50,30,0.12839640292640084,0.2608695652173913,85,-0.029063351517484994
B,N,SEL-4B,OOS_margin,115,0.11509156873400779,0.06454499971017436,5.85270384338501,64,21,30,3.2764703534411354e-06,0.2608695652173913,85,0.15571212240483406
B,N,RANDOM,OOS_Sharpe,115,-0.023504301287317047,0.0,-1.5595259011222535,48,52,15,0.7643534344026668,0.13043478260869565,100,-0.02702994648041461
B,N,RANDOM,OOS_margin,115,-0.02219501330279675,0.0,-0.8403346341757647,47,53,15,0.617299413589252,0.13043478260869565,100,-0.02552426529821628
B,N,ORACLE,OOS_Sharpe,115,0.11816622628648497,0.06839332193694347,9.524541153520323,102,0,13,3.944304526105059e-31,0.11304347826086956,102,0.13322662767593893
B,N,ORACLE,OOS_margin,115,0.0451933963153486,0.0,1.3506438877044538,52,50,13,0.921191049253872,0.11304347826086956,102,0.05095333898299105
B,N,MODE-GLOBAL,OOS_Sharpe,115,0.025592847549898188,0.0,2.53567182981229,55,33,27,0.02462283158179103,0.23478260869565218,88,0.03344519850270786
B,N,MODE-GLOBAL,OOS_margin,115,0.08648368861045323,0.004111099789190803,3.9770540548782845,58,30,27,0.0037465093469812296,0.23478260869565218,88,0.11301845670684227
B,N,MODE-LOO,OOS_Sharpe,115,0.025592847549898188,0.0,2.53567182981229,55,33,27,0.02462283158179103,0.23478260869565218,88,0.03344519850270786
B,N,MODE-LOO,OOS_margin,115,0.08648368861045323,0.004111099789190803,3.9770540548782845,58,30,27,0.0037465093469812296,0.23478260869565218,88,0.11301845670684227
B,N,MODE-XCORPUS,OOS_Sharpe,115,0.023097570608272337,0.0011407635773921232,2.333858269661741,66,38,11,0.007799616184889367,0.09565217391304348,104,0.02554058288414729
B,N,MODE-XCORPUS,OOS_margin,115,0.016823466491527415,0.0,0.7787999495253506,55,49,11,0.624143515844679,0.09565217391304348,104,0.018602871601208187
B,BAND,CONST-INC,OOS_Sharpe,115,0.0036067231088554594,0.007149409785978639,0.49215171606316693,63,47,5,0.15233780606025277,0.043478260869565216,110,0.003770665068348889
B,BAND,CONST-INC,OOS_margin,115,-0.026018545310618462,-0.011351563311096824,-3.121739399305447,46,64,5,0.10461305811126677,0.043478260869565216,110,-0.02720120646110111
B,BAND,SEL-4B,OOS_Sharpe,115,0.0011091008203195985,0.0,0.4428269255574032,12,7,96,0.359283447265625,0.8347826086956521,19,0.006712978649302835
B,BAND,SEL-4B,OOS_margin,115,0.0036691376441667614,0.0,0.8846502679892118,10,9,96,1.0,0.8347826086956521,19,0.022207938372588294
B,BAND,RANDOM,OOS_Sharpe,115,0.008447489220520254,0.000405473756235758,1.2029443034568896,58,33,24,0.011456340539425671,0.20869565217391303,91,0.010675398465492626
B,BAND,RANDOM,OOS_margin,115,-0.010542543406345969,0.0,-1.3073501601959474,49,42,24,0.5296020954762451,0.20869565217391303,91,-0.013322994414613036
B,BAND,ORACLE,OOS_Sharpe,115,0.06291525737464829,0.05962733113175518,13.634226754821478,93,0,22,2.0194839173657902e-28,0.19130434782608696,93,0.07779843653854358
B,BAND,ORACLE,OOS_margin,115,0.04395658296184627,0.027335792834621175,7.073764584051952,83,10,22,1.848512223084717e-15,0.19130434782608696,93,0.05435491441518625
B,BAND,MODE-GLOBAL,OOS_Sharpe,115,0.007799143698746972,0.0,2.0846379722947153,21,15,79,0.40503224614076316,0.6869565217391305,36,0.02491393125988616
B,BAND,MODE-GLOBAL,OOS_margin,115,0.01954294077244405,0.0,3.3288802902244856,25,11,79,0.028816719655878842,0.6869565217391305,36,0.062428838578640726
B,BAND,MODE-LOO,OOS_Sharpe,115,0.007799143698746972,0.0,2.0846379722947153,21,15,79,0.40503224614076316,0.6869565217391305,36,0.02491393125988616
B,BAND,MODE-LOO,OOS_margin,115,0.01954294077244405,0.0,3.3288802902244856,25,11,79,0.028816719655878842,0.6869565217391305,36,0.062428838578640726
B,BAND,MODE-XCORPUS,OOS_Sharpe,115,0.007799143698746972,0.0,2.0846379722947153,21,15,79,0.40503224614076316,0.6869565217391305,36,0.02491393125988616
B,BAND,MODE-XCORPUS,OOS_margin,115,0.01954294077244405,0.0,3.3288802902244856,25,11,79,0.028816719655878842,0.6869565217391305,36,0.062428838578640726
B,CADENCE,CONST-INC,OOS_Sharpe,115,-0.05207211696609044,-0.05216605637355287,-3.7911621762935477,26,86,3,1.1009223084560129e-08,0.02608695652173913,112,-0.05346690581339643
B,CADENCE,CONST-INC,OOS_margin,115,-0.07523160000946495,-0.056104863429638774,-4.518374066430578,23,89,3,2.3795598280754504e-10,0.02608695652173913,112,-0.07724673215257562
B,CADENCE,SEL-4B,OOS_Sharpe,115,-0.014817805871127163,0.0,-2.4463894152682735,2,11,102,0.0224609375,0.8869565217391304,13,-0.13108059039843262
B,CADENCE,SEL-4B,OOS_margin,115,-0.0006108664727138258,0.0,-0.06999280893699704,5,8,102,0.5810546875,0.8869565217391304,13,-0.005403818797083844
B,CADENCE,RANDOM,OOS_Sharpe,115,-0.08744459051030712,-0.060204501234393915,-5.364587938943361,20,72,23,4.6062510208326234e-08,0.2,92,-0.10930573813788393
B,CADENCE,RANDOM,OOS_margin,115,-0.08074107934057977,-0.05809211554396865,-4.658784428900179,17,75,23,7.292898576420451e-10,0.2,92,-0.10092634917572474
B,CADENCE,ORACLE,OOS_Sharpe,115,0.04664911766383476,0.0,5.018982046858936,39,0,76,3.637978807091713e-12,0.6608695652173913,39,0.1375550905472051
B,CADENCE,ORACLE,OOS_margin,115,0.03577917177082629,0.0,3.135218556194851,25,14,76,0.10812902140605729,0.6608695652173913,39,0.10550268599089807
B,CADENCE,MODE-GLOBAL,OOS_Sharpe,115,0.02553395156602312,0.0,3.0757626158568714,10,3,102,0.09228515625,0.8869565217391304,13,0.2258772638532814
B,CADENCE,MODE-GLOBAL,OOS_margin,115,0.014341354461189195,0.0,2.400204056489924,11,2,102,0.0224609375,0.8869565217391304,13,0.12686582792590442
B,CADENCE,MODE-LOO,OOS_Sharpe,115,0.02553395156602312,0.0,3.0757626158568714,10,3,102,0.09228515625,0.8869565217391304,13,0.2258772638532814
B,CADENCE,MODE-LOO,OOS_margin,115,0.014341354461189195,0.0,2.400204056489924,11,2,102,0.0224609375,0.8869565217391304,13,0.12686582792590442
B,CADENCE,MODE-XCORPUS,OOS_Sharpe,115,0.02553395156602312,0.0,3.0757626158568714,10,3,102,0.09228515625,0.8869565217391304,13,0.2258772638532814
B,CADENCE,MODE-XCORPUS,OOS_margin,115,0.014341354461189195,0.0,2.400204056489924,11,2,102,0.0224609375,0.8869565217391304,13,0.12686582792590442
B,SLEEVE,CONST-INC,OOS_Sharpe,115,-0.2039278706512288,-0.18280047939438338,-33.02678456239558,0,115,0,4.81482486096809e-35,0.0,115,-0.2039278706512288
B,SLEEVE,CONST-INC,OOS_margin,115,-0.0981981503619207,-0.0652531247729442,-5.792577116089197,42,73,0,0.0049281538522553126,0.0,115,-0.0981981503619207
B,SLEEVE,SEL-4B,OOS_Sharpe,115,-0.06865681664366573,-0.03605733502998154,-9.05027462640369,9,62,44,7.335319390745429e-11,0.3826086956521739,71,-0.11120470301438815
B,SLEEVE,SEL-4B,OOS_margin,115,0.011644373804505146,0.0,1.4728182907939236,50,21,44,0.0007667649897412907,0.3826086956521739,71,0.0188606054580013
B,SLEEVE,RANDOM,OOS_Sharpe,115,-0.09077099468083329,-0.08298484016986785,-11.315666771409168,3,87,25,1.9641662139013065e-22,0.21739130434782608,90,-0.11598515986995366
B,SLEEVE,RANDOM,OOS_margin,115,-0.05042685467916025,0.0,-4.211353411050372,37,53,25,0.11334435404342065,0.21739130434782608,90,-0.06443431431226031
B,SLEEVE,ORACLE,OOS_Sharpe,115,0.003169622017303199,0.0,3.006603184293572,14,0,101,0.0001220703125,0.8782608695652174,14,0.02603618085641914
B,SLEEVE,ORACLE,OOS_margin,115,0.002355392792445881,0.0,2.1480398016413567,11,3,101,0.057373046875,0.8782608695652174,14,0.01934786936651974
B,SLEEVE,MODE-GLOBAL,OOS_Sharpe,115,0.0030278964206370542,0.0,2.876697353916124,13,1,101,0.0018310546875,0.8782608695652174,14,0.0248720063123758
B,SLEEVE,MODE-GLOBAL,OOS_margin,115,0.0025183279298023583,0.0,2.2652281125747153,11,3,101,0.057373046875,0.8782608695652174,14,0.020686265137662228
B,SLEEVE,MODE-LOO,OOS_Sharpe,115,0.0030278964206370542,0.0,2.876697353916124,13,1,101,0.0018310546875,0.8782608695652174,14,0.0248720063123758
B,SLEEVE,MODE-LOO,OOS_margin,115,0.0025183279298023583,0.0,2.2652281125747153,11,3,101,0.057373046875,0.8782608695652174,14,0.020686265137662228
B,SLEEVE,MODE-XCORPUS,OOS_Sharpe,115,0.0030278964206370542,0.0,2.876697353916124,13,1,101,0.0018310546875,0.8782608695652174,14,0.0248720063123758
B,SLEEVE,MODE-XCORPUS,OOS_margin,115,0.0025183279298023583,0.0,2.2652281125747153,11,3,101,0.057373046875,0.8782608695652174,14,0.020686265137662228
