panel,family,state,side,q,w,depth,cadence,gross,kind,nswitch_real,sw_ratio,nruns,sd_runlen_ratio,km_exact,excess_0bps,excess_10bps,excess_25bps,seedsd_0bps,seedsd_10bps,seedsd_25bps,excess_IS,excess_OOS
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,RAND,116,7.587068965517242,58,0.03775733002333273,0.0,0.17537133878682798,0.34737299496098545,0.6041529703548039,0.035466265160639596,0.03556210189158154,0.03595059171922949,0.2678823841045735,0.4137269506057292
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,BLOCK,116,1.0,58,1.0,1.0,0.17646301684330057,0.1769000276702719,0.17609441206972448,0.031038942476026166,0.03160264250749406,0.032534937348060594,0.08397958804160682,0.2703824087254453
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,SWITCHMATCH,116,0.9991379310344828,58,0.7834376637164033,1.0,0.1639909811325726,0.16180766072472708,0.15875858783718433,0.04404967043550377,0.04285204693512448,0.04102526304594385,0.054508404937537724,0.25412249643761586
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,SM_DOM,116,1.0,58,5.833611093605369,1.0,0.17842994435510062,0.17749072938745264,0.17573304466441708,0.03152753294376687,0.03176918570008687,0.03223850850935706,0.05237644642357797,0.28894551397659496
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,SM_UNIF,116,1.0,58,0.05151204434675938,1.0,0.14087649568296923,0.14023603442245625,0.1392532917013256,0.038485673283624185,0.03830291074144456,0.03802668230787471,0.030072986760294795,0.2086194939093593
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,RAND,116,7.540517241379311,58,0.03846282214760925,0.0,0.17447779877653335,0.34257934983070226,0.5963067869845935,0.028931341578845356,0.029135956545092868,0.029979230722364653,0.260142882673055,0.41783513895263724
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,BLOCK,116,1.0,58,0.9990164238106016,0.9,0.17402427292980072,0.17214178375209488,0.16915462082396227,0.03887996135043557,0.03909652061408645,0.039450719237349906,0.12275535010130062,0.2663708527624693
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,SWITCHMATCH,116,1.0,58,0.7676485148258873,1.0,0.16783611185423675,0.16607859358294885,0.16338982285831066,0.0570893201677993,0.05710678818565015,0.05710523451642425,0.05220210350136539,0.26338289417297855
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,SM_DOM,116,1.0,58,5.833611093605369,1.0,0.16960731345563307,0.16845193716620654,0.16659999258660313,0.020201986238651354,0.020712710008255603,0.021660456742160574,0.08256920974026732,0.248900965921245
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,SM_UNIF,116,1.0,58,0.05151204434675938,1.0,0.17666313935245914,0.1747070701033827,0.17170637739250116,0.04327566406473578,0.04287899609068277,0.0422694059172915,0.05304300136548484,0.2807462744901076
