book,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,pass4a,pass4b,fail4b
U56/EWALL/W,0.2,0.03491546076716934,1.1186081643465204,-0.06398020203937704,1.193589019008739,1.0584356489005784,1.1293584860200527,False,False,CAGR
U56/EWALL/W,0.25,0.043690701672045806,1.1188270826289544,-0.07952035690087877,1.193997496390935,1.0585216618175544,1.1294214237742768,False,False,CAGR
U56/EWALL/W,0.3,0.05248254618717385,1.119036738393908,-0.09488104506421602,1.1943987116154449,1.0585974678007604,1.1294734434695026,False,False,CAGR
U56/EWALL/W,0.35,0.061290007075638586,1.1192375026067567,-0.11006359485567518,1.1947936843813958,1.058662905092058,1.129514580149386,False,False,CAGR
U56/EWALL/W,0.4,0.07011209433042298,1.1194297493785292,-0.12506914449569229,1.1951824665191355,1.0587186280758683,1.1295455362610307,False,False,CAGR
U56/EWALL/W,0.45,0.07894772706306363,1.119612615544466,-0.13989916350581066,1.1955644819537392,1.0587635726330968,1.1295652579301323,False,False,CAGR
U56/EWALL/W,0.5,0.08779586197762823,1.1197864205351575,-0.15455471963277678,1.1959393325940912,1.0587986907991207,1.1295745378062643,False,False,CAGR
U56/EWALL/W,0.55,0.0966554037212295,1.1199508869193142,-0.1690370925199085,1.1963065325526772,1.058823901306286,1.1295732575265358,False,False,CAGR
U56/EWALL/W,0.6,0.1055252039730541,1.1201056466809132,-0.18334736564505172,1.1966651785538085,1.0588393093706978,1.1295615182446344,False,False,CAGR
U56/EWALL/W,0.65,0.11440411654835803,1.1202505201369026,-0.19748677962075367,1.1970155097035964,1.0588444034377091,1.1295388396794974,False,True,-
U56/EWALL/W,0.7,0.1232909035288563,1.1203847151216852,-0.21145690494212777,1.1973570221888845,1.0588381630408272,1.1295042580680081,False,False,DD
U56/EWALL/W,0.75,0.1321843974348571,1.120508478087318,-0.22525873278251796,1.1976893665295993,1.0588213725731919,1.1294584994673997,False,False,DD
U56/EWALL/W,0.8,0.14108328002172388,1.120621051579067,-0.23889338782455893,1.1980121719555084,1.0587929650450507,1.1294005500260897,False,False,DD
U56/EWALL/W,0.85,0.14998624166454166,1.1207220642475653,-0.2523626252098754,1.1983252933733415,1.0587523793029163,1.1293298080189025,False,False,DD
U56/EWALL/W,0.9,0.15889196554043528,1.1208113773225443,-0.2656675178780574,1.198628195794567,1.0586998523299673,1.1292465699728655,False,False,DD
U56/EWALL/W,0.95,0.16779908307621727,1.1208885921087828,-0.2788094629870098,1.1989205237847798,1.0586349584278465,1.129150345543949,False,False,DD
U56/EWALL/W,1.0,0.17670615790688937,1.1209532149480401,-0.2917897943136253,1.1992016700697186,1.0585573079635513,1.1290407836579774,False,False,DD
U56/EWALL/M,0.2,0.03482718761112502,1.1299451161866367,-0.06264056802220508,1.1878892826850311,1.0830221053615732,1.1543175757936954,False,False,CAGR
U56/EWALL/M,0.25,0.043592594236563365,1.1300481278171624,-0.07792197370084875,1.1887330708506088,1.0825604008292096,1.1537943942462876,False,False,CAGR
U56/EWALL/M,0.3,0.05238021327706033,1.1301406942877907,-0.0930546248113997,1.1895662063434482,1.0820910073870849,1.1532610717229532,False,False,CAGR
U56/EWALL/M,0.35,0.06118939132487777,1.1302225933408667,-0.10803984788513132,1.190388873631708,1.0816134235782642,1.1527169928306271,False,False,CAGR
U56/EWALL/M,0.4,0.0700194488608068,1.1302934536862907,-0.12287896209080151,1.1912010285111467,1.0811270767039438,1.1521617250820857,False,False,CAGR
U56/EWALL/M,0.45,0.07886972827640548,1.1303535658858266,-0.1375732709312265,1.1920025341705403,1.0806327249522039,1.1515958447789987,False,False,CAGR
U56/EWALL/M,0.5,0.08773954214403878,1.1304029413967274,-0.1521240624749126,1.1927937870390992,1.0801301384104367,1.1510191917666022,False,False,CAGR
U56/EWALL/M,0.55,0.0966282206445992,1.1304418723172187,-0.16653260958358473,1.1935748193960798,1.079619946255467,1.1504323155976592,False,False,CAGR
U56/EWALL/M,0.6,0.10553505919523687,1.1304703425352898,-0.18080021728261075,1.194346437010405,1.0791015216295887,1.149834556626509,False,False,CAGR
U56/EWALL/M,0.65,0.1144593097151434,1.13048799490668,-0.19492809557988255,1.195108636146925,1.078574306829644,1.1492251366589912,False,True,-
