panel,theta,con,cad,arm,hnd,bps,CAGR,Sharpe,MaxDD,pass4a,pass4b
U56,0.2,DEGROSS,M,MOM-D,DRIFT,25,0.022029723515219146,0.9542091251628458,-0.027878917394388414,False,False
U56,0.2,DEGROSS,M,MOM-D,RTT,0,0.024004928559815175,1.04295214186947,-0.027692489362163064,False,False
U56,0.2,DEGROSS,M,MOM-D,RTT,25,0.021857940938945886,0.952401573330444,-0.027851683343137146,False,False
U56,0.2,DEGROSS,Q,MA-THRESH,DRIFT,0,0.0252382862732623,0.9878443257493125,-0.043890743185476255,False,False
U56,0.2,DEGROSS,Q,MA-THRESH,DRIFT,25,0.02439227167903768,0.9549325055522095,-0.043890743185476255,False,False
U56,0.2,DEGROSS,Q,MA-THRESH,RTT,0,0.025199126251414627,1.0272777639481232,-0.03607810568389458,False,False
U56,0.2,DEGROSS,Q,MA-THRESH,RTT,25,0.023633077856058282,0.9643445467858616,-0.03628875737807413,False,False
U56,0.2,DEGROSS,Q,MOM-D,DRIFT,0,0.02201960199246078,0.9090063256340976,-0.035840850103725064,False,False
U56,0.2,DEGROSS,Q,MOM-D,DRIFT,25,0.021268243617572846,0.878496422968058,-0.03626837422410001,False,False
U56,0.2,DEGROSS,Q,MOM-D,RTT,0,0.021500533631925167,0.9208357872314169,-0.036548214199347284,False,False
U56,0.2,DEGROSS,Q,MOM-D,RTT,25,0.020060479353591676,0.8603807763342923,-0.03775984899779028,False,False
U56,0.06,RESPREAD,D,MA-THRESH,DRIFT,0,0.14274846311632738,1.0963573061541991,-0.31706664565135334,False,False
U56,0.06,RESPREAD,D,MA-THRESH,DRIFT,25,0.05289454712480679,0.4627878436969502,-0.43424871097426077,False,False
U56,0.06,RESPREAD,D,MA-THRESH,RTT,0,0.14274846311632738,1.0963573061541991,-0.31706664565135334,False,False
U56,0.06,RESPREAD,D,MA-THRESH,RTT,25,0.05289454712480679,0.4627878436969502,-0.43424871097426077,False,False
U56,0.06,RESPREAD,D,MOM-D,DRIFT,0,0.17736511671724897,1.1413824129665218,-0.24364175587228232,False,False
U56,0.06,RESPREAD,D,MOM-D,DRIFT,25,0.0757521241896888,0.5528705324041083,-0.2578809419371977,False,False
U56,0.06,RESPREAD,D,MOM-D,RTT,0,0.17736511671724897,1.1413824129665218,-0.24364175587228232,False,False
U56,0.06,RESPREAD,D,MOM-D,RTT,25,0.0757521241896888,0.5528705324041083,-0.2578809419371977,False,False
U56,0.06,RESPREAD,W,MA-THRESH,DRIFT,0,0.15258374869359081,1.1557072784729805,-0.21923151954691844,False,False
U56,0.06,RESPREAD,W,MA-THRESH,DRIFT,25,0.11445264361802177,0.8964728199009013,-0.2470445948023311,False,False
U56,0.06,RESPREAD,W,MA-THRESH,RTT,0,0.15465560839589143,1.1670394245191782,-0.21879818356252434,False,False
U56,0.06,RESPREAD,W,MA-THRESH,RTT,25,0.11244859065741508,0.8808917394756463,-0.2447631652899095,False,False
U56,0.06,RESPREAD,W,MOM-D,DRIFT,0,0.17510465166043532,1.1538977837373818,-0.26374823807946335,False,False
U56,0.06,RESPREAD,W,MOM-D,DRIFT,25,0.13576867391270042,0.9259396689164685,-0.26839824627794906,False,False
U56,0.06,RESPREAD,W,MOM-D,RTT,0,0.1768399316064866,1.161951793130057,-0.2658808376535141,False,False
U56,0.06,RESPREAD,W,MOM-D,RTT,25,0.1337133091063969,0.9124933694910543,-0.2709103129589455,False,False
U56,0.06,RESPREAD,M,MA-THRESH,DRIFT,0,0.15559023388987714,1.161817368757085,-0.20346467325044926,False,False
U56,0.06,RESPREAD,M,MA-THRESH,DRIFT,25,0.13924900081732794,1.053405352920599,-0.2050636157051905,False,False
U56,0.06,RESPREAD,M,MA-THRESH,RTT,0,0.1585162497854815,1.1748454372282382,-0.2006105556689638,False,True
U56,0.06,RESPREAD,M,MA-THRESH,RTT,25,0.13700946594075436,1.0331789101352111,-0.20284353591484117,False,False
U56,0.06,RESPREAD,M,MOM-D,DRIFT,0,0.16939672414625506,1.1213491795414314,-0.25351019060069635,False,False
U56,0.06,RESPREAD,M,MOM-D,DRIFT,25,0.15331130877236876,1.0291144818973206,-0.2550143250162026,False,False
U56,0.06,RESPREAD,M,MOM-D,RTT,0,0.17118799386185501,1.1240228926010338,-0.25255489543127174,False,False
U56,0.06,RESPREAD,M,MOM-D,RTT,25,0.1502051195656966,1.004418114255497,-0.25473944366012335,False,False
U56,0.06,RESPREAD,Q,MA-THRESH,DRIFT,0,0.1445785432704345,1.0555620554574425,-0.2575498876096477,False,False
U56,0.06,RESPREAD,Q,MA-THRESH,DRIFT,25,0.1363587869969216,1.0022513966774262,-0.2575498876096479,False,False
U56,0.06,RESPREAD,Q,MA-THRESH,RTT,0,0.14281709662980124,1.0433193499396651,-0.25764048268692297,False,False
U56,0.06,RESPREAD,Q,MA-THRESH,RTT,25,0.12941808315417513,0.956580852071789,-0.25835463643507717,False,False
U56,0.06,RESPREAD,Q,MOM-D,DRIFT,0,0.15663353533484736,1.0479072974274097,-0.2332017217486151,False,False
U56,0.06,RESPREAD,Q,MOM-D,DRIFT,25,0.14878824982206362,1.0022726638995494,-0.2332017217486151,False,False
U56,0.06,RESPREAD,Q,MOM-D,RTT,0,0.1538786619654755,1.032254516352015,-0.2403738314400009,False,False
U56,0.06,RESPREAD,Q,MOM-D,RTT,25,0.14096812028615946,0.9568722595050396,-0.24108931746529172,False,False
U56,0.06,DEGROSS,D,MA-THRESH,DRIFT,0,0.06025302418034384,1.1461466092923365,-0.08400961110815308,False,False
U56,0.06,DEGROSS,D,MA-THRESH,DRIFT,25,0.04083427249039184,0.7922285013880822,-0.09144246723838434,False,False
U56,0.06,DEGROSS,D,MA-THRESH,RTT,0,0.06025302418034384,1.1461466092923365,-0.08400961110815308,False,False
U56,0.06,DEGROSS,D,MA-THRESH,RTT,25,0.04083427249039184,0.7922285013880822,-0.09144246723838434,False,False
U56,0.06,DEGROSS,D,MOM-D,DRIFT,0,0.058579477451627504,1.1054392681120735,-0.08790050502577407,False,False
U56,0.06,DEGROSS,D,MOM-D,DRIFT,25,0.035773223248722674,0.6924948410572196,-0.10469588514120876,False,False
U56,0.06,DEGROSS,D,MOM-D,RTT,0,0.058579477451627504,1.1054392681120735,-0.08790050502577407,False,False
U56,0.06,DEGROSS,D,MOM-D,RTT,25,0.035773223248722674,0.6924948410572196,-0.10469588514120876,False,False
U56,0.06,DEGROSS,W,MA-THRESH,DRIFT,0,0.05914957087465189,1.103620431788154,-0.09065350834206642,False,False
U56,0.06,DEGROSS,W,MA-THRESH,DRIFT,25,0.05019573564720892,0.9451115696432246,-0.09207139543830056,False,False
U56,0.06,DEGROSS,W,MA-THRESH,RTT,0,0.05971438439525745,1.1122628426192978,-0.09086151381475671,False,False
U56,0.06,DEGROSS,W,MA-THRESH,RTT,25,0.04941937563603416,0.9300652550683294,-0.09261762602804802,False,False
U56,0.06,DEGROSS,W,MOM-D,DRIFT,0,0.060357265032529916,1.120116203305092,-0.09669221812888107,False,False
U56,0.06,DEGROSS,W,MOM-D,DRIFT,25,0.0511189098205207,0.9575995013196014,-0.09807329136708609,False,False
U56,0.06,DEGROSS,W,MOM-D,RTT,0,0.061032775034315145,1.1294280167167094,-0.09667920347607417,False,False
U56,0.06,DEGROSS,W,MOM-D,RTT,25,0.050551339889096436,0.9453194917600901,-0.09839769352787597,False,False
U56,0.06,DEGROSS,M,MA-THRESH,DRIFT,0,0.06365039954265073,1.131658536929103,-0.0767163187652643,False,False
U56,0.06,DEGROSS,M,MA-THRESH,DRIFT,25,0.05928257489597799,1.0584832642051505,-0.07721696084860064,False,False
U56,0.06,DEGROSS,M,MA-THRESH,RTT,0,0.06477014161728323,1.1469392807079333,-0.07417464003442509,False,False
U56,0.06,DEGROSS,M,MA-THRESH,RTT,25,0.05851820315623257,1.0423025144097056,-0.07496761015489817,False,False
U56,0.06,DEGROSS,M,MOM-D,DRIFT,0,0.062038576973125314,1.101206420950925,-0.09153984872039367,False,False
U56,0.06,DEGROSS,M,MOM-D,DRIFT,25,0.05781746354666262,1.0307283302250383,-0.09203242052629379,False,False
U56,0.06,DEGROSS,M,MOM-D,RTT,0,0.06320291419467594,1.1131507335145583,-0.08932038565571432,False,False
U56,0.06,DEGROSS,M,MOM-D,RTT,25,0.05719855260430329,1.0133434773949894,-0.09022584426426217,False,False
U56,0.06,DEGROSS,Q,MA-THRESH,DRIFT,0,0.05719241562969546,0.8814599725949176,-0.18014585727883137,False,False
U56,0.06,DEGROSS,Q,MA-THRESH,DRIFT,25,0.05472101264198659,0.8457263632052449,-0.18014585727883148,False,False
U56,0.06,DEGROSS,Q,MA-THRESH,RTT,0,0.056799877025858425,0.8648443920563467,-0.18161277512261498,False,False
U56,0.06,DEGROSS,Q,MA-THRESH,RTT,25,0.05223932760320493,0.799722526614078,-0.18229478589026693,False,False
U56,0.06,DEGROSS,Q,MOM-D,DRIFT,0,0.05394993845842433,0.8519184374055306,-0.16255886798425734,False,False
U56,0.06,DEGROSS,Q,MOM-D,DRIFT,25,0.05166894942146594,0.8182114337166223,-0.162558867984257,False,False
U56,0.06,DEGROSS,Q,MOM-D,RTT,0,0.053624896033284575,0.8330127693680821,-0.16879300608404846,False,False
U56,0.06,DEGROSS,Q,MOM-D,RTT,25,0.04933045257658164,0.770519503261454,-0.16947937598761742,False,False
U56,0.0,RESPREAD,D,MA-THRESH,DRIFT,0,0.12040001284701862,1.1413180982686633,-0.20481445252417263,False,False
U56,0.0,RESPREAD,D,MA-THRESH,DRIFT,25,0.0707059080584389,0.7061760388007328,-0.23416166675269368,False,False
U56,0.0,RESPREAD,D,MA-THRESH,RTT,0,0.12040001284701862,1.1413180982686633,-0.20481445252417263,False,False
U56,0.0,RESPREAD,D,MA-THRESH,RTT,25,0.0707059080584389,0.7061760388007328,-0.23416166675269368,False,False
U56,0.0,RESPREAD,D,MOM-D,DRIFT,0,0.14251470678495282,1.1087848556275428,-0.2070523229939718,False,False
U56,0.0,RESPREAD,D,MOM-D,DRIFT,25,0.08686736873110901,0.7168158072825346,-0.21924855658372377,False,False
U56,0.0,RESPREAD,D,MOM-D,RTT,0,0.14251470678495282,1.1087848556275428,-0.2070523229939718,False,False
U56,0.0,RESPREAD,D,MOM-D,RTT,25,0.08686736873110901,0.7168158072825346,-0.21924855658372377,False,False
U56,0.0,RESPREAD,W,MA-THRESH,DRIFT,0,0.12402907482492931,1.163992051762949,-0.18456331804795034,False,True
U56,0.0,RESPREAD,W,MA-THRESH,DRIFT,25,0.10285933753635534,0.9822410761442003,-0.18872693878303637,False,False
U56,0.0,RESPREAD,W,MA-THRESH,RTT,0,0.12523377241173428,1.1711517807346656,-0.18370671612097755,False,True
U56,0.0,RESPREAD,W,MA-THRESH,RTT,25,0.10063797824622811,0.9606658241686182,-0.1885401510377097,False,False
U56,0.0,RESPREAD,W,MOM-D,DRIFT,0,0.14007540635915583,1.095338374182818,-0.21804404551205137,False,False
U56,0.0,RESPREAD,W,MOM-D,DRIFT,25,0.11812164416549575,0.9412996151826173,-0.22300410959632166,False,False
U56,0.0,RESPREAD,W,MOM-D,RTT,0,0.14123114520298152,1.1013932400711577,-0.21655582568129417,False,False
U56,0.0,RESPREAD,W,MOM-D,RTT,25,0.11600309922898311,0.9248437166312999,-0.22197500109772528,False,False
U56,0.0,RESPREAD,M,MA-THRESH,DRIFT,0,0.12968031755034426,1.1896793866948558,-0.18149945027642533,False,True
U56,0.0,RESPREAD,M,MA-THRESH,DRIFT,25,0.12052243840745458,1.1137116990190856,-0.18294629676890806,False,True
U56,0.0,RESPREAD,M,MA-THRESH,RTT,0,0.1308350957214457,1.1886889514126622,-0.18107956631285793,False,True
U56,0.0,RESPREAD,M,MA-THRESH,RTT,25,0.11728937318973554,1.077332126419069,-0.18331319048864791,False,True
U56,0.0,RESPREAD,M,MOM-D,DRIFT,0,0.14107178763552275,1.137636228444582,-0.2249669690467626,False,False
U56,0.0,RESPREAD,M,MOM-D,DRIFT,25,0.13187897195811726,1.0717343706638627,-0.22636040445297623,False,False
U56,0.0,RESPREAD,M,MOM-D,RTT,0,0.14276623265218857,1.1397187797454118,-0.22067456275344666,False,False
U56,0.0,RESPREAD,M,MOM-D,RTT,25,0.1293170778016215,1.0441584875542056,-0.2229032595425039,False,False
U56,0.0,RESPREAD,Q,MA-THRESH,DRIFT,0,0.12674520049200622,1.1298692027050623,-0.2213943596148632,False,False
U56,0.0,RESPREAD,Q,MA-THRESH,DRIFT,25,0.12157255097714814,1.0881769189129984,-0.2213943596148631,False,False
U56,0.0,RESPREAD,Q,MA-THRESH,RTT,0,0.12430030960269645,1.1007827459542994,-0.22538115503868716,False,False
U56,0.0,RESPREAD,Q,MA-THRESH,RTT,25,0.11450793901182998,1.022502281386302,-0.2262068480786612,False,False
U56,0.0,RESPREAD,Q,MOM-D,DRIFT,0,0.1364716173012246,1.0981892385393581,-0.21661946818185618,False,False
U56,0.0,RESPREAD,Q,MOM-D,DRIFT,25,0.13159041374775748,1.0630378411082526,-0.2166194681818565,False,False
U56,0.0,RESPREAD,Q,MOM-D,RTT,0,0.13386172419962095,1.072663042382299,-0.22641124714735317,False,False
U56,0.0,RESPREAD,Q,MOM-D,RTT,25,0.12432725596005634,1.0044771226089277,-0.22720481912029533,False,False
U56,0.0,DEGROSS,D,MA-THRESH,DRIFT,0,0.08382389745543506,1.2160065881809958,-0.1164114627519891,True,False
U56,0.0,DEGROSS,D,MA-THRESH,DRIFT,25,0.06520537581003194,0.9614209650225922,-0.12029580659839467,False,False
U56,0.0,DEGROSS,D,MA-THRESH,RTT,0,0.08382389745543506,1.2160065881809958,-0.1164114627519891,True,False
U56,0.0,DEGROSS,D,MA-THRESH,RTT,25,0.06520537581003194,0.9614209650225922,-0.12029580659839467,False,False
U56,0.0,DEGROSS,D,MOM-D,DRIFT,0,0.08743222043281729,1.1950263105756262,-0.12458580484950277,False,False
U56,0.0,DEGROSS,D,MOM-D,DRIFT,25,0.06573987035456907,0.9162738946559036,-0.12832738596587379,False,False
U56,0.0,DEGROSS,D,MOM-D,RTT,0,0.08743222043281729,1.1950263105756262,-0.12458580484950277,False,False
U56,0.0,DEGROSS,D,MOM-D,RTT,25,0.06573987035456907,0.9162738946559036,-0.12832738596587379,False,False
U56,0.0,DEGROSS,W,MA-THRESH,DRIFT,0,0.08518275667132125,1.2165012534853101,-0.12017467111007873,False,False
U56,0.0,DEGROSS,W,MA-THRESH,DRIFT,25,0.07667505242586836,1.1026456295184035,-0.12129016650263869,False,False
U56,0.0,DEGROSS,W,MA-THRESH,RTT,0,0.08577909540287232,1.2218808815207838,-0.12164008668666992,False,False
U56,0.0,DEGROSS,W,MA-THRESH,RTT,25,0.07543163944510867,1.0836110123808527,-0.1230225520051873,False,False
U56,0.0,DEGROSS,W,MOM-D,DRIFT,0,0.08832094976946125,1.1877440777887804,-0.12589712626461125,False,False
U56,0.0,DEGROSS,W,MOM-D,DRIFT,25,0.07943218290286547,1.0761955815268076,-0.12753920462491797,False,False
U56,0.0,DEGROSS,W,MOM-D,RTT,0,0.08912248194537864,1.194528743504956,-0.12745927134416768,False,False
U56,0.0,DEGROSS,W,MOM-D,RTT,25,0.07846395279865725,1.061080121518863,-0.12873476936640438,False,False
U56,0.0,DEGROSS,M,MA-THRESH,DRIFT,0,0.09059805741849236,1.232007457393282,-0.11842426414365348,True,False
U56,0.0,DEGROSS,M,MA-THRESH,DRIFT,25,0.08654001697599711,1.1809153371431729,-0.1191507887177643,False,False
U56,0.0,DEGROSS,M,MA-THRESH,RTT,0,0.09155302328623316,1.2348919084500851,-0.11707453041481763,True,False
U56,0.0,DEGROSS,M,MA-THRESH,RTT,25,0.08485503075430101,1.1509065046463762,-0.11828803098502993,False,False
U56,0.0,DEGROSS,M,MOM-D,DRIFT,0,0.09183138654979195,1.181789121962924,-0.14001651523518532,False,False
U56,0.0,DEGROSS,M,MOM-D,DRIFT,25,0.08785529287338267,1.1346370397982057,-0.1407373412990699,False,False
U56,0.0,DEGROSS,M,MOM-D,RTT,0,0.09317916135329174,1.1852087241180267,-0.13688979878923313,False,False
U56,0.0,DEGROSS,M,MOM-D,RTT,25,0.086626175995965,1.1080866226110035,-0.13821878862735648,False,False
U56,0.0,DEGROSS,Q,MA-THRESH,DRIFT,0,0.08290362635605697,1.0245621868078165,-0.20584806043438864,False,False
U56,0.0,DEGROSS,Q,MA-THRESH,DRIFT,25,0.08047043418545341,0.9967988742148055,-0.20584806043438875,False,False
U56,0.0,DEGROSS,Q,MA-THRESH,RTT,0,0.08154578864222106,0.9940133206789541,-0.2099033136685553,False,False
U56,0.0,DEGROSS,Q,MA-THRESH,RTT,25,0.0762309014454885,0.9341414836681641,-0.21070687888952588,False,False
U56,0.0,DEGROSS,Q,MOM-D,DRIFT,0,0.0840830492203839,1.004013997473024,-0.20117385781712904,False,False
U56,0.0,DEGROSS,Q,MOM-D,DRIFT,25,0.081846744460218,0.9794848936977634,-0.20117385781712915,False,False
U56,0.0,DEGROSS,Q,MOM-D,RTT,0,0.08243528739774186,0.9689993427633037,-0.2108494822880509,False,False
U56,0.0,DEGROSS,Q,MOM-D,RTT,25,0.07732439705474747,0.913707202952362,-0.21162607312268167,False,False
U56,-0.12,RESPREAD,D,MA-THRESH,DRIFT,0,0.1209263300659793,1.1324840959182942,-0.2113284252758143,False,False
U56,-0.12,RESPREAD,D,MA-THRESH,DRIFT,25,0.10311211386007035,0.980478237235838,-0.21973938726138553,False,False
U56,-0.12,RESPREAD,D,MA-THRESH,RTT,0,0.1209263300659793,1.1324840959182942,-0.2113284252758143,False,False
U56,-0.12,RESPREAD,D,MA-THRESH,RTT,25,0.10311211386007035,0.980478237235838,-0.21973938726138553,False,False
U56,-0.12,RESPREAD,D,MOM-D,DRIFT,0,0.12923185072752563,1.1135283359938546,-0.21461684179927565,False,False
U56,-0.12,RESPREAD,D,MOM-D,DRIFT,25,0.10943321729317934,0.9599972385333783,-0.2230351677668918,False,False
U56,-0.12,RESPREAD,D,MOM-D,RTT,0,0.12923185072752563,1.1135283359938546,-0.21461684179927565,False,False
U56,-0.12,RESPREAD,D,MOM-D,RTT,25,0.10943321729317934,0.9599972385333783,-0.2230351677668918,False,False
U56,-0.12,RESPREAD,W,MA-THRESH,DRIFT,0,0.1241132410294783,1.1583519869337762,-0.20043187096962445,False,True
U56,-0.12,RESPREAD,W,MA-THRESH,DRIFT,25,0.11650778318314359,1.0935818991108648,-0.2018458840713786,False,True
U56,-0.12,RESPREAD,W,MA-THRESH,RTT,0,0.1250653094113401,1.1630306612353207,-0.19852664060277292,False,True
U56,-0.12,RESPREAD,W,MA-THRESH,RTT,25,0.11446271683313691,1.0732457845705363,-0.20056664481487985,False,True
U56,-0.12,RESPREAD,W,MOM-D,DRIFT,0,0.12967119631799817,1.123901181118499,-0.22438942944308904,False,False
U56,-0.12,RESPREAD,W,MOM-D,DRIFT,25,0.12156744781941198,1.0602878938215021,-0.22733866655541302,False,False
U56,-0.12,RESPREAD,W,MOM-D,RTT,0,0.13093157794922838,1.1310527570465525,-0.22158830373152816,False,False
U56,-0.12,RESPREAD,W,MOM-D,RTT,25,0.11989377981030569,1.044901745137418,-0.22508688731701865,False,False
U56,-0.12,RESPREAD,M,MA-THRESH,DRIFT,0,0.12718325849426115,1.1664826157659176,-0.2133690848335209,False,False
U56,-0.12,RESPREAD,M,MA-THRESH,DRIFT,25,0.12384842620007919,1.1387117161549267,-0.21351202126731506,False,False
U56,-0.12,RESPREAD,M,MA-THRESH,RTT,0,0.12862602404306522,1.165924318987698,-0.21170520058887343,False,False
U56,-0.12,RESPREAD,M,MA-THRESH,RTT,25,0.12124305764871268,1.1053488136832184,-0.21261528192374424,False,False
U56,-0.12,RESPREAD,M,MOM-D,DRIFT,0,0.12671173459427498,1.1329882331755026,-0.21463658902740412,False,False
U56,-0.12,RESPREAD,M,MOM-D,DRIFT,25,0.12324808980572488,1.1049564091037332,-0.2148274874770909,False,False
U56,-0.12,RESPREAD,M,MOM-D,RTT,0,0.12823161933165683,1.1331439543739439,-0.212996863931461,False,False
U56,-0.12,RESPREAD,M,MOM-D,RTT,25,0.1207819918083124,1.0737439648509126,-0.21396201879947374,False,False
U56,-0.12,RESPREAD,Q,MA-THRESH,DRIFT,0,0.12577782252007075,1.1609934218990186,-0.21872941813622915,False,False
U56,-0.12,RESPREAD,Q,MA-THRESH,DRIFT,25,0.1238283644743261,1.1448049479441815,-0.21872941813622937,False,False
U56,-0.12,RESPREAD,Q,MA-THRESH,RTT,0,0.12377549916286013,1.130907946794279,-0.22395220714639974,False,False
U56,-0.12,RESPREAD,Q,MA-THRESH,RTT,25,0.11743130363356946,1.0786229536836398,-0.2247756027079113,False,False
U56,-0.12,RESPREAD,Q,MOM-D,DRIFT,0,0.12732577482261132,1.1387676854108144,-0.21872941813622926,False,False
U56,-0.12,RESPREAD,Q,MOM-D,DRIFT,25,0.12537734201782436,1.1230277112670777,-0.21872941813622926,False,False
U56,-0.12,RESPREAD,Q,MOM-D,RTT,0,0.12540488218676638,1.1113822728143044,-0.22395220714639963,False,False
