panel,cadence,kind,draw,prem_win,best_win_prem,best_win_d,book,gross
U56,Q,N_ROTBLOCK,17,0.38043356186567345,0.692798822038236,10.0,,
U56,Q,N_ROTBLOCK,18,0.8669979223586093,1.2902579828622838,29.0,,
U56,Q,N_ROTBLOCK,19,-0.8218244976567602,1.0159906837250765,0.0,,
U56,Q,N_ROTBLOCK,20,-0.5892918722062646,0.5423491984990203,53.0,,
U56,Q,N_ROTBLOCK,21,-0.3458077246429827,0.7155747647961129,43.0,,
U56,Q,N_ROTBLOCK,22,0.4190405556679255,0.8204399692786535,29.0,,
U56,Q,N_ROTBLOCK,23,0.17396039096584656,0.8780001301404221,2.0,,
U56,Q,N_ROTBLOCK,24,0.8101966117333681,0.8431071704336224,16.0,,
U56,Q,N_ROTBLOCK,25,-0.18384424512533304,0.7984517593962503,6.0,,
U56,Q,N_ROTBLOCK,26,0.9849450427699408,1.842294822222821,4.0,,
U56,Q,N_ROTBLOCK,27,0.6890496517570505,0.8050810902528975,12.0,,
U56,Q,N_ROTBLOCK,28,0.4854941134864289,0.7203139779216672,53.0,,
U56,Q,N_ROTBLOCK,29,0.38421750227805196,0.49918738404786056,22.0,,
U56,Q,N_ROTBLOCK,30,0.8054041374002535,0.9029048743509134,12.0,,
U56,Q,N_ROTBLOCK,31,0.0892893109484727,0.586378129612446,27.0,,
U56,Q,N_ROTBLOCK,32,-0.5371159488306836,0.9156933575473496,51.0,,
U56,Q,N_ROTBLOCK,33,-0.030760057787648253,0.5430436018533885,49.0,,
U56,Q,N_ROTBLOCK,34,0.397113040688612,1.0007927136960812,1.0,,
U56,Q,N_ROTBLOCK,35,0.3065195331031983,0.6535729560420194,9.0,,
U56,Q,N_ROTBLOCK,36,0.011034120344206588,0.6985535061004677,28.0,,
U56,Q,N_ROTBLOCK,37,0.5850925385369021,0.5947198398926345,14.0,,
U56,Q,N_ROTBLOCK,38,0.5788563824981141,1.094801396356475,20.0,,
U56,Q,N_ROTBLOCK,39,-0.050712960853139255,1.0276345222823964,30.0,,
U56,M,N_FIXED,0,-0.025458408184242387,0.019363389058579816,11.0,,
U56,M,N_FIXED,1,0.047405378806184006,0.040352282220263436,2.0,,
U56,M,N_FIXED,2,0.017456730564671674,0.026756522775565617,9.0,,
U56,M,N_FIXED,3,-0.016352930519111797,0.011141491656814773,0.0,,
U56,M,N_FIXED,4,-0.01657671479363132,0.03281082176831873,11.0,,
U56,M,N_FIXED,5,-0.011377749175016383,0.021573492034706876,9.0,,
U56,M,N_FIXED,6,0.008096450984770853,0.015992056778807995,2.0,,
U56,M,N_FIXED,7,0.038433877086632706,0.04549613571560307,2.0,,
U56,M,N_FIXED,8,0.01385588941775484,0.021997086370321717,2.0,,
U56,M,N_FIXED,9,-0.048110690110997334,0.027244577065032027,11.0,,
U56,M,N_FIXED,10,0.05164361186462407,0.03224996681070402,2.0,,
U56,M,N_FIXED,11,-0.018288470173111193,0.021547506400374505,11.0,,
U56,M,N_FIXED,12,-0.06893854089946305,0.039107590339239606,11.0,,
U56,M,N_FIXED,13,0.027238523803996273,0.016978359774789675,2.0,,
U56,M,N_FIXED,14,-0.019768553033511216,0.007252965434555447,11.0,,
U56,M,N_FIXED,15,-0.012280597580621722,0.010367275626933514,11.0,,
U56,M,N_FIXED,16,0.0029048827455108173,0.004514766867120268,1.0,,
U56,M,N_FIXED,17,0.032401602192595746,0.01887469442356987,0.0,,
U56,M,N_FIXED,18,0.01673660068182148,0.03537662874703362,9.0,,
U56,M,N_FIXED,19,-0.06637158696784218,0.04634670100219507,11.0,,
U56,M,N_FIXED,20,0.018922324312145578,0.03281923907445139,9.0,,
U56,M,N_FIXED,21,0.009334444195896463,0.00419428116431142,11.0,,
U56,M,N_FIXED,22,0.03270916908029442,0.03993971834981014,0.0,,
U56,M,N_FIXED,23,0.01085323092197693,0.025582905373960074,11.0,,
U56,M,N_FIXED,24,-0.0027461516786966844,0.04211535475625222,11.0,,
U56,M,N_FIXED,25,-0.02594920554203073,0.009606086894694554,11.0,,
U56,M,N_FIXED,26,0.0009207426319629564,0.013838426971096163,2.0,,
U56,M,N_FIXED,27,-0.0010968552605572501,0.007195818039298363,11.0,,
U56,M,N_FIXED,28,0.03538657171738846,0.031972639302484396,2.0,,
U56,M,N_FIXED,29,-0.03807182905908452,0.022398917425190124,11.0,,
U56,M,N_FIXED,30,0.016072809640996222,0.010224834759747226,1.0,,
U56,M,N_FIXED,31,0.03561051755724687,0.02768928206843102,1.0,,
U56,M,N_FIXED,32,-0.004924758249513772,0.007990484112330165,1.0,,
U56,M,N_FIXED,33,-0.04797211028015891,0.012118090071145948,11.0,,
U56,M,N_FIXED,34,0.045777775070166005,0.03580520797076603,1.0,,
U56,M,N_FIXED,35,-0.01846855659454749,0.005082741274725633,1.0,,
U56,M,N_FIXED,36,-0.019558630259322585,0.020348052236395797,11.0,,
U56,M,N_FIXED,37,-0.03712893815570051,0.012040755097053601,0.0,,
U56,M,N_FIXED,38,-0.012723297636724196,0.026233339091544794,11.0,,
U56,M,N_FIXED,39,0.02705131594272353,0.027028146472638792,1.0,,
U56,M,N_ROTBLOCK,0,-0.21908929795112497,0.028918547848096887,0.0,,
U56,M,N_ROTBLOCK,1,-0.16368502687560404,0.03690695532201915,0.0,,
U56,M,N_ROTBLOCK,2,-0.3688456871619006,0.26271538577788633,11.0,,
U56,M,N_ROTBLOCK,3,0.048279264644436604,0.24513143510932062,8.0,,
U56,M,N_ROTBLOCK,4,-0.6707077421440264,0.3926962695143179,11.0,,
U56,M,N_ROTBLOCK,5,-0.23635419559753512,0.185248106174159,11.0,,
U56,M,N_ROTBLOCK,6,-0.04612516851140308,0.28650638797395356,9.0,,
U56,M,N_ROTBLOCK,7,-0.11855191407885296,0.09177382372605322,10.0,,
U56,M,N_ROTBLOCK,8,0.2457100126174866,0.2599223023311309,0.0,,
U56,M,N_ROTBLOCK,9,-0.34152843104918174,0.31148274831425793,11.0,,
U56,M,N_ROTBLOCK,10,-0.5029772110430403,0.47166897591061907,11.0,,
U56,M,N_ROTBLOCK,11,-0.06025464876084491,0.3365761475293936,8.0,,
U56,M,N_ROTBLOCK,12,0.09116918484892433,0.28722423150645493,0.0,,
U56,M,N_ROTBLOCK,13,-0.12209959877881871,0.3063493752380264,9.0,,
U56,M,N_ROTBLOCK,14,-0.23559331101815212,0.15208126663918994,11.0,,
U56,M,N_ROTBLOCK,15,-0.1852870444503385,0.6886353005506152,8.0,,
U56,M,N_ROTBLOCK,16,0.2835504088885457,0.09747812570676162,11.0,,
U56,M,N_ROTBLOCK,17,0.30473360855226284,0.5186065015713109,6.0,,
U56,M,N_ROTBLOCK,18,-0.47136191012384504,0.133830353288036,0.0,,
U56,M,N_ROTBLOCK,19,-0.49941832122632757,0.462365710980554,11.0,,
U56,M,N_ROTBLOCK,20,-0.2808324561834413,0.23387271586663927,11.0,,
U56,M,N_ROTBLOCK,21,0.13322368057569478,0.21367330007104002,6.0,,
U56,M,N_ROTBLOCK,22,-0.45848025983275265,0.5864877299088649,11.0,,
U56,M,N_ROTBLOCK,23,0.0006963752302524551,0.13032963084872562,4.0,,
U56,M,N_ROTBLOCK,24,0.00904138999725801,0.24175164654729409,6.0,,
U56,M,N_ROTBLOCK,25,0.04352566596895202,0.13393115238141906,1.0,,
U56,M,N_ROTBLOCK,26,-0.100417922988634,0.18508900303352374,0.0,,
U56,M,N_ROTBLOCK,27,0.24798842873852978,0.26504399790978683,0.0,,
U56,M,N_ROTBLOCK,28,0.4059988171491793,0.3393384132520363,0.0,,
U56,M,N_ROTBLOCK,29,0.1650258159390114,0.12051413410720221,0.0,,
U56,M,N_ROTBLOCK,30,-0.15991908925312714,0.08460310509787183,11.0,,
U56,M,N_ROTBLOCK,31,-0.5804109986331435,0.48449833460195446,11.0,,
U56,M,N_ROTBLOCK,32,-0.39856181599851465,0.3427385404145158,11.0,,
U56,M,N_ROTBLOCK,33,-0.01912702379232023,0.23556522655776346,9.0,,
U56,M,N_ROTBLOCK,34,-0.27968447658350687,0.07644028239697034,11.0,,
U56,M,N_ROTBLOCK,35,-0.19703394451333622,0.08024327802099274,0.0,,
U56,M,N_ROTBLOCK,36,-0.39538870047842456,0.2969812252028131,10.0,,
U56,M,N_ROTBLOCK,37,-0.31714033823309895,0.1351131056111382,11.0,,
U56,M,N_ROTBLOCK,38,0.35266319422330716,0.29513142077353005,0.0,,
U56,M,N_ROTBLOCK,39,0.7585842937371273,0.5916681995132129,3.0,,
B136,Q,N_FIXED,0,-0.06577837340920822,0.19587052089871826,0.0,,
B136,Q,N_FIXED,1,0.06737858997538067,0.09983424490398324,11.0,,
B136,Q,N_FIXED,2,0.0820030025256413,0.1064713748987356,0.0,,
B136,Q,N_FIXED,3,0.06444794962703781,0.12851149932165074,0.0,,
B136,Q,N_FIXED,4,0.03990989390523947,0.07720613074126359,0.0,,
B136,Q,N_FIXED,5,-0.22561045196384413,0.20690224905578758,41.0,,
B136,Q,N_FIXED,6,0.10258980614741012,0.14232697643719205,13.0,,
B136,Q,N_FIXED,7,-0.04189656677672626,0.2101262078161975,0.0,,
B136,Q,N_FIXED,8,0.13678441325216006,0.1779207072462352,13.0,,
B136,Q,N_FIXED,9,0.007950869959103546,0.15557347070623173,0.0,,
B136,Q,N_FIXED,10,0.285841647329278,0.2929858994013068,14.0,,
B136,Q,N_FIXED,11,0.05790943797162884,0.09509691192960246,9.0,,
B136,Q,N_FIXED,12,-0.0037627253739735966,0.1182457862398778,0.0,,
B136,Q,N_FIXED,13,-0.18808049552412384,0.2237647292028816,38.0,,
B136,Q,N_FIXED,14,-0.23343355877872174,0.18176890790035483,38.0,,
B136,Q,N_FIXED,15,0.021155350563703545,0.06363455185614375,53.0,,
B136,Q,N_FIXED,16,-0.09300422471734349,0.12286573385435817,0.0,,
B136,Q,N_FIXED,17,0.1467708390644634,0.15780486002136274,13.0,,
B136,Q,N_FIXED,18,0.15883318509017644,0.1732618636735389,13.0,,
B136,Q,N_FIXED,19,0.07132875788972703,0.09971845457744766,11.0,,
B136,Q,N_FIXED,20,0.24247925886130456,0.2443982417803403,14.0,,
B136,Q,N_FIXED,21,-0.17394127449575914,0.19788625903272017,53.0,,
B136,Q,N_FIXED,22,-0.015382757290203775,0.13833144440028977,0.0,,
B136,Q,N_FIXED,23,0.11193276201577618,0.21487912142301946,12.0,,
B136,Q,N_FIXED,24,-0.02191338882089444,0.054526149477250874,0.0,,
B136,Q,N_FIXED,25,0.2436379953387041,0.24944076800403725,16.0,,
B136,Q,N_FIXED,26,0.1454861344996999,0.15358687975184637,16.0,,
B136,Q,N_FIXED,27,-0.01506007101397866,0.1265234499052631,0.0,,
B136,Q,N_FIXED,28,-0.04077671042989062,0.07960772068415833,0.0,,
B136,Q,N_FIXED,29,0.0679307034667681,0.1727955664371278,0.0,,
B136,Q,N_FIXED,30,0.01472778492768334,0.1587905983030219,0.0,,
B136,Q,N_FIXED,31,-0.199344504098512,0.20352248300364972,38.0,,
B136,Q,N_FIXED,32,-0.13633337746083943,0.17838710631252142,53.0,,
B136,Q,N_FIXED,33,-0.104132476343331,0.20783358057567758,38.0,,
B136,Q,N_FIXED,34,-0.07609326072480493,0.12015548327639902,0.0,,
B136,Q,N_FIXED,35,0.1789680942878391,0.18151077203272248,14.0,,
B136,Q,N_FIXED,36,0.18773275794367494,0.19313632557739657,14.0,,
B136,Q,N_FIXED,37,0.08092317525465409,0.11878749241096276,20.0,,
B136,Q,N_FIXED,38,0.0955144587566531,0.23601623101879354,0.0,,
B136,Q,N_FIXED,39,0.038345685188230505,0.06822587537596486,9.0,,
B136,Q,N_ROTBLOCK,0,0.3709393200547244,0.8849556655684792,0.0,,
B136,Q,N_ROTBLOCK,1,-1.0939758826582664,1.232414070952155,34.0,,
B136,Q,N_ROTBLOCK,2,-0.8572899433692733,1.4609930014360526,37.0,,
B136,Q,N_ROTBLOCK,3,-0.5214519480873382,1.729041794233631,44.0,,
B136,Q,N_ROTBLOCK,4,-0.2937866203903061,0.7659484052544352,53.0,,
B136,Q,N_ROTBLOCK,5,-0.1943910586603037,1.0010311765220736,21.0,,
B136,Q,N_ROTBLOCK,6,1.6445955780612747,1.6479631682306863,14.0,,
B136,Q,N_ROTBLOCK,7,0.09462866480132281,0.5056757662156708,53.0,,
B136,Q,N_ROTBLOCK,8,-1.0529114644280662,1.258737315369016,1.0,,
B136,Q,N_ROTBLOCK,9,-0.35573300266785557,1.4335589967003834,0.0,,
B136,Q,N_ROTBLOCK,10,-0.23024945248210527,1.273805173157383,28.0,,
B136,Q,N_ROTBLOCK,11,0.03247944318413687,0.9744518138272729,8.0,,
B136,Q,N_ROTBLOCK,12,0.016892445998826777,0.29368499360290123,9.0,,
B136,Q,N_ROTBLOCK,13,-0.23479955462655266,0.8790796344796091,44.0,,
B136,Q,N_ROTBLOCK,14,-0.16188082082228714,0.5876550046605006,49.0,,
B136,Q,N_ROTBLOCK,15,-0.2963896591832615,0.8643853958151804,39.0,,
B136,Q,N_ROTBLOCK,16,-0.3794545365116231,2.26682351787598,2.0,,
B136,Q,N_ROTBLOCK,17,-0.8709871296813935,1.3620775536042926,38.0,,
B136,Q,N_ROTBLOCK,18,0.2261549952671777,0.6434246979274212,1.0,,
B136,Q,N_ROTBLOCK,19,-0.17058890293656725,0.5170471171259116,29.0,,
B136,Q,N_ROTBLOCK,20,0.4572301880894498,0.6278298565147276,17.0,,
B136,Q,N_ROTBLOCK,21,-0.17504815686298136,0.5376920649082273,0.0,,
B136,Q,N_ROTBLOCK,22,0.4873946530732436,1.9449580619763742,28.0,,
B136,Q,N_ROTBLOCK,23,-0.3478785662527484,0.4581008545065557,38.0,,
B136,Q,N_ROTBLOCK,24,-0.22638709830076992,1.4192909518950168,43.0,,
B136,Q,N_ROTBLOCK,25,0.9794695691400873,1.0577941491965113,16.0,,
B136,Q,N_ROTBLOCK,26,0.8564261087330867,1.2791853173696313,2.0,,
B136,Q,N_ROTBLOCK,27,-0.12932819099062468,0.8462923771994584,41.0,,
B136,Q,N_ROTBLOCK,28,-0.6887206981136029,1.2077052686636303,53.0,,
B136,Q,N_ROTBLOCK,29,-0.6867508331151859,1.9611049412260841,48.0,,
B136,Q,N_ROTBLOCK,30,-0.5584539488840867,1.6834691437216978,41.0,,
B136,Q,N_ROTBLOCK,31,-0.288186376790548,0.7569388087211182,47.0,,
B136,Q,N_ROTBLOCK,32,-0.4292870150376105,0.9373707779106033,49.0,,
B136,Q,N_ROTBLOCK,33,0.6133694682730417,1.0231944045607277,20.0,,
B136,Q,N_ROTBLOCK,34,-0.2631572628812102,1.134986175748836,7.0,,
B136,Q,N_ROTBLOCK,35,-0.024970367711844244,1.8726156937655034,6.0,,
B136,Q,N_ROTBLOCK,36,-0.1934751095212861,1.016385717531798,53.0,,
B136,Q,N_ROTBLOCK,37,-0.8242583804212634,1.9871846702838436,38.0,,
B136,Q,N_ROTBLOCK,38,1.4919445439626389,1.8767695993670865,11.0,,
B136,Q,N_ROTBLOCK,39,0.7523744128672533,1.4522031608614692,25.0,,
B136,M,N_FIXED,0,0.006669772274761621,0.005699580968106521,0.0,,
B136,M,N_FIXED,1,0.03560361256739475,0.0217259722988411,2.0,,
B136,M,N_FIXED,2,0.048216058348471424,0.04977160358805466,2.0,,
B136,M,N_FIXED,3,0.052666376104407164,0.03439989987176928,2.0,,
B136,M,N_FIXED,4,0.06372152833445666,0.036733536448745885,1.0,,
B136,M,N_FIXED,5,-0.010331808353325478,0.03567179215359206,11.0,,
B136,M,N_FIXED,6,-0.050428932723058095,0.05707281740185616,11.0,,
B136,M,N_FIXED,7,-0.015134874176200852,0.031037674467497278,11.0,,
B136,M,N_FIXED,8,-0.01690744974785635,0.0963455018918899,11.0,,
B136,M,N_FIXED,9,-0.012434436659641834,0.031115740723729468,11.0,,
B136,M,N_FIXED,10,0.09137685192225353,0.03505234085275366,3.0,,
B136,M,N_FIXED,11,-0.016453061261888224,0.026252433719655965,11.0,,
B136,M,N_FIXED,12,0.05030365034474904,0.013912748974325706,6.0,,
B136,M,N_FIXED,13,0.07766330022568324,0.030080342149215733,1.0,,
B136,M,N_FIXED,14,0.03687420700653754,0.0276219215095741,11.0,,
B136,M,N_FIXED,15,-0.0018876706594783688,0.00670090833204795,11.0,,
B136,M,N_FIXED,16,0.04422930561700511,0.02120614307362878,1.0,,
B136,M,N_FIXED,17,0.01986313969710163,0.011435374173300872,2.0,,
B136,M,N_FIXED,18,0.022861467518060785,0.009341068984334566,3.0,,
B136,M,N_FIXED,19,0.09502196557331644,0.05288015328967055,4.0,,
B136,M,N_FIXED,20,0.05678001609328576,0.041388163387722776,0.0,,
B136,M,N_FIXED,21,0.0748138257500891,0.0348775293917275,1.0,,
B136,M,N_FIXED,22,0.0005168007977743305,0.042261808001549384,11.0,,
B136,M,N_FIXED,23,-0.0006428273060521406,0.06001549160404185,9.0,,
B136,M,N_FIXED,24,0.05983167966041314,0.02466450618676508,0.0,,
B136,M,N_FIXED,25,0.04582622044207729,0.04150424477275483,2.0,,
B136,M,N_FIXED,26,0.023398526818470267,0.04604785475111145,11.0,,
B136,M,N_FIXED,27,-0.03568948714650355,0.03697637534338327,11.0,,
B136,M,N_FIXED,28,-0.013884573228731267,0.08485350377005318,11.0,,
B136,M,N_FIXED,29,-0.032496256886691,0.0386967135132682,11.0,,
B136,M,N_FIXED,30,0.037092465948726505,0.012172351062745279,2.0,,
B136,M,N_FIXED,31,0.038385355650827346,0.01735755813317974,2.0,,
B136,M,N_FIXED,32,-0.0282969007845163,0.06877180252161275,11.0,,
B136,M,N_FIXED,33,-0.003173548419727057,0.07727357686419523,11.0,,
B136,M,N_FIXED,34,0.05123201954963519,0.005394635024987826,11.0,,
B136,M,N_FIXED,35,0.03795222209651283,0.015526841035322092,11.0,,
B136,M,N_FIXED,36,-0.009833145936322119,0.03041751113340818,11.0,,
B136,M,N_FIXED,37,-0.04253970374251681,0.038761381781289295,11.0,,
B136,M,N_FIXED,38,0.029604072836691975,0.01758225450689266,2.0,,
B136,M,N_FIXED,39,-0.06326878750264331,0.08151235150518465,11.0,,
B136,M,N_ROTBLOCK,0,0.2438528366643905,0.3986543512661228,8.0,,
B136,M,N_ROTBLOCK,1,0.17043013734233114,0.08350826169601255,0.0,,
B136,M,N_ROTBLOCK,2,-0.1359063756461762,0.20180055923148893,11.0,,
B136,M,N_ROTBLOCK,3,0.03902875116999355,0.2886471999160698,8.0,,
B136,M,N_ROTBLOCK,4,0.3847426902682277,0.29787133053952697,0.0,,
B136,M,N_ROTBLOCK,5,1.1286291523993435,0.9989743520647947,2.0,,
B136,M,N_ROTBLOCK,6,0.13994103728622032,0.12848345240492332,11.0,,
B136,M,N_ROTBLOCK,7,0.31815449091660697,0.5009324263935168,1.0,,
B136,M,N_ROTBLOCK,8,0.8502698988748725,0.6767879796984022,2.0,,
B136,M,N_ROTBLOCK,9,-0.9262179832679933,0.5680396926896698,9.0,,
B136,M,N_ROTBLOCK,10,0.4665978578739599,0.4407535740711682,4.0,,
B136,M,N_ROTBLOCK,11,-0.10709708769456594,0.007772671457389468,6.0,,
B136,M,N_ROTBLOCK,12,0.640535685100807,0.5207203321067666,0.0,,
B136,M,N_ROTBLOCK,13,0.13250414578099418,0.09324362593524677,0.0,,
B136,M,N_ROTBLOCK,14,0.108858954700769,0.0859543257760742,1.0,,
B136,M,N_ROTBLOCK,15,0.4553852346661835,0.48567739844597835,1.0,,
B136,M,N_ROTBLOCK,16,-0.15917029104637603,0.19930306107019902,0.0,,
B136,M,N_ROTBLOCK,17,0.5259430249551389,0.5411522592771578,0.0,,
B136,M,N_ROTBLOCK,18,-0.9846789734469354,0.8362235570622933,11.0,,
B136,M,N_ROTBLOCK,19,0.4855978700983963,0.5910184989797983,1.0,,
B136,M,N_ROTBLOCK,20,-0.6570183680396566,0.950593718634294,10.0,,
B136,M,N_ROTBLOCK,21,-0.3515347860396256,0.4840388569050369,10.0,,
B136,M,N_ROTBLOCK,22,0.2612546917912212,0.1720698420077188,4.0,,
B136,M,N_ROTBLOCK,23,-0.25050576211654296,0.27704786686961747,11.0,,
B136,M,N_ROTBLOCK,24,-0.23672191067764664,0.26150502617871413,8.0,,
B136,M,N_ROTBLOCK,25,0.3525320914107788,0.08091648689230846,2.0,,
B136,M,N_ROTBLOCK,26,0.34847693113779776,0.21632025103537456,2.0,,
B136,M,N_ROTBLOCK,27,0.41221790489624355,0.4175670566893439,6.0,,
B136,M,N_ROTBLOCK,28,-0.3679019213752064,0.221861199477226,9.0,,
B136,M,N_ROTBLOCK,29,-0.3522378190344927,0.3974401802323474,8.0,,
B136,M,N_ROTBLOCK,30,-0.4895637961888327,0.5191560459143157,11.0,,
B136,M,N_ROTBLOCK,31,-0.683143138139719,0.28217001735349134,11.0,,
B136,M,N_ROTBLOCK,32,-0.12412060553724513,0.20646853073803706,8.0,,
B136,M,N_ROTBLOCK,33,-0.6238786594890104,0.48597945321133545,9.0,,
B136,M,N_ROTBLOCK,34,0.01745788118999725,0.17701803397738747,11.0,,
B136,M,N_ROTBLOCK,35,-0.03849275767169591,0.3203944526735386,0.0,,
B136,M,N_ROTBLOCK,36,-0.4156456787545115,0.44103224880212566,10.0,,
B136,M,N_ROTBLOCK,37,0.0969926558700915,0.442429968145852,7.0,,
B136,M,N_ROTBLOCK,38,0.3936625407745614,0.4311966666979955,0.0,,
B136,M,N_ROTBLOCK,39,-0.15830625853033584,1.1910396073450418,8.0,,
SMALL,Q,N_FIXED,0,-0.39431179020593143,0.2400201841245106,53.0,,
SMALL,Q,N_FIXED,1,-0.4029261477444118,0.23289645185873897,48.0,,
SMALL,Q,N_FIXED,2,-0.31433183346987914,0.5597861837722324,53.0,,
SMALL,Q,N_FIXED,3,-0.2552311211450922,0.3599632346472801,39.0,,
SMALL,Q,N_FIXED,4,-0.8976020036928916,0.5934182776711121,53.0,,
SMALL,Q,N_FIXED,5,-0.18254917213998437,0.8485215517867638,53.0,,
SMALL,Q,N_FIXED,6,-0.3570361929616939,0.7543047841811668,0.0,,
SMALL,Q,N_FIXED,7,-0.8678547814616546,0.598670497686724,45.0,,
SMALL,Q,N_FIXED,8,-0.34389648322435684,0.3006667709468741,0.0,,
SMALL,Q,N_FIXED,9,-0.5858644708140229,0.2880613838309695,53.0,,
SMALL,Q,N_FIXED,10,-0.5153469178445236,0.36809403186221834,53.0,,
SMALL,Q,N_FIXED,11,-0.3471389292274832,0.4492282101989651,2.0,,
SMALL,Q,N_FIXED,12,-0.0741703905696317,0.1639716653679396,39.0,,
SMALL,Q,N_FIXED,13,-0.9233810838311314,1.0973227691882605,0.0,,
SMALL,Q,N_FIXED,14,0.3912605240314037,0.5560384590917888,11.0,,
SMALL,Q,N_FIXED,15,-0.1691392780107734,0.23966030550004153,53.0,,
SMALL,Q,N_FIXED,16,-0.20213603861496732,0.18770166298628266,29.0,,
SMALL,Q,N_FIXED,17,-0.25527623320057086,0.22283516828902727,44.0,,
SMALL,Q,N_FIXED,18,-0.2961223763907514,0.2756148427578955,1.0,,
