panel,m,c,mean_gross,turn_yr,IS_Sharpe,IS_Calmar,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a_FULL,keep4a_OOS,keep4b_FULL,keep4b_OOS,keep4b_FULL_chg,keep4b_OOS_chg,S_0bps,S_10bps,S_25bps,S_50bps,k4bF_0bps,k4bF_10bps,k4bF_25bps,k4bF_50bps,F_L_SH,F_L_DD,F_L_CAGR,Fchg_L_SH,Fchg_L_DD,Fchg_L_CAGR
U56,0.80,0.03,0.5285410205244807,1.8485857049617267,1.064614135255299,0.8916016175549023,0.08203160922968533,1.1708108083568407,-0.11502132215249539,0.08973886637561757,1.255370607905683,-0.11502132215249528,False,False,False,False,False,False,1.167171746240513,1.1412313314077225,1.1022752703601693,1.0372410208180693,False,False,False,False,True,True,False,True,True,False
U56,0.80,0.10,0.5130828433200711,1.0890253056724126,1.1103031978363054,0.8657648692302551,0.08324278697832321,1.1407948557071723,-0.11796797321484787,0.08530709750441234,1.165565292323094,-0.11796797321484798,False,False,False,False,False,False,1.124036266395765,1.109309175871068,1.0872038660515282,1.050325751283683,False,False,False,False,True,True,False,True,True,False
U56,1.00,NOBAND,0.7458600722619949,0.9317074675182748,1.1097372911888697,1.0335300013436968,0.1265570382417962,1.1123656764143004,-0.20929385991333982,0.1290701202412603,1.1146004195669168,-0.20929385991334004,False,False,False,False,False,False,0.9141097516541107,0.9053691705379221,0.8922540601454776,0.8703851473107264,False,False,False,False,True,False,True,True,False,True
U56,1.00,0.00,0.5306890147897201,3.164965289374021,1.037140955452757,0.8009000382524247,0.07985295923038671,1.153039694489901,-0.11720887942267255,0.08826025220604583,1.2448170422671718,-0.11720887942267288,False,False,False,False,False,False,1.1697820715583882,1.1249251338659283,1.057528410776796,0.9449625574375924,False,False,False,False,True,True,False,True,True,False
U56,1.00,0.03,0.5312191343380458,1.8071949056017669,1.084643288493294,0.9441056348691648,0.0842021969293063,1.1852473528420124,-0.11764447227959152,0.09227540576465931,1.264423217727297,-0.1176444722795913,False,False,False,False,False,False,1.1802731115437686,1.1552145867174177,1.1175848543387794,1.0547693525359265,False,False,False,False,True,True,False,True,True,False
U56,1.00,0.10,0.5158090414278975,1.0423485204983616,1.128742462003522,0.8936432904793603,0.08571375494562883,1.1580638218712231,-0.12061301060881768,0.08843302388083463,1.1815545951836126,-0.1206130106088178,False,False,False,False,False,False,1.1400200621789367,1.1260794662680238,1.1051559341605426,1.070252455222442,False,False,False,False,True,True,False,True,True,False
U56,1.50,NOBAND,0.7495779842924731,0.8384279872577574,1.1075298514755185,0.9988978037852471,0.13144893480505315,1.116571254686171,-0.2252587495057874,0.1363305709260434,1.1243622479650919,-0.2252587495057874,False,False,False,False,False,False,0.8936051451389414,0.886366760126853,0.8755056623038338,0.8573949568763769,False,False,False,False,True,False,True,True,False,True
U56,1.50,0.00,0.5321463435854477,3.136896745816448,1.0540346365756266,0.8166605429672795,0.08147572390027036,1.1650129189872067,-0.12011689731741915,0.09009279458759134,1.2521556089200152,-0.12011689731741948,False,False,False,False,False,False,1.1786420572715524,1.134516161795238,1.0682214847350853,0.957504169957097,False,False,False,False,True,True,False,True,True,False
U56,1.50,0.03,0.5326596018291858,1.7777504305953509,1.1035776486094724,0.9636218315001737,0.086008025953759,1.1991035895300959,-0.12054956914840897,0.0943039560898038,1.2737823021431325,-0.12054956914840886,False,False,False,False,False,False,1.193111986877152,1.1686481039568786,1.1319140399257237,1.070600252966723,False,False,False,False,True,True,False,True,True,False
U56,1.50,0.10,0.5172265111278788,1.00702557275283,1.1444037860665364,0.9077202077633021,0.08746492628718516,1.1709736272312956,-0.1234790975291411,0.09055879976941483,1.1921608411309101,-0.12347909752914088,False,False,False,False,False,False,1.1520053292761303,1.1386172703007127,1.1185248722138685,1.0850124631367368,False,False,False,False,True,True,False,True,True,False
U56,inf,NOBAND,0.7502277249615616,0.8283695562876824,1.1099745038577893,1.0032908743630997,0.13192022053588337,1.1189188484334327,-0.2252587495057875,0.1367347568612569,1.126607350357278,-0.2252587495057874,False,False,False,False,False,False,0.8883730720950158,0.8812965852196488,0.8706782344667334,0.8529718071251378,False,False,False,False,True,False,True,True,False,True
U56,inf,0.00,0.5323131825450128,3.1327106349295484,1.054776069169689,0.8177133446109813,0.08165184515098312,1.1669654581755384,-0.12011689731741992,0.09033959987573437,1.2550738924501,-0.12011689731741948,False,False,False,False,False,False,1.180461476464686,1.1364122421406353,1.0702324504929954,0.959706036063833,False,False,False,False,True,True,False,True,True,False
U56,inf,0.03,0.5328263552938667,1.773555812069992,1.1042698858397504,0.9647874802989885,0.08618487105855244,1.2009973252288961,-0.12054956914840909,0.09455179369762767,1.276620821629499,-0.12054956914840886,False,False,False,False,False,False,1.19488179208578,1.1704867676137964,1.1338559075419996,1.072713812116189,False,False,False,False,True,True,False,True,True,False
U56,inf,0.10,0.5173773889861106,1.0028320298349582,1.1452620474015023,0.9087296958280179,0.0876137006887876,1.172605613220285,-0.12347909752914066,0.09075364036102673,1.1944085701375613,-0.12347909752914088,False,False,False,False,False,False,1.1535331758112617,1.1402027126760663,1.1201967560935127,1.0868285188644942,False,False,False,False,True,True,False,True,True,False
B136,0.45,NOBAND,0.6841794122980402,1.8790395490332337,1.1662655444215626,1.0099464120124242,0.10983920649508994,1.1518963552545505,-0.15512494541556032,0.10641811953304159,1.1398222261759612,-0.1551249454155602,False,False,True,False,True,True,1.047522532945464,1.0266086280449835,0.9952153668620921,0.9428411349759287,True,True,True,False,True,True,True,True,True,True
B136,0.45,0.00,0.5040733017143265,3.552664122256975,1.0127143257673885,0.8832945053064704,0.06663335648880353,1.043437860384065,-0.1041866594299008,0.06584278714361225,1.0726743977463549,-0.10418665942990035,False,False,False,False,False,False,1.0679813741397097,1.0137353215575908,0.9322449499439119,0.7961938483656001,False,False,False,False,True,True,False,True,True,False
B136,0.45,0.03,0.5047835187592873,2.2937592089892784,1.0630982557647657,0.9791371079970423,0.06941218383151271,1.0615545627740157,-0.10197861049072943,0.066845012745125,1.0615636393126937,-0.10197861049072976,False,False,False,False,False,False,1.0658207942200353,1.0315810055396528,0.9801647972358254,0.8943456283991933,False,False,False,False,True,True,False,True,True,False
B136,0.45,0.10,0.5071136163673314,1.5066606324905558,1.1107969376581026,0.8746185326478723,0.0754450916815097,1.0879443637765034,-0.11935442890292036,0.07081132857355876,1.0693913847666736,-0.1193544289029207,False,False,False,False,False,False,1.0788013214585028,1.057477182355992,1.0254717483490685,0.9720853197905623,False,False,False,False,True,True,False,True,True,False
B136,0.60,NOBAND,0.723359812579435,1.357401765620086,1.1566881499873052,1.0597644155831936,0.12241600731760927,1.1290228415576673,-0.186962584064442,0.11798079031148556,1.105590129879504,-0.18696258406444188,False,False,True,True,True,True,0.9882381455685868,0.9746220906970454,0.954187145667667,0.9201027347309076,True,True,True,True,True,True,True,True,True,True
B136,0.60,0.00,0.5219704579039858,3.4279544660469843,1.0220512580148806,0.8940188830035009,0.07146559197447755,1.046808839160551,-0.12073869382658986,0.07085700418098573,1.0694695284511655,-0.12073869382659042,False,False,False,False,False,False,1.0661674215453103,1.0171767062401216,0.9435855252072152,0.8207211274392883,False,False,False,False,True,True,False,True,True,False
B136,0.60,0.03,0.5223538478942441,2.125073728440144,1.0605566227042207,0.9522421411430136,0.07416326440932175,1.0620334095202537,-0.11695598507950078,0.0721683998184357,1.0640870675409406,-0.11695598507950056,False,False,False,False,False,False,1.0620099808185353,1.0322910180754492,0.9876673751700977,0.9131914057335334,False,False,False,False,True,True,False,True,True,False
B136,0.60,0.10,0.524963793318991,1.260472398972704,1.1141318150591948,0.8949229754413949,0.08029984296439174,1.0771082319690028,-0.1403512565436048,0.0753897064469844,1.0454773647001863,-0.1403512565436047,False,False,False,False,False,False,1.0638744412353953,1.047270502828813,1.0223512908309336,0.9807876529942089,False,False,False,False,True,True,False,True,True,False
B136,0.80,NOBAND,0.7402057597211353,1.0556426215175796,1.146420708594789,1.089037163389565,0.1279181974266299,1.1066753687400148,-0.20552700401336454,0.1222182009761481,1.0731181566352253,-0.2055270040133642,False,False,False,False,False,False,0.9440076395275542,0.9339547551838216,0.9188708199046899,0.8937199759419846,False,False,False,False,True,False,True,True,False,True
B136,0.80,0.00,0.5289108494426024,3.362006848551393,1.0412519089500392,0.9314684524136979,0.07554317846704328,1.0771616717313224,-0.12391258312709763,0.07595955739059912,1.108889342037881,-0.12391258312709774,False,False,False,False,False,False,1.0923909213604939,1.0454624191345185,0.9749695857631802,0.8572745038181685,False,False,False,False,True,True,False,True,True,False
B136,0.80,0.03,0.5292191946431535,2.049554185425288,1.076581938062608,0.9962171669278469,0.07797701565643389,1.0880258109619125,-0.12014264566474131,0.07690796148930179,1.0983793278817555,-0.12014264566474164,False,False,False,False,False,False,1.0849819554377376,1.056984671289274,1.0149471829003638,0.944788533144366,False,False,False,False,True,True,False,True,True,False
B136,0.80,0.10,0.5317931792187086,1.1533825792247783,1.1313955246051632,0.9241749872478807,0.08447374289246334,1.1042412018783117,-0.14354945730865565,0.08054862309531052,1.0812000170075824,-0.14354945730865576,False,False,False,False,False,False,1.0880452926737774,1.0731942873185025,1.0509069865481295,1.0137355621518689,False,False,False,False,True,True,False,True,True,False
B136,1.00,NOBAND,0.7456759701725981,0.9558701110529735,1.149072447011044,1.0513419768999892,0.13268867258407502,1.1086158759941682,-0.2367945476926936,0.12777976088923393,1.0749175451427564,-0.23679454769269392,False,False,False,False,False,False,0.916311646856901,0.9078193904579565,0.8950771900799733,0.8738308416995806,False,False,False,False,True,False,True,True,False,True
B136,1.00,0.00,0.5307913309263651,3.3415359512869895,1.0525037992325583,0.9496152971692547,0.07631052547896888,1.0797120418985067,-0.12497436510089222,0.07643469649984325,1.103481244943441,-0.124974365100892,False,False,False,False,False,False,1.0925740566540774,1.0462488782075767,0.9766647382514608,0.8604917341480547,False,False,False,False,True,True,False,True,True,False
B136,1.00,0.03,0.5310448158603205,2.027984352378805,1.0881823455617539,1.018540899219332,0.07883300689365536,1.091971671978245,-0.12121131403299068,0.07750704557735366,1.0954938458976973,-0.1212113140329909,False,False,False,False,False,False,1.0865140299220164,1.0589694743211968,1.0176131470182685,0.9485946023209012,False,False,False,False,True,True,False,True,True,False
B136,1.00,0.10,0.5335705092109662,1.1268588822874146,1.144081815821864,0.9415356821295673,0.08557427466951117,1.110617489945124,-0.14461941419865998,0.08150867672316542,1.0821361797532179,-0.14461941419865998,False,False,False,False,False,False,1.092711713136616,1.0782710156956943,1.0566008838915049,1.020462353915219,False,False,False,False,True,True,False,True,True,False
B136,1.50,NOBAND,0.7491744546961356,0.8813958887441119,1.1405028879050798,0.982827065154669,0.13820487323658104,1.109687211164571,-0.25392866518584145,0.13602194660669675,1.0847847565148432,-0.2539286651858417,False,False,False,False,False,False,0.8855820236230577,0.8784773158768671,0.8678175013297027,0.850044255516122,False,False,False,False,True,False,True,True,False,True
B136,1.50,0.00,0.5317632415216222,3.3280668459610503,1.0567772451096824,0.9651136369824352,0.07700010858600836,1.0841183755890271,-0.12616777132960677,0.0772767755655257,1.107795976472088,-0.1261677713296071,False,False,False,False,False,False,1.093929602010148,1.0479448714760589,0.9788740517454588,0.8635622720024934,False,False,False,False,True,True,False,True,True,False
B136,1.50,0.03,0.5319851815182304,2.013941987795973,1.0933779008075788,1.0257903440973346,0.07957246359621606,1.097206421694285,-0.12241069123223436,0.07838334858287954,1.1006590118984587,-0.12241069123223403,False,False,False,False,False,False,1.0898704140046387,1.0625952635468876,1.0216446769275258,0.9533062314023856,False,False,False,False,True,True,False,True,True,False
B136,1.50,0.10,0.5344488824730436,1.107876719243236,1.1467926951481233,0.9522791199179538,0.08623525576829372,1.1148596302380556,-0.145782499152327,0.0824507218357069,1.0877219909808153,-0.145782499152327,False,False,False,False,False,False,1.0962819125587797,1.0821214642289376,1.0608727007630694,1.025438932566571,False,False,False,False,True,True,False,True,True,False
B136,inf,NOBAND,0.750216595314321,0.8659156261606783,1.1459177056794396,0.9414889258129001,0.1402785537549709,1.1135905765468015,-0.25371124458880134,0.13699404154142325,1.0870117476710783,-0.253711244588802,False,False,False,False,False,False,0.8833042999085111,0.8764911244097445,0.8662682549390499,0.8492222560843113,False,False,False,False,True,False,True,True,False,True
B136,inf,0.00,0.5319329176003187,3.323976559719434,1.0557328091921008,0.9643738694429215,0.0770558813417328,1.0846491158079419,-0.12616777132960688,0.07742678312787965,1.1096865883459013,-0.1261677713296071,False,False,False,False,False,False,1.0943803002236685,1.0484615710719243,0.9794898116450378,0.8643430698789801,False,False,False,False,True,True,False,True,True,False
B136,inf,0.03,0.5321675891164236,2.0111459572387926,1.092172960863223,1.0248995496733768,0.07958992027840184,1.0972023061715337,-0.12241069123223436,0.0784728360555127,1.1016867720596069,-0.12241069123223403,False,False,False,False,False,False,1.0898231669386547,1.0625921295013734,1.0217077604567606,0.9534797520765484,False,False,False,False,True,True,False,True,True,False
B136,inf,0.10,0.534605630584686,1.1037628226581548,1.145922512436999,0.9516566207424875,0.08625263433958219,1.114975939495595,-0.145782499152327,0.08253073893140361,1.0886811040431117,-0.145782499152327,False,False,False,False,False,False,1.0963418703627887,1.0822345907012287,1.0610656084187768,1.0257648667046744,False,False,False,False,True,True,False,True,True,False
SMALL,0.45,NOBAND,0.5209990520444885,3.913386241042251,1.0181300891926717,0.7703921514404586,0.04120761906198833,0.5474078594246836,-0.16753281531277853,0.019567598703838396,0.27821654740057067,-0.16753281531277875,False,False,False,False,False,False,0.6948321174478074,0.6447213817539418,0.5695277433869713,0.44418972794840894,False,False,False,False,False,True,False,False,True,False
SMALL,0.45,0.00,0.31620957167389313,3.9279783456148682,0.8504032921612145,0.7598631446866879,0.018928532538542875,0.4338377745263793,-0.10512037534754537,0.006229475211969149,0.1617249811181382,-0.1051203753475447,False,False,False,False,False,False,0.5620741715933315,0.4776618622214552,0.3510491415165847,0.14032149316842568,False,False,False,False,False,True,False,False,True,False
SMALL,0.45,0.03,0.31738191515203024,3.020516753639106,0.9460327375100528,0.8898690362456472,0.021810211136544133,0.4895396568109186,-0.10845957345171164,0.007511364899992268,0.18884778091799514,-0.10845957345171053,False,False,False,False,False,False,0.5937067088307089,0.529507655823363,0.43318108318561194,0.272692562164472,False,False,False,False,False,True,False,False,True,False
SMALL,0.45,0.10,0.32841938795757325,2.3898275812874568,1.0265549105669112,0.915088862952224,0.027342913867801633,0.5788750563222927,-0.11759685341387682,0.012369404809499995,0.2836949043657628,-0.11759685341387616,False,False,False,False,False,False,0.6538157936123015,0.6053259254706566,0.5325738617365963,0.41133274533737263,False,False,False,False,False,True,False,False,True,False
SMALL,0.60,NOBAND,0.6260753595473658,3.1613475047388957,0.9279648753995113,0.6083199794438038,0.05414563809669404,0.5565741144138846,-0.21567085609933,0.03426532303388319,0.36124236940408216,-0.215670856099329,False,False,False,False,False,False,0.6815884115448485,0.6510164818878069,0.6051473655206298,0.5286838409976068,False,False,False,False,False,False,False,False,False,False
SMALL,0.60,0.00,0.36347926158607374,3.8883966627648388,0.7889822684645851,0.5860263228815853,0.0248435677772767,0.47378428196579275,-0.12185331834120572,0.014226181651975534,0.28296967034183124,-0.12185331834120494,False,False,False,False,False,False,0.5842685880536687,0.5149119398547674,0.41085845361910567,0.2375405221623177,False,False,False,False,False,True,False,False,True,False
SMALL,0.60,0.03,0.364482589446373,2.8686395537333587,0.8961386162823587,0.6964947204977889,0.028522943209169593,0.5335072739891082,-0.12418649818644412,0.015976500044975195,0.3120685787821026,-0.124186498186444,False,False,False,False,False,False,0.6225979089677033,0.571865215343588,0.49573238939138015,0.3688192752169377,False,False,False,False,False,True,False,False,True,False
SMALL,0.60,0.10,0.3762980165534406,2.0415154930635286,0.9693160259689649,0.7867683044548678,0.03414200874616902,0.6047542534499362,-0.13635098304273607,0.020792434169907947,0.38144385833331357,-0.13635098304273308,False,False,False,False,False,False,0.6650336370169305,0.6304092362543462,0.5784582724203806,0.4918570815175015,False,False,False,False,False,True,False,False,True,False
SMALL,0.80,NOBAND,0.6917880172640068,2.3893549279939785,0.9170329618612184,0.6023768583062399,0.0683930726916957,0.5934169630781359,-0.2794430157004606,0.05000907247170061,0.43339191910463604,-0.2794430157004598,False,False,False,False,False,False,0.6960749319394481,0.6766788775033885,0.6475800094510806,0.5990734770741477,False,False,False,False,False,False,False,False,False,False
SMALL,0.80,0.00,0.39004487403754173,3.7901735342784555,0.7746076277493432,0.5424311590710187,0.03029001831571798,0.520706282616089,-0.13720245467863224,0.021792400671040824,0.3760426175334461,-0.13720245467863212,False,False,False,False,False,False,0.6235674446071657,0.5624860134969447,0.470839266557723,0.31813486603666746,False,False,False,False,False,True,False,False,True,False
SMALL,0.80,0.03,0.39084410201610176,2.719891112510248,0.8847672598173537,0.65227766813001,0.03431947050825013,0.5799620985389755,-0.1355379141967693,0.02377141078764633,0.4047535113602732,-0.13553791419677064,False,False,False,False,False,False,0.6625022314000386,0.6189550674804587,0.553602997020198,0.44464106906288153,False,False,False,False,False,True,False,False,True,False
SMALL,0.80,0.10,0.4026205439000358,1.7791615896267439,0.9725267180419251,0.7804113892250187,0.040175109912132134,0.6455546730196106,-0.1479422365918701,0.028211563858387523,0.4565768694958702,-0.14794223659187067,False,False,False,False,False,False,0.7004665504936686,0.6730039615789855,0.6317996179700442,0.5631091416384152,False,False,False,False,False,True,False,False,True,False
SMALL,1.00,NOBAND,0.7190868983770391,1.9777885629172571,0.9255609483452182,0.5989597515403604,0.07795491062178583,0.6215514365258274,-0.3092422152905301,0.06136882173838121,0.47978637036123034,-0.30924221529053053,False,False,False,False,False,False,0.71129673797694,0.6964314113336741,0.6741301850133382,0.6369550437626713,False,False,False,False,False,False,False,False,False,False
SMALL,1.00,0.00,0.4002403012594402,3.7352811206700216,0.7642987335403523,0.5160175483752115,0.0333730926398883,0.5491588805592891,-0.14236242310664216,0.026571464776134812,0.43100796932573343,-0.14236242310664082,False,False,False,False,False,False,0.6480942936519223,0.5903043719935003,0.503590442765926,0.35907984324060765,False,False,False,False,False,True,False,False,True,False
SMALL,1.00,0.03,0.40106890721647603,2.650030895239524,0.8771263016259406,0.6177497767733668,0.037429475499593634,0.606073376691084,-0.14132551572782148,0.028408841219078607,0.45572292361763483,-0.1413255157278197,False,False,False,False,False,False,0.6855294188962983,0.6447702751930648,0.583599812077892,0.4815989980063952,False,False,False,False,False,True,False,False,True,False
SMALL,1.00,0.10,0.41269697585975107,1.6711492308630198,0.9592773593200998,0.7641588474030802,0.04317639628049963,0.6668760463302089,-0.1535137708112302,0.03286799035093102,0.5035144281305114,-0.15351377081123063,False,False,False,False,False,False,0.7190685029802588,0.6942022888847493,0.6568932428285078,0.5946941343777908,False,False,False,False,False,True,False,False,True,False
SMALL,1.50,NOBAND,0.7402217816590144,1.6393909827016278,0.9377491562583808,0.6228082369400175,0.09167069247237136,0.6741421599882099,-0.3408855035442503,0.0803753623643082,0.5628103180669821,-0.3408855035442506,False,False,False,False,False,False,0.7537341100579997,0.7421739971020349,0.7248307147585762,0.6959180619131301,False,False,False,False,False,False,False,False,False,False
SMALL,1.50,0.00,0.4080363713895164,3.6826616039290285,0.7616058502907674,0.5226554272076834,0.03761738939852366,0.5969147061259079,-0.13672071517915452,0.03315156606497682,0.5098914930930888,-0.13672071517915463,False,False,False,False,False,False,0.6917765539446412,0.636520387941158,0.5535991971136669,0.4153779461418868,False,False,False,False,False,True,False,False,True,False
SMALL,1.50,0.03,0.40882485626260356,2.5862468667828686,0.8745998924994283,0.629676041105087,0.04169266352404688,0.6519227319965387,-0.14000284943076413,0.03496019744060219,0.5326894162095006,-0.14000284943076458,False,False,False,False,False,False,0.7280048509170367,0.689402069682958,0.631463051533675,0.5348348511702585,False,False,False,False,False,True,False,False,True,False
SMALL,1.50,0.10,0.4203700581178656,1.5896104596393659,0.9602773602833564,0.7927412486580704,0.04740576371327876,0.7084713340622316,-0.15389055388575312,0.03919396293521982,0.5724358541395399,-0.1538905538857538,False,False,False,False,False,False,0.7581704497180988,0.7351731436856629,0.7006665010625903,0.6431338478598292,False,False,False,False,False,True,False,False,True,False
SMALL,inf,NOBAND,0.7500998736581856,1.5115825426640324,0.9819625022913702,0.6620115772881701,0.10029445503597922,0.7039686464073571,-0.35010487800692613,0.0901716832309658,0.5952272398315005,-0.35010487800692625,False,False,False,False,False,False,0.7651704414461373,0.7548965771145344,0.7394821704389276,0.7137826629879688,False,False,False,False,False,False,True,False,False,True
SMALL,inf,0.00,0.41053843233979526,3.668728250517166,0.7609109042302629,0.5218574660487522,0.03840941176435653,0.6029610318509583,-0.13788953060117293,0.034367145898871465,0.5207782548017561,-0.13788953060117193,False,False,False,False,False,False,0.6952939409734118,0.6407969948748424,0.559013022368347,0.4226798505983453,False,False,False,False,False,True,False,False,True,False
SMALL,inf,0.03,0.4113112673392722,2.571955338737016,0.8750694089015434,0.6294148463858726,0.042581665944861236,0.6588197871048764,-0.14161687822607294,0.036280008883579296,0.544662409159277,-0.14161687822607494,False,False,False,False,False,False,0.7326535671703592,0.6946389865290234,0.6375820393629842,0.5424221096144475,False,False,False,False,False,True,False,False,True,False
SMALL,inf,0.10,0.4228383112934868,1.5693782306955326,0.9720129908843732,0.8042741018042817,0.04860249678638473,0.7190041445618899,-0.15547426740466164,0.04056109033727151,0.5841598301977042,-0.15547426740466175,False,False,False,False,False,False,0.7668273623521634,0.7443202945053123,0.7105490463337871,0.654241758973839,False,False,False,False,False,True,False,False,True,False
